county,precinct,office,district,party,candidate,votes,election_day,mail,provisional
Philadelphia,01-01,Registered Voters,,,,530,,,
Philadelphia,01-01,Ballots Cast,,,,229,171,56,2
Philadelphia,01-01,Justice of the Supreme Court,,DEM,DANIEL MCCAFFERY,180,133,46,1
Philadelphia,01-01,Justice of the Supreme Court,,REP,CAROLYN CARLUCCIO,41,32,8,1
Philadelphia,01-01,Justice of the Supreme Court,,,Write-ins,0,0,0,0
Philadelphia,01-01,Judge of the Superior Court,,DEM,JILL BECK,166,123,42,1
Philadelphia,01-01,Judge of the Superior Court,,DEM,TIMIKA LANE,169,123,45,1
Philadelphia,01-01,Judge of the Superior Court,,REP,MARIA BATTISTA,44,34,9,1
Philadelphia,01-01,Judge of the Superior Court,,REP,HARRY F SMAIL JR,36,31,5,0
Philadelphia,01-01,Judge of the Superior Court,,,Write-ins,0,0,0,0
Philadelphia,01-01,Judge of the Commonwealth Court,,DEM,MATT WOLF,172,122,49,1
Philadelphia,01-01,Judge of the Commonwealth Court,,REP,MEGAN MARTIN,34,30,4,0
Philadelphia,01-01,Judge of the Commonwealth Court,,,Write-ins,0,0,0,0
Philadelphia,01-01,Judge of the Court of Common Pleas,,DEM,NATASHA TAYLOR-SMITH,134,91,42,1
Philadelphia,01-01,Judge of the Court of Common Pleas,,DEM,TAMIKA WASHINGTON,139,94,44,1
Philadelphia,01-01,Judge of the Court of Common Pleas,,DEM,SAMANTHA WILLIAMS,133,89,43,1
Philadelphia,01-01,Judge of the Court of Common Pleas,,DEM,KAY YU,137,91,45,1
Philadelphia,01-01,Judge of the Court of Common Pleas,,DEM,JOHN PADOVA,132,86,45,1
Philadelphia,01-01,Judge of the Court of Common Pleas,,DEM,CHESLEY LIGHTSEY,117,79,37,1
Philadelphia,01-01,Judge of the Court of Common Pleas,,DEM,BRIAN MCLAUGHLIN,118,76,41,1
Philadelphia,01-01,Judge of the Court of Common Pleas,,DEM,DAMARIS GARCIA,110,70,39,1
Philadelphia,01-01,Judge of the Court of Common Pleas,,DEM,CAROLINE TURNER,125,81,43,1
Philadelphia,01-01,Judge of the Court of Common Pleas,,DEM,JESSICA R BROWN,121,78,42,1
Philadelphia,01-01,Judge of the Court of Common Pleas,,DEM,JAMES J EISENHOWER,106,67,38,1
Philadelphia,01-01,Judge of the Court of Common Pleas,,DEM,ELVIN ROSS,101,64,36,1
Philadelphia,01-01,Judge of the Court of Common Pleas,,DEM,RAJ SANDHER,102,66,35,1
Philadelphia,01-01,Judge of the Court of Common Pleas,,,Write-ins,3,3,0,0
Philadelphia,01-01,Judge of the Municipal Court,,DEM,BARBARA THOMSON,141,97,43,1
Philadelphia,01-01,Judge of the Municipal Court,,DEM,COLLEEN MCINTYRE OSBORNE,129,82,46,1
Philadelphia,01-01,Judge of the Municipal Court,,REP,RANIA M MAJOR,34,29,5,0
Philadelphia,01-01,Judge of the Municipal Court,,,Write-ins,0,0,0,0
Philadelphia,01-01,Mayor,,DEM,CHERELLE L PARKER,163,114,48,1
Philadelphia,01-01,Mayor,,REP,DAVID OH,56,47,8,1
Philadelphia,01-01,Mayor,,,Write-ins,3,3,0,0
Philadelphia,01-01,City Commissioner,,DEM,OMAR SABIR,134,91,42,1
Philadelphia,01-01,City Commissioner,,DEM,LISA DEELEY,155,107,47,1
Philadelphia,01-01,City Commissioner,,REP,SETH BLUESTEIN,49,38,11,0
Philadelphia,01-01,City Commissioner,,,Write-ins,0,0,0,0
Philadelphia,01-01,City Controller,,DEM,CHRISTY BRADY,158,108,49,1
Philadelphia,01-01,City Controller,,REP,AARON BASHIR,35,31,3,1
Philadelphia,01-01,City Controller,,,Write-ins,0,0,0,0
Philadelphia,01-01,Register of Wills,,DEM,JOHN SABATINA,160,108,51,1
Philadelphia,01-01,Register of Wills,,REP,LINWOOD HOLLAND,32,30,2,0
Philadelphia,01-01,Register of Wills,,,Write-ins,1,1,0,0
Philadelphia,01-01,Sheriff,,DEM,ROCHELLE BILAL,132,88,43,1
Philadelphia,01-01,Sheriff,,REP,MARK LAVELLE,40,36,4,0
Philadelphia,01-01,Sheriff,,,Write-ins,6,4,2,0
Philadelphia,01-01,Council At-large,,DEM,ISAIAH THOMAS,120,84,36,0
Philadelphia,01-01,Council At-large,,DEM,KATHERINE GILMORE RICHARDSON,104,71,33,0
Philadelphia,01-01,Council At-large,,DEM,RUE LANDAU,122,89,32,1
Philadelphia,01-01,Council At-large,,DEM,NINA AHMAD,105,67,37,1
Philadelphia,01-01,Council At-large,,DEM,JIM HARRITY,66,40,25,1
Philadelphia,01-01,Council At-large,,REP,DREW MURRAY,51,42,9,0
Philadelphia,01-01,Council At-large,,REP,JIM HASHER,46,38,8,0
Philadelphia,01-01,Council At-large,,WFP,KENDRA BROOKS,140,104,35,1
Philadelphia,01-01,Council At-large,,WFP,NICOLAS O'ROURKE,131,100,30,1
Philadelphia,01-01,Council At-large,,,Write-ins,1,1,0,0
Philadelphia,01-01,District Council,1,DEM,MARK F SQUILLA,160,114,45,1
Philadelphia,01-01,District Council,1,,Write-ins,3,3,0,0
Philadelphia,01-01,District Council,2,DEM,KENYATTA JOHNSON,0,0,0,0
Philadelphia,01-01,District Council,2,,Write-ins,0,0,0,0
Philadelphia,01-01,District Council,3,DEM,JAMIE GAUTHIER,0,0,0,0
Philadelphia,01-01,District Council,3,WIB,JABARI JONES,0,0,0,0
Philadelphia,01-01,District Council,3,,Write-ins,0,0,0,0
Philadelphia,01-01,District Council,4,DEM,CURTIS JONES JR,0,0,0,0
Philadelphia,01-01,District Council,4,,Write-ins,0,0,0,0
Philadelphia,01-01,District Council,5,DEM,JEFFERY JAY YOUNG JR,0,0,0,0
Philadelphia,01-01,District Council,5,,Write-ins,0,0,0,0
Philadelphia,01-01,District Council,6,DEM,MIKE DRISCOLL,0,0,0,0
Philadelphia,01-01,District Council,6,,Write-ins,0,0,0,0
Philadelphia,01-01,District Council,7,DEM,QUETCY M LOZADA,0,0,0,0
Philadelphia,01-01,District Council,7,,Write-ins,0,0,0,0
Philadelphia,01-01,District Council,8,DEM,CINDY BASS,0,0,0,0
Philadelphia,01-01,District Council,8,,Write-ins,0,0,0,0
Philadelphia,01-01,District Council,9,DEM,ANTHONY PHILLIPS,0,0,0,0
Philadelphia,01-01,District Council,9,,Write-ins,0,0,0,0
Philadelphia,01-01,District Council,10,DEM,GARY MASINO,0,0,0,0
Philadelphia,01-01,District Council,10,REP,BRIAN O'NEILL,0,0,0,0
Philadelphia,01-01,District Council,10,,Write-ins,0,0,0,0
Philadelphia,01-01,Superior Court Retention - Jack Panella,,,Yes,105,70,34,1
Philadelphia,01-01,Superior Court Retention - Jack Panella,,,No,34,30,4,0
Philadelphia,01-01,Superior Court Retention - Victor P Stabile,,,Yes,80,61,18,1
Philadelphia,01-01,Superior Court Retention - Victor P Stabile,,,No,61,43,18,0
Philadelphia,01-01,Court of Common Pleas Retention - Jacqueline F Allen,,,Yes,97,68,28,1
Philadelphia,01-01,Court of Common Pleas Retention - Jacqueline F Allen,,,No,36,26,10,0
Philadelphia,01-01,Court of Common Pleas Retention - Giovanni O Campbell,,,Yes,100,66,33,1
Philadelphia,01-01,Court of Common Pleas Retention - Giovanni O Campbell,,,No,31,26,5,0
Philadelphia,01-01,Court of Common Pleas Retention - Anne Marie B Coyle,,,Yes,31,20,11,0
Philadelphia,01-01,Court of Common Pleas Retention - Anne Marie B Coyle,,,No,147,116,30,1
Philadelphia,01-01,Court of Common Pleas Retention - Ramy I Djerassi,,,Yes,92,64,27,1
Philadelphia,01-01,Court of Common Pleas Retention - Ramy I Djerassi,,,No,37,25,12,0
Philadelphia,01-01,Court of Common Pleas Retention - Joe Fernandes,,,Yes,100,68,31,1
