county,precinct,office,district,party,candidate,votes,election_day,mail,provisional
York,Carroll Township,Justice of the Supreme Court,,DEM,Daniel McCaffery,614,,,
York,Carroll Township,Justice of the Supreme Court,,REP,Carolyn Carluccio,1105,,,
York,Carroll Township,Justice of the Supreme Court,,,Write-ins,0,,,
York,Chanceford Township 1,Justice of the Supreme Court,,DEM,Daniel McCaffery,141,,,
York,Chanceford Township 1,Justice of the Supreme Court,,REP,Carolyn Carluccio,354,,,
York,Chanceford Township 1,Justice of the Supreme Court,,,Write-ins,1,,,
York,Chanceford Township 2,Justice of the Supreme Court,,DEM,Daniel McCaffery,38,,,
York,Chanceford Township 2,Justice of the Supreme Court,,REP,Carolyn Carluccio,156,,,
York,Chanceford Township 2,Justice of the Supreme Court,,,Write-ins,0,,,
York,Chanceford Township 3,Justice of the Supreme Court,,DEM,Daniel McCaffery,80,,,
York,Chanceford Township 3,Justice of the Supreme Court,,REP,Carolyn Carluccio,312,,,
York,Chanceford Township 3,Justice of the Supreme Court,,,Write-ins,0,,,
York,Codorus Township 1,Justice of the Supreme Court,,DEM,Daniel McCaffery,99,,,
York,Codorus Township 1,Justice of the Supreme Court,,REP,Carolyn Carluccio,192,,,
York,Codorus Township 1,Justice of the Supreme Court,,,Write-ins,2,,,
York,Codorus Township 2,Justice of the Supreme Court,,DEM,Daniel McCaffery,86,,,
York,Codorus Township 2,Justice of the Supreme Court,,REP,Carolyn Carluccio,237,,,
York,Codorus Township 2,Justice of the Supreme Court,,,Write-ins,0,,,
York,Codorus Township 3,Justice of the Supreme Court,,DEM,Daniel McCaffery,119,,,
York,Codorus Township 3,Justice of the Supreme Court,,REP,Carolyn Carluccio,199,,,
York,Codorus Township 3,Justice of the Supreme Court,,,Write-ins,0,,,
York,Conewago Township 1,Justice of the Supreme Court,,DEM,Daniel McCaffery,384,,,
York,Conewago Township 1,Justice of the Supreme Court,,REP,Carolyn Carluccio,562,,,
York,Conewago Township 1,Justice of the Supreme Court,,,Write-ins,1,,,
York,Conewago Township 2,Justice of the Supreme Court,,DEM,Daniel McCaffery,205,,,
York,Conewago Township 2,Justice of the Supreme Court,,REP,Carolyn Carluccio,332,,,
York,Conewago Township 2,Justice of the Supreme Court,,,Write-ins,0,,,
York,Dover Township 1,Justice of the Supreme Court,,DEM,Daniel McCaffery,445,,,
York,Dover Township 1,Justice of the Supreme Court,,REP,Carolyn Carluccio,844,,,
York,Dover Township 1,Justice of the Supreme Court,,,Write-ins,0,,,
York,Dover Township 2,Justice of the Supreme Court,,DEM,Daniel McCaffery,480,,,
York,Dover Township 2,Justice of the Supreme Court,,REP,Carolyn Carluccio,932,,,
York,Dover Township 2,Justice of the Supreme Court,,,Write-ins,0,,,
York,Dover Township 3,Justice of the Supreme Court,,DEM,Daniel McCaffery,299,,,
York,Dover Township 3,Justice of the Supreme Court,,REP,Carolyn Carluccio,617,,,
York,Dover Township 3,Justice of the Supreme Court,,,Write-ins,0,,,
York,Dover Township 4,Justice of the Supreme Court,,DEM,Daniel McCaffery,315,,,
York,Dover Township 4,Justice of the Supreme Court,,REP,Carolyn Carluccio,413,,,
York,Dover Township 4,Justice of the Supreme Court,,,Write-ins,1,,,
York,East Hopewell Township,Justice of the Supreme Court,,DEM,Daniel McCaffery,164,,,
York,East Hopewell Township,Justice of the Supreme Court,,REP,Carolyn Carluccio,368,,,
York,East Hopewell Township,Justice of the Supreme Court,,,Write-ins,0,,,
York,East Manchester Township,Justice of the Supreme Court,,DEM,Daniel McCaffery,694,,,
York,East Manchester Township,Justice of the Supreme Court,,REP,Carolyn Carluccio,882,,,
York,East Manchester Township,Justice of the Supreme Court,,,Write-ins,1,,,
York,Fairview Township 1,Justice of the Supreme Court,,DEM,Daniel McCaffery,271,,,
York,Fairview Township 1,Justice of the Supreme Court,,REP,Carolyn Carluccio,411,,,
York,Fairview Township 1,Justice of the Supreme Court,,,Write-ins,0,,,
York,Fairview Township 2,Justice of the Supreme Court,,DEM,Daniel McCaffery,517,,,
York,Fairview Township 2,Justice of the Supreme Court,,REP,Carolyn Carluccio,644,,,
York,Fairview Township 2,Justice of the Supreme Court,,,Write-ins,1,,,
York,Fairview Township 3,Justice of the Supreme Court,,DEM,Daniel McCaffery,792,,,
York,Fairview Township 3,Justice of the Supreme Court,,REP,Carolyn Carluccio,1054,,,
York,Fairview Township 3,Justice of the Supreme Court,,,Write-ins,0,,,
York,Fairview Township 4,Justice of the Supreme Court,,DEM,Daniel McCaffery,362,,,
York,Fairview Township 4,Justice of the Supreme Court,,REP,Carolyn Carluccio,577,,,
York,Fairview Township 4,Justice of the Supreme Court,,,Write-ins,1,,,
York,Fawn Township,Justice of the Supreme Court,,DEM,Daniel McCaffery,100,,,
York,Fawn Township,Justice of the Supreme Court,,REP,Carolyn Carluccio,358,,,
York,Fawn Township,Justice of the Supreme Court,,,Write-ins,0,,,
York,Franklin Township,Justice of the Supreme Court,,DEM,Daniel McCaffery,302,,,
York,Franklin Township,Justice of the Supreme Court,,REP,Carolyn Carluccio,696,,,
York,Franklin Township,Justice of the Supreme Court,,,Write-ins,0,,,
York,Heidelberg Township,Justice of the Supreme Court,,DEM,Daniel McCaffery,217,,,
York,Heidelberg Township,Justice of the Supreme Court,,REP,Carolyn Carluccio,612,,,
York,Heidelberg Township,Justice of the Supreme Court,,,Write-ins,0,,,
York,Hellam Township 1,Justice of the Supreme Court,,DEM,Daniel McCaffery,242,,,
York,Hellam Township 1,Justice of the Supreme Court,,REP,Carolyn Carluccio,422,,,
York,Hellam Township 1,Justice of the Supreme Court,,,Write-ins,0,,,
York,Hellam Township 2,Justice of the Supreme Court,,DEM,Daniel McCaffery,265,,,
York,Hellam Township 2,Justice of the Supreme Court,,REP,Carolyn Carluccio,455,,,
York,Hellam Township 2,Justice of the Supreme Court,,,Write-ins,1,,,
York,Hopewell Township,Justice of the Supreme Court,,DEM,Daniel McCaffery,368,,,
York,Hopewell Township,Justice of the Supreme Court,,REP,Carolyn Carluccio,680,,,
York,Hopewell Township,Justice of the Supreme Court,,,Write-ins,0,,,
York,Jackson Township 1,Justice of the Supreme Court,,DEM,Daniel McCaffery,272,,,
York,Jackson Township 1,Justice of the Supreme Court,,REP,Carolyn Carluccio,500,,,
York,Jackson Township 1,Justice of the Supreme Court,,,Write-ins,0,,,
York,Jackson Township 2,Justice of the Supreme Court,,DEM,Daniel McCaffery,287,,,
York,Jackson Township 2,Justice of the Supreme Court,,REP,Carolyn Carluccio,409,,,
York,Jackson Township 2,Justice of the Supreme Court,,,Write-ins,1,,,
York,Lower Chanceford Township 1,Justice of the Supreme Court,,DEM,Daniel McCaffery,54,,,
York,Lower Chanceford Township 1,Justice of the Supreme Court,,REP,Carolyn Carluccio,162,,,
York,Lower Chanceford Township 1,Justice of the Supreme Court,,,Write-ins,1,,,
York,Lower Chanceford Township 2,Justice of the Supreme Court,,DEM,Daniel McCaffery,51,,,
York,Lower Chanceford Township 2,Justice of the Supreme Court,,REP,Carolyn Carluccio,205,,,
York,Lower Chanceford Township 2,Justice of the Supreme Court,,,Write-ins,0,,,
York,Lower Windsor Township 1,Justice of the Supreme Court,,DEM,Daniel McCaffery,102,,,
York,Lower Windsor Township 1,Justice of the Supreme Court,,REP,Carolyn Carluccio,204,,,
York,Lower Windsor Township 1,Justice of the Supreme Court,,,Write-ins,0,,,
York,Lower Windsor Township 2,Justice of the Supreme Court,,DEM,Daniel McCaffery,199,,,
York,Lower Windsor Township 2,Justice of the Supreme Court,,REP,Carolyn Carluccio,409,,,
