county,precinct,office,district,party,candidate,votes,election_day,mail,provisional
Blair,Altoona Ward 1,Registered Voters,,,,632,,,
Blair,Altoona Ward 1,Ballots Cast,,,,101,83,18,0
Blair,Altoona Ward 1,Ballots Cast - Blank,,,,0,0,0,0
Blair,Altoona Ward 1,Justice of the Supreme Court,,DEM,DEBBIE KUNSELMAN,21,17,4,0
Blair,Altoona Ward 1,Justice of the Supreme Court,,DEM,DANIEL MCCAFFERY,15,12,3,0
Blair,Altoona Ward 1,Justice of the Supreme Court,,DEM,Write-ins,1,0,1,0
Blair,Altoona Ward 1,Judge of the Superior Court,,DEM,JILL BECK,26,21,5,0
Blair,Altoona Ward 1,Judge of the Superior Court,,DEM,PAT DUGAN,16,13,3,0
Blair,Altoona Ward 1,Judge of the Superior Court,,DEM,TIMIKA LANE,14,9,5,0
Blair,Altoona Ward 1,Judge of the Superior Court,,DEM,Write-ins,0,0,0,0
Blair,Altoona Ward 1,Judge of the Commonwealth Court,,DEM,BRYAN NEFT,25,19,6,0
Blair,Altoona Ward 1,Judge of the Commonwealth Court,,DEM,MATT WOLF,13,11,2,0
Blair,Altoona Ward 1,Judge of the Commonwealth Court,,DEM,Write-ins,0,0,0,0
Blair,Altoona Ward 1,Judge of the Court of Common Pleas,,DEM,DAVID CONSIGLIO,23,18,5,0
Blair,Altoona Ward 1,Judge of the Court of Common Pleas,,DEM,FRED B MILLER,21,15,6,0
Blair,Altoona Ward 1,Judge of the Court of Common Pleas,,DEM,JOEL SEELYE,6,5,1,0
Blair,Altoona Ward 1,Judge of the Court of Common Pleas,,DEM,Write-ins,1,1,0,0
Blair,Altoona Ward 1,County Commissioner,,DEM,CAROL TAYLOR,25,21,4,0
Blair,Altoona Ward 1,County Commissioner,,DEM,LAURA BURKE,24,19,5,0
Blair,Altoona Ward 1,County Commissioner,,DEM,Write-ins,4,2,2,0
Blair,Altoona Ward 1,Controller,,DEM,Write-ins,4,3,1,0
Blair,Altoona Ward 1,Treasurer,,DEM,Write-ins,3,3,0,0
Blair,Altoona Ward 1,Register and Recorder,,DEM,Write-ins,4,4,0,0
Blair,Altoona Ward 1,Coroner,,DEM,Write-ins,5,3,2,0
Blair,Altoona Ward 1,Magisterial District Judge,24-1-03,DEM,DANIEL C DEANTONIO,34,27,7,0
Blair,Altoona Ward 1,Magisterial District Judge,24-1-03,DEM,Write-ins,0,0,0,0
Blair,Altoona Ward 1,Mayor,Altoona,DEM,BRYANT GISELMAN,32,25,7,0
Blair,Altoona Ward 1,Mayor,Altoona,DEM,Write-ins,0,0,0,0
Blair,Altoona Ward 1,City Council,Altoona,DEM,MICHAEL LEONARD,30,23,7,0
Blair,Altoona Ward 1,City Council,Altoona,DEM,Write-ins,1,0,1,0
Blair,Altoona Ward 1,School Director,Altoona Area,DEM,BRIDGETTE N JACKSON,23,17,6,0
Blair,Altoona Ward 1,School Director,Altoona Area,DEM,BOB PACIFICO,22,15,7,0
Blair,Altoona Ward 1,School Director,Altoona Area,DEM,JUSTIN J MCCAULLEY,16,13,3,0
Blair,Altoona Ward 1,School Director,Altoona Area,DEM,CHRISTOPHER COOK,15,10,5,0
Blair,Altoona Ward 1,School Director,Altoona Area,DEM,GRACEANN QUINN,14,11,3,0
Blair,Altoona Ward 1,School Director,Altoona Area,DEM,JANEI FORBES,14,9,5,0
Blair,Altoona Ward 1,School Director,Altoona Area,DEM,KYLE SISKRON-LEONARD,12,10,2,0
Blair,Altoona Ward 1,School Director,Altoona Area,DEM,NICHOLAS LEBERFINGER,12,11,1,0
Blair,Altoona Ward 1,School Director,Altoona Area,DEM,Write-ins,0,0,0,0
Blair,Altoona Ward 1,Justice of the Supreme Court,,REP,PATRICIA A. MCCULLOUGH,31,23,8,0
Blair,Altoona Ward 1,Justice of the Supreme Court,,REP,CAROLYN CARLUCCIO,29,28,1,0
Blair,Altoona Ward 1,Justice of the Supreme Court,,REP,Write-ins,0,0,0,0
Blair,Altoona Ward 1,Judge of the Superior Court,,REP,HARRY F SMAIL JR,38,34,4,0
Blair,Altoona Ward 1,Judge of the Superior Court,,REP,MARIA BATTISTA,36,30,6,0
Blair,Altoona Ward 1,Judge of the Superior Court,,REP,Write-ins,1,1,0,0
Blair,Altoona Ward 1,Judge of the Commonwealth Court,,REP,MEGAN MARTIN,29,26,3,0
Blair,Altoona Ward 1,Judge of the Commonwealth Court,,REP,JOSH PRINCE,26,20,6,0
Blair,Altoona Ward 1,Judge of the Commonwealth Court,,REP,Write-ins,0,0,0,0
Blair,Altoona Ward 1,Judge of the Court of Common Pleas,,REP,DAVID CONSIGLIO,40,33,7,0
Blair,Altoona Ward 1,Judge of the Court of Common Pleas,,REP,FRED B MILLER,35,29,6,0
Blair,Altoona Ward 1,Judge of the Court of Common Pleas,,REP,JOEL SEELYE,21,18,3,0
Blair,Altoona Ward 1,Judge of the Court of Common Pleas,,REP,Write-ins,0,0,0,0
Blair,Altoona Ward 1,County Commissioner,,REP,DAVID KESSLING,34,27,7,0
Blair,Altoona Ward 1,County Commissioner,,REP,AMY WEBSTER,28,24,4,0
Blair,Altoona Ward 1,County Commissioner,,REP,MANNY NICHOLS,21,19,2,0
Blair,Altoona Ward 1,County Commissioner,,REP,SCOTT BARGER,20,18,2,0
Blair,Altoona Ward 1,County Commissioner,,REP,Write-ins,0,0,0,0
Blair,Altoona Ward 1,Controller,,REP,AUGUST A C STICKEL IV,55,46,9,0
Blair,Altoona Ward 1,Controller,,REP,Write-ins,1,1,0,0
Blair,Altoona Ward 1,Treasurer,,REP,JAMES R CAROTHERS,57,48,9,0
Blair,Altoona Ward 1,Treasurer,,REP,Write-ins,0,0,0,0
Blair,Altoona Ward 1,Register and Recorder,,REP,ANITA L TERCHANIK,54,47,7,0
Blair,Altoona Ward 1,Register and Recorder,,REP,Write-ins,0,0,0,0
Blair,Altoona Ward 1,Coroner,,REP,RAY S BENTON,55,47,8,0
Blair,Altoona Ward 1,Coroner,,REP,Write-ins,0,0,0,0
Blair,Altoona Ward 1,Magisterial District Judge,24-1-03,REP,DANIEL C DEANTONIO,54,46,8,0
Blair,Altoona Ward 1,Magisterial District Judge,24-1-03,REP,Write-ins,0,0,0,0
Blair,Altoona Ward 1,Mayor,Altoona,REP,MATTHEW PACIFICO,56,49,7,0
Blair,Altoona Ward 1,Mayor,Altoona,REP,Write-ins,2,2,0,0
Blair,Altoona Ward 1,City Council,Altoona,REP,JESSE ICKES,46,38,8,0
Blair,Altoona Ward 1,City Council,Altoona,REP,SHELLEY CLINICH,28,25,3,0
Blair,Altoona Ward 1,City Council,Altoona,REP,JOSEPH A ZOLNA,21,17,4,0
Blair,Altoona Ward 1,City Council,Altoona,REP,Write-ins,0,0,0,0
Blair,Altoona Ward 1,School Director,Altoona Area,REP,BOB PACIFICO,38,33,5,0
Blair,Altoona Ward 1,School Director,Altoona Area,REP,MIKE PAPPAS,31,26,5,0
Blair,Altoona Ward 1,School Director,Altoona Area,REP,JUSTIN J MCCAULLEY,26,17,9,0
Blair,Altoona Ward 1,School Director,Altoona Area,REP,JANEI FORBES,20,17,3,0
Blair,Altoona Ward 1,School Director,Altoona Area,REP,CHRISTOPHER COOK,18,15,3,0
Blair,Altoona Ward 1,School Director,Altoona Area,REP,BRIDGETTE N JACKSON,16,13,3,0
Blair,Altoona Ward 1,School Director,Altoona Area,REP,GRACEANN QUINN,15,12,3,0
Blair,Altoona Ward 1,School Director,Altoona Area,REP,JOHN ROMANOWICZ,15,11,4,0
Blair,Altoona Ward 1,School Director,Altoona Area,REP,NICHOLAS LEBERFINGER,15,11,4,0
Blair,Altoona Ward 1,School Director,Altoona Area,REP,KYLE SISKRON-LEONARD,4,4,0,0
Blair,Altoona Ward 1,School Director,Altoona Area,REP,Write-ins,1,1,0,0
Blair,Altoona Ward 1,Member of Republican County Committee Altoona Ward 1,,REP,Write-ins,11,10,1,0
Blair,"Altoona Ward 2, Precinct 1",Registered Voters,,,,365,,,
Blair,"Altoona Ward 2, Precinct 1",Ballots Cast,,,,52,37,15,0
Blair,"Altoona Ward 2, Precinct 1",Ballots Cast - Blank,,,,0,0,0,0
Blair,"Altoona Ward 2, Precinct 1",Justice of the Supreme Court,,DEM,DEBBIE KUNSELMAN,9,3,6,0
Blair,"Altoona Ward 2, Precinct 1",Justice of the Supreme Court,,DEM,DANIEL MCCAFFERY,7,3,4,0
Blair,"Altoona Ward 2, Precinct 1",Justice of the Supreme Court,,DEM,Write-ins,0,0,0,0
Blair,"Altoona Ward 2, Precinct 1",Judge of the Superior Court,,DEM,JILL BECK,12,4,8,0
Blair,"Altoona Ward 2, Precinct 1",Judge of the Superior Court,,DEM,TIMIKA LANE,9,2,7,0
