county,precinct,office,district,party,candidate,votes,election_day,mail,provisional
Bucks,Bedminster Twp East,Registered Voters,,,,2878,,,
Bucks,Bedminster Twp East,Ballots Cast,,,,1489,,,
Bucks,Bedminster Twp East,Justice of the Supreme Court,,,Daniel McCaffery,649,344,301,4
Bucks,Bedminster Twp East,Justice of the Supreme Court,,,Carolyn Carluccio,829,700,126,3
Bucks,Bedminster Twp East,Justice of the Supreme Court,,,Write-ins,1,1,0,0
Bucks,Bedminster Twp East,Judge of the Superior Court,,,Jill Beck,639,338,296,5
Bucks,Bedminster Twp East,Judge of the Superior Court,,,Timika Lane,602,316,283,3
Bucks,Bedminster Twp East,Judge of the Superior Court,,,Maria Battista,802,675,124,3
Bucks,Bedminster Twp East,Judge of the Superior Court,,,"Harry F. Smail, Jr.",767,650,115,2
Bucks,Bedminster Twp East,Judge of the Superior Court,,,Write-ins,0,0,0,0
Bucks,Bedminster Twp East,Judge of the Commonwealth Court,,,Matt Wolf,638,337,297,4
Bucks,Bedminster Twp East,Judge of the Commonwealth Court,,,Megan Martin,827,698,126,3
Bucks,Bedminster Twp East,Judge of the Commonwealth Court,,,Write-ins,1,1,0,0
Bucks,Bedminster Twp East,Judge of the Court of Common Pleas,,,Matt Weintraub,1317,931,380,6
Bucks,Bedminster Twp East,Judge of the Court of Common Pleas,,,Write-ins,15,12,3,0
Bucks,Bedminster Twp East,County Commissioner,,,Diane Ellis-Marseglia,650,334,311,5
Bucks,Bedminster Twp East,County Commissioner,,,Robert Harvie,596,311,281,4
Bucks,Bedminster Twp East,County Commissioner,,,Pamela A. Van Blunk,804,683,119,2
Bucks,Bedminster Twp East,County Commissioner,,,Gene DiGirolamo,799,673,123,3
Bucks,Bedminster Twp East,County Commissioner,,,Write-ins,0,0,0,0
Bucks,Bedminster Twp East,Register of Wills,,,Linda Bobrin,611,311,295,5
Bucks,Bedminster Twp East,Register of Wills,,,Robyn M. Goodnoe,856,722,132,2
Bucks,Bedminster Twp East,Register of Wills,,,Write-ins,0,0,0,0
