county,precinct,office,district,party,candidate,votes,election_day,mail,provisional
Tioga,Bloss Township,Registered Voters,,,,242,,,
Tioga,Bloss Township,Ballots Cast,,,,139,131,8,0
Tioga,Bloss Township,Ballots Cast - Blank,,,,0,0,0,0
Tioga,Bloss Township,Justice of the Supreme Court,,REP,Carolyn Carluccio,101,96,5,0
Tioga,Bloss Township,Justice of the Supreme Court,,DEM,Daniel McCaffery,28,25,3,0
Tioga,Bloss Township,Justice of the Supreme Court,,,Write-ins,1,1,0,0
Tioga,Bloss Township,Judge of the Superior Court,,REP,Maria Battista,87,84,3,0
Tioga,Bloss Township,Judge of the Superior Court,,REP,"Harry F. Smail, Jr.",71,68,3,0
Tioga,Bloss Township,Judge of the Superior Court,,DEM,Jill Beck,20,17,3,0
Tioga,Bloss Township,Judge of the Superior Court,,DEM,Timika Lane,12,11,1,0
Tioga,Bloss Township,Judge of the Superior Court,,,Write-ins,0,0,0,0
Tioga,Bloss Township,Judge of the Commonwealth Court,,REP,Megan Martin,98,95,3,0
Tioga,Bloss Township,Judge of the Commonwealth Court,,DEM,Matt Wolf,25,21,4,0
Tioga,Bloss Township,Judge of the Commonwealth Court,,,Write-ins,0,0,0,0
Tioga,Bloss Township,County Commissioner,,REP,Marc Rice,82,78,4,0
Tioga,Bloss Township,County Commissioner,,REP,Sam VanLoon,78,74,4,0
Tioga,Bloss Township,County Commissioner,,DEM,Shane Nickerson,47,42,5,0
Tioga,Bloss Township,County Commissioner,,DEM,Joseph Druetto,6,5,1,0
Tioga,Bloss Township,County Commissioner,,CON,Bob Goodrich,4,4,0,0
Tioga,Bloss Township,County Commissioner,,,Write-ins,15,15,0,0
Tioga,Bloss Township,County Auditor,,REP,Christine S. Perry,84,80,4,0
Tioga,Bloss Township,County Auditor,,REP,Elizabeth T. Craig,78,75,3,0
Tioga,Bloss Township,County Auditor,,,Write-ins,1,1,0,0
Tioga,Bloss Township,Register and Recorder,,REP,Keriane Chaborek,118,113,5,0
Tioga,Bloss Township,Register and Recorder,,,Write-ins,0,0,0,0
Tioga,Bloss Township,District Attorney,,REP,Sandra K. Olson,114,106,8,0
Tioga,Bloss Township,District Attorney,,,Write-ins,2,2,0,0
Tioga,Bloss Township,Coroner,,REP,James Daugherty,110,105,5,0
Tioga,Bloss Township,Coroner,,,Write-ins,5,5,0,0
Tioga,Bloss Township,Township Supervisor (6 Year),Bloss Township,REP,Mark Strange,93,88,5,0
Tioga,Bloss Township,Township Supervisor (6 Year),Bloss Township,,Write-ins,22,22,0,0
Tioga,Bloss Township,Tax Collector,Bloss Township,,Write-ins,6,5,1,0
Tioga,Bloss Township,Township Auditor (6 Year),Bloss Township,,Write-ins,5,4,1,0
Tioga,Bloss Township,Township Auditor (4 Year),Bloss Township,,Write-ins,4,3,1,0
Tioga,Bloss Township,Township Auditor (2 Year),Bloss Township,,Write-ins,4,3,1,0
Tioga,Bloss Township,School Director Region 2,Southern Tioga,DEM/REP,Matt Harold,108,101,7,0
Tioga,Bloss Township,School Director Region 2,Southern Tioga,,Write-ins,2,2,0,0
Tioga,Bloss Township,Superior Court Retention - Jack Panella,,,Yes,50,46,4,0
Tioga,Bloss Township,Superior Court Retention - Jack Panella,,,No,39,38,1,0
Tioga,Bloss Township,Commonwealth Court Retention - Victor P Stabile,,,Yes,53,52,1,0
Tioga,Bloss Township,Commonwealth Court Retention - Victor P Stabile,,,No,37,33,4,0
Tioga,Blossburg Borough,Registered Voters,,,,926,,,
Tioga,Blossburg Borough,Ballots Cast,,,,422,360,62,0
Tioga,Blossburg Borough,Ballots Cast - Blank,,,,0,0,0,0
Tioga,Blossburg Borough,Justice of the Supreme Court,,REP,Carolyn Carluccio,281,253,28,0
Tioga,Blossburg Borough,Justice of the Supreme Court,,DEM,Daniel McCaffery,114,86,28,0
Tioga,Blossburg Borough,Justice of the Supreme Court,,,Write-ins,0,0,0,0
Tioga,Blossburg Borough,Judge of the Superior Court,,REP,Maria Battista,268,242,26,0
Tioga,Blossburg Borough,Judge of the Superior Court,,REP,"Harry F. Smail, Jr.",234,211,23,0
Tioga,Blossburg Borough,Judge of the Superior Court,,DEM,Jill Beck,119,92,27,0
Tioga,Blossburg Borough,Judge of the Superior Court,,DEM,Timika Lane,99,73,26,0
Tioga,Blossburg Borough,Judge of the Superior Court,,,Write-ins,3,2,1,0
Tioga,Blossburg Borough,Judge of the Commonwealth Court,,REP,Megan Martin,274,248,26,0
Tioga,Blossburg Borough,Judge of the Commonwealth Court,,DEM,Matt Wolf,120,91,29,0
Tioga,Blossburg Borough,Judge of the Commonwealth Court,,,Write-ins,0,0,0,0
Tioga,Blossburg Borough,County Commissioner,,DEM,Shane Nickerson,237,200,37,0
Tioga,Blossburg Borough,County Commissioner,,REP,Sam VanLoon,220,194,26,0
Tioga,Blossburg Borough,County Commissioner,,REP,Marc Rice,185,162,23,0
Tioga,Blossburg Borough,County Commissioner,,DEM,Joseph Druetto,73,53,20,0
Tioga,Blossburg Borough,County Commissioner,,CON,Bob Goodrich,22,19,3,0
Tioga,Blossburg Borough,County Commissioner,,,Write-ins,32,30,2,0
Tioga,Blossburg Borough,County Auditor,,REP,Christine S. Perry,278,243,35,0
Tioga,Blossburg Borough,County Auditor,,REP,Elizabeth T. Craig,271,241,30,0
Tioga,Blossburg Borough,County Auditor,,,Write-ins,4,2,2,0
Tioga,Blossburg Borough,Register and Recorder,,REP,Keriane Chaborek,354,305,49,0
Tioga,Blossburg Borough,Register and Recorder,,,Write-ins,3,1,2,0
Tioga,Blossburg Borough,District Attorney,,REP,Sandra K. Olson,381,326,55,0
Tioga,Blossburg Borough,District Attorney,,,Write-ins,4,4,0,0
Tioga,Blossburg Borough,Coroner,,REP,James Daugherty,313,269,44,0
Tioga,Blossburg Borough,Coroner,,,Write-ins,51,48,3,0
Tioga,Blossburg Borough,Borough Council (4 Year),Blossburg Borough,DEM/REP,Jill Nickerson,257,220,37,0
Tioga,Blossburg Borough,Borough Council (4 Year),Blossburg Borough,REP,Robert Bowens,255,226,29,0
Tioga,Blossburg Borough,Borough Council (4 Year),Blossburg Borough,DEM/REP,Joshua Jones,251,209,42,0
Tioga,Blossburg Borough,Borough Council (4 Year),Blossburg Borough,DEM,Tonya McNamara,214,178,36,0
Tioga,Blossburg Borough,Borough Council (4 Year),Blossburg Borough,,Write-ins,8,6,2,0
Tioga,Blossburg Borough,Tax Collector,Blossburg Borough,,Write-ins,16,14,2,0
Tioga,Blossburg Borough,School Director Region 1,Southern Tioga,REP,Alice Wheeland,228,209,19,0
Tioga,Blossburg Borough,School Director Region 1,Southern Tioga,DEM,William Faughnan,226,187,39,0
Tioga,Blossburg Borough,School Director Region 1,Southern Tioga,DEM/REP,Chad J. Riley,146,112,34,0
Tioga,Blossburg Borough,School Director Region 1,Southern Tioga,,Write-ins,10,7,3,0
Tioga,Blossburg Borough,Superior Court Retention - Jack Panella,,,Yes,219,183,36,0
Tioga,Blossburg Borough,Superior Court Retention - Jack Panella,,,No,132,115,17,0
Tioga,Blossburg Borough,Commonwealth Court Retention - Victor P Stabile,,,Yes,220,192,28,0
Tioga,Blossburg Borough,Commonwealth Court Retention - Victor P Stabile,,,No,130,108,22,0
Tioga,Brookfield Township,Registered Voters,,,,258,,,
Tioga,Brookfield Township,Ballots Cast,,,,115,104,11,0
Tioga,Brookfield Township,Ballots Cast - Blank,,,,0,0,0,0
Tioga,Brookfield Township,Justice of the Supreme Court,,REP,Carolyn Carluccio,84,78,6,0
Tioga,Brookfield Township,Justice of the Supreme Court,,DEM,Daniel McCaffery,27,24,3,0
Tioga,Brookfield Township,Justice of the Supreme Court,,,Write-ins,0,0,0,0
Tioga,Brookfield Township,Judge of the Superior Court,,REP,Maria Battista,76,72,4,0
Tioga,Brookfield Township,Judge of the Superior Court,,REP,"Harry F. Smail, Jr.",70,65,5,0
Tioga,Brookfield Township,Judge of the Superior Court,,DEM,Jill Beck,25,21,4,0
Tioga,Brookfield Township,Judge of the Superior Court,,DEM,Timika Lane,24,21,3,0
Tioga,Brookfield Township,Judge of the Superior Court,,,Write-ins,0,0,0,0
Tioga,Brookfield Township,Judge of the Commonwealth Court,,REP,Megan Martin,84,79,5,0
Tioga,Brookfield Township,Judge of the Commonwealth Court,,DEM,Matt Wolf,27,23,4,0
Tioga,Brookfield Township,Judge of the Commonwealth Court,,,Write-ins,0,0,0,0
Tioga,Brookfield Township,County Commissioner,,REP,Marc Rice,61,56,5,0
Tioga,Brookfield Township,County Commissioner,,REP,Sam VanLoon,56,53,3,0
Tioga,Brookfield Township,County Commissioner,,DEM,Shane Nickerson,28,24,4,0
Tioga,Brookfield Township,County Commissioner,,DEM,Joseph Druetto,24,21,3,0
Tioga,Brookfield Township,County Commissioner,,CON,Bob Goodrich,15,15,0,0
Tioga,Brookfield Township,County Commissioner,,,Write-ins,21,20,1,0
Tioga,Brookfield Township,County Auditor,,REP,Christine S. Perry,85,78,7,0
Tioga,Brookfield Township,County Auditor,,REP,Elizabeth T. Craig,73,70,3,0
Tioga,Brookfield Township,County Auditor,,,Write-ins,0,0,0,0
Tioga,Brookfield Township,Register and Recorder,,REP,Keriane Chaborek,96,89,7,0
Tioga,Brookfield Township,Register and Recorder,,,Write-ins,0,0,0,0
Tioga,Brookfield Township,District Attorney,,REP,Sandra K. Olson,94,85,9,0
Tioga,Brookfield Township,District Attorney,,,Write-ins,1,1,0,0
Tioga,Brookfield Township,Coroner,,REP,James Daugherty,99,92,7,0
Tioga,Brookfield Township,Coroner,,,Write-ins,0,0,0,0
Tioga,Brookfield Township,Township Supervisor (6 Year),Brookfield Township,DEM,Larry E. Schmidt,87,76,11,0
Tioga,Brookfield Township,Township Supervisor (6 Year),Brookfield Township,,Write-ins,3,3,0,0
Tioga,Brookfield Township,Township Auditor (6 Year),Brookfield Township,DEM,Elaine Groman,77,66,11,0
Tioga,Brookfield Township,Township Auditor (6 Year),Brookfield Township,,Write-ins,3,3,0,0
Tioga,Brookfield Township,School Director Region 3,Northern Tioga,DEM/REP,Edward E. Bonham,98,91,7,0
Tioga,Brookfield Township,School Director Region 3,Northern Tioga,,Write-ins,2,2,0,0
Tioga,Brookfield Township,School Director Region 3 (2 Year),Northern Tioga,,Write-ins,11,11,0,0
Tioga,Brookfield Township,Superior Court Retention - Jack Panella,,,Yes,45,41,4,0
Tioga,Brookfield Township,Superior Court Retention - Jack Panella,,,No,41,39,2,0
Tioga,Brookfield Township,Commonwealth Court Retention - Victor P Stabile,,,Yes,56,51,5,0
Tioga,Brookfield Township,Commonwealth Court Retention - Victor P Stabile,,,No,33,32,1,0
Tioga,Charleston Township,Registered Voters,,,,2391,,,
Tioga,Charleston Township,Ballots Cast,,,,1113,837,276,0
Tioga,Charleston Township,Ballots Cast - Blank,,,,0,0,0,0
Tioga,Charleston Township,Justice of the Supreme Court,,REP,Carolyn Carluccio,783,674,109,0
Tioga,Charleston Township,Justice of the Supreme Court,,DEM,Daniel McCaffery,301,142,159,0
Tioga,Charleston Township,Justice of the Supreme Court,,,Write-ins,0,0,0,0
Tioga,Charleston Township,Judge of the Superior Court,,REP,Maria Battista,711,618,93,0
Tioga,Charleston Township,Judge of the Superior Court,,REP,"Harry F. Smail, Jr.",667,588,79,0
Tioga,Charleston Township,Judge of the Superior Court,,DEM,Jill Beck,311,146,165,0
Tioga,Charleston Township,Judge of the Superior Court,,DEM,Timika Lane,265,111,154,0
Tioga,Charleston Township,Judge of the Superior Court,,,Write-ins,0,0,0,0
Tioga,Charleston Township,Judge of the Commonwealth Court,,REP,Megan Martin,783,680,103,0
Tioga,Charleston Township,Judge of the Commonwealth Court,,DEM,Matt Wolf,295,135,160,0
Tioga,Charleston Township,Judge of the Commonwealth Court,,,Write-ins,0,0,0,0
Tioga,Charleston Township,County Commissioner,,REP,Sam VanLoon,615,539,76,0
