county,precinct,office,district,party,candidate,votes,election_day,mail,provisional
Carbon,Banks Township,Registered Voters,,,622,,,,
Carbon,Banks Township,Ballots Cast,,,194,,,,
Carbon,Beaver Meadows Borough,Registered Voters,,,570,,,,
Carbon,Beaver Meadows Borough,Ballots Cast,,,114,,,,
Carbon,Bowmanstown Borough,Registered Voters,,,530,,,,
Carbon,Bowmanstown Borough,Ballots Cast,,,115,,,,
Carbon,East Penn Township - South,Registered Voters,,,936,,,,
Carbon,East Penn Township - South,Ballots Cast,,,224,,,,
Carbon,East Penn Township - North,Registered Voters,,,1008,,,,
Carbon,East Penn Township - North,Ballots Cast,,,289,,,,
Carbon,East Side Borough,Registered Voters,,,155,,,,
Carbon,East Side Borough,Ballots Cast,,,38,,,,
Carbon,Franklin Township - Independent,Registered Voters,,,796,,,,
Carbon,Franklin Township - Independent,Ballots Cast,,,170,,,,
Carbon,Franklin Township - Harrity,Registered Voters,,,1219,,,,
Carbon,Franklin Township - Harrity,Ballots Cast,,,281,,,,
Carbon,Franklin Township - Long Run,Registered Voters,,,997,,,,
Carbon,Franklin Township - Long Run,Ballots Cast,,,214,,,,
Carbon,Jim Thorpe Borough - First Ward,Registered Voters,,,673,,,,
Carbon,Jim Thorpe Borough - First Ward,Ballots Cast,,,181,,,,
Carbon,Jim Thorpe Borough - Second Ward,Registered Voters,,,498,,,,
Carbon,Jim Thorpe Borough - Second Ward,Ballots Cast,,,156,,,,
Carbon,Jim Thorpe Borough - Third Ward,Registered Voters,,,889,,,,
Carbon,Jim Thorpe Borough - Third Ward,Ballots Cast,,,338,,,,
Carbon,Jim Thorpe Borough - Fourth Ward,Registered Voters,,,365,,,,
Carbon,Jim Thorpe Borough - Fourth Ward,Ballots Cast,,,123,,,,
Carbon,Jim Thorpe Borough - Fifth Ward,Registered Voters,,,792,,,,
Carbon,Jim Thorpe Borough - Fifth Ward,Ballots Cast,,,229,,,,
Carbon,Kidder Township - North,Registered Voters,,,378,,,,
Carbon,Kidder Township - North,Ballots Cast,,,73,,,,
Carbon,Kidder Township - South,Registered Voters,,,1048,,,,
Carbon,Kidder Township - South,Ballots Cast,,,170,,,,
