county,precinct,office,district,party,candidate,votes,election_day,mail,provisional
Berks,Reading 1-1,Registered Voters,,,,928,,,
Berks,Reading 1-1,Ballots Cast,,,,193,165,25,3
Berks,Reading 1-1,Justice of the Supreme Court,,DEM,Daniel McCaffery,126,104,21,1
Berks,Reading 1-1,Justice of the Supreme Court,,REP,Carolyn Carluccio,32,26,4,2
Berks,Reading 1-1,Justice of the Supreme Court,,,Write-ins,0,0,0,0
Berks,Reading 1-1,Judge of the Superior Court,,DEM,Jill Beck,92,73,18,1
Berks,Reading 1-1,Judge of the Superior Court,,DEM,Timika Lane,87,69,17,1
Berks,Reading 1-1,Judge of the Superior Court,,REP,Maria Battista,35,28,6,1
Berks,Reading 1-1,Judge of the Superior Court,,REP,"Harry F. Smail, Jr.",23,19,4,0
Berks,Reading 1-1,Judge of the Superior Court,,,Write-ins,0,0,0,0
Berks,Reading 1-1,Judge of the Commonwealth Court,,DEM,Matt Wolf,115,94,20,1
Berks,Reading 1-1,Judge of the Commonwealth Court,,REP,Megan Martin,37,30,5,2
Berks,Reading 1-1,Judge of the Commonwealth Court,,,Write-ins,1,1,0,0
Berks,Reading 1-1,Judge of the Court of Common Pleas,,D/R,Jill Scheidt,105,80,23,2
Berks,Reading 1-1,Judge of the Court of Common Pleas,,D/R,Justin D. Bodor,80,62,17,1
Berks,Reading 1-1,Judge of the Court of Common Pleas,,,Write-ins,0,0,0,0
Berks,Reading 1-1,County Commissioner,,DEM,"Dante Santoni, Jr.",121,100,20,1
Berks,Reading 1-1,County Commissioner,,DEM,Jess Royer,76,58,17,1
Berks,Reading 1-1,County Commissioner,,REP,Christian Y. Leinbach,24,20,4,0
Berks,Reading 1-1,County Commissioner,,REP,Michael Rivera,33,28,4,1
Berks,Reading 1-1,County Commissioner,,,Write-ins,1,0,1,0
Berks,Reading 1-1,County Controller,,DEM,Romeris Perez,128,107,20,1
Berks,Reading 1-1,County Controller,,REP,Joe Rudderow,32,25,5,2
Berks,Reading 1-1,County Controller,,,Write-ins,0,0,0,0
Berks,Reading 1-1,Recorder of Deeds,,DEM,Fred Sheeler,119,97,21,1
Berks,Reading 1-1,Recorder of Deeds,,REP,Mary Kozak,35,29,4,2
Berks,Reading 1-1,Recorder of Deeds,,,Write-ins,0,0,0,0
Berks,Reading 1-1,Register of Wills,,DEM,Adrian Jadic,127,107,18,2
Berks,Reading 1-1,Register of Wills,,REP,Suzanne M. Myers,31,23,7,1
Berks,Reading 1-1,Register of Wills,,,Write-ins,0,0,0,0
Berks,Reading 1-1,Sheriff,,D/R,Eric J. Weaknecht,137,109,25,3
Berks,Reading 1-1,Sheriff,,,Write-ins,1,1,0,0
Berks,Reading 1-1,Clerk of Courts,,REP,Beth A. Jones,93,70,20,3
Berks,Reading 1-1,Clerk of Courts,,,Write-ins,0,0,0,0
Berks,Reading 1-1,District Attorney,,D/R,John T. Adams,130,103,24,3
Berks,Reading 1-1,District Attorney,,,Write-ins,0,0,0,0
Berks,Reading 1-1,County Treasurer,,DEM,Winston Diloné,110,88,21,1
Berks,Reading 1-1,County Treasurer,,REP,Mitchell R. Darcourt,33,27,4,2
Berks,Reading 1-1,County Treasurer,,,Write-ins,0,0,0,0
Berks,Reading 1-1,Mayor,City of Reading,DEM,Eddie Moran,131,110,20,1
Berks,Reading 1-1,Mayor,City of Reading,REP,Jose Nuñez,25,20,4,1
Berks,Reading 1-1,Mayor,City of Reading,,Write-ins,22,20,1,1
Berks,Reading 1-1,Township Auditor,City of Reading,DEM,Maria Rodriguez,142,115,24,3
Berks,Reading 1-1,Township Auditor,City of Reading,,Write-ins,1,1,0,0
Berks,Reading 1-1,Council President,Reading,DEM,Donna Reed,106,86,19,1
Berks,Reading 1-1,Council President,Reading,REP,Evelyn W. Morrison,38,30,6,2
Berks,Reading 1-1,Council President,Reading,,Write-ins,0,0,0,0
Berks,Reading 1-1,City Council District 1,Reading,DEM,Vanessa Campos,121,101,19,1
Berks,Reading 1-1,City Council District 1,Reading,REP,Louis R. Perugini,32,25,6,1
Berks,Reading 1-1,City Council District 1,Reading,,Write-ins,1,1,0,0
Berks,Reading 1-1,School Director,Reading,DEM,Melissa Eggert,100,81,18,1
Berks,Reading 1-1,School Director,Reading,DEM,Julio C. Martinez,102,85,17,0
Berks,Reading 1-1,School Director,Reading,DEM,Mark Detterline,78,62,16,0
Berks,Reading 1-1,School Director,Reading,DEM,Noahleen Betts,87,69,18,0
Berks,Reading 1-1,School Director,Reading,DEM,Shayka Yarira DelRio-Gonzalez,84,68,15,1
Berks,Reading 1-1,School Director,Reading,REP,Sara N. Torres Viera,36,28,7,1
Berks,Reading 1-1,School Director,Reading,,Write-ins,1,1,0,0
Berks,Reading 1-1,City of Reading Referendum - Home Rule Charter § 606. Department of Public Works/city Engineer City,,,Yes,117,100,15,2
Berks,Reading 1-1,City of Reading Referendum - Home Rule Charter § 606. Department of Public Works/city Engineer City,,,No,51,41,9,1
Berks,Reading 1-1,Superior Court Retention Election Question - Jack Panella,,,Yes,113,94,16,3
Berks,Reading 1-1,Superior Court Retention Election Question - Jack Panella,,,No,38,30,8,0
Berks,Reading 1-1,Superior Court Retention Question - Victor P. Stabile,,,Yes,97,82,13,2
Berks,Reading 1-1,Superior Court Retention Question - Victor P. Stabile,,,No,42,31,11,0
Berks,Reading 1-1,Court of Common Pleas Retention Election Question - Madelyn S. Fudeman,,,Yes,109,93,13,3
Berks,Reading 1-1,Court of Common Pleas Retention Election Question - Madelyn S. Fudeman,,,No,39,28,11,0
Berks,Reading 1-1,Court of Common Pleas Retention Election Question - Theresa Johnson,,,Yes,105,85,18,2
Berks,Reading 1-1,Court of Common Pleas Retention Election Question - Theresa Johnson,,,No,36,29,6,1
Berks,Reading 2-1,Registered Voters,,,,680,,,
Berks,Reading 2-1,Ballots Cast,,,,117,97,20,0
Berks,Reading 2-1,Justice of the Supreme Court,,DEM,Daniel McCaffery,90,71,19,0
Berks,Reading 2-1,Justice of the Supreme Court,,REP,Carolyn Carluccio,17,16,1,0
Berks,Reading 2-1,Justice of the Supreme Court,,,Write-ins,1,1,0,0
Berks,Reading 2-1,Judge of the Superior Court,,DEM,Jill Beck,66,49,17,0
Berks,Reading 2-1,Judge of the Superior Court,,DEM,Timika Lane,57,40,17,0
Berks,Reading 2-1,Judge of the Superior Court,,REP,Maria Battista,19,17,2,0
Berks,Reading 2-1,Judge of the Superior Court,,REP,"Harry F. Smail, Jr.",11,10,1,0
Berks,Reading 2-1,Judge of the Superior Court,,,Write-ins,0,0,0,0
Berks,Reading 2-1,Judge of the Commonwealth Court,,DEM,Matt Wolf,80,61,19,0
Berks,Reading 2-1,Judge of the Commonwealth Court,,REP,Megan Martin,16,15,1,0
Berks,Reading 2-1,Judge of the Commonwealth Court,,,Write-ins,0,0,0,0
Berks,Reading 2-1,Judge of the Court of Common Pleas,,D/R,Jill Scheidt,68,52,16,0
Berks,Reading 2-1,Judge of the Court of Common Pleas,,D/R,Justin D. Bodor,47,33,14,0
Berks,Reading 2-1,Judge of the Court of Common Pleas,,,Write-ins,2,2,0,0
Berks,Reading 2-1,County Commissioner,,DEM,"Dante Santoni, Jr.",74,56,18,0
Berks,Reading 2-1,County Commissioner,,DEM,Jess Royer,50,38,12,0
Berks,Reading 2-1,County Commissioner,,REP,Christian Y. Leinbach,18,13,5,0
Berks,Reading 2-1,County Commissioner,,REP,Michael Rivera,14,13,1,0
Berks,Reading 2-1,County Commissioner,,,Write-ins,0,0,0,0
Berks,Reading 2-1,County Controller,,DEM,Romeris Perez,88,70,18,0
Berks,Reading 2-1,County Controller,,REP,Joe Rudderow,18,16,2,0
Berks,Reading 2-1,County Controller,,,Write-ins,0,0,0,0
Berks,Reading 2-1,Recorder of Deeds,,DEM,Fred Sheeler,74,57,17,0
Berks,Reading 2-1,Recorder of Deeds,,REP,Mary Kozak,21,18,3,0
Berks,Reading 2-1,Recorder of Deeds,,,Write-ins,0,0,0,0
Berks,Reading 2-1,Register of Wills,,DEM,Adrian Jadic,76,59,17,0
Berks,Reading 2-1,Register of Wills,,REP,Suzanne M. Myers,19,16,3,0
Berks,Reading 2-1,Register of Wills,,,Write-ins,0,0,0,0
Berks,Reading 2-1,Sheriff,,D/R,Eric J. Weaknecht,85,68,17,0
Berks,Reading 2-1,Sheriff,,,Write-ins,1,0,1,0
Berks,Reading 2-1,Clerk of Courts,,REP,Beth A. Jones,50,36,14,0
Berks,Reading 2-1,Clerk of Courts,,,Write-ins,2,1,1,0
Berks,Reading 2-1,District Attorney,,D/R,John T. Adams,82,63,19,0
Berks,Reading 2-1,District Attorney,,,Write-ins,1,1,0,0
Berks,Reading 2-1,County Treasurer,,DEM,Winston Diloné,73,56,17,0
Berks,Reading 2-1,County Treasurer,,REP,Mitchell R. Darcourt,18,17,1,0
Berks,Reading 2-1,County Treasurer,,,Write-ins,0,0,0,0
Berks,Reading 2-1,Magisterial District Judge,23-1-02,D/R,Carissa L. Johnson,79,60,19,0
Berks,Reading 2-1,Magisterial District Judge,23-1-02,,Write-ins,0,0,0,0
Berks,Reading 2-1,Mayor,City of Reading,DEM,Eddie Moran,73,58,15,0
Berks,Reading 2-1,Mayor,City of Reading,REP,Jose Nuñez,12,8,4,0
Berks,Reading 2-1,Mayor,City of Reading,,Write-ins,27,27,0,0
Berks,Reading 2-1,Township Auditor,City of Reading,DEM,Maria Rodriguez,84,66,18,0
Berks,Reading 2-1,Township Auditor,City of Reading,,Write-ins,2,2,0,0
Berks,Reading 2-1,Council President,Reading,DEM,Donna Reed,72,58,14,0
Berks,Reading 2-1,Council President,Reading,REP,Evelyn W. Morrison,14,10,4,0
Berks,Reading 2-1,Council President,Reading,,Write-ins,0,0,0,0
Berks,Reading 2-1,City Council District 1,Reading,DEM,Vanessa Campos,84,68,16,0
Berks,Reading 2-1,City Council District 1,Reading,REP,Louis R. Perugini,16,14,2,0
Berks,Reading 2-1,City Council District 1,Reading,,Write-ins,0,0,0,0
Berks,Reading 2-1,School Director,Reading,DEM,Melissa Eggert,54,39,15,0
Berks,Reading 2-1,School Director,Reading,DEM,Julio C. Martinez,64,49,15,0
Berks,Reading 2-1,School Director,Reading,DEM,Mark Detterline,41,26,15,0
Berks,Reading 2-1,School Director,Reading,DEM,Noahleen Betts,34,23,11,0
Berks,Reading 2-1,School Director,Reading,DEM,Shayka Yarira DelRio-Gonzalez,52,39,13,0
Berks,Reading 2-1,School Director,Reading,REP,Sara N. Torres Viera,21,18,3,0
Berks,Reading 2-1,School Director,Reading,,Write-ins,0,0,0,0
Berks,Reading 2-1,City of Reading Referendum - Home Rule Charter § 606. Department of Public Works/city Engineer City,,,Yes,56,47,9,0
Berks,Reading 2-1,City of Reading Referendum - Home Rule Charter § 606. Department of Public Works/city Engineer City,,,No,24,18,6,0
Berks,Reading 2-1,Superior Court Retention Election Question - Jack Panella,,,Yes,62,45,17,0
Berks,Reading 2-1,Superior Court Retention Election Question - Jack Panella,,,No,19,17,2,0
Berks,Reading 2-1,Superior Court Retention Question - Victor P. Stabile,,,Yes,55,40,15,0
Berks,Reading 2-1,Superior Court Retention Question - Victor P. Stabile,,,No,28,23,5,0
Berks,Reading 2-1,Court of Common Pleas Retention Election Question - Madelyn S. Fudeman,,,Yes,60,45,15,0
Berks,Reading 2-1,Court of Common Pleas Retention Election Question - Madelyn S. Fudeman,,,No,23,19,4,0
Berks,Reading 2-1,Court of Common Pleas Retention Election Question - Theresa Johnson,,,Yes,60,42,18,0
Berks,Reading 2-1,Court of Common Pleas Retention Election Question - Theresa Johnson,,,No,22,20,2,0
Berks,Reading 3-1,Registered Voters,,,,1226,,,
Berks,Reading 3-1,Ballots Cast,,,,190,153,35,2
Berks,Reading 3-1,Justice of the Supreme Court,,DEM,Daniel McCaffery,129,99,29,1
Berks,Reading 3-1,Justice of the Supreme Court,,REP,Carolyn Carluccio,38,33,4,1
Berks,Reading 3-1,Justice of the Supreme Court,,,Write-ins,1,0,1,0
Berks,Reading 3-1,Judge of the Superior Court,,DEM,Jill Beck,104,78,26,0
Berks,Reading 3-1,Judge of the Superior Court,,DEM,Timika Lane,93,72,19,2
Berks,Reading 3-1,Judge of the Superior Court,,REP,Maria Battista,34,33,1,0
Berks,Reading 3-1,Judge of the Superior Court,,REP,"Harry F. Smail, Jr.",15,13,2,0
Berks,Reading 3-1,Judge of the Superior Court,,,Write-ins,3,1,2,0
Berks,Reading 3-1,Judge of the Commonwealth Court,,DEM,Matt Wolf,123,89,32,2
Berks,Reading 3-1,Judge of the Commonwealth Court,,REP,Megan Martin,30,29,1,0
Berks,Reading 3-1,Judge of the Commonwealth Court,,,Write-ins,1,0,1,0
Berks,Reading 3-1,Judge of the Court of Common Pleas,,D/R,Jill Scheidt,110,80,29,1
Berks,Reading 3-1,Judge of the Court of Common Pleas,,D/R,Justin D. Bodor,79,66,12,1
Berks,Reading 3-1,Judge of the Court of Common Pleas,,,Write-ins,4,2,2,0
Berks,Reading 3-1,County Commissioner,,DEM,"Dante Santoni, Jr.",103,78,23,2
Berks,Reading 3-1,County Commissioner,,DEM,Jess Royer,81,64,17,0
Berks,Reading 3-1,County Commissioner,,REP,Christian Y. Leinbach,18,15,3,0
Berks,Reading 3-1,County Commissioner,,REP,Michael Rivera,40,36,4,0
Berks,Reading 3-1,County Commissioner,,,Write-ins,1,0,1,0
Berks,Reading 3-1,County Controller,,DEM,Romeris Perez,135,104,29,2
Berks,Reading 3-1,County Controller,,REP,Joe Rudderow,26,24,2,0
Berks,Reading 3-1,County Controller,,,Write-ins,1,0,1,0
Berks,Reading 3-1,Recorder of Deeds,,DEM,Fred Sheeler,117,85,30,2
Berks,Reading 3-1,Recorder of Deeds,,REP,Mary Kozak,27,24,3,0
Berks,Reading 3-1,Recorder of Deeds,,,Write-ins,1,0,1,0
Berks,Reading 3-1,Register of Wills,,DEM,Adrian Jadic,115,87,26,2
Berks,Reading 3-1,Register of Wills,,REP,Suzanne M. Myers,33,28,5,0
Berks,Reading 3-1,Register of Wills,,,Write-ins,1,0,1,0
Berks,Reading 3-1,Sheriff,,D/R,Eric J. Weaknecht,137,104,31,2
Berks,Reading 3-1,Sheriff,,,Write-ins,1,0,1,0
Berks,Reading 3-1,Clerk of Courts,,REP,Beth A. Jones,86,64,20,2
Berks,Reading 3-1,Clerk of Courts,,,Write-ins,2,1,1,0
Berks,Reading 3-1,District Attorney,,D/R,John T. Adams,134,99,33,2
Berks,Reading 3-1,District Attorney,,,Write-ins,1,0,1,0
Berks,Reading 3-1,County Treasurer,,DEM,Winston Diloné,113,84,27,2
Berks,Reading 3-1,County Treasurer,,REP,Mitchell R. Darcourt,32,28,4,0
