county,precinct,office,district,party,candidate,votes,election_day,mail,provisional
Mifflin,Armagh Township-East,Registered Voters,,,,0,,,
Mifflin,Armagh Township-East,Ballots Cast,,,,248,212,35,1
Mifflin,Armagh Township-East,Ballots Cast - Blank,,,,0,0,0,0
Mifflin,Armagh Township-East,Justice of the Supreme Court,,REP,CAROLYN CARLUCCIO,193,176,17,0
Mifflin,Armagh Township-East,Justice of the Supreme Court,,DEM,DANIEL MCCAFFERY,46,28,17,1
Mifflin,Armagh Township-East,Justice of the Supreme Court,,,Write-ins,0,0,0,0
Mifflin,Armagh Township-East,Justice of the Supreme Court,,,Overvotes,0,0,0,0
Mifflin,Armagh Township-East,Justice of the Supreme Court,,,Undervotes,9,8,1,0
Mifflin,Armagh Township-East,Judge of the Superior Court,,REP,MARIA BATTISTA,176,161,15,0
Mifflin,Armagh Township-East,Judge of the Superior Court,,REP,"HARRY F. SMAIL, JR.",157,145,12,0
Mifflin,Armagh Township-East,Judge of the Superior Court,,DEM,JILL BECK,43,21,21,1
Mifflin,Armagh Township-East,Judge of the Superior Court,,DEM,TIMIKA LANE,34,15,18,1
Mifflin,Armagh Township-East,Judge of the Superior Court,,,Write-ins,0,0,0,0
Mifflin,Armagh Township-East,Judge of the Superior Court,,,Overvotes,0,0,0,0
Mifflin,Armagh Township-East,Judge of the Superior Court,,,Undervotes,86,82,4,0
Mifflin,Armagh Township-East,Judge of the Commonwealth Court,,REP,MEGAN MARTIN,196,180,16,0
Mifflin,Armagh Township-East,Judge of the Commonwealth Court,,DEM,MATT WOLF,44,24,19,1
Mifflin,Armagh Township-East,Judge of the Commonwealth Court,,,Write-ins,0,0,0,0
Mifflin,Armagh Township-East,Judge of the Commonwealth Court,,,Overvotes,0,0,0,0
Mifflin,Armagh Township-East,Judge of the Commonwealth Court,,,Undervotes,8,8,0,0
Mifflin,Armagh Township-East,Judge of the Court of Common Pleas,,DAR,JONATHAN REED,215,182,32,1
Mifflin,Armagh Township-East,Judge of the Court of Common Pleas,,,Write-ins,6,6,0,0
Mifflin,Armagh Township-East,Judge of the Court of Common Pleas,,,Overvotes,0,0,0,0
Mifflin,Armagh Township-East,Judge of the Court of Common Pleas,,,Undervotes,27,24,3,0
Mifflin,Armagh Township-East,District Attorney,,DAR,CHRISTOPHER R. TORQUATO,217,184,32,1
Mifflin,Armagh Township-East,District Attorney,,,Write-ins,0,0,0,0
Mifflin,Armagh Township-East,District Attorney,,,Overvotes,0,0,0,0
Mifflin,Armagh Township-East,District Attorney,,,Undervotes,31,28,3,0
Mifflin,Armagh Township-East,County Commissioner,,REP,ROBERT P. POSTAL,164,143,20,1
Mifflin,Armagh Township-East,County Commissioner,,REP,NOAH D. WISE,161,145,16,0
Mifflin,Armagh Township-East,County Commissioner,,DEM,KEVIN P. KODISH,76,53,22,1
Mifflin,Armagh Township-East,County Commissioner,,,Write-ins,5,4,1,0
Mifflin,Armagh Township-East,County Commissioner,,,Overvotes,2,2,0,0
Mifflin,Armagh Township-East,County Commissioner,,,Undervotes,88,77,11,0
Mifflin,Armagh Township-East,County Auditor,,REP,BARBARA E. CLEMMONS,163,146,16,1
Mifflin,Armagh Township-East,County Auditor,,REP,HELEN E. KIRK,159,143,16,0
