county,precinct,office,district,party,candidate,votes,election_day,mail,provisional
Berks,Reading 1-1,Registered Voters,,,,932,,,
Berks,Reading 1-1,Ballots Cast,,,,143,127,16,0
Berks,Reading 1-1,Justice of the Supreme Court,,DEM,Daniel McCaffery,52,44,8,0
Berks,Reading 1-1,Justice of the Supreme Court,,DEM,Debbie Kunselman,26,21,5,0
Berks,Reading 1-1,Justice of the Supreme Court,,DEM,Write-ins,0,0,0,0
Berks,Reading 1-1,Judge of the Superior Court,,DEM,Pat Dugan,32,25,7,0
Berks,Reading 1-1,Judge of the Superior Court,,DEM,Timika Lane,41,30,11,0
Berks,Reading 1-1,Judge of the Superior Court,,DEM,Jill Beck,25,19,6,0
Berks,Reading 1-1,Judge of the Superior Court,,DEM,Write-ins,0,0,0,0
Berks,Reading 1-1,Judge of the Commonwealth Court,,DEM,Matt Wolf,48,41,7,0
Berks,Reading 1-1,Judge of the Commonwealth Court,,DEM,Bryan Neft,25,19,6,0
Berks,Reading 1-1,Judge of the Commonwealth Court,,DEM,Write-ins,0,0,0,0
Berks,Reading 1-1,Judge of the Court of Common Pleas,,DEM,Justin D. Bodor,33,26,7,0
Berks,Reading 1-1,Judge of the Court of Common Pleas,,DEM,Kurt Geishauser,26,20,6,0
Berks,Reading 1-1,Judge of the Court of Common Pleas,,DEM,Jill Scheidt,44,33,11,0
Berks,Reading 1-1,Judge of the Court of Common Pleas,,DEM,Write-ins,0,0,0,0
Berks,Reading 1-1,County Commissioner,,DEM,"Dante Santoni, Jr.",36,25,11,0
Berks,Reading 1-1,County Commissioner,,DEM,Jess Royer,16,12,4,0
Berks,Reading 1-1,County Commissioner,,DEM,Douglas Metcalfe,10,9,1,0
Berks,Reading 1-1,County Commissioner,,DEM,Isamac Torres-Figueroa,80,72,8,0
Berks,Reading 1-1,County Commissioner,,DEM,Write-ins,0,0,0,0
Berks,Reading 1-1,County Controller,,DEM,Write-ins,9,4,5,0
Berks,Reading 1-1,Recorder of Deeds,,DEM,Fred Sheeler,68,56,12,0
Berks,Reading 1-1,Recorder of Deeds,,DEM,Write-ins,1,1,0,0
Berks,Reading 1-1,Register of Wills,,DEM,Adrian Jadic,69,57,12,0
Berks,Reading 1-1,Register of Wills,,DEM,Write-ins,2,1,1,0
Berks,Reading 1-1,Sheriff,,DEM,Write-ins,4,1,3,0
Berks,Reading 1-1,Clerk of Courts,,DEM,Write-ins,3,2,1,0
Berks,Reading 1-1,District Attorney,,DEM,John T. Adams,70,57,13,0
