county,precinct,office,district,party,candidate,votes,election_day,mail,provisional
Crawford,Athens Twp,School Director (4 Year),Penncrest School District,D/R,ALLISON BEERS,62,,,
Crawford,Athens Twp,School Director (4 Year),Penncrest School District,D/R,RANDY STYBORSKI,60,,,
Crawford,Athens Twp,School Director (4 Year),Penncrest School District,DEM,TIFFANY A DONOR,51,,,
Crawford,Athens Twp,School Director (4 Year),Penncrest School District,DEM,DAVID MCWRIGHT,40,,,
Crawford,Athens Twp,School Director (4 Year),Penncrest School District,DEM,SCOTT STALLINGS,40,,,
Crawford,Athens Twp,School Director (4 Year),Penncrest School District,REP,BRIAN E CUSTARD,116,,,
Crawford,Athens Twp,School Director (4 Year),Penncrest School District,REP,MICHAEL CHAUSSE,121,,,
Crawford,Athens Twp,School Director (4 Year),Penncrest School District,REP,RYAN BENEK,118,,,
Crawford,Athens Twp,School Director (4 Year),Penncrest School District,,Write-ins,5,,,
Crawford,Athens Twp,School Director (2 Year),Penncrest School District,D/R,TIMOTHY J BROWN,73,,,
Crawford,Athens Twp,School Director (2 Year),Penncrest School District,DEM,NEIL BULLOCK,44,,,
Crawford,Athens Twp,School Director (2 Year),Penncrest School District,REP,DAVID VALESKY,118,,,
Crawford,Athens Twp,School Director (2 Year),Penncrest School District,,Write-ins,1,,,
Crawford,Blooming Valley Boro,School Director (4 Year),Penncrest School District,D/R,ALLISON BEERS,76,,,
Crawford,Blooming Valley Boro,School Director (4 Year),Penncrest School District,D/R,RANDY STYBORSKI,77,,,
Crawford,Blooming Valley Boro,School Director (4 Year),Penncrest School District,DEM,TIFFANY A DONOR,42,,,
Crawford,Blooming Valley Boro,School Director (4 Year),Penncrest School District,DEM,DAVID MCWRIGHT,56,,,
Crawford,Blooming Valley Boro,School Director (4 Year),Penncrest School District,DEM,SCOTT STALLINGS,42,,,
Crawford,Blooming Valley Boro,School Director (4 Year),Penncrest School District,REP,BRIAN E CUSTARD,71,,,
Crawford,Blooming Valley Boro,School Director (4 Year),Penncrest School District,REP,MICHAEL CHAUSSE,71,,,
Crawford,Blooming Valley Boro,School Director (4 Year),Penncrest School District,REP,RYAN BENEK,71,,,
Crawford,Blooming Valley Boro,School Director (4 Year),Penncrest School District,,Write-ins,3,,,
Crawford,Blooming Valley Boro,School Director (2 Year),Penncrest School District,D/R,TIMOTHY J BROWN,79,,,
Crawford,Blooming Valley Boro,School Director (2 Year),Penncrest School District,DEM,NEIL BULLOCK,37,,,
Crawford,Blooming Valley Boro,School Director (2 Year),Penncrest School District,REP,DAVID VALESKY,68,,,
Crawford,Blooming Valley Boro,School Director (2 Year),Penncrest School District,,Write-ins,1,,,
Crawford,Cambridge Twp,School Director (4 Year),Penncrest School District,D/R,ALLISON BEERS,322,,,
Crawford,Cambridge Twp,School Director (4 Year),Penncrest School District,D/R,RANDY STYBORSKI,351,,,
Crawford,Cambridge Twp,School Director (4 Year),Penncrest School District,DEM,TIFFANY A DONOR,282,,,
Crawford,Cambridge Twp,School Director (4 Year),Penncrest School District,DEM,DAVID MCWRIGHT,277,,,
Crawford,Cambridge Twp,School Director (4 Year),Penncrest School District,DEM,SCOTT STALLINGS,288,,,
Crawford,Cambridge Twp,School Director (4 Year),Penncrest School District,REP,BRIAN E CUSTARD,172,,,
Crawford,Cambridge Twp,School Director (4 Year),Penncrest School District,REP,MICHAEL CHAUSSE,170,,,
Crawford,Cambridge Twp,School Director (4 Year),Penncrest School District,REP,RYAN BENEK,172,,,
Crawford,Cambridge Twp,School Director (4 Year),Penncrest School District,,Write-ins,23,,,
Crawford,Cambridge Twp,School Director (2 Year),Penncrest School District,D/R,TIMOTHY J BROWN,307,,,
Crawford,Cambridge Twp,School Director (2 Year),Penncrest School District,DEM,NEIL BULLOCK,301,,,
Crawford,Cambridge Twp,School Director (2 Year),Penncrest School District,REP,DAVID VALESKY,175,,,
Crawford,Cambridge Twp,School Director (2 Year),Penncrest School District,,Write-ins,1,,,
Crawford,Cambridge Springs Boro,School Director (4 Year),Penncrest School District,D/R,ALLISON BEERS,283,,,
Crawford,Cambridge Springs Boro,School Director (4 Year),Penncrest School District,D/R,RANDY STYBORSKI,305,,,
Crawford,Cambridge Springs Boro,School Director (4 Year),Penncrest School District,DEM,TIFFANY A DONOR,242,,,
Crawford,Cambridge Springs Boro,School Director (4 Year),Penncrest School District,DEM,DAVID MCWRIGHT,240,,,
Crawford,Cambridge Springs Boro,School Director (4 Year),Penncrest School District,DEM,SCOTT STALLINGS,246,,,
