county,precinct,office,district,party,candidate,votes,election_day,mail,provisional
Wyoming,Braintrim Township,Township Auditor (6 Year),Braintrim Township,DEM,Write-ins,1,,,
Wyoming,Braintrim Township,Township Auditor (4 Year),Braintrim Township,DEM,Write-ins,1,,,
Wyoming,Braintrim Township,Township Auditor (2 Year),Braintrim Township,DEM,Write-ins,1,,,
Wyoming,Braintrim Township,Township Supervisor (6 Year),Braintrim Township,DEM,Write-ins,1,,,
Wyoming,Braintrim Township,School Director (4 Year),Wyalusing Area School District Region 3,DEM,Tiffani L Warner,13,,,
Wyoming,Braintrim Township,Township Auditor (6 Year),Braintrim Township,REP,JUNE E RHUBRIGHT,53,,,
Wyoming,Braintrim Township,Township Auditor (4 Year),Braintrim Township,REP,PAUL J BURGESS,51,,,
Wyoming,Braintrim Township,Township Auditor (2 Year),Braintrim Township,REP,MATTHEW P FERRIS,49,,,
Wyoming,Braintrim Township,Township Supervisor (6 Year),Braintrim Township,REP,FRANK HOLDREN,51,,,
Wyoming,Braintrim Township,School Director (4 Year),Wyalusing Area School District Region 3,REP,Tiffani L Warner,50,,,
Wyoming,Braintrim Township,School Director (4 Year),Wyalusing Area School District Region 3,REP,Write-ins,7,,,
Wyoming,Braintrim Township,Justice of the Supreme Court,,DEM,Daniel McCaffery,2,,,
Wyoming,Braintrim Township,Justice of the Supreme Court,,DEM,Debbie Kunselman,11,,,
Wyoming,Braintrim Township,Justice of the Supreme Court,,REP,Carolyn Carluccio,25,,,
Wyoming,Braintrim Township,Justice of the Supreme Court,,REP,Patricia A. McCullough,25,,,
Wyoming,Braintrim Township,Judge of the Superior Court,,DEM,Jill Beck,9,,,
Wyoming,Braintrim Township,Judge of the Superior Court,,DEM,Pat Dugan,2,,,
Wyoming,Braintrim Township,Judge of the Superior Court,,DEM,Timika Lane,6,,,
Wyoming,Braintrim Township,Judge of the Superior Court,,REP,Harry F. Smail Jr.,23,,,
Wyoming,Braintrim Township,Judge of the Superior Court,,REP,Maria Battista,39,,,
Wyoming,Braintrim Township,Judge of the Commonwealth Court,,DEM,Bryan Neft,8,,,
Wyoming,Braintrim Township,Judge of the Commonwealth Court,,DEM,Matt Wolf,4,,,
Wyoming,Braintrim Township,Judge of the Commonwealth Court,,REP,Josh Prince,14,,,
Wyoming,Braintrim Township,Judge of the Commonwealth Court,,REP,Megan Martin,39,,,
Wyoming,Braintrim Township,County Commissioner,,DEM,Ernie King,12,,,
Wyoming,Braintrim Township,County Commissioner,,DEM,Write-ins,1,,,
Wyoming,Braintrim Township,County Commissioner,,REP,ALBERT WILLIAM OLIVE,3,,,
Wyoming,Braintrim Township,County Commissioner,,REP,Lori Bennett,13,,,
Wyoming,Braintrim Township,County Commissioner,,REP,Rick Wilbur,32,,,
Wyoming,Braintrim Township,County Commissioner,,REP,Tom Henry,42,,,
Wyoming,Braintrim Township,County Commissioner,,REP,Write-ins,1,,,
Wyoming,Braintrim Township,County Auditor,,DEM,Laura Dickson,13,,,
Wyoming,Braintrim Township,County Auditor,,DEM,Write-ins,1,,,
Wyoming,Braintrim Township,County Auditor,,REP,Ashley Darby,19,,,
Wyoming,Braintrim Township,County Auditor,,REP,Judy Shupp,49,,,
Wyoming,Braintrim Township,County Prothonotary & Clerk of Courts,,DEM,Write-ins,1,,,
Wyoming,Braintrim Township,County Prothonotary & Clerk of Courts,,REP,Write-ins,52,,,
Wyoming,Braintrim Township,County Register of Wills & Recorder,,DEM,Write-ins,1,,,
Wyoming,Braintrim Township,County Register of Wills & Recorder,,REP,Dennis L. Montross,54,,,
Wyoming,Braintrim Township,Sheriff,,DEM,Write-ins,1,,,
Wyoming,Clinton Township,Township Auditor (6 Year),Clinton Township,DEM,Write-ins,1,,,
Wyoming,Clinton Township,Township Auditor (4 Year),Clinton Township,DEM,Write-ins,1,,,
Wyoming,Clinton Township,Township Auditor (2 Year),Clinton Township,DEM,Write-ins,1,,,
Wyoming,Clinton Township,Township Supervisor (6 Year),Clinton Township,DEM,Write-ins,6,,,
Wyoming,Clinton Township,School Director (4 Year),Lackawanna Trail School District Region 1,DEM,Heather Clark,51,,,
Wyoming,Clinton Township,School Director (4 Year),Lackawanna Trail School District Region 1,DEM,Jaclyn Litwin,49,,,
Wyoming,Clinton Township,School Director (4 Year),Lackawanna Trail School District Region 1,DEM,Write-ins,3,,,
Wyoming,Clinton Township,School Director (2 Year),Lackawanna Trail School District Region 1,DEM,Write-ins,9,,,
Wyoming,Clinton Township,Township Auditor (6 Year),Clinton Township,REP,Write-ins,2,,,
Wyoming,Clinton Township,Township Auditor (4 Year),Clinton Township,REP,Write-ins,3,,,
Wyoming,Clinton Township,Township Auditor (2 Year),Clinton Township,REP,Write-ins,4,,,
Wyoming,Clinton Township,Township Supervisor (6 Year),Clinton Township,REP,JAMES B DAVIS,115,,,
Wyoming,Clinton Township,Township Supervisor (6 Year),Clinton Township,REP,Write-ins,1,,,
Wyoming,Clinton Township,School Director (4 Year),Lackawanna Trail School District Region 1,REP,Candace Haft,66,,,
Wyoming,Clinton Township,School Director (4 Year),Lackawanna Trail School District Region 1,REP,Heather Clark,128,,,
Wyoming,Clinton Township,School Director (4 Year),Lackawanna Trail School District Region 1,REP,Jaclyn Litwin,52,,,
Wyoming,Clinton Township,School Director (4 Year),Lackawanna Trail School District Region 1,REP,Write-ins,1,,,
Wyoming,Clinton Township,School Director (2 Year),Lackawanna Trail School District Region 1,REP,Write-ins,22,,,
Wyoming,Clinton Township,Justice of the Supreme Court,,DEM,Daniel McCaffery,36,,,
Wyoming,Clinton Township,Justice of the Supreme Court,,DEM,Debbie Kunselman,26,,,
Wyoming,Clinton Township,Justice of the Supreme Court,,REP,Carolyn Carluccio,69,,,
Wyoming,Clinton Township,Justice of the Supreme Court,,REP,Patricia A. McCullough,52,,,
Wyoming,Clinton Township,Judge of the Superior Court,,DEM,Jill Beck,39,,,
Wyoming,Clinton Township,Judge of the Superior Court,,DEM,Pat Dugan,20,,,
Wyoming,Clinton Township,Judge of the Superior Court,,DEM,Timika Lane,32,,,
Wyoming,Clinton Township,Judge of the Superior Court,,REP,Harry F. Smail Jr.,68,,,
Wyoming,Clinton Township,Judge of the Superior Court,,REP,Maria Battista,95,,,
Wyoming,Clinton Township,Judge of the Commonwealth Court,,DEM,Bryan Neft,15,,,
Wyoming,Clinton Township,Judge of the Commonwealth Court,,DEM,Matt Wolf,45,,,
