county,precinct,office,district,party,candidate,votes,election_day,mail,provisional
Northumberland,Coal Township 1,Registered Voters,,,,460,,,
Northumberland,Coal Township 1,Ballots Cast,,,,171,136,35,0
Northumberland,Coal Township 1,Ballots Cast - Blank,,,,2,0,2,0
Northumberland,Coal Township 1,Justice of the Supreme Court,,DEM,DANIEL MCCAFFERY,68,41,27,0
Northumberland,Coal Township 1,Justice of the Supreme Court,,REP,CAROLYN CARLUCCIO,96,90,6,0
Northumberland,Coal Township 1,Justice of the Supreme Court,,,Write-ins,0,0,0,0
Northumberland,Coal Township 1,Judge of the Superior Court,,DEM,JILL BECK,77,52,25,0
Northumberland,Coal Township 1,Judge of the Superior Court,,DEM,TIMIKA LANE,47,25,22,0
Northumberland,Coal Township 1,Judge of the Superior Court,,REP,MARIA BATTISTA,87,80,7,0
Northumberland,Coal Township 1,Judge of the Superior Court,,REP,HARRY F SMAIL JR,70,65,5,0
Northumberland,Coal Township 1,Judge of the Superior Court,,,Write-ins,0,0,0,0
Northumberland,Coal Township 1,Judge of the Commonwealth Court,,DEM,MATT WOLF,62,35,27,0
Northumberland,Coal Township 1,Judge of the Commonwealth Court,,REP,MEGAN MARTIN,96,90,6,0
Northumberland,Coal Township 1,Judge of the Commonwealth Court,,,Write-ins,0,0,0,0
Northumberland,Coal Township 1,Judge of the Court of Common Pleas,,DEM,MIKE TOOMEY,145,114,31,0
Northumberland,Coal Township 1,Judge of the Court of Common Pleas,,,Write-ins,2,2,0,0
Northumberland,Coal Township 1,Magisterial District Judge,08-3-03,DEM,WILLIAM J ZALINSKI,153,121,32,0
Northumberland,Coal Township 1,Magisterial District Judge,08-3-03,,Write-ins,1,0,1,0
Northumberland,Coal Township 1,County Commissioner,,DEM,MEGHAN BECK,71,46,25,0
Northumberland,Coal Township 1,County Commissioner,,DEM,CRAIG FETTERMAN,99,75,24,0
Northumberland,Coal Township 1,County Commissioner,,REP,SAMUEL SCHICCATANO,67,58,9,0
Northumberland,Coal Township 1,County Commissioner,,REP,JOSEPH M KLEBON,64,56,8,0
Northumberland,Coal Township 1,County Commissioner,,,Write-ins,1,1,0,0
Northumberland,Coal Township 1,Treasurer,,REP,SANDRA BROWN,136,113,23,0
Northumberland,Coal Township 1,Treasurer,,,Write-ins,0,0,0,0
Northumberland,Coal Township 1,Sheriff,,DEM,ROBERT J WOLFE,157,127,30,0
Northumberland,Coal Township 1,Sheriff,,,Write-ins,0,0,0,0
Northumberland,Coal Township 1,District Attorney,,DEM,TONY MATULEWICZ,74,48,26,0
Northumberland,Coal Township 1,District Attorney,,REP,MICHAEL C O'DONNELL,86,79,7,0
Northumberland,Coal Township 1,District Attorney,,,Write-ins,0,0,0,0
Northumberland,Coal Township 1,Township Commissioner,Coal Township,DEM,GEORGE L ZALAR,91,65,26,0
Northumberland,Coal Township 1,Township Commissioner,Coal Township,DEM,GERARD W WAUGH III,77,50,27,0
Northumberland,Coal Township 1,Township Commissioner,Coal Township,REP,MATTHEW SCHICCATANO,104,89,15,0
Northumberland,Coal Township 1,Township Commissioner,Coal Township,REP,TYLER S JAMES,96,85,11,0
Northumberland,Coal Township 1,Township Commissioner,Coal Township,,Write-ins,1,1,0,0
Northumberland,Coal Township 1,Constable,Coal Township,,Write-ins,6,6,0,0
Northumberland,Coal Township 1,School Director,Shamokin Area,DEM,TAMMY RHODES,95,70,25,0
Northumberland,Coal Township 1,School Director,Shamokin Area,DEM,JEFF KASHNER,109,80,29,0
Northumberland,Coal Township 1,School Director,Shamokin Area,DEM,ROSALIE M SMOOGEN,82,57,25,0
Northumberland,Coal Township 1,School Director,Shamokin Area,DEM,STEPHEN COOK,96,75,21,0
Northumberland,Coal Township 1,School Director,Shamokin Area,DEM,WILLIAM H KRIEGER III,105,79,26,0
Northumberland,Coal Township 1,School Director,Shamokin Area,REP,CHARLES H SHUEY,80,75,5,0
Northumberland,Coal Township 1,School Director,Shamokin Area,,Write-ins,1,1,0,0
Northumberland,Coal Township 1,Superior Court Retention - Jack Panella,,,Yes,91,65,26,0
Northumberland,Coal Township 1,Superior Court Retention - Jack Panella,,,No,58,51,7,0
Northumberland,Coal Township 1,Commonwealth Court Retention - Victor P Stabile,,,Yes,79,63,16,0
Northumberland,Coal Township 1,Commonwealth Court Retention - Victor P Stabile,,,No,67,51,16,0
Northumberland,Coal Township 2,Registered Voters,,,,671,,,
Northumberland,Coal Township 2,Ballots Cast,,,,202,149,52,1
Northumberland,Coal Township 2,Ballots Cast - Blank,,,,3,0,3,0
Northumberland,Coal Township 2,Justice of the Supreme Court,,DEM,DANIEL MCCAFFERY,87,55,31,1
Northumberland,Coal Township 2,Justice of the Supreme Court,,REP,CAROLYN CARLUCCIO,102,84,18,0
Northumberland,Coal Township 2,Justice of the Supreme Court,,,Write-ins,0,0,0,0
Northumberland,Coal Township 2,Judge of the Superior Court,,DEM,JILL BECK,94,59,34,1
Northumberland,Coal Township 2,Judge of the Superior Court,,DEM,TIMIKA LANE,70,40,29,1
Northumberland,Coal Township 2,Judge of the Superior Court,,REP,MARIA BATTISTA,85,71,14,0
Northumberland,Coal Township 2,Judge of the Superior Court,,REP,HARRY F SMAIL JR,76,66,10,0
Northumberland,Coal Township 2,Judge of the Superior Court,,,Write-ins,0,0,0,0
Northumberland,Coal Township 2,Judge of the Commonwealth Court,,DEM,MATT WOLF,87,55,31,1
Northumberland,Coal Township 2,Judge of the Commonwealth Court,,REP,MEGAN MARTIN,96,79,17,0
Northumberland,Coal Township 2,Judge of the Commonwealth Court,,,Write-ins,0,0,0,0
Northumberland,Coal Township 2,Judge of the Court of Common Pleas,,DEM,MIKE TOOMEY,162,118,43,1
Northumberland,Coal Township 2,Judge of the Court of Common Pleas,,,Write-ins,2,2,0,0
Northumberland,Coal Township 2,Magisterial District Judge,08-3-03,DEM,WILLIAM J ZALINSKI,182,133,48,1
Northumberland,Coal Township 2,Magisterial District Judge,08-3-03,,Write-ins,2,2,0,0
Northumberland,Coal Township 2,County Commissioner,,DEM,MEGHAN BECK,81,49,31,1
Northumberland,Coal Township 2,County Commissioner,,DEM,CRAIG FETTERMAN,123,91,32,0
Northumberland,Coal Township 2,County Commissioner,,REP,SAMUEL SCHICCATANO,81,64,17,0
Northumberland,Coal Township 2,County Commissioner,,REP,JOSEPH M KLEBON,71,61,10,0
Northumberland,Coal Township 2,County Commissioner,,,Write-ins,1,1,0,0
Northumberland,Coal Township 2,Treasurer,,REP,SANDRA BROWN,147,112,34,1
Northumberland,Coal Township 2,Treasurer,,,Write-ins,2,2,0,0
Northumberland,Coal Township 2,Sheriff,,DEM,ROBERT J WOLFE,184,134,49,1
Northumberland,Coal Township 2,Sheriff,,,Write-ins,1,1,0,0
Northumberland,Coal Township 2,District Attorney,,DEM,TONY MATULEWICZ,92,59,32,1
Northumberland,Coal Township 2,District Attorney,,REP,MICHAEL C O'DONNELL,102,83,19,0
Northumberland,Coal Township 2,District Attorney,,,Write-ins,0,0,0,0
Northumberland,Coal Township 2,Township Commissioner,Coal Township,DEM,GEORGE L ZALAR,120,88,32,0
Northumberland,Coal Township 2,Township Commissioner,Coal Township,DEM,GERARD W WAUGH III,109,72,36,1
Northumberland,Coal Township 2,Township Commissioner,Coal Township,REP,MATTHEW SCHICCATANO,113,90,23,0
Northumberland,Coal Township 2,Township Commissioner,Coal Township,REP,TYLER S JAMES,101,84,17,0
Northumberland,Coal Township 2,Township Commissioner,Coal Township,,Write-ins,1,0,1,0
