county,precinct,office,district,party,candidate,votes,election_day,mail,provisional
Juniata,Beale Township,Registered Voters,,,,422,,,
Juniata,Beale Township,Ballots Cast,,,,213,204,9,0
Juniata,Beale Township,Ballots Cast - Blank,,,,0,0,0,0
Juniata,Beale Township,Justice of the Supreme Court,,DEM,DANIEL MCCAFFERY,9,7,2,0
Juniata,Beale Township,Justice of the Supreme Court,,DEM,DEBBIE KUNSELMAN,23,20,3,0
Juniata,Beale Township,Justice of the Supreme Court,,DEM,Write-ins,0,0,0,0
Juniata,Beale Township,Justice of the Supreme Court,,DEM,Overvotes,0,0,0,0
Juniata,Beale Township,Justice of the Supreme Court,,DEM,Undervotes,9,9,0,0
Juniata,Beale Township,Judge of the Superior Court,,DEM,PAT DUGAN,6,5,1,0
Juniata,Beale Township,Judge of the Superior Court,,DEM,TIMIKA LANE,13,8,5,0
Juniata,Beale Township,Judge of the Superior Court,,DEM,JILL BECK,21,18,3,0
Juniata,Beale Township,Judge of the Superior Court,,DEM,Write-ins,0,0,0,0
Juniata,Beale Township,Judge of the Superior Court,,DEM,Overvotes,0,0,0,0
Juniata,Beale Township,Judge of the Superior Court,,DEM,Undervotes,42,41,1,0
Juniata,Beale Township,Judge of the Commonwealth Court,,DEM,MATT WOLF,10,7,3,0
Juniata,Beale Township,Judge of the Commonwealth Court,,DEM,BRYAN NEFT,18,16,2,0
Juniata,Beale Township,Judge of the Commonwealth Court,,DEM,Write-ins,0,0,0,0
Juniata,Beale Township,Judge of the Commonwealth Court,,DEM,Overvotes,0,0,0,0
Juniata,Beale Township,Judge of the Commonwealth Court,,DEM,Undervotes,13,13,0,0
Juniata,Beale Township,County Commissioner,,DEM,CHRIS B. CASNER,5,4,1,0
Juniata,Beale Township,County Commissioner,,DEM,MARK R. PARTNER,36,31,5,0
Juniata,Beale Township,County Commissioner,,DEM,STEVEN C. CASNER,8,7,1,0
Juniata,Beale Township,County Commissioner,,DEM,Write-ins,0,0,0,0
Juniata,Beale Township,County Commissioner,,DEM,Overvotes,0,0,0,0
Juniata,Beale Township,County Commissioner,,DEM,Undervotes,33,30,3,0
Juniata,Beale Township,District Attorney,,DEM,Write-ins,0,0,0,0
Juniata,Beale Township,District Attorney,,DEM,Overvotes,0,0,0,0
Juniata,Beale Township,District Attorney,,DEM,Undervotes,41,36,5,0
Juniata,Beale Township,Prothonotary,,DEM,Write-ins,1,1,0,0
Juniata,Beale Township,Prothonotary,,DEM,Overvotes,0,0,0,0
Juniata,Beale Township,Prothonotary,,DEM,Undervotes,40,35,5,0
Juniata,Beale Township,Coroner,,DEM,Write-ins,0,0,0,0
Juniata,Beale Township,Coroner,,DEM,Overvotes,0,0,0,0
Juniata,Beale Township,Coroner,,DEM,Undervotes,41,36,5,0
Juniata,Beale Township,County Auditor,,DEM,LAURA A. CUNNINGHAM,33,28,5,0
Juniata,Beale Township,County Auditor,,DEM,Write-ins,0,0,0,0
Juniata,Beale Township,County Auditor,,DEM,Overvotes,0,0,0,0
Juniata,Beale Township,County Auditor,,DEM,Undervotes,49,44,5,0
