county,precinct,office,district,party,candidate,votes,election_day,mail,provisional
Armstrong,Apollo Borough,Registered Voters,,,,859,,,
Armstrong,Apollo Borough,Ballots Cast,,,,221,181,40,0
Armstrong,Apollo Borough,Justice of the Supreme Court,,DEM,Daniel McCaffery,106,73,33,0
Armstrong,Apollo Borough,Justice of the Supreme Court,,REP,Carolyn Carluccio,106,99,7,0
Armstrong,Apollo Borough,Justice of the Supreme Court,,,Write-ins,1,1,0,0
Armstrong,Apollo Borough,Judge of the Superior Court,,DEM,Jill Beck,102,72,30,0
Armstrong,Apollo Borough,Judge of the Superior Court,,REP,Harry F Smail Jr,94,88,6,0
Armstrong,Apollo Borough,Judge of the Superior Court,,REP,Maria Battista,93,87,6,0
Armstrong,Apollo Borough,Judge of the Superior Court,,DEM,Timika Lane,77,49,28,0
Armstrong,Apollo Borough,Judge of the Commonwealth Court,,REP,Megan Martin,110,100,10,0
Armstrong,Apollo Borough,Judge of the Commonwealth Court,,DEM,Matt Wolf,98,71,27,0
Armstrong,Apollo Borough,County Commissioner,,DEM,Pat Fabian,108,77,31,0
Armstrong,Apollo Borough,County Commissioner,,DEM,Rich Farah,101,75,26,0
Armstrong,Apollo Borough,County Commissioner,,REP,Anthony Shea,91,81,10,0
Armstrong,Apollo Borough,County Commissioner,,REP,John Strate,79,74,5,0
Armstrong,Apollo Borough,County Controller,,REP,Tammie Gaff,157,139,18,0
Armstrong,Apollo Borough,County Controller,,,Write-ins,4,4,0,0
Armstrong,Apollo Borough,Prothonotary & Clerk of Courts,,REP,Annette C Bowser,156,139,17,0
Armstrong,Apollo Borough,Prothonotary & Clerk of Courts,,,Write-ins,5,5,0,0
Armstrong,Apollo Borough,Register and Recorder & Clerk of Orphan's Court,,REP,Lori Hirst,113,103,10,0
Armstrong,Apollo Borough,Register and Recorder & Clerk of Orphan's Court,,DEM,Calvin Creighton,95,67,28,0
Armstrong,Apollo Borough,County Treasurer,,REP,Amanda C Slagle-Hiles,160,142,18,0
Armstrong,Apollo Borough,County Treasurer,,DEM/REP,Susan E Wenckowski,142,111,31,0
Armstrong,Apollo Borough,County Treasurer,,DEM/REP,Gregory A Primm,126,99,27,0
Armstrong,Apollo Borough,County Treasurer,,DEM/REP,Rebecca Webb Ross,124,97,27,0
Armstrong,Apollo Borough,County Treasurer,,DEM/REP,Forrest Schultz,124,98,26,0
Armstrong,Apollo Borough,County Treasurer,,DEM/REP,Wayne Sodowsky,106,85,21,0
Armstrong,Apollo Borough,County Treasurer,,,Write-ins,4,4,0,0
Armstrong,Apollo Borough,Apollo Borough Council 4 Year Term,,REP,Kenneth B Cyphert,117,98,19,0
Armstrong,Apollo Borough,Apollo Borough Council 4 Year Term,,REP,Cindy O'Block,116,98,18,0
Armstrong,Apollo Borough,Apollo Borough Council 4 Year Term,,DEM,Mark N Tarle,109,80,29,0
Armstrong,Apollo Borough,Apollo Borough Council 4 Year Term,,,Write-ins,19,19,0,0
Armstrong,Apollo Borough,Apollo Borough Council 2 Year Term,,REP,Cindy O'Block,141,119,22,0
Armstrong,Apollo Borough,Apollo Borough Council 2 Year Term,,,Write-ins,15,14,1,0
Armstrong,Apollo Borough,Apollo Borough Tax Collector 2 Year Term,,,Write-ins,21,18,3,0
Armstrong,Apollo Borough,Judge of the Superior Court Retention Election - Jack Panelle,,,Yes,107,82,25,0
Armstrong,Apollo Borough,Judge of the Superior Court Retention Election - Jack Panelle,,,No,70,65,5,0
Armstrong,Apollo Borough,Judge of the Superior Court Retention Election - Victor P Stabile,,,Yes,108,88,20,0
Armstrong,Apollo Borough,Judge of the Superior Court Retention Election - Victor P Stabile,,,No,67,59,8,0
Armstrong,Cowanshannock Township-West,Registered Voters,,,,815,,,
Armstrong,Cowanshannock Township-West,Ballots Cast,,,,327,284,42,1
Armstrong,Cowanshannock Township-West,Justice of the Supreme Court,,REP,Carolyn Carluccio,229,215,13,1
Armstrong,Cowanshannock Township-West,Justice of the Supreme Court,,DEM,Daniel McCaffery,93,65,28,0
Armstrong,Cowanshannock Township-West,Judge of the Superior Court,,REP,Maria Battista,221,213,8,0
Armstrong,Cowanshannock Township-West,Judge of the Superior Court,,REP,Harry F Smail Jr,195,181,13,1
Armstrong,Cowanshannock Township-West,Judge of the Superior Court,,DEM,Jill Beck,93,63,30,0
Armstrong,Cowanshannock Township-West,Judge of the Superior Court,,DEM,Timika Lane,50,29,21,0
Armstrong,Cowanshannock Township-West,Judge of the Superior Court,,,Write-ins,1,0,1,0
Armstrong,Cowanshannock Township-West,Judge of the Commonwealth Court,,REP,Megan Martin,241,229,11,1
Armstrong,Cowanshannock Township-West,Judge of the Commonwealth Court,,DEM,Matt Wolf,80,50,30,0
Armstrong,Cowanshannock Township-West,County Commissioner,,REP,John Strate,219,209,9,1
Armstrong,Cowanshannock Township-West,County Commissioner,,REP,Anthony Shea,182,171,11,0
Armstrong,Cowanshannock Township-West,County Commissioner,,DEM,Pat Fabian,86,59,27,0
Armstrong,Cowanshannock Township-West,County Commissioner,,DEM,Rich Farah,77,53,24,0
Armstrong,Cowanshannock Township-West,County Commissioner,,,Write-ins,4,3,1,0
Armstrong,Cowanshannock Township-West,County Controller,,REP,Tammie Gaff,289,259,29,1
Armstrong,Cowanshannock Township-West,County Controller,,,Write-ins,7,6,1,0
Armstrong,Cowanshannock Township-West,Prothonotary & Clerk of Courts,,REP,Annette C Bowser,291,260,30,1
Armstrong,Cowanshannock Township-West,Prothonotary & Clerk of Courts,,,Write-ins,5,4,1,0
Armstrong,Cowanshannock Township-West,Register and Recorder & Clerk of Orphan's Court,,REP,Lori Hirst,244,229,14,1
Armstrong,Cowanshannock Township-West,Register and Recorder & Clerk of Orphan's Court,,DEM,Calvin Creighton,79,52,27,0
Armstrong,Cowanshannock Township-West,County Treasurer,,REP,Amanda C Slagle-Hiles,297,266,30,1
Armstrong,Cowanshannock Township-West,County Treasurer,,,Write-ins,1,1,0,0
Armstrong,Cowanshannock Township-West,Magisterial District Judge,33-03-04,DEM/REP,Kevin L McCausland,307,266,40,1
Armstrong,Cowanshannock Township-West,Magisterial District Judge,33-03-04,REP,Ashley McIntyre,230,216,14,0
Armstrong,Cowanshannock Township-West,Magisterial District Judge,33-03-04,DEM,Melissa Venesky,91,64,27,0
Armstrong,Cowanshannock Township-West,Magisterial District Judge,33-03-04,,Write-ins,2,1,1,0
Armstrong,Cowanshannock Township-West,Cowanshannock Township Supervisor 6 Year Term,,DEM,Randy Hartzell,253,217,36,0
Armstrong,Cowanshannock Township-West,Cowanshannock Township Supervisor 6 Year Term,,,Write-ins,15,14,1,0
Armstrong,Cowanshannock Township-West,Cowanshannock Township Auditor 6 Year Term,,DEM,Trena Hartzell,244,205,39,0
Armstrong,Cowanshannock Township-West,Cowanshannock Township Auditor 6 Year Term,,,Write-ins,11,10,1,0
Armstrong,Cowanshannock Township-West,Judge of the Superior Court Retention Election - Jack Panelle,,,Yes,132,107,25,0
Armstrong,Cowanshannock Township-West,Judge of the Superior Court Retention Election - Jack Panelle,,,No,120,108,11,1
Armstrong,Cowanshannock Township-West,Judge of the Superior Court Retention Election - Victor P Stabile,,,Yes,141,124,17,0
Armstrong,Cowanshannock Township-West,Judge of the Superior Court Retention Election - Victor P Stabile,,,No,110,91,18,1
Armstrong,Dayton Borough,Registered Voters,,,,348,,,
Armstrong,Dayton Borough,Ballots Cast,,,,151,146,5,0
Armstrong,Dayton Borough,Justice of the Supreme Court,,REP,Carolyn Carluccio,116,115,1,0
Armstrong,Dayton Borough,Justice of the Supreme Court,,DEM,Daniel McCaffery,29,25,4,0
Armstrong,Dayton Borough,Judge of the Superior Court,,REP,Maria Battista,100,98,2,0
Armstrong,Dayton Borough,Judge of the Superior Court,,REP,Harry F Smail Jr,96,95,1,0
Armstrong,Dayton Borough,Judge of the Superior Court,,DEM,Jill Beck,30,27,3,0
Armstrong,Dayton Borough,Judge of the Superior Court,,DEM,Timika Lane,21,19,2,0
Armstrong,Dayton Borough,Judge of the Commonwealth Court,,REP,Megan Martin,122,121,1,0
Armstrong,Dayton Borough,Judge of the Commonwealth Court,,DEM,Matt Wolf,19,16,3,0
Armstrong,Dayton Borough,Judge of the Commonwealth Court,,,Write-ins,1,1,0,0
Armstrong,Dayton Borough,County Commissioner,,REP,John Strate,126,124,2,0
Armstrong,Dayton Borough,County Commissioner,,REP,Anthony Shea,73,72,1,0
Armstrong,Dayton Borough,County Commissioner,,DEM,Pat Fabian,32,30,2,0
Armstrong,Dayton Borough,County Commissioner,,DEM,Rich Farah,23,20,3,0
Armstrong,Dayton Borough,County Commissioner,,,Write-ins,2,2,0,0
Armstrong,Dayton Borough,County Controller,,REP,Tammie Gaff,138,134,4,0
Armstrong,Dayton Borough,County Controller,,,Write-ins,1,1,0,0
