county,precinct,office,district,party,candidate,votes,election_day,mail,provisional
Crawford,Athens Twp,School Director (4 Year),Penncrest School District,DEM,ALLISON BEERS,14,,,
Crawford,Athens Twp,School Director (4 Year),Penncrest School District,DEM,ELI SKELTON,1,,,
Crawford,Athens Twp,School Director (4 Year),Penncrest School District,DEM,RANDY STYBORSKI,13,,,
Crawford,Athens Twp,School Director (4 Year),Penncrest School District,DEM,MICHAEL CHAUSSE,2,,,
Crawford,Athens Twp,School Director (4 Year),Penncrest School District,DEM,NERISSA GALT,2,,,
Crawford,Athens Twp,School Director (4 Year),Penncrest School District,DEM,RYAN BENEK,2,,,
Crawford,Athens Twp,School Director (4 Year),Penncrest School District,DEM,SCOTT STALLINGS,13,,,
Crawford,Athens Twp,School Director (4 Year),Penncrest School District,DEM,BRIAN E CUSTARD,3,,,
Crawford,Athens Twp,School Director (4 Year),Penncrest School District,DEM,TIFFANY A DONOR,14,,,
Crawford,Athens Twp,School Director (4 Year),Penncrest School District,DEM,DAVID MCWRIGHT,14,,,
Crawford,Athens Twp,School Director (4 Year),Penncrest School District,DEM,Write-ins,3,,,
Crawford,Athens Twp,School Director (2 Year),Penncrest School District,DEM,LUIGI DEFRANCESCO,3,,,
Crawford,Athens Twp,School Director (2 Year),Penncrest School District,DEM,TIMOTHY J BROWN,12,,,
Crawford,Athens Twp,School Director (2 Year),Penncrest School District,DEM,DAVID VALESKY,3,,,
Crawford,Athens Twp,School Director (2 Year),Penncrest School District,DEM,Neil Bullock,6,,,
Crawford,Athens Twp,School Director (2 Year),Penncrest School District,DEM,Write-ins,0,,,
Crawford,Athens Twp,Township Supervisor (6 Year),Athens Twp,DEM,Write-ins,1,,,
Crawford,Athens Twp,Township Supervisor (2 Year),Athens Twp,DEM,Write-ins,0,,,
Crawford,Athens Twp,Township Auditor (6 Year),Athens Twp,DEM,Write-ins,1,,,
Crawford,Athens Twp,Township Auditor (4 Year),Athens Twp,DEM,Write-ins,0,,,
Crawford,Athens Twp,Township Auditor (2 Year),Athens Twp,DEM,Write-ins,0,,,
Crawford,Beaver Twp,School Director,"Conneaut School District, Region 1",DEM,TIM MCQUISTON,17,,,
Crawford,Beaver Twp,School Director,"Conneaut School District, Region 1",DEM,David Schaef,1,,,
Crawford,Beaver Twp,School Director,"Conneaut School District, Region 1",DEM,Write-ins,1,,,
Crawford,Beaver Twp,Township Supervisor,Beaver Twp,DEM,Write-ins,1,,,
Crawford,Beaver Twp,Township Auditor (6 Year),Beaver Twp,DEM,Write-ins,1,,,
Crawford,Beaver Twp,Township Auditor (4 Year),Beaver Twp,DEM,Write-ins,1,,,
Crawford,Beaver Twp,Township Auditor (2 Year),Beaver Twp,DEM,Write-ins,0,,,
Crawford,Bloomfield Twp,School Director (4 Year),Union City School District,DEM,GEORGE R TRAUNER,50,,,
Crawford,Bloomfield Twp,School Director (4 Year),Union City School District,DEM,KIM THOMAS,50,,,
Crawford,Bloomfield Twp,School Director (4 Year),Union City School District,DEM,CHRISTOPHER BRENNER,59,,,
Crawford,Bloomfield Twp,School Director (4 Year),Union City School District,DEM,KYLE TROYER,44,,,
Crawford,Bloomfield Twp,School Director (4 Year),Union City School District,DEM,Mike Krause,1,,,
Crawford,Bloomfield Twp,School Director (4 Year),Union City School District,DEM,Rebecca Esper,1,,,
Crawford,Bloomfield Twp,School Director (4 Year),Union City School District,DEM,Barbara Miller,2,,,
Crawford,Bloomfield Twp,School Director (4 Year),Union City School District,DEM,Jeremy Sterling,1,,,
Crawford,Bloomfield Twp,School Director (4 Year),Union City School District,DEM,Kathie Kuzma,1,,,
Crawford,Bloomfield Twp,School Director (4 Year),Union City School District,DEM,Benjamin Kuzma,1,,,
Crawford,Bloomfield Twp,School Director (4 Year),Union City School District,DEM,Kathern Thomas,1,,,
Crawford,Bloomfield Twp,School Director (4 Year),Union City School District,DEM,Travis Grieco,1,,,
Crawford,Bloomfield Twp,School Director (4 Year),Union City School District,DEM,Julie Greico,1,,,
Crawford,Bloomfield Twp,School Director (4 Year),Union City School District,DEM,Charles Steadman,1,,,
Crawford,Bloomfield Twp,School Director (4 Year),Union City School District,DEM,Write-ins,0,,,
Crawford,Bloomfield Twp,School Director (2 Year),Union City School District,DEM,Barbara Miller,1,,,
Crawford,Bloomfield Twp,School Director (2 Year),Union City School District,DEM,Karen Shreve,1,,,
Crawford,Bloomfield Twp,School Director (2 Year),Union City School District,DEM,Todd Burgess,1,,,
Crawford,Bloomfield Twp,School Director (2 Year),Union City School District,DEM,Gary Price,1,,,
Crawford,Bloomfield Twp,School Director (2 Year),Union City School District,DEM,Write-ins,0,,,
Crawford,Bloomfield Twp,Township Supervisor,Bloomfield Twp,DEM,Bill Croker,24,,,
Crawford,Bloomfield Twp,Township Supervisor,Bloomfield Twp,DEM,Write-ins,4,,,
Crawford,Bloomfield Twp,Township Auditor (6 Year),Bloomfield Twp,DEM,BARBARA GAGO,54,,,
Crawford,Bloomfield Twp,Township Auditor (6 Year),Bloomfield Twp,DEM,Write-ins,0,,,
Crawford,Bloomfield Twp,Township Auditor (4 Year),Bloomfield Twp,DEM,Write-ins,0,,,
Crawford,Blooming Valley Boro,School Director (4 Year),Penncrest School District,DEM,ALLISON BEERS,15,,,
Crawford,Blooming Valley Boro,School Director (4 Year),Penncrest School District,DEM,ELI SKELTON,0,,,
Crawford,Blooming Valley Boro,School Director (4 Year),Penncrest School District,DEM,RANDY STYBORSKI,13,,,
