county,precinct,office,district,party,candidate,votes,election_day,mail,provisional
Bradford,Alba Borough,Borough Council (4 Year),Alba Borough,REP,Danielle M. May,33,33,0,0
Bradford,Alba Borough,Borough Council (4 Year),Alba Borough,REP,Lorelei B. Colton,32,32,0,0
Bradford,Alba Borough,Borough Council (4 Year),Alba Borough,REP,Ronald Z. Colton,31,31,0,0
Bradford,Alba Borough,Borough Council (4 Year),Alba Borough,,Write-ins,0,0,0,0
Bradford,Alba Borough,Borough Auditor (6 Year),Alba Borough,,Randy Earle,2,2,0,0
Bradford,Alba Borough,Borough Auditor (6 Year),Alba Borough,,Write-ins,2,2,0,0
Bradford,Alba Borough,Borough Auditor (4 Year),Alba Borough,,Mary Mckerrow,2,2,0,0
Bradford,Alba Borough,Borough Auditor (4 Year),Alba Borough,,Write-ins,3,3,0,0
Bradford,Albany Township,Township Supervisor (6 Year),Albany Township,,David Bundle,21,21,0,0
Bradford,Albany Township,Township Supervisor (6 Year),Albany Township,,Leslie Caccia,12,12,0,0
Bradford,Albany Township,Township Supervisor (6 Year),Albany Township,,Monte Kellog,9,9,0,0
Bradford,Albany Township,Township Supervisor (6 Year),Albany Township,,Write-ins,30,23,7,0
Bradford,Albany Township,Township Auditor (6 Year),Albany Township,,Deborah McComb,2,2,0,0
Bradford,Albany Township,Township Auditor (6 Year),Albany Township,,Richard Robinson,9,9,0,0
Bradford,Albany Township,Township Auditor (6 Year),Albany Township,,Write-ins,7,4,3,0
Bradford,Albany Township,Township Auditor (4 Year),Albany Township,,Deborah McComb,2,2,0,0
Bradford,Albany Township,Township Auditor (4 Year),Albany Township,,Richard Robinson,8,8,0,0
Bradford,Albany Township,Township Auditor (4 Year),Albany Township,,Write-ins,9,7,2,0
Bradford,Armenia Township,Township Supervisor (6 Year),Armenia Township,REP,Bob Foulkrod,39,38,0,1
Bradford,Armenia Township,Township Supervisor (6 Year),Armenia Township,,Chad Harwick,19,19,0,0
Bradford,Armenia Township,Township Supervisor (6 Year),Armenia Township,,Write-ins,4,3,1,0
Bradford,Armenia Township,Township Auditor (6 Year),Armenia Township,,Colin Chaffee,10,10,0,0
Bradford,Armenia Township,Township Auditor (6 Year),Armenia Township,,Write-ins,4,4,0,0
Bradford,Asylum Township,Township Supervisor (6 Year),Asylum Township,REP,"Jackie L. Tuttle, II",240,194,46,0
Bradford,Asylum Township,Township Supervisor (6 Year),Asylum Township,,Write-ins,4,4,0,0
Bradford,Asylum Township,Township Auditor (6 Year),Asylum Township,,Kari Lestrange,9,9,0,0
Bradford,Asylum Township,Township Auditor (6 Year),Asylum Township,,Write-ins,15,12,3,0
Bradford,Athens Borough,Borough Council (4 Year),Athens Borough,DEM,Scott P. Riley,344,259,85,0
Bradford,Athens Borough,Borough Council (4 Year),Athens Borough,REP,Robert D. Williams,328,290,38,0
Bradford,Athens Borough,Borough Council (4 Year),Athens Borough,REP,Walter Chaykosky,336,291,45,0
Bradford,Athens Borough,Borough Council (4 Year),Athens Borough,,Matthew Patton,3,3,0,0
Bradford,Athens Borough,Borough Council (4 Year),Athens Borough,,Patrick Cotton,3,3,0,0
Bradford,Athens Borough,Borough Council (4 Year),Athens Borough,,Write-ins,39,35,4,0
Bradford,Athens Township,Township Supervisor (6 Year),Athens Township,REP,Matthew S. Moore,754,561,193,0
Bradford,Athens Township,Township Supervisor (6 Year),Athens Township,REP,Ronald P. Reagan,737,544,193,0
Bradford,Athens Township,Township Supervisor (6 Year),Athens Township,,Paul Kelley,74,74,0,0
Bradford,Athens Township,Township Supervisor (6 Year),Athens Township,,Write-ins,30,11,19,0
Bradford,Athens Township,Township Supervisor (2 Year),Athens Township,REP,Bonnie Petruschak,828,605,223,0
Bradford,Athens Township,Township Supervisor (2 Year),Athens Township,,Paul Kelley,79,79,0,0
Bradford,Athens Township,Township Supervisor (2 Year),Athens Township,,Write-ins,15,3,12,0
Bradford,Athens Township,Township Auditor (6 Year),Athens Township,,Deborah Northrup,48,48,0,0
Bradford,Athens Township,Township Auditor (6 Year),Athens Township,,Write-ins,54,46,8,0
Bradford,Athens Township,Township Auditor (4 Year),Athens Township,,Ace Dolin,30,30,0,0
Bradford,Athens Township,Township Auditor (4 Year),Athens Township,,Deborah Northrup,18,18,0,0
Bradford,Athens Township,Township Auditor (4 Year),Athens Township,,Write-ins,28,22,6,0
Bradford,Athens Township,Township Auditor (2 Year),Athens Township,,Ace Dolin,10,10,0,0
Bradford,Athens Township,Township Auditor (2 Year),Athens Township,,Deborah Northrup,24,24,0,0
Bradford,Athens Township,Township Auditor (2 Year),Athens Township,,Write-ins,34,29,5,0
Bradford,Athens Township,Tax Collector,Athens Township,REP,Dannielle Kinner,1008,696,311,1
Bradford,Athens Township,Tax Collector,Athens Township,,Write-ins,4,1,3,0
