county,precinct,office,district,party,candidate,votes,election_day,mail,provisional
Wayne,BERLIN TOWNSHIP #1,Justice of the Supreme Court,,DEM,Daniel McCaffery,19,12,7,0
Wayne,BERLIN TOWNSHIP #1,Justice of the Supreme Court,,DEM,Debbie Kunselman,25,10,15,0
Wayne,BERLIN TOWNSHIP #1,Justice of the Supreme Court,,DEM,Write-ins,0,0,0,0
Wayne,BERLIN TOWNSHIP #1,Justice of the Supreme Court,,DEM,Overvotes,0,,,
Wayne,BERLIN TOWNSHIP #1,Justice of the Supreme Court,,DEM,Undervotes,8,,,
Wayne,BERLIN TOWNSHIP #1,Justice of the Supreme Court,,REP,Patricia A. McCullough,79,75,4,0
Wayne,BERLIN TOWNSHIP #1,Justice of the Supreme Court,,REP,Carolyn Carluccio,65,59,6,0
Wayne,BERLIN TOWNSHIP #1,Justice of the Supreme Court,,REP,Write-ins,1,1,0,0
Wayne,BERLIN TOWNSHIP #1,Justice of the Supreme Court,,REP,Overvotes,1,,,
Wayne,BERLIN TOWNSHIP #1,Justice of the Supreme Court,,REP,Undervotes,25,,,
Wayne,BERLIN TOWNSHIP #1,Judge of the Superior Court,,DEM,Pat Dugan,13,7,6,0
Wayne,BERLIN TOWNSHIP #1,Judge of the Superior Court,,DEM,Timika Lane,20,7,13,0
Wayne,BERLIN TOWNSHIP #1,Judge of the Superior Court,,DEM,Jill Beck,31,13,18,0
Wayne,BERLIN TOWNSHIP #1,Judge of the Superior Court,,DEM,Write-ins,0,0,0,0
Wayne,BERLIN TOWNSHIP #1,Judge of the Superior Court,,DEM,Overvotes,2,,,
Wayne,BERLIN TOWNSHIP #1,Judge of the Superior Court,,DEM,Undervotes,38,,,
Wayne,BERLIN TOWNSHIP #1,Judge of the Superior Court,,REP,Maria Battista,116,108,8,0
Wayne,BERLIN TOWNSHIP #1,Judge of the Superior Court,,REP,Harry F. Smail Jr.,83,75,8,0
Wayne,BERLIN TOWNSHIP #1,Judge of the Superior Court,,REP,Write-ins,0,0,0,0
Wayne,BERLIN TOWNSHIP #1,Judge of the Superior Court,,REP,Overvotes,0,,,
Wayne,BERLIN TOWNSHIP #1,Judge of the Superior Court,,REP,Undervotes,143,,,
Wayne,BERLIN TOWNSHIP #1,Judge of the Commonwealth Court,,DEM,Matt Wolf,34,14,20,0
Wayne,BERLIN TOWNSHIP #1,Judge of the Commonwealth Court,,DEM,Bryan Neft,11,8,3,0
Wayne,BERLIN TOWNSHIP #1,Judge of the Commonwealth Court,,DEM,Write-ins,0,0,0,0
Wayne,BERLIN TOWNSHIP #1,Judge of the Commonwealth Court,,DEM,Overvotes,0,,,
Wayne,BERLIN TOWNSHIP #1,Judge of the Commonwealth Court,,DEM,Undervotes,7,,,
Wayne,BERLIN TOWNSHIP #1,Judge of the Commonwealth Court,,REP,Josh Prince,39,37,2,0
Wayne,BERLIN TOWNSHIP #1,Judge of the Commonwealth Court,,REP,Megan Martin,105,97,8,0
Wayne,BERLIN TOWNSHIP #1,Judge of the Commonwealth Court,,REP,Write-ins,0,0,0,0
Wayne,BERLIN TOWNSHIP #1,Judge of the Commonwealth Court,,REP,Overvotes,0,,,
Wayne,BERLIN TOWNSHIP #1,Judge of the Commonwealth Court,,REP,Undervotes,27,,,
Wayne,BERLIN TOWNSHIP #1,County Commissioner,,DEM,Jocelyn Cramer,46,23,23,0
Wayne,BERLIN TOWNSHIP #1,County Commissioner,,DEM,Michael Dougherty,29,13,16,0
Wayne,BERLIN TOWNSHIP #1,County Commissioner,,DEM,Write-ins,0,0,0,0
Wayne,BERLIN TOWNSHIP #1,County Commissioner,,DEM,Overvotes,0,,,
Wayne,BERLIN TOWNSHIP #1,County Commissioner,,DEM,Undervotes,29,,,
Wayne,BERLIN TOWNSHIP #1,County Commissioner,,REP,James Shook,92,83,9,0
Wayne,BERLIN TOWNSHIP #1,County Commissioner,,REP,Jacob Hanna,82,80,2,0
Wayne,BERLIN TOWNSHIP #1,County Commissioner,,REP,Brian Smith,118,109,9,0
Wayne,BERLIN TOWNSHIP #1,County Commissioner,,REP,Write-ins,1,1,0,0
Wayne,BERLIN TOWNSHIP #1,County Commissioner,,REP,Overvotes,0,,,
Wayne,BERLIN TOWNSHIP #1,County Commissioner,,REP,Undervotes,49,,,
Wayne,BERLIN TOWNSHIP #1,County Auditor,,DEM,Robin B. Sampson,42,22,20,0
Wayne,BERLIN TOWNSHIP #1,County Auditor,,DEM,Write-ins,1,1,0,0
Wayne,BERLIN TOWNSHIP #1,County Auditor,,DEM,Overvotes,0,,,
Wayne,BERLIN TOWNSHIP #1,County Auditor,,DEM,Undervotes,61,,,
Wayne,BERLIN TOWNSHIP #1,County Auditor,,REP,Catherine Jane Rickard,117,106,11,0
