county,precinct,office,district,party,candidate,votes,election_day,mail,provisional
Chester,Atglen,Registered Voters,,,,829,,,
Chester,Atglen,Ballots Cast,,,,231,203,28,0
Chester,Atglen,Ballots Cast - Blank,,,,1,0,1,0
Chester,Atglen,Justice of the Supreme Court,,DEM,Daniel McCaffery,63,48,15,0
Chester,Atglen,Justice of the Supreme Court,,DEM,Debbie Kunselman,23,17,6,0
Chester,Atglen,Justice of the Supreme Court,,DEM,Write-ins,0,0,0,0
Chester,Atglen,Judge of the Superior Court,,DEM,Pat Dugan,38,32,6,0
Chester,Atglen,Judge of the Superior Court,,DEM,Timika Lane,56,39,17,0
Chester,Atglen,Judge of the Superior Court,,DEM,Jill Beck,50,37,13,0
Chester,Atglen,Judge of the Superior Court,,DEM,Write-ins,1,1,0,0
Chester,Atglen,Judge of the Commonwealth Court,,DEM,Matt Wolf,72,55,17,0
Chester,Atglen,Judge of the Commonwealth Court,,DEM,Bryan Neft,16,11,5,0
Chester,Atglen,Judge of the Commonwealth Court,,DEM,Write-ins,0,0,0,0
Chester,Atglen,Judge of the Court of Common Pleas,,DEM,Dave Black,8,7,1,0
Chester,Atglen,Judge of the Court of Common Pleas,,DEM,Andy Rongaus,9,6,3,0
Chester,Atglen,Judge of the Court of Common Pleas,,DEM,Deb Ryan,49,36,13,0
Chester,Atglen,Judge of the Court of Common Pleas,,DEM,PJ Redmond,11,7,4,0
Chester,Atglen,Judge of the Court of Common Pleas,,DEM,Don Kohler,7,6,1,0
Chester,Atglen,Judge of the Court of Common Pleas,,DEM,Nicole Forzato,49,36,13,0
Chester,Atglen,Judge of the Court of Common Pleas,,DEM,Fredda D. Maddox,50,36,14,0
Chester,Atglen,Judge of the Court of Common Pleas,,DEM,Kristine C. Howard,27,18,9,0
Chester,Atglen,Judge of the Court of Common Pleas,,DEM,Thomas McCabe,33,25,8,0
Chester,Atglen,Judge of the Court of Common Pleas,,DEM,Lou Mincarelli,12,9,3,0
Chester,Atglen,Judge of the Court of Common Pleas,,DEM,Sarah B. Black,65,49,16,0
Chester,Atglen,Judge of the Court of Common Pleas,,DEM,Paige Simmons,27,19,8,0
Chester,Atglen,Judge of the Court of Common Pleas,,DEM,Write-ins,0,0,0,0
Chester,Atglen,County Commissioner,,DEM,Josh Maxwell,69,52,17,0
Chester,Atglen,County Commissioner,,DEM,Marian Moskowitz,53,37,16,0
Chester,Atglen,County Commissioner,,DEM,Write-ins,1,1,0,0
Chester,Atglen,District Attorney,,DEM,Christopher de Barrena-Sarobe,85,63,22,0
Chester,Atglen,District Attorney,,DEM,Write-ins,0,0,0,0
Chester,Atglen,Sheriff,,DEM,Kevin Dykes,83,61,22,0
Chester,Atglen,Sheriff,,DEM,Write-ins,0,0,0,0
Chester,Atglen,Prothonotary,,DEM,Debbie Bookman,87,65,22,0
Chester,Atglen,Prothonotary,,DEM,Write-ins,1,1,0,0
Chester,Atglen,Register of Wills,,DEM,Michele Vaughn,86,64,22,0
Chester,Atglen,Register of Wills,,DEM,Write-ins,0,0,0,0
Chester,Atglen,Recorder of Deeds,,DEM,Diane O'Dwyer,85,63,22,0
Chester,Atglen,Recorder of Deeds,,DEM,Write-ins,0,0,0,0
Chester,Atglen,School Director Region 1,Octorara,DEM,Lisa Yelovich,78,59,19,0
Chester,Atglen,School Director Region 1,Octorara,DEM,Anthony Falgiatore,12,8,4,0
Chester,Atglen,School Director Region 1,Octorara,DEM,Karen A. Williamson,13,5,8,0
Chester,Atglen,School Director Region 1,Octorara,DEM,Joseph Rzonca,9,4,5,0
Chester,Atglen,School Director Region 1,Octorara,DEM,Write-ins,89,78,11,0
Chester,Atglen,Borough Council,Atglen Borough,DEM,Write-ins,22,21,1,0
Chester,Atglen,Justice of the Supreme Court,,REP,Patricia A. McCullough,44,44,0,0
Chester,Atglen,Justice of the Supreme Court,,REP,Carolyn Carluccio,83,78,5,0
Chester,Atglen,Justice of the Supreme Court,,REP,Write-ins,0,0,0,0
Chester,Atglen,Judge of the Superior Court,,REP,Maria Battista,103,98,5,0
Chester,Atglen,Judge of the Superior Court,,REP,Harry F. Smail Jr.,95,92,3,0
Chester,Atglen,Judge of the Superior Court,,REP,Write-ins,2,2,0,0
Chester,Atglen,Judge of the Commonwealth Court,,REP,Josh Prince,57,54,3,0
Chester,Atglen,Judge of the Commonwealth Court,,REP,Megan Martin,69,67,2,0
Chester,Atglen,Judge of the Commonwealth Court,,REP,Write-ins,1,1,0,0
Chester,Atglen,Judge of the Court of Common Pleas,,REP,Don Kohler,80,79,1,0
Chester,Atglen,Judge of the Court of Common Pleas,,REP,Lou Mincarelli,83,79,4,0
Chester,Atglen,Judge of the Court of Common Pleas,,REP,Dave Black,66,64,2,0
Chester,Atglen,Judge of the Court of Common Pleas,,REP,Paige Simmons,27,26,1,0
Chester,Atglen,Judge of the Court of Common Pleas,,REP,Fredda D. Maddox,19,16,3,0
Chester,Atglen,Judge of the Court of Common Pleas,,REP,Sarah B. Black,36,32,4,0
Chester,Atglen,Judge of the Court of Common Pleas,,REP,Andy Rongaus,76,72,4,0
Chester,Atglen,Judge of the Court of Common Pleas,,REP,Thomas McCabe,21,21,0,0
Chester,Atglen,Judge of the Court of Common Pleas,,REP,Deb Ryan,29,28,1,0
Chester,Atglen,Judge of the Court of Common Pleas,,REP,PJ Redmond,83,79,4,0
Chester,Atglen,Judge of the Court of Common Pleas,,REP,Write-ins,1,1,0,0
Chester,Atglen,County Commissioner,,REP,David C. Sommers,104,101,3,0
Chester,Atglen,County Commissioner,,REP,Eric Roe,108,103,5,0
Chester,Atglen,County Commissioner,,REP,Write-ins,2,2,0,0
