county,precinct,office,district,party,candidate,votes,election_day,mail,provisional
Schuylkill,Pottsville,City Controller,Pottsville,DEM,Mike Weres,1447,1005,440,2
Schuylkill,Pottsville,City Controller,Pottsville,REP,Jonathan Morris,1401,1242,159,0
Schuylkill,Pottsville,City Controller,Pottsville,,Write-ins,4,2,2,0
Schuylkill,Pottsville,City Treasurer,Pottsville,DEM,Taryn Dragna,2394,1827,565,2
Schuylkill,Pottsville,City Treasurer,Pottsville,,Write-ins,61,59,2,0
Schuylkill,Pottsville,City Council,Pottsville,DEM,Andy Wollyung,1473,1047,425,1
Schuylkill,Pottsville,City Council,Pottsville,DEM,Dorothy Dottie Botto,1416,1014,401,1
Schuylkill,Pottsville,City Council,Pottsville,REP,Tara Gabardi Grochowski,1389,1212,177,0
Schuylkill,Pottsville,City Council,Pottsville,REP,Bobby Weaver,1165,1013,151,1
Schuylkill,Pottsville,City Council,Pottsville,,Write-ins,6,3,3,0
Schuylkill,Blythe Twp,Township Supervisor,Blythe Twp,DEM/REP,Chris Wallace,240,164,76,0
Schuylkill,Blythe Twp,Township Supervisor,Blythe Twp,,Write-ins,8,3,4,1
Schuylkill,Branch Twp,Township Supervisor,Branch Twp,DEM,Robert Houser,245,161,84,0
Schuylkill,Branch Twp,Township Supervisor,Branch Twp,REP,Sue Ellen Holley,326,297,29,0
Schuylkill,Branch Twp,Township Supervisor,Branch Twp,,Write-ins,5,4,1,0
Schuylkill,Butler Twp,Township Supervisor (6 Year),Butler Twp,REP,David Kessler,985,846,139,0
Schuylkill,Butler Twp,Township Supervisor (6 Year),Butler Twp,,Write-ins,13,12,1,0
Schuylkill,Cass Twp,Township Supervisor (6 Year),Cass Twp,DEM,Michael Ondisco,163,116,47,0
Schuylkill,Cass Twp,Township Supervisor (6 Year),Cass Twp,REP,Michael Sorokach III,285,241,43,1
Schuylkill,Cass Twp,Township Supervisor (6 Year),Cass Twp,,Write-ins,2,2,0,0
Schuylkill,Delano Twp,Township Supervisor,Delano Twp,DEM,Jay Ryan,76,60,16,0
Schuylkill,Delano Twp,Township Supervisor,Delano Twp,,Write-ins,4,4,0,0
Schuylkill,East Norwegian Twp,Township Supervisor,East Norwegian Twp,DEM,Jo Ellen Gipe,239,163,76,0
Schuylkill,East Norwegian Twp,Township Supervisor,East Norwegian Twp,,Write-ins,8,7,1,0
Schuylkill,Mahanoy Twp,Township Supervisor,Mahanoy Twp,DEM/REP,Theodore Styka,197,149,48,0
Schuylkill,Mahanoy Twp,Township Supervisor,Mahanoy Twp,,Write-ins,13,12,1,0
Schuylkill,New Castle Twp,Township Supervisor,New Castle Twp,DEM,Todd Geiger,50,34,16,0
Schuylkill,New Castle Twp,Township Supervisor,New Castle Twp,,Write-ins,8,6,2,0
Schuylkill,Norwegian Twp,Township Supervisor,Norwegian Twp,REP,David T. George,712,629,83,0
