county,precinct,office,district,party,candidate,votes,election_day,mail,provisional
Lawrence,New Castle 1-1,City Council (4 Year),New Castle,DEM,TERRY RODGERS,39,22,17,0
Lawrence,New Castle 1-1,City Council (4 Year),New Castle,DEM,BRYAN CAMERON,38,20,18,0
Lawrence,New Castle 1-1,City Council (4 Year),New Castle,REP,JORDAN LYLES,37,32,5,0
Lawrence,New Castle 1-1,City Council (4 Year),New Castle,REP,ERIC FRANCIS,36,29,7,0
Lawrence,New Castle 1-1,City Council (4 Year),New Castle,NA,LAWRENCE WILLIAMS,30,24,6,0
Lawrence,New Castle 1-1,City Council (4 Year),New Castle,IND,HEATHER CAMERON,21,12,9,0
Lawrence,New Castle 1-1,City Council (4 Year),New Castle,,Write-ins,1,1,0,0
Lawrence,New Castle 1-1,City Council (4 Year),New Castle,,Overvotes,6,0,6,0
Lawrence,New Castle 1-1,City Council (4 Year),New Castle,,Undervotes,63,52,11,0
Lawrence,New Castle 1-1,City Council (2 Year),New Castle,DEM,BRYAN CAMERON,56,33,23,0
Lawrence,New Castle 1-1,City Council (2 Year),New Castle,REP,ERIC FRANCIS,41,32,9,0
Lawrence,New Castle 1-1,City Council (2 Year),New Castle,,Write-ins,1,1,0,0
Lawrence,New Castle 1-1,City Council (2 Year),New Castle,,Overvotes,0,0,0,0
Lawrence,New Castle 1-1,City Council (2 Year),New Castle,,Undervotes,7,6,1,0
Lawrence,New Castle 1-1,School Director,New Castle Area,D/R,KAREN HUMPHREY,55,35,20,0
Lawrence,New Castle 1-1,School Director,New Castle Area,D/R,GEORGE GABRIEL,50,34,16,0
Lawrence,New Castle 1-1,School Director,New Castle Area,DEM,KENNY RICE,50,33,17,0
Lawrence,New Castle 1-1,School Director,New Castle Area,D/R,ANNA PASCARELLA,49,30,19,0
Lawrence,New Castle 1-1,School Director,New Castle Area,D/R,MARCO A BULISCO,47,30,17,0
Lawrence,New Castle 1-1,School Director,New Castle Area,REP,TERRY A MASTERS,44,35,9,0
Lawrence,New Castle 1-1,School Director,New Castle Area,,Write-ins,7,5,2,0
Lawrence,New Castle 1-1,School Director,New Castle Area,,Overvotes,10,0,10,0
Lawrence,New Castle 1-1,School Director,New Castle Area,,Undervotes,213,158,55,0
Lawrence,New Castle 1-1,Superior Court Retention - Jack Panella,,,Yes,65,44,21,0
Lawrence,New Castle 1-1,Superior Court Retention - Jack Panella,,,No,15,13,2,0
Lawrence,New Castle 1-1,Superior Court Retention - Jack Panella,,,Overvotes,0,0,0,0
Lawrence,New Castle 1-1,Superior Court Retention - Jack Panella,,,Undervotes,25,15,10,0
Lawrence,New Castle 1-1,Superior Court Retention - Victor P Stabile,,,Yes,55,37,18,0
Lawrence,New Castle 1-1,Superior Court Retention - Victor P Stabile,,,No,24,18,6,0
Lawrence,New Castle 1-1,Superior Court Retention - Victor P Stabile,,,Overvotes,1,0,1,0
Lawrence,New Castle 1-1,Superior Court Retention - Victor P Stabile,,,Undervotes,25,17,8,0
Lawrence,New Castle 1-2,Registered Voters,,,,522,,,
Lawrence,New Castle 1-2,Ballots Cast,,,,185,136,49,0
Lawrence,New Castle 1-2,Ballots Cast - Blank,,,,0,0,0,0
Lawrence,New Castle 1-2,Justice of the Supreme Court,,DEM,DANIEL MCCAFFERY,105,66,39,0
Lawrence,New Castle 1-2,Justice of the Supreme Court,,REP,CAROLYN CARLUCCIO,75,66,9,0
Lawrence,New Castle 1-2,Justice of the Supreme Court,,,Write-ins,0,0,0,0
Lawrence,New Castle 1-2,Justice of the Supreme Court,,,Overvotes,0,0,0,0
Lawrence,New Castle 1-2,Justice of the Supreme Court,,,Undervotes,5,4,1,0
Lawrence,New Castle 1-2,Judge of the Superior Court,,DEM,JILL BECK,101,64,37,0
Lawrence,New Castle 1-2,Judge of the Superior Court,,DEM,TIMIKA LANE,75,44,31,0
Lawrence,New Castle 1-2,Judge of the Superior Court,,REP,MARIA BATTISTA,61,51,10,0
Lawrence,New Castle 1-2,Judge of the Superior Court,,REP,HARRY F SMAIL JR,59,52,7,0
Lawrence,New Castle 1-2,Judge of the Superior Court,,,Write-ins,1,0,1,0
Lawrence,New Castle 1-2,Judge of the Superior Court,,,Overvotes,0,0,0,0
Lawrence,New Castle 1-2,Judge of the Superior Court,,,Undervotes,73,61,12,0
Lawrence,New Castle 1-2,Judge of the Commonwealth Court,,DEM,MATT WOLF,106,66,40,0
Lawrence,New Castle 1-2,Judge of the Commonwealth Court,,REP,MEGAN MARTIN,74,65,9,0
Lawrence,New Castle 1-2,Judge of the Commonwealth Court,,,Write-ins,0,0,0,0
Lawrence,New Castle 1-2,Judge of the Commonwealth Court,,,Overvotes,0,0,0,0
Lawrence,New Castle 1-2,Judge of the Commonwealth Court,,,Undervotes,5,5,0,0
Lawrence,New Castle 1-2,County Commissioner,,DEM,CHRIS SAINATO,116,81,35,0
Lawrence,New Castle 1-2,County Commissioner,,DEM,LORETTA SPIELVOGEL,77,48,29,0
Lawrence,New Castle 1-2,County Commissioner,,REP,DANIEL J VOGLER,57,47,10,0
Lawrence,New Castle 1-2,County Commissioner,,REP,DAN KENNEDY,49,39,10,0
Lawrence,New Castle 1-2,County Commissioner,,,Write-ins,0,0,0,0
Lawrence,New Castle 1-2,County Commissioner,,,Overvotes,0,0,0,0
Lawrence,New Castle 1-2,County Commissioner,,,Undervotes,71,57,14,0
Lawrence,New Castle 1-2,County Controller,,D/R,DAVID J PRESTOPINE,161,115,46,0
Lawrence,New Castle 1-2,County Controller,,,Write-ins,1,1,0,0
Lawrence,New Castle 1-2,County Controller,,,Overvotes,0,0,0,0
Lawrence,New Castle 1-2,County Controller,,,Undervotes,23,20,3,0
Lawrence,New Castle 1-2,Prothonotary and Clerk of Courts,,D/R,JODI KLABON ESOLDO,159,113,46,0
Lawrence,New Castle 1-2,Prothonotary and Clerk of Courts,,,Write-ins,0,0,0,0
Lawrence,New Castle 1-2,Prothonotary and Clerk of Courts,,,Overvotes,0,0,0,0
Lawrence,New Castle 1-2,Prothonotary and Clerk of Courts,,,Undervotes,26,23,3,0
Lawrence,New Castle 1-2,Coroner,,D/R,RICHARD RJ JOHNSON,160,114,46,0
Lawrence,New Castle 1-2,Coroner,,,Write-ins,1,0,1,0
Lawrence,New Castle 1-2,Coroner,,,Overvotes,0,0,0,0
Lawrence,New Castle 1-2,Coroner,,,Undervotes,24,22,2,0
Lawrence,New Castle 1-2,Treasurer,,DEM,RICHARD L RAPONE,133,94,39,0
Lawrence,New Castle 1-2,Treasurer,,REP,BILL MESSNER,49,40,9,0
Lawrence,New Castle 1-2,Treasurer,,,Write-ins,0,0,0,0
Lawrence,New Castle 1-2,Treasurer,,,Overvotes,0,0,0,0
Lawrence,New Castle 1-2,Treasurer,,,Undervotes,3,2,1,0
Lawrence,New Castle 1-2,Mayor New Castle,,DEM,MARK ELISCO,130,93,37,0
Lawrence,New Castle 1-2,Mayor New Castle,,,Write-ins,11,7,4,0
Lawrence,New Castle 1-2,Mayor New Castle,,,Overvotes,0,0,0,0
Lawrence,New Castle 1-2,Mayor New Castle,,,Undervotes,44,36,8,0
Lawrence,New Castle 1-2,City Council (4 Year),New Castle,DEM,BRYAN CAMERON,83,51,32,0
Lawrence,New Castle 1-2,City Council (4 Year),New Castle,DEM,ROBERT A RAZZANO,80,51,29,0
Lawrence,New Castle 1-2,City Council (4 Year),New Castle,DEM,TERRY RODGERS,68,42,26,0
Lawrence,New Castle 1-2,City Council (4 Year),New Castle,REP,ERIC FRANCIS,65,58,7,0
Lawrence,New Castle 1-2,City Council (4 Year),New Castle,REP,JORDAN LYLES,53,46,7,0
Lawrence,New Castle 1-2,City Council (4 Year),New Castle,IND,HEATHER CAMERON,40,29,11,0
Lawrence,New Castle 1-2,City Council (4 Year),New Castle,NA,LAWRENCE WILLIAMS,31,27,4,0
Lawrence,New Castle 1-2,City Council (4 Year),New Castle,,Write-ins,0,0,0,0
Lawrence,New Castle 1-2,City Council (4 Year),New Castle,,Overvotes,15,3,12,0
Lawrence,New Castle 1-2,City Council (4 Year),New Castle,,Undervotes,120,101,19,0
Lawrence,New Castle 1-2,City Council (2 Year),New Castle,DEM,BRYAN CAMERON,112,72,40,0
Lawrence,New Castle 1-2,City Council (2 Year),New Castle,REP,ERIC FRANCIS,69,62,7,0
Lawrence,New Castle 1-2,City Council (2 Year),New Castle,,Write-ins,0,0,0,0
Lawrence,New Castle 1-2,City Council (2 Year),New Castle,,Overvotes,0,0,0,0
Lawrence,New Castle 1-2,City Council (2 Year),New Castle,,Undervotes,4,2,2,0
Lawrence,New Castle 1-2,School Director,New Castle Area,D/R,ANNA PASCARELLA,90,60,30,0
Lawrence,New Castle 1-2,School Director,New Castle Area,D/R,MARCO A BULISCO,82,57,25,0
Lawrence,New Castle 1-2,School Director,New Castle Area,D/R,KAREN HUMPHREY,82,56,26,0
Lawrence,New Castle 1-2,School Director,New Castle Area,D/R,GEORGE GABRIEL,79,51,28,0
Lawrence,New Castle 1-2,School Director,New Castle Area,REP,TERRY A MASTERS,76,63,13,0
Lawrence,New Castle 1-2,School Director,New Castle Area,DEM,KENNY RICE,66,37,29,0
Lawrence,New Castle 1-2,School Director,New Castle Area,,Write-ins,0,0,0,0
Lawrence,New Castle 1-2,School Director,New Castle Area,,Overvotes,0,0,0,0
Lawrence,New Castle 1-2,School Director,New Castle Area,,Undervotes,450,356,94,0
Lawrence,New Castle 1-2,Superior Court Retention - Jack Panella,,,Yes,109,74,35,0
Lawrence,New Castle 1-2,Superior Court Retention - Jack Panella,,,No,39,30,9,0
Lawrence,New Castle 1-2,Superior Court Retention - Jack Panella,,,Overvotes,0,0,0,0
Lawrence,New Castle 1-2,Superior Court Retention - Jack Panella,,,Undervotes,37,32,5,0
Lawrence,New Castle 1-2,Superior Court Retention - Victor P Stabile,,,Yes,102,71,31,0
Lawrence,New Castle 1-2,Superior Court Retention - Victor P Stabile,,,No,45,33,12,0
Lawrence,New Castle 1-2,Superior Court Retention - Victor P Stabile,,,Overvotes,0,0,0,0
Lawrence,New Castle 1-2,Superior Court Retention - Victor P Stabile,,,Undervotes,38,32,6,0
Lawrence,New Castle 2-1,Registered Voters,,,,780,,,
Lawrence,New Castle 2-1,Ballots Cast,,,,162,125,37,0
Lawrence,New Castle 2-1,Ballots Cast - Blank,,,,0,0,0,0
Lawrence,New Castle 2-1,Justice of the Supreme Court,,DEM,DANIEL MCCAFFERY,94,65,29,0
Lawrence,New Castle 2-1,Justice of the Supreme Court,,REP,CAROLYN CARLUCCIO,59,55,4,0
Lawrence,New Castle 2-1,Justice of the Supreme Court,,,Write-ins,0,0,0,0
Lawrence,New Castle 2-1,Justice of the Supreme Court,,,Overvotes,0,0,0,0
Lawrence,New Castle 2-1,Justice of the Supreme Court,,,Undervotes,9,5,4,0
Lawrence,New Castle 2-1,Judge of the Superior Court,,DEM,JILL BECK,93,65,28,0
Lawrence,New Castle 2-1,Judge of the Superior Court,,DEM,TIMIKA LANE,70,47,23,0
Lawrence,New Castle 2-1,Judge of the Superior Court,,REP,MARIA BATTISTA,59,52,7,0
Lawrence,New Castle 2-1,Judge of the Superior Court,,REP,HARRY F SMAIL JR,44,42,2,0
Lawrence,New Castle 2-1,Judge of the Superior Court,,,Write-ins,0,0,0,0
Lawrence,New Castle 2-1,Judge of the Superior Court,,,Overvotes,0,0,0,0
Lawrence,New Castle 2-1,Judge of the Superior Court,,,Undervotes,58,44,14,0
Lawrence,New Castle 2-1,Judge of the Commonwealth Court,,DEM,MATT WOLF,92,63,29,0
Lawrence,New Castle 2-1,Judge of the Commonwealth Court,,REP,MEGAN MARTIN,60,55,5,0
Lawrence,New Castle 2-1,Judge of the Commonwealth Court,,,Write-ins,0,0,0,0
Lawrence,New Castle 2-1,Judge of the Commonwealth Court,,,Overvotes,0,0,0,0
Lawrence,New Castle 2-1,Judge of the Commonwealth Court,,,Undervotes,10,7,3,0
Lawrence,New Castle 2-1,County Commissioner,,DEM,CHRIS SAINATO,95,64,31,0
Lawrence,New Castle 2-1,County Commissioner,,DEM,LORETTA SPIELVOGEL,71,56,15,0
Lawrence,New Castle 2-1,County Commissioner,,REP,DANIEL J VOGLER,56,48,8,0
Lawrence,New Castle 2-1,County Commissioner,,REP,DAN KENNEDY,38,36,2,0
Lawrence,New Castle 2-1,County Commissioner,,,Write-ins,0,0,0,0
Lawrence,New Castle 2-1,County Commissioner,,,Overvotes,6,2,4,0
Lawrence,New Castle 2-1,County Commissioner,,,Undervotes,58,44,14,0
Lawrence,New Castle 2-1,County Controller,,D/R,DAVID J PRESTOPINE,138,104,34,0
Lawrence,New Castle 2-1,County Controller,,,Write-ins,2,2,0,0
Lawrence,New Castle 2-1,County Controller,,,Overvotes,0,0,0,0
Lawrence,New Castle 2-1,County Controller,,,Undervotes,22,19,3,0
Lawrence,New Castle 2-1,Prothonotary and Clerk of Courts,,D/R,JODI KLABON ESOLDO,142,107,35,0
Lawrence,New Castle 2-1,Prothonotary and Clerk of Courts,,,Write-ins,1,1,0,0
Lawrence,New Castle 2-1,Prothonotary and Clerk of Courts,,,Overvotes,0,0,0,0
Lawrence,New Castle 2-1,Prothonotary and Clerk of Courts,,,Undervotes,19,17,2,0
Lawrence,New Castle 2-1,Coroner,,D/R,RICHARD RJ JOHNSON,138,104,34,0
Lawrence,New Castle 2-1,Coroner,,,Write-ins,1,1,0,0
Lawrence,New Castle 2-1,Coroner,,,Overvotes,0,0,0,0
Lawrence,New Castle 2-1,Coroner,,,Undervotes,23,20,3,0
Lawrence,New Castle 2-1,Treasurer,,DEM,RICHARD L RAPONE,118,87,31,0
Lawrence,New Castle 2-1,Treasurer,,REP,BILL MESSNER,41,37,4,0
Lawrence,New Castle 2-1,Treasurer,,,Write-ins,0,0,0,0
Lawrence,New Castle 2-1,Treasurer,,,Overvotes,0,0,0,0
Lawrence,New Castle 2-1,Treasurer,,,Undervotes,3,1,2,0
Lawrence,New Castle 2-1,Mayor New Castle,,DEM,MARK ELISCO,109,81,28,0
Lawrence,New Castle 2-1,Mayor New Castle,,,Write-ins,11,9,2,0
Lawrence,New Castle 2-1,Mayor New Castle,,,Overvotes,0,0,0,0
Lawrence,New Castle 2-1,Mayor New Castle,,,Undervotes,42,35,7,0
Lawrence,New Castle 2-1,City Council (4 Year),New Castle,DEM,ROBERT A RAZZANO,74,57,17,0
Lawrence,New Castle 2-1,City Council (4 Year),New Castle,DEM,BRYAN CAMERON,72,53,19,0
Lawrence,New Castle 2-1,City Council (4 Year),New Castle,REP,ERIC FRANCIS,61,52,9,0
Lawrence,New Castle 2-1,City Council (4 Year),New Castle,DEM,TERRY RODGERS,59,43,16,0
Lawrence,New Castle 2-1,City Council (4 Year),New Castle,REP,JORDAN LYLES,52,47,5,0
Lawrence,New Castle 2-1,City Council (4 Year),New Castle,IND,HEATHER CAMERON,32,22,10,0
Lawrence,New Castle 2-1,City Council (4 Year),New Castle,NA,LAWRENCE WILLIAMS,26,22,4,0
Lawrence,New Castle 2-1,City Council (4 Year),New Castle,,Write-ins,1,1,0,0
Lawrence,New Castle 2-1,City Council (4 Year),New Castle,,Overvotes,21,9,12,0
Lawrence,New Castle 2-1,City Council (4 Year),New Castle,,Undervotes,88,69,19,0
Lawrence,New Castle 2-1,City Council (2 Year),New Castle,DEM,BRYAN CAMERON,91,65,26,0
Lawrence,New Castle 2-1,City Council (2 Year),New Castle,REP,ERIC FRANCIS,64,58,6,0
Lawrence,New Castle 2-1,City Council (2 Year),New Castle,,Write-ins,3,0,3,0
Lawrence,New Castle 2-1,City Council (2 Year),New Castle,,Overvotes,0,0,0,0
Lawrence,New Castle 2-1,City Council (2 Year),New Castle,,Undervotes,4,2,2,0
Lawrence,New Castle 2-1,School Director,New Castle Area,D/R,KAREN HUMPHREY,83,63,20,0
Lawrence,New Castle 2-1,School Director,New Castle Area,D/R,MARCO A BULISCO,80,63,17,0
Lawrence,New Castle 2-1,School Director,New Castle Area,DEM,KENNY RICE,77,59,18,0
Lawrence,New Castle 2-1,School Director,New Castle Area,D/R,ANNA PASCARELLA,75,57,18,0
Lawrence,New Castle 2-1,School Director,New Castle Area,D/R,GEORGE GABRIEL,63,46,17,0
Lawrence,New Castle 2-1,School Director,New Castle Area,REP,TERRY A MASTERS,60,51,9,0
Lawrence,New Castle 2-1,School Director,New Castle Area,,Write-ins,1,0,1,0
Lawrence,New Castle 2-1,School Director,New Castle Area,,Overvotes,10,0,10,0
Lawrence,New Castle 2-1,School Director,New Castle Area,,Undervotes,361,286,75,0
Lawrence,New Castle 2-1,Superior Court Retention - Jack Panella,,,Yes,87,64,23,0
Lawrence,New Castle 2-1,Superior Court Retention - Jack Panella,,,No,43,36,7,0
Lawrence,New Castle 2-1,Superior Court Retention - Jack Panella,,,Overvotes,0,0,0,0
Lawrence,New Castle 2-1,Superior Court Retention - Jack Panella,,,Undervotes,32,25,7,0
Lawrence,New Castle 2-1,Superior Court Retention - Victor P Stabile,,,Yes,81,63,18,0
Lawrence,New Castle 2-1,Superior Court Retention - Victor P Stabile,,,No,47,36,11,0
Lawrence,New Castle 2-1,Superior Court Retention - Victor P Stabile,,,Overvotes,1,0,1,0
Lawrence,New Castle 2-1,Superior Court Retention - Victor P Stabile,,,Undervotes,33,26,7,0
Lawrence,New Castle 2-2,Registered Voters,,,,763,,,
Lawrence,New Castle 2-2,Ballots Cast,,,,248,191,57,0
Lawrence,New Castle 2-2,Ballots Cast - Blank,,,,0,0,0,0
Lawrence,New Castle 2-2,Justice of the Supreme Court,,DEM,DANIEL MCCAFFERY,130,89,41,0
Lawrence,New Castle 2-2,Justice of the Supreme Court,,REP,CAROLYN CARLUCCIO,106,94,12,0
Lawrence,New Castle 2-2,Justice of the Supreme Court,,,Write-ins,0,0,0,0
Lawrence,New Castle 2-2,Justice of the Supreme Court,,,Overvotes,0,0,0,0
Lawrence,New Castle 2-2,Justice of the Supreme Court,,,Undervotes,12,8,4,0
Lawrence,New Castle 2-2,Judge of the Superior Court,,DEM,JILL BECK,132,90,42,0
Lawrence,New Castle 2-2,Judge of the Superior Court,,DEM,TIMIKA LANE,107,68,39,0
Lawrence,New Castle 2-2,Judge of the Superior Court,,REP,MARIA BATTISTA,94,81,13,0
Lawrence,New Castle 2-2,Judge of the Superior Court,,REP,HARRY F SMAIL JR,81,74,7,0
Lawrence,New Castle 2-2,Judge of the Superior Court,,,Write-ins,1,1,0,0
Lawrence,New Castle 2-2,Judge of the Superior Court,,,Overvotes,0,0,0,0
Lawrence,New Castle 2-2,Judge of the Superior Court,,,Undervotes,81,68,13,0
Lawrence,New Castle 2-2,Judge of the Commonwealth Court,,DEM,MATT WOLF,131,90,41,0
Lawrence,New Castle 2-2,Judge of the Commonwealth Court,,REP,MEGAN MARTIN,106,94,12,0
Lawrence,New Castle 2-2,Judge of the Commonwealth Court,,,Write-ins,0,0,0,0
Lawrence,New Castle 2-2,Judge of the Commonwealth Court,,,Overvotes,0,0,0,0
Lawrence,New Castle 2-2,Judge of the Commonwealth Court,,,Undervotes,11,7,4,0
Lawrence,New Castle 2-2,County Commissioner,,DEM,CHRIS SAINATO,148,97,51,0
Lawrence,New Castle 2-2,County Commissioner,,DEM,LORETTA SPIELVOGEL,112,81,31,0
Lawrence,New Castle 2-2,County Commissioner,,REP,DANIEL J VOGLER,88,74,14,0
Lawrence,New Castle 2-2,County Commissioner,,REP,DAN KENNEDY,69,64,5,0
Lawrence,New Castle 2-2,County Commissioner,,,Write-ins,1,1,0,0
Lawrence,New Castle 2-2,County Commissioner,,,Overvotes,4,2,2,0
Lawrence,New Castle 2-2,County Commissioner,,,Undervotes,74,63,11,0
Lawrence,New Castle 2-2,County Controller,,D/R,DAVID J PRESTOPINE,211,160,51,0
Lawrence,New Castle 2-2,County Controller,,,Write-ins,2,0,2,0
Lawrence,New Castle 2-2,County Controller,,,Overvotes,0,0,0,0
Lawrence,New Castle 2-2,County Controller,,,Undervotes,35,31,4,0
Lawrence,New Castle 2-2,Prothonotary and Clerk of Courts,,D/R,JODI KLABON ESOLDO,207,158,49,0
Lawrence,New Castle 2-2,Prothonotary and Clerk of Courts,,,Write-ins,2,0,2,0
Lawrence,New Castle 2-2,Prothonotary and Clerk of Courts,,,Overvotes,0,0,0,0
Lawrence,New Castle 2-2,Prothonotary and Clerk of Courts,,,Undervotes,39,33,6,0
Lawrence,New Castle 2-2,Coroner,,D/R,RICHARD RJ JOHNSON,208,158,50,0
Lawrence,New Castle 2-2,Coroner,,,Write-ins,3,1,2,0
Lawrence,New Castle 2-2,Coroner,,,Overvotes,0,0,0,0
Lawrence,New Castle 2-2,Coroner,,,Undervotes,37,32,5,0
Lawrence,New Castle 2-2,Treasurer,,DEM,RICHARD L RAPONE,165,125,40,0
Lawrence,New Castle 2-2,Treasurer,,REP,BILL MESSNER,77,63,14,0
Lawrence,New Castle 2-2,Treasurer,,,Write-ins,0,0,0,0
Lawrence,New Castle 2-2,Treasurer,,,Overvotes,0,0,0,0
Lawrence,New Castle 2-2,Treasurer,,,Undervotes,6,3,3,0
Lawrence,New Castle 2-2,Mayor New Castle,,DEM,MARK ELISCO,153,118,35,0
Lawrence,New Castle 2-2,Mayor New Castle,,,Write-ins,24,17,7,0
Lawrence,New Castle 2-2,Mayor New Castle,,,Overvotes,0,0,0,0
Lawrence,New Castle 2-2,Mayor New Castle,,,Undervotes,71,56,15,0
Lawrence,New Castle 2-2,City Council (4 Year),New Castle,DEM,BRYAN CAMERON,123,84,39,0
Lawrence,New Castle 2-2,City Council (4 Year),New Castle,DEM,ROBERT A RAZZANO,102,73,29,0
Lawrence,New Castle 2-2,City Council (4 Year),New Castle,REP,JORDAN LYLES,99,84,15,0
Lawrence,New Castle 2-2,City Council (4 Year),New Castle,DEM,TERRY RODGERS,97,60,37,0
Lawrence,New Castle 2-2,City Council (4 Year),New Castle,REP,ERIC FRANCIS,87,76,11,0
Lawrence,New Castle 2-2,City Council (4 Year),New Castle,IND,HEATHER CAMERON,54,47,7,0
Lawrence,New Castle 2-2,City Council (4 Year),New Castle,NA,LAWRENCE WILLIAMS,34,27,7,0
Lawrence,New Castle 2-2,City Council (4 Year),New Castle,,Write-ins,0,0,0,0
Lawrence,New Castle 2-2,City Council (4 Year),New Castle,,Overvotes,6,0,6,0
Lawrence,New Castle 2-2,City Council (4 Year),New Castle,,Undervotes,142,122,20,0
Lawrence,New Castle 2-2,City Council (2 Year),New Castle,DEM,BRYAN CAMERON,135,94,41,0
Lawrence,New Castle 2-2,City Council (2 Year),New Castle,REP,ERIC FRANCIS,103,89,14,0
Lawrence,New Castle 2-2,City Council (2 Year),New Castle,,Write-ins,0,0,0,0
Lawrence,New Castle 2-2,City Council (2 Year),New Castle,,Overvotes,0,0,0,0
Lawrence,New Castle 2-2,City Council (2 Year),New Castle,,Undervotes,10,8,2,0
Lawrence,New Castle 2-2,School Director,New Castle Area,D/R,MARCO A BULISCO,136,96,40,0
Lawrence,New Castle 2-2,School Director,New Castle Area,D/R,ANNA PASCARELLA,134,95,39,0
Lawrence,New Castle 2-2,School Director,New Castle Area,DEM,KENNY RICE,115,80,35,0
Lawrence,New Castle 2-2,School Director,New Castle Area,REP,TERRY A MASTERS,115,97,18,0
Lawrence,New Castle 2-2,School Director,New Castle Area,D/R,KAREN HUMPHREY,114,81,33,0
Lawrence,New Castle 2-2,School Director,New Castle Area,D/R,GEORGE GABRIEL,107,77,30,0
Lawrence,New Castle 2-2,School Director,New Castle Area,,Write-ins,14,3,11,0
