county,precinct,office,district,candidate,party,votes
Clearfield,0001 Brisbin Borough,,,Registered Voters,,239
Clearfield,0001 Brisbin Borough,,,Ballots Cast,,143
Clearfield,0001 Brisbin Borough,Straight Party,,Democratic,DEM,12
Clearfield,0001 Brisbin Borough,Straight Party,,Republican,REP,64
Clearfield,0001 Brisbin Borough,Straight Party,,Green,GRN,0
Clearfield,0001 Brisbin Borough,Straight Party,,Libertarian,LIB,0
Clearfield,0001 Brisbin Borough,United States Senator,,BOB CASEY JR,DEM,52
Clearfield,0001 Brisbin Borough,United States Senator,,LOU BARLETTA,REP,88
Clearfield,0001 Brisbin Borough,United States Senator,,NEAL GALE,GR,2
Clearfield,0001 Brisbin Borough,United States Senator,,DALE R KERNS JR,LIB,0
Clearfield,0001 Brisbin Borough,United States Senator,,Write-ins,,0
Clearfield,0001 Brisbin Borough,Governor,,TOM WOLF,DEM,41
Clearfield,0001 Brisbin Borough,Governor,,SCOTT R WAGNER,REP,99
Clearfield,0001 Brisbin Borough,Governor,,PAUL GLOVER,GRN,0
Clearfield,0001 Brisbin Borough,Governor,,KEN V KRAWCHUK,LIB,1
Clearfield,0001 Brisbin Borough,Governor,,Write-ins,,1
Clearfield,0001 Brisbin Borough,U.S. House,15,SUSAN BOSER,DEM,28
Clearfield,0001 Brisbin Borough,U.S. House,15,GLENN GT THOMPSON,REP,114
Clearfield,0001 Brisbin Borough,U.S. House,15,Write-ins,,0
Clearfield,0001 Brisbin Borough,State House,73,TOMMY SANKEY,REP,138
Clearfield,0001 Brisbin Borough,State House,73,Write-ins,,1
Clearfield,0002 Burnside Borough,,,Registered Voters,,110
Clearfield,0002 Burnside Borough,,,Ballots Cast,,53
Clearfield,0002 Burnside Borough,Straight Party,,Democratic,DEM,13
Clearfield,0002 Burnside Borough,Straight Party,,Republican,REP,23
Clearfield,0002 Burnside Borough,Straight Party,,Green,GRN,0
Clearfield,0002 Burnside Borough,Straight Party,,Libertarian,LIB,0
Clearfield,0002 Burnside Borough,United States Senator,,BOB CASEY JR,DEM,21
Clearfield,0002 Burnside Borough,United States Senator,,LOU BARLETTA,REP,31
Clearfield,0002 Burnside Borough,United States Senator,,NEAL GALE,GR,0
Clearfield,0002 Burnside Borough,United States Senator,,DALE R KERNS JR,LIB,1
Clearfield,0002 Burnside Borough,United States Senator,,Write-ins,,0
Clearfield,0002 Burnside Borough,Governor,,TOM WOLF,DEM,18
Clearfield,0002 Burnside Borough,Governor,,SCOTT R WAGNER,REP,33
Clearfield,0002 Burnside Borough,Governor,,PAUL GLOVER,GRN,1
Clearfield,0002 Burnside Borough,Governor,,KEN V KRAWCHUK,LIB,1
Clearfield,0002 Burnside Borough,Governor,,Write-ins,,0
Clearfield,0002 Burnside Borough,U.S. House,15,SUSAN BOSER,DEM,19
Clearfield,0002 Burnside Borough,U.S. House,15,GLENN GT THOMPSON,REP,33
Clearfield,0002 Burnside Borough,U.S. House,15,Write-ins,,0
Clearfield,0002 Burnside Borough,State House,73,TOMMY SANKEY,REP,53
Clearfield,0002 Burnside Borough,State House,73,Write-ins,,0
Clearfield,0003 Chester Hill Borough,,,Registered Voters,,0
Clearfield,0003 Chester Hill Borough,,,Ballots Cast,,256
Clearfield,0003 Chester Hill Borough,Straight Party,,Democratic,DEM,53
Clearfield,0003 Chester Hill Borough,Straight Party,,Republican,REP,90
Clearfield,0003 Chester Hill Borough,Straight Party,,Green,GRN,0
Clearfield,0003 Chester Hill Borough,Straight Party,,Libertarian,LIB,0
Clearfield,0003 Chester Hill Borough,United States Senator,,BOB CASEY JR,DEM,111
Clearfield,0003 Chester Hill Borough,United States Senator,,LOU BARLETTA,REP,141
Clearfield,0003 Chester Hill Borough,United States Senator,,NEAL GALE,GR,1
Clearfield,0003 Chester Hill Borough,United States Senator,,DALE R KERNS JR,LIB,2
Clearfield,0003 Chester Hill Borough,United States Senator,,Write-ins,,0
Clearfield,0003 Chester Hill Borough,Governor,,TOM WOLF,DEM,116
Clearfield,0003 Chester Hill Borough,Governor,,SCOTT R WAGNER,REP,136
Clearfield,0003 Chester Hill Borough,Governor,,PAUL GLOVER,GRN,1
Clearfield,0003 Chester Hill Borough,Governor,,KEN V KRAWCHUK,LIB,3
Clearfield,0003 Chester Hill Borough,Governor,,Write-ins,,0
Clearfield,0003 Chester Hill Borough,U.S. House,15,SUSAN BOSER,DEM,84
Clearfield,0003 Chester Hill Borough,U.S. House,15,GLENN GT THOMPSON,REP,172
Clearfield,0003 Chester Hill Borough,U.S. House,15,Write-ins,,0
Clearfield,0003 Chester Hill Borough,State House,73,TOMMY SANKEY,REP,252
Clearfield,0003 Chester Hill Borough,State House,73,Write-ins,,1
Clearfield,0004 Clearfield 1st Ward,,,Registered Voters,,929
Clearfield,0004 Clearfield 1st Ward,,,Ballots Cast,,548
Clearfield,0004 Clearfield 1st Ward,Straight Party,,Democratic,DEM,93
Clearfield,0004 Clearfield 1st Ward,Straight Party,,Republican,REP,163
Clearfield,0004 Clearfield 1st Ward,Straight Party,,Green,GRN,3
Clearfield,0004 Clearfield 1st Ward,Straight Party,,Libertarian,LIB,3
Clearfield,0004 Clearfield 1st Ward,United States Senator,,BOB CASEY JR,DEM,248
Clearfield,0004 Clearfield 1st Ward,United States Senator,,LOU BARLETTA,REP,275
Clearfield,0004 Clearfield 1st Ward,United States Senator,,NEAL GALE,GR,5
Clearfield,0004 Clearfield 1st Ward,United States Senator,,DALE R KERNS JR,LIB,14
Clearfield,0004 Clearfield 1st Ward,United States Senator,,Write-ins,,1
Clearfield,0004 Clearfield 1st Ward,Governor,,TOM WOLF,DEM,250
Clearfield,0004 Clearfield 1st Ward,Governor,,SCOTT R WAGNER,REP,270
Clearfield,0004 Clearfield 1st Ward,Governor,,PAUL GLOVER,GRN,5
Clearfield,0004 Clearfield 1st Ward,Governor,,KEN V KRAWCHUK,LIB,17
Clearfield,0004 Clearfield 1st Ward,Governor,,Write-ins,,2
Clearfield,0004 Clearfield 1st Ward,U.S. House,15,SUSAN BOSER,DEM,201
Clearfield,0004 Clearfield 1st Ward,U.S. House,15,GLENN GT THOMPSON,REP,343
Clearfield,0004 Clearfield 1st Ward,U.S. House,15,Write-ins,,1
Clearfield,0004 Clearfield 1st Ward,State House,73,TOMMY SANKEY,REP,512
Clearfield,0004 Clearfield 1st Ward,State House,73,Write-ins,,12
Clearfield,0005 Clearfield 2nd Ward,,,Registered Voters,,1065
Clearfield,0005 Clearfield 2nd Ward,,,Ballots Cast,,631
Clearfield,0005 Clearfield 2nd Ward,Straight Party,,Democratic,DEM,129
Clearfield,0005 Clearfield 2nd Ward,Straight Party,,Republican,REP,206
Clearfield,0005 Clearfield 2nd Ward,Straight Party,,Green,GRN,0
Clearfield,0005 Clearfield 2nd Ward,Straight Party,,Libertarian,LIB,4
Clearfield,0005 Clearfield 2nd Ward,United States Senator,,BOB CASEY JR,DEM,284
Clearfield,0005 Clearfield 2nd Ward,United States Senator,,LOU BARLETTA,REP,328
Clearfield,0005 Clearfield 2nd Ward,United States Senator,,NEAL GALE,GR,3
Clearfield,0005 Clearfield 2nd Ward,United States Senator,,DALE R KERNS JR,LIB,7
Clearfield,0005 Clearfield 2nd Ward,United States Senator,,Write-ins,,0
Clearfield,0005 Clearfield 2nd Ward,Governor,,TOM WOLF,DEM,274
Clearfield,0005 Clearfield 2nd Ward,Governor,,SCOTT R WAGNER,REP,346
Clearfield,0005 Clearfield 2nd Ward,Governor,,PAUL GLOVER,GRN,1
Clearfield,0005 Clearfield 2nd Ward,Governor,,KEN V KRAWCHUK,LIB,5
Clearfield,0005 Clearfield 2nd Ward,Governor,,Write-ins,,0
Clearfield,0005 Clearfield 2nd Ward,U.S. House,15,SUSAN BOSER,DEM,213
Clearfield,0005 Clearfield 2nd Ward,U.S. House,15,GLENN GT THOMPSON,REP,410
Clearfield,0005 Clearfield 2nd Ward,U.S. House,15,Write-ins,,0
Clearfield,0005 Clearfield 2nd Ward,State House,73,TOMMY SANKEY,REP,591
Clearfield,0005 Clearfield 2nd Ward,State House,73,Write-ins,,15
Clearfield,0006 Clearfield 3rd Ward,,,Registered Voters,,791
Clearfield,0006 Clearfield 3rd Ward,,,Ballots Cast,,469
Clearfield,0006 Clearfield 3rd Ward,Straight Party,,Democratic,DEM,126
Clearfield,0006 Clearfield 3rd Ward,Straight Party,,Republican,REP,135
Clearfield,0006 Clearfield 3rd Ward,Straight Party,,Green,GRN,1
Clearfield,0006 Clearfield 3rd Ward,Straight Party,,Libertarian,LIB,0
Clearfield,0006 Clearfield 3rd Ward,United States Senator,,BOB CASEY JR,DEM,232
Clearfield,0006 Clearfield 3rd Ward,United States Senator,,LOU BARLETTA,REP,224
Clearfield,0006 Clearfield 3rd Ward,United States Senator,,NEAL GALE,GR,4
Clearfield,0006 Clearfield 3rd Ward,United States Senator,,DALE R KERNS JR,LIB,4
Clearfield,0006 Clearfield 3rd Ward,United States Senator,,Write-ins,,0
Clearfield,0006 Clearfield 3rd Ward,Governor,,TOM WOLF,DEM,233
Clearfield,0006 Clearfield 3rd Ward,Governor,,SCOTT R WAGNER,REP,225
Clearfield,0006 Clearfield 3rd Ward,Governor,,PAUL GLOVER,GRN,2
Clearfield,0006 Clearfield 3rd Ward,Governor,,KEN V KRAWCHUK,LIB,6
Clearfield,0006 Clearfield 3rd Ward,Governor,,Write-ins,,0
Clearfield,0006 Clearfield 3rd Ward,U.S. House,15,SUSAN BOSER,DEM,178
Clearfield,0006 Clearfield 3rd Ward,U.S. House,15,GLENN GT THOMPSON,REP,288
Clearfield,0006 Clearfield 3rd Ward,U.S. House,15,Write-ins,,0
Clearfield,0006 Clearfield 3rd Ward,State House,73,TOMMY SANKEY,REP,443
Clearfield,0006 Clearfield 3rd Ward,State House,73,Write-ins,,8
Clearfield,0007 Clearfield 4th Ward,,,Registered Voters,,853
Clearfield,0007 Clearfield 4th Ward,,,Ballots Cast,,348
Clearfield,0007 Clearfield 4th Ward,Straight Party,,Democratic,DEM,81
Clearfield,0007 Clearfield 4th Ward,Straight Party,,Republican,REP,116
Clearfield,0007 Clearfield 4th Ward,Straight Party,,Green,GRN,0
Clearfield,0007 Clearfield 4th Ward,Straight Party,,Libertarian,LIB,4
Clearfield,0007 Clearfield 4th Ward,United States Senator,,BOB CASEY JR,DEM,161
Clearfield,0007 Clearfield 4th Ward,United States Senator,,LOU BARLETTA,REP,174
Clearfield,0007 Clearfield 4th Ward,United States Senator,,NEAL GALE,GR,0
Clearfield,0007 Clearfield 4th Ward,United States Senator,,DALE R KERNS JR,LIB,8
Clearfield,0007 Clearfield 4th Ward,United States Senator,,Write-ins,,0
Clearfield,0007 Clearfield 4th Ward,Governor,,TOM WOLF,DEM,156
Clearfield,0007 Clearfield 4th Ward,Governor,,SCOTT R WAGNER,REP,184
