county,precinct,office,district,party,candidate,votes,absentee,election_day,provisional,emergency
Dauphin,East Hanover Township--2nd Precinct,U.S. House,10,DEM,George SCOTT,346,12,334,0,0
Dauphin,Halifax Twp--1st Precinct,U.S. House,10,DEM,George SCOTT,181,6,175,0,0
Dauphin,Halifax Twp--2nd Precinct,U.S. House,10,DEM,George SCOTT,190,4,186,0,0
Dauphin,Jackson Township,U.S. House,10,DEM,George SCOTT,254,8,246,0,0
Dauphin,Jefferson Township,U.S. House,10,DEM,George SCOTT,52,1,51,0,0
Dauphin,Londonderry Twp--1st Precinct,U.S. House,10,DEM,George SCOTT,263,13,250,0,0
Dauphin,Londonderry Twp--2nd Precinct,U.S. House,10,DEM,George SCOTT,244,5,239,0,0
Dauphin,Londonderry Twp--3rd Precinct,U.S. House,10,DEM,George SCOTT,126,1,125,0,0
Dauphin,Lower Paxton Twp--1st Precinct,U.S. House,10,DEM,George SCOTT,304,8,296,0,0
Dauphin,Lower Paxton Twp--2nd Precinct,U.S. House,10,DEM,George SCOTT,465,7,458,0,0
Dauphin,Lower Paxton Twp--3rd precinct,U.S. House,10,DEM,George SCOTT,501,11,490,0,0
Dauphin,Lower Paxton Twp--4th Precinct,U.S. House,10,DEM,George SCOTT,471,13,458,0,0
Dauphin,Lower Paxton Twp--5th Precinct,U.S. House,10,DEM,George SCOTT,463,13,449,1,0
Dauphin,Lower Paxton Twp--6th Precinct,U.S. House,10,DEM,George SCOTT,472,37,435,0,0
Dauphin,Lower Paxton Twp--7th Precinct,U.S. House,10,DEM,George SCOTT,505,16,489,0,0
Dauphin,Lower Paxton Twp--8th Precinct,U.S. House,10,DEM,George SCOTT,474,8,464,2,0
Dauphin,Lower Paxton Twp--9th Precinct,U.S. House,10,DEM,George SCOTT,211,7,204,0,0
Dauphin,Lower Paxton Twp--10th Precinct,U.S. House,10,DEM,George SCOTT,440,9,427,4,0
Dauphin,Lower Paxton Twp--11th Precinct,U.S. House,10,DEM,George SCOTT,405,10,390,5,0
Dauphin,Lower Paxton Twp--12th Precinct,U.S. House,10,DEM,George SCOTT,381,31,350,0,0
Dauphin,Lower Paxton Twp--13th Precinct,U.S. House,10,DEM,George SCOTT,369,14,355,0,0
Dauphin,Lower Paxton Twp--14th Precinct,U.S. House,10,DEM,George SCOTT,363,11,352,0,0
Dauphin,Lower Paxton Twp--15th Precinct,U.S. House,10,DEM,George SCOTT,704,20,684,0,0
Dauphin,Lower Paxton Twp--16th Precinct,U.S. House,10,DEM,George SCOTT,604,24,580,0,0
Dauphin,Lower Paxton Twp--17th Precinct,U.S. House,10,DEM,George SCOTT,484,8,476,0,0
Dauphin,Lower Paxton Twp--18th Precinct,U.S. House,10,DEM,George SCOTT,377,14,363,0,0
Dauphin,Lower Paxton Twp--19th Precinct,U.S. House,10,DEM,George SCOTT,553,53,500,0,0
Dauphin,Lower Paxton Twp--20th Precinct,U.S. House,10,DEM,George SCOTT,329,14,315,0,0
Dauphin,Lower Paxton Twp--21st Precinct,U.S. House,10,DEM,George SCOTT,640,38,602,0,0
Dauphin,Lower Paxton Twp--22nd Precinct,U.S. House,10,DEM,George SCOTT,377,17,360,0,0
Dauphin,Lower Paxton Twp--23rd Precinct,U.S. House,10,DEM,George SCOTT,416,25,391,0,0
Dauphin,Lower Paxton Twp--24th Precinct,U.S. House,10,DEM,George SCOTT,349,15,334,0,0
Dauphin,Lower Paxton Twp--25th Precinct,U.S. House,10,DEM,George SCOTT,484,23,461,0,0
Dauphin,Lower Paxton Twp--26th Precinct,U.S. House,10,DEM,George SCOTT,463,18,445,0,0
Dauphin,Lower Paxton Twp--27th Precinct,U.S. House,10,DEM,George SCOTT,451,20,430,1,0
Dauphin,Lower Swatara Twp--1st Precinct,U.S. House,10,DEM,George SCOTT,414,12,401,1,0
Dauphin,Lower Swatara Twp--2nd Precinct,U.S. House,10,DEM,George SCOTT,322,6,316,0,0
Dauphin,Lower Swatara Twp--3rd Precinct,U.S. House,10,DEM,George SCOTT,464,21,443,0,0
Dauphin,Lower Swatara Twp--4th Precinct,U.S. House,10,DEM,George SCOTT,268,14,254,0,0
Dauphin,Lykens Township,U.S. House,10,DEM,George SCOTT,68,1,67,0,0
Dauphin,Middle Paxton Twp--1st Precinct,U.S. House,10,DEM,George SCOTT,276,10,266,0,0
Dauphin,Middle Paxton Twp--2nd Precinct,U.S. House,10,DEM,George SCOTT,319,19,300,0,0
Dauphin,Middle Paxton Twp--3rd Precinct,U.S. House,10,DEM,George SCOTT,312,12,300,0,0
Dauphin,Mifflin Township,U.S. House,10,DEM,George SCOTT,43,3,40,0,0
Dauphin,Reed Township,U.S. House,10,DEM,George SCOTT,29,0,29,0,0
Dauphin,Rush Township,U.S. House,10,DEM,George SCOTT,9,0,9,0,0
Dauphin,South Hanover Twp--1st Precinct,U.S. House,10,DEM,George SCOTT,284,30,254,0,0
Dauphin,South Hanover Twp--2nd Precinct,U.S. House,10,DEM,George SCOTT,632,31,601,0,0
Dauphin,South Hanover Twp--3rd Precinct,U.S. House,10,DEM,George SCOTT,517,20,496,1,0
Dauphin,Susquehanna Twp--1st Ward,U.S. House,10,DEM,George SCOTT,889,51,838,0,0
Dauphin,Susquehanna Twp--2nd Ward,U.S. House,10,DEM,George SCOTT,953,51,902,0,0
Dauphin,Susquehanna Twp--3rd Ward,U.S. House,10,DEM,George SCOTT,967,33,934,0,0
Dauphin,Susquehanna Twp--4th Ward,U.S. House,10,DEM,George SCOTT,741,22,718,1,0
Dauphin,Susquehanna Twp--5th Ward,U.S. House,10,DEM,George SCOTT,695,23,668,4,0
Dauphin,Susquehanna Twp--6th Ward,U.S. House,10,DEM,George SCOTT,800,19,781,0,0
Dauphin,Susquehanna Twp--7th Ward,U.S. House,10,DEM,George SCOTT,970,33,937,0,0
Dauphin,Susquehanna Twp--8th Ward,U.S. House,10,DEM,George SCOTT,992,65,923,4,0
Dauphin,Susquehanna Twp--9th Ward,U.S. House,10,DEM,George SCOTT,948,27,921,0,0
Dauphin,Swatara Township--1st Precinct,U.S. House,10,DEM,George SCOTT,452,2,449,1,0
Dauphin,Swatara Township--2nd Precinct,U.S. House,10,DEM,George SCOTT,417,54,363,0,0
Dauphin,Swatara Township--3rd Precinct,U.S. House,10,DEM,George SCOTT,688,11,676,1,0
Dauphin,Swatara Township--4th Precinct,U.S. House,10,DEM,George SCOTT,534,17,517,0,0
Dauphin,Swatara Township--5th Precinct,U.S. House,10,DEM,George SCOTT,676,12,661,3,0
Dauphin,Swatara Township--6th Precinct,U.S. House,10,DEM,George SCOTT,652,5,647,0,0
Dauphin,Swatara Township--7th Precinct,U.S. House,10,DEM,George SCOTT,691,16,675,0,0
Dauphin,Swatara Township--8th Precinct,U.S. House,10,DEM,George SCOTT,508,1,507,0,0
Dauphin,Swatara Township--9th Precinct,U.S. House,10,DEM,George SCOTT,531,8,523,0,0
Dauphin,Swatara Township--10th Precinct,U.S. House,10,DEM,George SCOTT,432,7,425,0,0
Dauphin,Upper Paxton Twp--1st Precinct,U.S. House,10,DEM,George SCOTT,218,5,213,0,0
Dauphin,Upper Paxton Twp--2nd Precinct,U.S. House,10,DEM,George SCOTT,124,10,114,0,0
Dauphin,Washington Township,U.S. House,10,DEM,George SCOTT,214,3,211,0,0
Dauphin,Wayne Township,U.S. House,10,DEM,George SCOTT,152,6,146,0,0
Dauphin,West Hanover Twp--1st Precinct,U.S. House,10,DEM,George SCOTT,206,6,200,0,0
Dauphin,West Hanover Twp--2nd Precinct,U.S. House,10,DEM,George SCOTT,261,7,253,1,0
Dauphin,West Hanover Twp--3rd Precinct,U.S. House,10,DEM,George SCOTT,371,23,348,0,0
Dauphin,West Hanover Twp--4th Precinct,U.S. House,10,DEM,George SCOTT,241,12,229,0,0
Dauphin,West Hanover Twp--5th Precinct,U.S. House,10,DEM,George SCOTT,355,17,337,1,0
Dauphin,West Hanover Twp--6th Precinct,U.S. House,10,DEM,George SCOTT,310,17,291,2,0
Dauphin,West Hanover Twp--7th Precinct,U.S. House,10,DEM,George SCOTT,271,14,257,0,0
Dauphin,Wiconisco Twp--1st Precinct,U.S. House,10,DEM,George SCOTT,60,0,60,0,0
Dauphin,Wiconisco Twp--2nd Precinct,U.S. House,10,DEM,George SCOTT,35,3,32,0,0
Dauphin,Williams Twp,U.S. House,10,DEM,George SCOTT,91,2,89,0,0
Dauphin,"City--1st Ward, 1st Precinct",U.S. House,10,REP,Scott PERRY,39,2,37,0,0
Dauphin,"City--1st Ward, 2nd Precinct",U.S. House,10,REP,Scott PERRY,84,1,81,2,0
Dauphin,"City--1st Ward, 3rd Precinct",U.S. House,10,REP,Scott PERRY,21,0,20,1,0
Dauphin,"City--2nd Ward, 1st Precinct",U.S. House,10,REP,Scott PERRY,37,0,37,0,0
Dauphin,"City--2nd Ward, 2nd Precinct",U.S. House,10,REP,Scott PERRY,40,2,38,0,0
Dauphin,City--3rd Ward,U.S. House,10,REP,Scott PERRY,72,6,66,0,0
Dauphin,City--4th Ward,U.S. House,10,REP,Scott PERRY,102,3,99,0,0
Dauphin,City--5th Ward,U.S. House,10,REP,Scott PERRY,137,11,125,1,0
Dauphin,City--6th Ward,U.S. House,10,REP,Scott PERRY,68,0,68,0,0
Dauphin,"City--7th Ward, 1st Precinct",U.S. House,10,REP,Scott PERRY,22,0,20,2,0
Dauphin,"City--7th Ward, 2nd Precinct",U.S. House,10,REP,Scott PERRY,33,2,31,0,0
Dauphin,City--8th Ward,U.S. House,10,REP,Scott PERRY,19,0,19,0,0
Dauphin,"City--9th Ward, 1st Precinct",U.S. House,10,REP,Scott PERRY,30,0,30,0,0
Dauphin,"City--9th Ward, 2nd Precinct",U.S. House,10,REP,Scott PERRY,23,1,22,0,0
Dauphin,"City--9th Ward, 3rd Precinct",U.S. House,10,REP,Scott PERRY,44,1,43,0,0
Dauphin,"City--9th Ward, 4th Precinct",U.S. House,10,REP,Scott PERRY,86,6,80,0,0
Dauphin,"City--9th Ward, 5th Precinct",U.S. House,10,REP,Scott PERRY,52,1,51,0,0
Dauphin,"City--10th Ward, 1st Precinct",U.S. House,10,REP,Scott PERRY,74,4,70,0,0
Dauphin,"City--10th Ward, 2nd Precinct",U.S. House,10,REP,Scott PERRY,22,0,22,0,0
Dauphin,"City--10th Ward, 3rd Precinct",U.S. House,10,REP,Scott PERRY,56,2,54,0,0
Dauphin,"City--10th Ward, 4th Precinct",U.S. House,10,REP,Scott PERRY,18,1,17,0,0
Dauphin,City--11th Ward,U.S. House,10,REP,Scott PERRY,74,16,58,0,0
Dauphin,City--12th Ward,U.S. House,10,REP,Scott PERRY,134,4,130,0,0
Dauphin,"City--13th Ward, 1st Precinct",U.S. House,10,REP,Scott PERRY,71,0,71,0,0
Dauphin,"City--13th Ward, 2nd Precinct",U.S. House,10,REP,Scott PERRY,106,3,103,0,0
Dauphin,"City--13th Ward, 3rd Precinct",U.S. House,10,REP,Scott PERRY,87,3,84,0,0
Dauphin,City--14th Ward,U.S. House,10,REP,Scott PERRY,164,10,152,0,2
Dauphin,City--15th Ward,U.S. House,10,REP,Scott PERRY,26,0,26,0,0
Dauphin,Berrysburg Borough,U.S. House,10,REP,Scott PERRY,102,0,102,0,0
Dauphin,Dauphin Borough,U.S. House,10,REP,Scott PERRY,199,3,196,0,0
Dauphin,Elizabethville Borough,U.S. House,10,REP,Scott PERRY,293,6,286,1,0
Dauphin,Gratz Borough,U.S. House,10,REP,Scott PERRY,184,6,177,1,0
Dauphin,Halifax Borough,U.S. House,10,REP,Scott PERRY,157,6,151,0,0
Dauphin,Highspire Borough,U.S. House,10,REP,Scott PERRY,368,10,358,0,0
Dauphin,Hummelstown--1st Precinct,U.S. House,10,REP,Scott PERRY,329,12,317,0,0
Dauphin,Hummelstown--2nd Precinct,U.S. House,10,REP,Scott PERRY,671,22,649,0,0
Dauphin,Lykens Borough--1st Ward,U.S. House,10,REP,Scott PERRY,148,1,147,0,0
Dauphin,Lykens Borough--2nd Ward,U.S. House,10,REP,Scott PERRY,209,3,206,0,0
Dauphin,"Middletown--1st Ward, 1st Precinct",U.S. House,10,REP,Scott PERRY,121,1,120,0,0
Dauphin,"Middletown--1st Ward, 2nd Precinct",U.S. House,10,REP,Scott PERRY,242,6,236,0,0
Dauphin,"Middletown--2nd Ward, 1st Precinct",U.S. House,10,REP,Scott PERRY,312,6,306,0,0
Dauphin,"Middletown--2nd Ward, 2nd Precinct",U.S. House,10,REP,Scott PERRY,257,1,256,0,0
Dauphin,"Middletown--3rd Ward, 1st Precinct",U.S. House,10,REP,Scott PERRY,207,11,196,0,0
Dauphin,"Middletown--3rd Ward, 2nd Precinct",U.S. House,10,REP,Scott PERRY,263,9,254,0,0
Dauphin,Millersburg Borough,U.S. House,10,REP,Scott PERRY,562,8,554,0,0
Dauphin,Paxtang Borough,U.S. House,10,REP,Scott PERRY,245,4,241,0,0
Dauphin,Penbrook Borough--1st Ward,U.S. House,10,REP,Scott PERRY,69,3,66,0,0
Dauphin,Penbrook Borough--2nd Ward,U.S. House,10,REP,Scott PERRY,62,0,62,0,0
Dauphin,Penbrook Borough--3rd Ward,U.S. House,10,REP,Scott PERRY,79,2,77,0,0
Dauphin,Penbrook Borough--4th Ward,U.S. House,10,REP,Scott PERRY,96,1,95,0,0
Dauphin,Royalton Borough--1st Ward,U.S. House,10,REP,Scott PERRY,87,1,86,0,0
Dauphin,Royalton Borough--2nd Ward,U.S. House,10,REP,Scott PERRY,186,6,180,0,0
Dauphin,Steelton--1st Ward,U.S. House,10,REP,Scott PERRY,160,3,157,0,0
Dauphin,Steelton--2nd Ward,U.S. House,10,REP,Scott PERRY,173,4,169,0,0
Dauphin,Steelton--3rd Ward,U.S. House,10,REP,Scott PERRY,109,1,108,0,0
Dauphin,Steelton--4th Ward,U.S. House,10,REP,Scott PERRY,71,0,71,0,0
Dauphin,Pillow Borough,U.S. House,10,REP,Scott PERRY,95,0,95,0,0
Dauphin,Williamstown--1st Ward,U.S. House,10,REP,Scott PERRY,143,1,142,0,0
Dauphin,Williamstown--2nd Ward,U.S. House,10,REP,Scott PERRY,119,1,118,0,0
Dauphin,Conewago Twp--1st Precinct,U.S. House,10,REP,Scott PERRY,556,22,534,0,0
Dauphin,Conewago Twp--2nd Precinct,U.S. House,10,REP,Scott PERRY,408,17,391,0,0
Dauphin,Derry Township--1st Precinct,U.S. House,10,REP,Scott PERRY,448,29,419,0,0
Dauphin,Derry Township--2nd Precinct,U.S. House,10,REP,Scott PERRY,336,14,322,0,0
Dauphin,Derry Township--3rd Precinct,U.S. House,10,REP,Scott PERRY,249,3,246,0,0
Dauphin,Derry Township--4th Precinct,U.S. House,10,REP,Scott PERRY,280,7,273,0,0
Dauphin,Derry Township--5th Precinct,U.S. House,10,REP,Scott PERRY,195,9,186,0,0
Dauphin,Derry Township--6th Precinct,U.S. House,10,REP,Scott PERRY,299,3,296,0,0
Dauphin,Derry Township--7th Precinct,U.S. House,10,REP,Scott PERRY,511,28,483,0,0
Dauphin,Derry Township--8th Precinct,U.S. House,10,REP,Scott PERRY,261,9,252,0,0
Dauphin,Derry Township--9th Precinct,U.S. House,10,REP,Scott PERRY,195,4,191,0,0
Dauphin,Derry Township--10th Precinct,U.S. House,10,REP,Scott PERRY,374,23,351,0,0
Dauphin,Derry Township--11th Precinct,U.S. House,10,REP,Scott PERRY,405,24,381,0,0
Dauphin,Derry Township--12th Precinct,U.S. House,10,REP,Scott PERRY,289,11,278,0,0
Dauphin,Derry Township--13th Precinct,U.S. House,10,REP,Scott PERRY,396,19,377,0,0
Dauphin,Derry Township--14th Precinct,U.S. House,10,REP,Scott PERRY,289,12,277,0,0
Dauphin,Derry Township--15th Precinct,U.S. House,10,REP,Scott PERRY,586,32,554,0,0
Dauphin,East Hanover Township--1st Precinct,U.S. House,10,REP,Scott PERRY,913,33,880,0,0
Dauphin,East Hanover Township--2nd Precinct,U.S. House,10,REP,Scott PERRY,797,17,780,0,0
Dauphin,Halifax Twp--1st Precinct,U.S. House,10,REP,Scott PERRY,507,12,494,1,0
Dauphin,Halifax Twp--2nd Precinct,U.S. House,10,REP,Scott PERRY,551,20,530,1,0
Dauphin,Jackson Township,U.S. House,10,REP,Scott PERRY,594,7,587,0,0
Dauphin,Jefferson Township,U.S. House,10,REP,Scott PERRY,134,5,129,0,0
Dauphin,Londonderry Twp--1st Precinct,U.S. House,10,REP,Scott PERRY,558,11,547,0,0
Dauphin,Londonderry Twp--2nd Precinct,U.S. House,10,REP,Scott PERRY,604,19,585,0,0
Dauphin,Londonderry Twp--3rd Precinct,U.S. House,10,REP,Scott PERRY,307,6,300,1,0
Dauphin,Lower Paxton Twp--1st Precinct,U.S. House,10,REP,Scott PERRY,229,2,226,1,0
Dauphin,Lower Paxton Twp--2nd Precinct,U.S. House,10,REP,Scott PERRY,248,10,238,0,0
Dauphin,Lower Paxton Twp--3rd precinct,U.S. House,10,REP,Scott PERRY,610,18,592,0,0
Dauphin,Lower Paxton Twp--4th Precinct,U.S. House,10,REP,Scott PERRY,565,16,549,0,0
Dauphin,Lower Paxton Twp--5th Precinct,U.S. House,10,REP,Scott PERRY,326,17,309,0,0
Dauphin,Lower Paxton Twp--6th Precinct,U.S. House,10,REP,Scott PERRY,266,26,240,0,0
Dauphin,Lower Paxton Twp--7th Precinct,U.S. House,10,REP,Scott PERRY,479,15,462,2,0
Dauphin,Lower Paxton Twp--8th Precinct,U.S. House,10,REP,Scott PERRY,241,5,235,1,0
Dauphin,Lower Paxton Twp--9th Precinct,U.S. House,10,REP,Scott PERRY,301,11,289,1,0
Dauphin,Lower Paxton Twp--10th Precinct,U.S. House,10,REP,Scott PERRY,142,4,136,2,0
Dauphin,Lower Paxton Twp--11th Precinct,U.S. House,10,REP,Scott PERRY,316,10,304,2,0
Dauphin,Lower Paxton Twp--12th Precinct,U.S. House,10,REP,Scott PERRY,389,27,360,2,0
Dauphin,Lower Paxton Twp--13th Precinct,U.S. House,10,REP,Scott PERRY,421,10,411,0,0
Dauphin,Lower Paxton Twp--14th Precinct,U.S. House,10,REP,Scott PERRY,191,3,188,0,0
Dauphin,Lower Paxton Twp--15th Precinct,U.S. House,10,REP,Scott PERRY,486,10,476,0,0
Dauphin,Lower Paxton Twp--16th Precinct,U.S. House,10,REP,Scott PERRY,694,39,655,0,0
Dauphin,Lower Paxton Twp--17th Precinct,U.S. House,10,REP,Scott PERRY,352,21,331,0,0
Dauphin,Lower Paxton Twp--18th Precinct,U.S. House,10,REP,Scott PERRY,186,7,179,0,0
Dauphin,Lower Paxton Twp--19th Precinct,U.S. House,10,REP,Scott PERRY,554,23,531,0,0
Dauphin,Lower Paxton Twp--20th Precinct,U.S. House,10,REP,Scott PERRY,406,11,395,0,0
Dauphin,Lower Paxton Twp--21st Precinct,U.S. House,10,REP,Scott PERRY,702,27,675,0,0
Dauphin,Lower Paxton Twp--22nd Precinct,U.S. House,10,REP,Scott PERRY,515,27,488,0,0
Dauphin,Lower Paxton Twp--23rd Precinct,U.S. House,10,REP,Scott PERRY,463,18,445,0,0
Dauphin,Lower Paxton Twp--24th Precinct,U.S. House,10,REP,Scott PERRY,424,13,411,0,0
Dauphin,Lower Paxton Twp--25th Precinct,U.S. House,10,REP,Scott PERRY,290,10,279,1,0
Dauphin,Lower Paxton Twp--26th Precinct,U.S. House,10,REP,Scott PERRY,407,9,398,0,0
Dauphin,Lower Paxton Twp--27th Precinct,U.S. House,10,REP,Scott PERRY,398,15,383,0,0
Dauphin,Lower Swatara Twp--1st Precinct,U.S. House,10,REP,Scott PERRY,749,23,726,0,0
Dauphin,Lower Swatara Twp--2nd Precinct,U.S. House,10,REP,Scott PERRY,507,7,500,0,0
Dauphin,Lower Swatara Twp--3rd Precinct,U.S. House,10,REP,Scott PERRY,470,29,441,0,0
Dauphin,Lower Swatara Twp--4th Precinct,U.S. House,10,REP,Scott PERRY,409,11,398,0,0
Dauphin,Lykens Township,U.S. House,10,REP,Scott PERRY,242,4,235,3,0
Dauphin,Middle Paxton Twp--1st Precinct,U.S. House,10,REP,Scott PERRY,516,10,506,0,0
Dauphin,Middle Paxton Twp--2nd Precinct,U.S. House,10,REP,Scott PERRY,486,18,468,0,0
Dauphin,Middle Paxton Twp--3rd Precinct,U.S. House,10,REP,Scott PERRY,672,14,658,0,0
Dauphin,Mifflin Township,U.S. House,10,REP,Scott PERRY,185,4,180,1,0
Dauphin,Reed Township,U.S. House,10,REP,Scott PERRY,112,3,109,0,0
Dauphin,Rush Township,U.S. House,10,REP,Scott PERRY,86,2,84,0,0
Dauphin,South Hanover Twp--1st Precinct,U.S. House,10,REP,Scott PERRY,506,14,492,0,0
Dauphin,South Hanover Twp--2nd Precinct,U.S. House,10,REP,Scott PERRY,780,23,757,0,0
Dauphin,South Hanover Twp--3rd Precinct,U.S. House,10,REP,Scott PERRY,611,15,596,0,0
Dauphin,Susquehanna Twp--1st Ward,U.S. House,10,REP,Scott PERRY,419,13,406,0,0
Dauphin,Susquehanna Twp--2nd Ward,U.S. House,10,REP,Scott PERRY,565,23,542,0,0
Dauphin,Susquehanna Twp--3rd Ward,U.S. House,10,REP,Scott PERRY,305,10,295,0,0
Dauphin,Susquehanna Twp--4th Ward,U.S. House,10,REP,Scott PERRY,316,10,306,0,0
Dauphin,Susquehanna Twp--5th Ward,U.S. House,10,REP,Scott PERRY,371,15,355,1,0
Dauphin,Susquehanna Twp--6th Ward,U.S. House,10,REP,Scott PERRY,474,12,462,0,0
Dauphin,Susquehanna Twp--7th Ward,U.S. House,10,REP,Scott PERRY,261,7,254,0,0
Dauphin,Susquehanna Twp--8th Ward,U.S. House,10,REP,Scott PERRY,545,33,512,0,0
Dauphin,Susquehanna Twp--9th Ward,U.S. House,10,REP,Scott PERRY,482,11,471,0,0
Dauphin,Swatara Township--1st Precinct,U.S. House,10,REP,Scott PERRY,364,5,359,0,0
Dauphin,Swatara Township--2nd Precinct,U.S. House,10,REP,Scott PERRY,248,32,216,0,0
Dauphin,Swatara Township--3rd Precinct,U.S. House,10,REP,Scott PERRY,294,9,285,0,0
Dauphin,Swatara Township--4th Precinct,U.S. House,10,REP,Scott PERRY,365,9,356,0,0
Dauphin,Swatara Township--5th Precinct,U.S. House,10,REP,Scott PERRY,476,12,464,0,0
Dauphin,Swatara Township--6th Precinct,U.S. House,10,REP,Scott PERRY,445,14,430,1,0
Dauphin,Swatara Township--7th Precinct,U.S. House,10,REP,Scott PERRY,521,18,503,0,0
Dauphin,Swatara Township--8th Precinct,U.S. House,10,REP,Scott PERRY,626,0,626,0,0
Dauphin,Swatara Township--9th Precinct,U.S. House,10,REP,Scott PERRY,401,4,397,0,0
Dauphin,Swatara Township--10th Precinct,U.S. House,10,REP,Scott PERRY,362,11,351,0,0
Dauphin,Upper Paxton Twp--1st Precinct,U.S. House,10,REP,Scott PERRY,628,11,617,0,0
Dauphin,Upper Paxton Twp--2nd Precinct,U.S. House,10,REP,Scott PERRY,474,21,453,0,0
Dauphin,Washington Township,U.S. House,10,REP,Scott PERRY,603,15,588,0,0
Dauphin,Wayne Township,U.S. House,10,REP,Scott PERRY,485,7,478,0,0
Dauphin,West Hanover Twp--1st Precinct,U.S. House,10,REP,Scott PERRY,574,14,560,0,0
Dauphin,West Hanover Twp--2nd Precinct,U.S. House,10,REP,Scott PERRY,440,14,426,0,0
Dauphin,West Hanover Twp--3rd Precinct,U.S. House,10,REP,Scott PERRY,495,16,479,0,0
Dauphin,West Hanover Twp--4th Precinct,U.S. House,10,REP,Scott PERRY,371,10,361,0,0
Dauphin,West Hanover Twp--5th Precinct,U.S. House,10,REP,Scott PERRY,528,15,511,2,0
Dauphin,West Hanover Twp--6th Precinct,U.S. House,10,REP,Scott PERRY,303,4,298,1,0
Dauphin,West Hanover Twp--7th Precinct,U.S. House,10,REP,Scott PERRY,401,11,389,1,0
Dauphin,Wiconisco Twp--1st Precinct,U.S. House,10,REP,Scott PERRY,146,1,145,0,0
Dauphin,Wiconisco Twp--2nd Precinct,U.S. House,10,REP,Scott PERRY,138,4,134,0,0
Dauphin,Williams Twp,U.S. House,10,REP,Scott PERRY,308,5,303,0,0
Dauphin,"City--1st Ward, 1st Precinct",U.S. House,10,,Write In,0,0,0,0,0
Dauphin,"City--1st Ward, 2nd Precinct",U.S. House,10,,Write In,1,0,1,0,0
Dauphin,"City--1st Ward, 3rd Precinct",U.S. House,10,,Write In,0,0,0,0,0
Dauphin,"City--2nd Ward, 1st Precinct",U.S. House,10,,Write In,0,0,0,0,0
Dauphin,"City--2nd Ward, 2nd Precinct",U.S. House,10,,Write In,0,0,0,0,0
Dauphin,City--3rd Ward,U.S. House,10,,Write In,0,0,0,0,0
Dauphin,City--4th Ward,U.S. House,10,,Write In,0,0,0,0,0
Dauphin,City--5th Ward,U.S. House,10,,Write In,0,0,0,0,0
Dauphin,City--6th Ward,U.S. House,10,,Write In,0,0,0,0,0
Dauphin,"City--7th Ward, 1st Precinct",U.S. House,10,,Write In,1,0,1,0,0
Dauphin,"City--7th Ward, 2nd Precinct",U.S. House,10,,Write In,1,0,1,0,0
Dauphin,City--8th Ward,U.S. House,10,,Write In,0,0,0,0,0
Dauphin,"City--9th Ward, 1st Precinct",U.S. House,10,,Write In,0,0,0,0,0
Dauphin,"City--9th Ward, 2nd Precinct",U.S. House,10,,Write In,1,0,1,0,0
Dauphin,"City--9th Ward, 3rd Precinct",U.S. House,10,,Write In,2,0,2,0,0
Dauphin,"City--9th Ward, 4th Precinct",U.S. House,10,,Write In,0,0,0,0,0
Dauphin,"City--9th Ward, 5th Precinct",U.S. House,10,,Write In,0,0,0,0,0
Dauphin,"City--10th Ward, 1st Precinct",U.S. House,10,,Write In,3,0,3,0,0
Dauphin,"City--10th Ward, 2nd Precinct",U.S. House,10,,Write In,0,0,0,0,0
Dauphin,"City--10th Ward, 3rd Precinct",U.S. House,10,,Write In,0,0,0,0,0
Dauphin,"City--10th Ward, 4th Precinct",U.S. House,10,,Write In,0,0,0,0,0
Dauphin,City--11th Ward,U.S. House,10,,Write In,0,0,0,0,0
Dauphin,City--12th Ward,U.S. House,10,,Write In,0,0,0,0,0
Dauphin,"City--13th Ward, 1st Precinct",U.S. House,10,,Write In,1,0,1,0,0
Dauphin,"City--13th Ward, 2nd Precinct",U.S. House,10,,Write In,2,0,2,0,0
Dauphin,"City--13th Ward, 3rd Precinct",U.S. House,10,,Write In,0,0,0,0,0
Dauphin,City--14th Ward,U.S. House,10,,Write In,0,0,0,0,0
Dauphin,City--15th Ward,U.S. House,10,,Write In,0,0,0,0,0
Dauphin,Berrysburg Borough,U.S. House,10,,Write In,0,0,0,0,0
Dauphin,Dauphin Borough,U.S. House,10,,Write In,0,0,0,0,0
Dauphin,Elizabethville Borough,U.S. House,10,,Write In,0,0,0,0,0
Dauphin,Gratz Borough,U.S. House,10,,Write In,0,0,0,0,0
Dauphin,Halifax Borough,U.S. House,10,,Write In,0,0,0,0,0
Dauphin,Highspire Borough,U.S. House,10,,Write In,1,0,1,0,0
Dauphin,Hummelstown--1st Precinct,U.S. House,10,,Write In,0,0,0,0,0
Dauphin,Hummelstown--2nd Precinct,U.S. House,10,,Write In,0,0,0,0,0
Dauphin,Lykens Borough--1st Ward,U.S. House,10,,Write In,1,0,1,0,0
Dauphin,Lykens Borough--2nd Ward,U.S. House,10,,Write In,0,0,0,0,0
Dauphin,"Middletown--1st Ward, 1st Precinct",U.S. House,10,,Write In,0,0,0,0,0
Dauphin,"Middletown--1st Ward, 2nd Precinct",U.S. House,10,,Write In,1,0,1,0,0
Dauphin,"Middletown--2nd Ward, 1st Precinct",U.S. House,10,,Write In,0,0,0,0,0
Dauphin,"Middletown--2nd Ward, 2nd Precinct",U.S. House,10,,Write In,1,0,1,0,0
