candidate,office,district,party,county,precinct,votes,winner
,Registered Voters,,,Tioga,Bloss Twp,234,
,Ballots Cast,,,Tioga,Bloss Twp,133,
,Straight Party,,DEM,Tioga,Bloss Twp,15,
,Straight Party,,REP,Tioga,Bloss Twp,69,
,Straight Party,,GRN,Tioga,Bloss Twp,0,
,Straight Party,,LIB,Tioga,Bloss Twp,0,
"BOB CASEY, JR",U.S. Senate,,DEM,Tioga,Bloss Twp,32,
LOU BARLETTA,U.S. Senate,,REP,Tioga,Bloss Twp,96,
NEAL GALE,U.S. Senate,,GRN,Tioga,Bloss Twp,1,
"DALE R KERNS, JR",U.S. Senate,,LIB,Tioga,Bloss Twp,2,
WRITE-IN,U.S. Senate,,,Tioga,Bloss Twp,0,
TOM WOLF,Governor,,DEM,Tioga,Bloss Twp,36,
SCOTT R WAGNER,Governor,,REP,Tioga,Bloss Twp,94,
PAUL GLOVER,Governor,,GRN,Tioga,Bloss Twp,0,
KEN V KRAWCHUK,Governor,,LIB,Tioga,Bloss Twp,2,
WRITE-IN,Governor,,,Tioga,Bloss Twp,0,
MARC FRIEDENBERG,U.S. House,12.0,DEM,Tioga,Bloss Twp,26,
TOM MARINO,U.S. House,12.0,REP,Tioga,Bloss Twp,104,
WRITE-IN,U.S. House,12.0,,Tioga,Bloss Twp,0,
CARRIE HEATH,State House,68.0,DEM,Tioga,Bloss Twp,31,
CLINT OWLETT,State House,68.0,REP,Tioga,Bloss Twp,98,
WRITE-IN,State House,68.0,,Tioga,Bloss Twp,0,
,Registered Voters,,,Tioga,Blossburg Boro,932,
,Ballots Cast,,,Tioga,Blossburg Boro,522,
,Straight Party,,DEM,Tioga,Blossburg Boro,96,
,Straight Party,,REP,Tioga,Blossburg Boro,244,
,Straight Party,,GRN,Tioga,Blossburg Boro,1,
,Straight Party,,LIB,Tioga,Blossburg Boro,1,
"BOB CASEY, JR",U.S. Senate,,DEM,Tioga,Blossburg Boro,185,
LOU BARLETTA,U.S. Senate,,REP,Tioga,Blossburg Boro,320,
NEAL GALE,U.S. Senate,,GRN,Tioga,Blossburg Boro,3,
"DALE R KERNS, JR",U.S. Senate,,LIB,Tioga,Blossburg Boro,6,
WRITE-IN,U.S. Senate,,,Tioga,Blossburg Boro,0,
TOM WOLF,Governor,,DEM,Tioga,Blossburg Boro,177,
SCOTT R WAGNER,Governor,,REP,Tioga,Blossburg Boro,325,
PAUL GLOVER,Governor,,GRN,Tioga,Blossburg Boro,4,
KEN V KRAWCHUK,Governor,,LIB,Tioga,Blossburg Boro,8,
WRITE-IN,Governor,,,Tioga,Blossburg Boro,0,
MARC FRIEDENBERG,U.S. House,12.0,DEM,Tioga,Blossburg Boro,166,
TOM MARINO,U.S. House,12.0,REP,Tioga,Blossburg Boro,345,
WRITE-IN,U.S. House,12.0,,Tioga,Blossburg Boro,0,
CARRIE HEATH,State House,68.0,DEM,Tioga,Blossburg Boro,154,
CLINT OWLETT,State House,68.0,REP,Tioga,Blossburg Boro,362,
WRITE-IN,State House,68.0,,Tioga,Blossburg Boro,0,
,Registered Voters,,,Tioga,Brookfield Twp,257,
,Ballots Cast,,,Tioga,Brookfield Twp,173,
,Straight Party,,DEM,Tioga,Brookfield Twp,15,
,Straight Party,,REP,Tioga,Brookfield Twp,92,
,Straight Party,,GRN,Tioga,Brookfield Twp,0,
,Straight Party,,LIB,Tioga,Brookfield Twp,0,
"BOB CASEY, JR",U.S. Senate,,DEM,Tioga,Brookfield Twp,40,
LOU BARLETTA,U.S. Senate,,REP,Tioga,Brookfield Twp,125,
NEAL GALE,U.S. Senate,,GRN,Tioga,Brookfield Twp,0,
"DALE R KERNS, JR",U.S. Senate,,LIB,Tioga,Brookfield Twp,6,
WRITE-IN,U.S. Senate,,,Tioga,Brookfield Twp,0,
TOM WOLF,Governor,,DEM,Tioga,Brookfield Twp,38,
SCOTT R WAGNER,Governor,,REP,Tioga,Brookfield Twp,128,
PAUL GLOVER,Governor,,GRN,Tioga,Brookfield Twp,1,
KEN V KRAWCHUK,Governor,,LIB,Tioga,Brookfield Twp,0,
WRITE-IN,Governor,,,Tioga,Brookfield Twp,4,
