county,precinct,office,district,party,candidate,absentee,election_day,votes
Fayette,Wharton,Straight Party,,LIB,Libertarian,,,1
Fayette,BelleVernon,U.S. Senate,,DEM,Bob Casey Jr.,,,156
Fayette,BvilleTwp,U.S. Senate,,DEM,Bob Casey Jr.,,,136
Fayette,BvilleW1,U.S. Senate,,DEM,Bob Casey Jr.,,,118
Fayette,BvilleW2,U.S. Senate,,DEM,Bob Casey Jr.,,,133
Fayette,BvilleW3,U.S. Senate,,DEM,Bob Casey Jr.,,,165
Fayette,BullskinD1,U.S. Senate,,DEM,Bob Casey Jr.,,,504
Fayette,BullskinD2,U.S. Senate,,DEM,Bob Casey Jr.,,,151
Fayette,BullskinD3,U.S. Senate,,DEM,Bob Casey Jr.,,,225
Fayette,CvilleW1,U.S. Senate,,DEM,Bob Casey Jr.,,,345
Fayette,CvilleW2,U.S. Senate,,DEM,Bob Casey Jr.,,,277
Fayette,CvilleW3,U.S. Senate,,DEM,Bob Casey Jr.,,,129
Fayette,CvilleW4,U.S. Senate,,DEM,Bob Casey Jr.,,,246
Fayette,CvilleTwp,U.S. Senate,,DEM,Bob Casey Jr.,,,313
Fayette,DawsonBoro,U.S. Senate,,DEM,Bob Casey Jr.,,,46
Fayette,DunbarTwp1,U.S. Senate,,DEM,Bob Casey Jr.,,,347
Fayette,DunbarTwp2,U.S. Senate,,DEM,Bob Casey Jr.,,,611
Fayette,DunbarBoro,U.S. Senate,,DEM,Bob Casey Jr.,,,124
Fayette,Everson,U.S. Senate,,DEM,Bob Casey Jr.,,,94
Fayette,Fchance,U.S. Senate,,DEM,Bob Casey Jr.,,,281
Fayette,FayCtyBoro,U.S. Senate,,DEM,Bob Casey Jr.,,,75
Fayette,FranklinD1,U.S. Senate,,DEM,Bob Casey Jr.,,,198
Fayette,FranklinD2,U.S. Senate,,DEM,Bob Casey Jr.,,,155
Fayette,GeorgesD1,U.S. Senate,,DEM,Bob Casey Jr.,,,199
Fayette,GeorgesD2,U.S. Senate,,DEM,Bob Casey Jr.,,,318
Fayette,GeorgesD3,U.S. Senate,,DEM,Bob Casey Jr.,,,332
Fayette,GermanD1,U.S. Senate,,DEM,Bob Casey Jr.,,,356
Fayette,GermanD2,U.S. Senate,,DEM,Bob Casey Jr.,,,184
Fayette,GermanD3,U.S. Senate,,DEM,Bob Casey Jr.,,,180
Fayette,GermanD4,U.S. Senate,,DEM,Bob Casey Jr.,,,76
Fayette,HenryClay,U.S. Senate,,DEM,Bob Casey Jr.,,,181
Fayette,JeffTwp,U.S. Senate,,DEM,Bob Casey Jr.,,,331
Fayette,LTyroneTwp,U.S. Senate,,DEM,Bob Casey Jr.,,,160
Fayette,LuzerneD1,U.S. Senate,,DEM,Bob Casey Jr.,,,247
Fayette,LuzerneD2,U.S. Senate,,DEM,Bob Casey Jr.,,,325
Fayette,LuzerneD3,U.S. Senate,,DEM,Bob Casey Jr.,,,144
Fayette,LuzerneD4,U.S. Senate,,DEM,Bob Casey Jr.,,,76
Fayette,Markleysbrg,U.S. Senate,,DEM,Bob Casey Jr.,,,22
Fayette,Masontwn,U.S. Senate,,DEM,Bob Casey Jr.,,,534
Fayette,Menallen1,U.S. Senate,,DEM,Bob Casey Jr.,,,214
Fayette,Menallen2,U.S. Senate,,DEM,Bob Casey Jr.,,,297
Fayette,Menallen3,U.S. Senate,,DEM,Bob Casey Jr.,,,168
Fayette,NewellBoro,U.S. Senate,,DEM,Bob Casey Jr.,,,99
Fayette,Nicholson,U.S. Senate,,DEM,Bob Casey Jr.,,,254
Fayette,NUnion1,U.S. Senate,,DEM,Bob Casey Jr.,,,438
Fayette,NUnion2,U.S. Senate,,DEM,Bob Casey Jr.,,,541
Fayette,NUnion3,U.S. Senate,,DEM,Bob Casey Jr.,,,169
Fayette,NUnion4,U.S. Senate,,DEM,Bob Casey Jr.,,,509
Fayette,NUnion5,U.S. Senate,,DEM,Bob Casey Jr.,,,107
Fayette,Ohiopyle,U.S. Senate,,DEM,Bob Casey Jr.,,,11
Fayette,PerryTwp,U.S. Senate,,DEM,Bob Casey Jr.,,,388
Fayette,Perryopolis,U.S. Senate,,DEM,Bob Casey Jr.,,,352
Fayette,PtMarion,U.S. Senate,,DEM,Bob Casey Jr.,,,136
Fayette,Redstone1,U.S. Senate,,DEM,Bob Casey Jr.,,,316
Fayette,Redstone2,U.S. Senate,,DEM,Bob Casey Jr.,,,350
Fayette,Redstone3,U.S. Senate,,DEM,Bob Casey Jr.,,,84
Fayette,Redstone4,U.S. Senate,,DEM,Bob Casey Jr.,,,106
Fayette,Saltlick,U.S. Senate,,DEM,Bob Casey Jr.,,,354
Fayette,Smithfield,U.S. Senate,,DEM,Bob Casey Jr.,,,120
Fayette,SCvilleBoro,U.S. Senate,,DEM,Bob Casey Jr.,,,234
Fayette,SUnion1,U.S. Senate,,DEM,Bob Casey Jr.,,,1103
Fayette,SUnion2,U.S. Senate,,DEM,Bob Casey Jr.,,,503
Fayette,SUnion3,U.S. Senate,,DEM,Bob Casey Jr.,,,554
Fayette,Spfield1,U.S. Senate,,DEM,Bob Casey Jr.,,,126
Fayette,Spfield2,U.S. Senate,,DEM,Bob Casey Jr.,,,114
Fayette,Sphill1,U.S. Senate,,DEM,Bob Casey Jr.,,,132
Fayette,Sphill2,U.S. Senate,,DEM,Bob Casey Jr.,,,162
Fayette,Stewart,U.S. Senate,,DEM,Bob Casey Jr.,,,64
Fayette,UtownW1,U.S. Senate,,DEM,Bob Casey Jr.,,,270
Fayette,UtownW2,U.S. Senate,,DEM,Bob Casey Jr.,,,228
Fayette,UtownW3,U.S. Senate,,DEM,Bob Casey Jr.,,,269
Fayette,UtownW4,U.S. Senate,,DEM,Bob Casey Jr.,,,212
Fayette,UtownW5,U.S. Senate,,DEM,Bob Casey Jr.,,,304
Fayette,UtownW6,U.S. Senate,,DEM,Bob Casey Jr.,,,156
Fayette,UtownW7,U.S. Senate,,DEM,Bob Casey Jr.,,,279
Fayette,UTyroneTwp,U.S. Senate,,DEM,Bob Casey Jr.,,,176
Fayette,VbiltBoro,U.S. Senate,,DEM,Bob Casey Jr.,,,68
Fayette,Washington,U.S. Senate,,DEM,Bob Casey Jr.,,,644
Fayette,Wharton,U.S. Senate,,DEM,Bob Casey Jr.,,,458
Fayette,BelleVernon,U.S. Senate,,REP,Lou Barletta,,,140
Fayette,BvilleTwp,U.S. Senate,,REP,Lou Barletta,,,58
Fayette,BvilleW1,U.S. Senate,,REP,Lou Barletta,,,42
Fayette,BvilleW2,U.S. Senate,,REP,Lou Barletta,,,79
Fayette,BvilleW3,U.S. Senate,,REP,Lou Barletta,,,73
Fayette,BullskinD1,U.S. Senate,,REP,Lou Barletta,,,931
Fayette,BullskinD2,U.S. Senate,,REP,Lou Barletta,,,343
Fayette,BullskinD3,U.S. Senate,,REP,Lou Barletta,,,330
Fayette,CvilleW1,U.S. Senate,,REP,Lou Barletta,,,318
Fayette,CvilleW2,U.S. Senate,,REP,Lou Barletta,,,218
Fayette,CvilleW3,U.S. Senate,,REP,Lou Barletta,,,178
Fayette,CvilleW4,U.S. Senate,,REP,Lou Barletta,,,189
Fayette,CvilleTwp,U.S. Senate,,REP,Lou Barletta,,,392
Fayette,DawsonBoro,U.S. Senate,,REP,Lou Barletta,,,60
Fayette,DunbarTwp1,U.S. Senate,,REP,Lou Barletta,,,490
Fayette,DunbarTwp2,U.S. Senate,,REP,Lou Barletta,,,702
Fayette,DunbarBoro,U.S. Senate,,REP,Lou Barletta,,,185
Fayette,Everson,U.S. Senate,,REP,Lou Barletta,,,91
Fayette,Fchance,U.S. Senate,,REP,Lou Barletta,,,273
Fayette,FayCtyBoro,U.S. Senate,,REP,Lou Barletta,,,80
Fayette,FranklinD1,U.S. Senate,,REP,Lou Barletta,,,278
Fayette,FranklinD2,U.S. Senate,,REP,Lou Barletta,,,189
Fayette,GeorgesD1,U.S. Senate,,REP,Lou Barletta,,,264
Fayette,GeorgesD2,U.S. Senate,,REP,Lou Barletta,,,375
Fayette,GeorgesD3,U.S. Senate,,REP,Lou Barletta,,,326
Fayette,GermanD1,U.S. Senate,,REP,Lou Barletta,,,357
Fayette,GermanD2,U.S. Senate,,REP,Lou Barletta,,,121
Fayette,GermanD3,U.S. Senate,,REP,Lou Barletta,,,139
Fayette,GermanD4,U.S. Senate,,REP,Lou Barletta,,,45
Fayette,HenryClay,U.S. Senate,,REP,Lou Barletta,,,372
Fayette,JeffTwp,U.S. Senate,,REP,Lou Barletta,,,431
Fayette,LTyroneTwp,U.S. Senate,,REP,Lou Barletta,,,250
Fayette,LuzerneD1,U.S. Senate,,REP,Lou Barletta,,,187
Fayette,LuzerneD2,U.S. Senate,,REP,Lou Barletta,,,213
Fayette,LuzerneD3,U.S. Senate,,REP,Lou Barletta,,,53
Fayette,LuzerneD4,U.S. Senate,,REP,Lou Barletta,,,58
Fayette,Markleysbrg,U.S. Senate,,REP,Lou Barletta,,,40
Fayette,Masontwn,U.S. Senate,,REP,Lou Barletta,,,379
Fayette,Menallen1,U.S. Senate,,REP,Lou Barletta,,,188
Fayette,Menallen2,U.S. Senate,,REP,Lou Barletta,,,346
Fayette,Menallen3,U.S. Senate,,REP,Lou Barletta,,,113
Fayette,NewellBoro,U.S. Senate,,REP,Lou Barletta,,,68
Fayette,Nicholson,U.S. Senate,,REP,Lou Barletta,,,296
Fayette,NUnion1,U.S. Senate,,REP,Lou Barletta,,,320
Fayette,NUnion2,U.S. Senate,,REP,Lou Barletta,,,611
Fayette,NUnion3,U.S. Senate,,REP,Lou Barletta,,,234
Fayette,NUnion4,U.S. Senate,,REP,Lou Barletta,,,431
Fayette,NUnion5,U.S. Senate,,REP,Lou Barletta,,,120
Fayette,Ohiopyle,U.S. Senate,,REP,Lou Barletta,,,8
Fayette,PerryTwp,U.S. Senate,,REP,Lou Barletta,,,433
Fayette,Perryopolis,U.S. Senate,,REP,Lou Barletta,,,304
Fayette,PtMarion,U.S. Senate,,REP,Lou Barletta,,,135
Fayette,Redstone1,U.S. Senate,,REP,Lou Barletta,,,270
Fayette,Redstone2,U.S. Senate,,REP,Lou Barletta,,,242
Fayette,Redstone3,U.S. Senate,,REP,Lou Barletta,,,91
Fayette,Redstone4,U.S. Senate,,REP,Lou Barletta,,,65
Fayette,Saltlick,U.S. Senate,,REP,Lou Barletta,,,637
Fayette,Smithfield,U.S. Senate,,REP,Lou Barletta,,,158
Fayette,SCvilleBoro,U.S. Senate,,REP,Lou Barletta,,,311
Fayette,SUnion1,U.S. Senate,,REP,Lou Barletta,,,897
Fayette,SUnion2,U.S. Senate,,REP,Lou Barletta,,,587
Fayette,SUnion3,U.S. Senate,,REP,Lou Barletta,,,508
Fayette,Spfield1,U.S. Senate,,REP,Lou Barletta,,,287
Fayette,Spfield2,U.S. Senate,,REP,Lou Barletta,,,208
Fayette,Sphill1,U.S. Senate,,REP,Lou Barletta,,,233
Fayette,Sphill2,U.S. Senate,,REP,Lou Barletta,,,234
Fayette,Stewart,U.S. Senate,,REP,Lou Barletta,,,174
Fayette,UtownW1,U.S. Senate,,REP,Lou Barletta,,,231
Fayette,UtownW2,U.S. Senate,,REP,Lou Barletta,,,84
Fayette,UtownW3,U.S. Senate,,REP,Lou Barletta,,,89
Fayette,UtownW4,U.S. Senate,,REP,Lou Barletta,,,51
Fayette,UtownW5,U.S. Senate,,REP,Lou Barletta,,,159
Fayette,UtownW6,U.S. Senate,,REP,Lou Barletta,,,121
Fayette,UtownW7,U.S. Senate,,REP,Lou Barletta,,,179
Fayette,UTyroneTwp,U.S. Senate,,REP,Lou Barletta,,,372
Fayette,VbiltBoro,U.S. Senate,,REP,Lou Barletta,,,84
Fayette,Washington,U.S. Senate,,REP,Lou Barletta,,,693
Fayette,Wharton,U.S. Senate,,REP,Lou Barletta,,,693
Fayette,BelleVernon,U.S. Senate,,GRN,Neal Gale,,,1
Fayette,BvilleTwp,U.S. Senate,,GRN,Neal Gale,,,0
Fayette,BvilleW1,U.S. Senate,,GRN,Neal Gale,,,1
Fayette,BvilleW2,U.S. Senate,,GRN,Neal Gale,,,4
Fayette,BvilleW3,U.S. Senate,,GRN,Neal Gale,,,1
Fayette,BullskinD1,U.S. Senate,,GRN,Neal Gale,,,8
Fayette,BullskinD2,U.S. Senate,,GRN,Neal Gale,,,3
Fayette,BullskinD3,U.S. Senate,,GRN,Neal Gale,,,6
Fayette,CvilleW1,U.S. Senate,,GRN,Neal Gale,,,7
Fayette,CvilleW2,U.S. Senate,,GRN,Neal Gale,,,0
Fayette,CvilleW3,U.S. Senate,,GRN,Neal Gale,,,0
Fayette,CvilleW4,U.S. Senate,,GRN,Neal Gale,,,2
Fayette,CvilleTwp,U.S. Senate,,GRN,Neal Gale,,,2
Fayette,DawsonBoro,U.S. Senate,,GRN,Neal Gale,,,1
Fayette,DunbarTwp1,U.S. Senate,,GRN,Neal Gale,,,3
Fayette,DunbarTwp2,U.S. Senate,,GRN,Neal Gale,,,5
Fayette,DunbarBoro,U.S. Senate,,GRN,Neal Gale,,,5
Fayette,Everson,U.S. Senate,,GRN,Neal Gale,,,1
Fayette,Fchance,U.S. Senate,,GRN,Neal Gale,,,4
Fayette,FayCtyBoro,U.S. Senate,,GRN,Neal Gale,,,1
Fayette,FranklinD1,U.S. Senate,,GRN,Neal Gale,,,3
Fayette,FranklinD2,U.S. Senate,,GRN,Neal Gale,,,0
Fayette,GeorgesD1,U.S. Senate,,GRN,Neal Gale,,,7
Fayette,GeorgesD2,U.S. Senate,,GRN,Neal Gale,,,3
Fayette,GeorgesD3,U.S. Senate,,GRN,Neal Gale,,,4
Fayette,GermanD1,U.S. Senate,,GRN,Neal Gale,,,3
Fayette,GermanD2,U.S. Senate,,GRN,Neal Gale,,,1
Fayette,GermanD3,U.S. Senate,,GRN,Neal Gale,,,0
Fayette,GermanD4,U.S. Senate,,GRN,Neal Gale,,,0
Fayette,HenryClay,U.S. Senate,,GRN,Neal Gale,,,5
Fayette,JeffTwp,U.S. Senate,,GRN,Neal Gale,,,2
Fayette,LTyroneTwp,U.S. Senate,,GRN,Neal Gale,,,2
Fayette,LuzerneD1,U.S. Senate,,GRN,Neal Gale,,,2
Fayette,LuzerneD2,U.S. Senate,,GRN,Neal Gale,,,0
Fayette,LuzerneD3,U.S. Senate,,GRN,Neal Gale,,,0
Fayette,LuzerneD4,U.S. Senate,,GRN,Neal Gale,,,0
Fayette,Markleysbrg,U.S. Senate,,GRN,Neal Gale,,,0
Fayette,Masontwn,U.S. Senate,,GRN,Neal Gale,,,6
Fayette,Menallen1,U.S. Senate,,GRN,Neal Gale,,,0
Fayette,Menallen2,U.S. Senate,,GRN,Neal Gale,,,2
Fayette,Menallen3,U.S. Senate,,GRN,Neal Gale,,,2
Fayette,NewellBoro,U.S. Senate,,GRN,Neal Gale,,,2
Fayette,Nicholson,U.S. Senate,,GRN,Neal Gale,,,5
Fayette,NUnion1,U.S. Senate,,GRN,Neal Gale,,,4
Fayette,NUnion2,U.S. Senate,,GRN,Neal Gale,,,4
Fayette,NUnion3,U.S. Senate,,GRN,Neal Gale,,,1
Fayette,NUnion4,U.S. Senate,,GRN,Neal Gale,,,2
Fayette,NUnion5,U.S. Senate,,GRN,Neal Gale,,,2
Fayette,Ohiopyle,U.S. Senate,,GRN,Neal Gale,,,0
Fayette,PerryTwp,U.S. Senate,,GRN,Neal Gale,,,4
Fayette,Perryopolis,U.S. Senate,,GRN,Neal Gale,,,3
Fayette,PtMarion,U.S. Senate,,GRN,Neal Gale,,,3
Fayette,Redstone1,U.S. Senate,,GRN,Neal Gale,,,1
Fayette,Redstone2,U.S. Senate,,GRN,Neal Gale,,,5
Fayette,Redstone3,U.S. Senate,,GRN,Neal Gale,,,1
Fayette,Redstone4,U.S. Senate,,GRN,Neal Gale,,,0
Fayette,Saltlick,U.S. Senate,,GRN,Neal Gale,,,7
Fayette,Smithfield,U.S. Senate,,GRN,Neal Gale,,,4
Fayette,SCvilleBoro,U.S. Senate,,GRN,Neal Gale,,,2
Fayette,SUnion1,U.S. Senate,,GRN,Neal Gale,,,2
Fayette,SUnion2,U.S. Senate,,GRN,Neal Gale,,,4
Fayette,SUnion3,U.S. Senate,,GRN,Neal Gale,,,7
Fayette,Spfield1,U.S. Senate,,GRN,Neal Gale,,,7
Fayette,Spfield2,U.S. Senate,,GRN,Neal Gale,,,2
Fayette,Sphill1,U.S. Senate,,GRN,Neal Gale,,,1
Fayette,Sphill2,U.S. Senate,,GRN,Neal Gale,,,1
Fayette,Stewart,U.S. Senate,,GRN,Neal Gale,,,2
Fayette,UtownW1,U.S. Senate,,GRN,Neal Gale,,,5
Fayette,UtownW2,U.S. Senate,,GRN,Neal Gale,,,2
Fayette,UtownW3,U.S. Senate,,GRN,Neal Gale,,,0
Fayette,UtownW4,U.S. Senate,,GRN,Neal Gale,,,1
Fayette,UtownW5,U.S. Senate,,GRN,Neal Gale,,,4
Fayette,UtownW6,U.S. Senate,,GRN,Neal Gale,,,0
Fayette,UtownW7,U.S. Senate,,GRN,Neal Gale,,,2
Fayette,UTyroneTwp,U.S. Senate,,GRN,Neal Gale,,,0
Fayette,VbiltBoro,U.S. Senate,,GRN,Neal Gale,,,0
Fayette,Washington,U.S. Senate,,GRN,Neal Gale,,,7
Fayette,Wharton,U.S. Senate,,GRN,Neal Gale,,,7
Fayette,BelleVernon,U.S. Senate,,LIB,Dale R. Kerns Jr.,,,2
Fayette,BvilleTwp,U.S. Senate,,LIB,Dale R. Kerns Jr.,,,3
Fayette,BvilleW1,U.S. Senate,,LIB,Dale R. Kerns Jr.,,,0
Fayette,BvilleW2,U.S. Senate,,LIB,Dale R. Kerns Jr.,,,1
Fayette,BvilleW3,U.S. Senate,,LIB,Dale R. Kerns Jr.,,,2
Fayette,BullskinD1,U.S. Senate,,LIB,Dale R. Kerns Jr.,,,13
Fayette,BullskinD2,U.S. Senate,,LIB,Dale R. Kerns Jr.,,,2
Fayette,BullskinD3,U.S. Senate,,LIB,Dale R. Kerns Jr.,,,6
Fayette,CvilleW1,U.S. Senate,,LIB,Dale R. Kerns Jr.,,,11
Fayette,CvilleW2,U.S. Senate,,LIB,Dale R. Kerns Jr.,,,5
Fayette,CvilleW3,U.S. Senate,,LIB,Dale R. Kerns Jr.,,,6
Fayette,CvilleW4,U.S. Senate,,LIB,Dale R. Kerns Jr.,,,13
Fayette,CvilleTwp,U.S. Senate,,LIB,Dale R. Kerns Jr.,,,10
Fayette,DawsonBoro,U.S. Senate,,LIB,Dale R. Kerns Jr.,,,1
Fayette,DunbarTwp1,U.S. Senate,,LIB,Dale R. Kerns Jr.,,,10
Fayette,DunbarTwp2,U.S. Senate,,LIB,Dale R. Kerns Jr.,,,12
Fayette,DunbarBoro,U.S. Senate,,LIB,Dale R. Kerns Jr.,,,8
Fayette,Everson,U.S. Senate,,LIB,Dale R. Kerns Jr.,,,4
Fayette,Fchance,U.S. Senate,,LIB,Dale R. Kerns Jr.,,,5
Fayette,FayCtyBoro,U.S. Senate,,LIB,Dale R. Kerns Jr.,,,5
Fayette,FranklinD1,U.S. Senate,,LIB,Dale R. Kerns Jr.,,,6
Fayette,FranklinD2,U.S. Senate,,LIB,Dale R. Kerns Jr.,,,4
Fayette,GeorgesD1,U.S. Senate,,LIB,Dale R. Kerns Jr.,,,4
Fayette,GeorgesD2,U.S. Senate,,LIB,Dale R. Kerns Jr.,,,8
Fayette,GeorgesD3,U.S. Senate,,LIB,Dale R. Kerns Jr.,,,4
Fayette,GermanD1,U.S. Senate,,LIB,Dale R. Kerns Jr.,,,4
Fayette,GermanD2,U.S. Senate,,LIB,Dale R. Kerns Jr.,,,2
Fayette,GermanD3,U.S. Senate,,LIB,Dale R. Kerns Jr.,,,1
Fayette,GermanD4,U.S. Senate,,LIB,Dale R. Kerns Jr.,,,4
Fayette,HenryClay,U.S. Senate,,LIB,Dale R. Kerns Jr.,,,9
Fayette,JeffTwp,U.S. Senate,,LIB,Dale R. Kerns Jr.,,,6
Fayette,LTyroneTwp,U.S. Senate,,LIB,Dale R. Kerns Jr.,,,4
Fayette,LuzerneD1,U.S. Senate,,LIB,Dale R. Kerns Jr.,,,5
Fayette,LuzerneD2,U.S. Senate,,LIB,Dale R. Kerns Jr.,,,4
Fayette,LuzerneD3,U.S. Senate,,LIB,Dale R. Kerns Jr.,,,0
Fayette,LuzerneD4,U.S. Senate,,LIB,Dale R. Kerns Jr.,,,2
Fayette,Markleysbrg,U.S. Senate,,LIB,Dale R. Kerns Jr.,,,1
Fayette,Masontwn,U.S. Senate,,LIB,Dale R. Kerns Jr.,,,8
Fayette,Menallen1,U.S. Senate,,LIB,Dale R. Kerns Jr.,,,4
Fayette,Menallen2,U.S. Senate,,LIB,Dale R. Kerns Jr.,,,8
Fayette,Menallen3,U.S. Senate,,LIB,Dale R. Kerns Jr.,,,4
Fayette,NewellBoro,U.S. Senate,,LIB,Dale R. Kerns Jr.,,,1
Fayette,Nicholson,U.S. Senate,,LIB,Dale R. Kerns Jr.,,,8
Fayette,NUnion1,U.S. Senate,,LIB,Dale R. Kerns Jr.,,,3
Fayette,NUnion2,U.S. Senate,,LIB,Dale R. Kerns Jr.,,,11
Fayette,NUnion3,U.S. Senate,,LIB,Dale R. Kerns Jr.,,,7
Fayette,NUnion4,U.S. Senate,,LIB,Dale R. Kerns Jr.,,,11
Fayette,NUnion5,U.S. Senate,,LIB,Dale R. Kerns Jr.,,,5
Fayette,Ohiopyle,U.S. Senate,,LIB,Dale R. Kerns Jr.,,,0
Fayette,PerryTwp,U.S. Senate,,LIB,Dale R. Kerns Jr.,,,7
Fayette,Perryopolis,U.S. Senate,,LIB,Dale R. Kerns Jr.,,,5
Fayette,PtMarion,U.S. Senate,,LIB,Dale R. Kerns Jr.,,,3
Fayette,Redstone1,U.S. Senate,,LIB,Dale R. Kerns Jr.,,,5
Fayette,Redstone2,U.S. Senate,,LIB,Dale R. Kerns Jr.,,,6
Fayette,Redstone3,U.S. Senate,,LIB,Dale R. Kerns Jr.,,,1
Fayette,Redstone4,U.S. Senate,,LIB,Dale R. Kerns Jr.,,,3
Fayette,Saltlick,U.S. Senate,,LIB,Dale R. Kerns Jr.,,,17
Fayette,Smithfield,U.S. Senate,,LIB,Dale R. Kerns Jr.,,,6
Fayette,SCvilleBoro,U.S. Senate,,LIB,Dale R. Kerns Jr.,,,5
Fayette,SUnion1,U.S. Senate,,LIB,Dale R. Kerns Jr.,,,17
Fayette,SUnion2,U.S. Senate,,LIB,Dale R. Kerns Jr.,,,6
Fayette,SUnion3,U.S. Senate,,LIB,Dale R. Kerns Jr.,,,12
Fayette,Spfield1,U.S. Senate,,LIB,Dale R. Kerns Jr.,,,8
Fayette,Spfield2,U.S. Senate,,LIB,Dale R. Kerns Jr.,,,3
Fayette,Sphill1,U.S. Senate,,LIB,Dale R. Kerns Jr.,,,2
Fayette,Sphill2,U.S. Senate,,LIB,Dale R. Kerns Jr.,,,2
Fayette,Stewart,U.S. Senate,,LIB,Dale R. Kerns Jr.,,,1
Fayette,UtownW1,U.S. Senate,,LIB,Dale R. Kerns Jr.,,,7
Fayette,UtownW2,U.S. Senate,,LIB,Dale R. Kerns Jr.,,,3
Fayette,UtownW3,U.S. Senate,,LIB,Dale R. Kerns Jr.,,,3
Fayette,UtownW4,U.S. Senate,,LIB,Dale R. Kerns Jr.,,,2
Fayette,UtownW5,U.S. Senate,,LIB,Dale R. Kerns Jr.,,,3
Fayette,UtownW6,U.S. Senate,,LIB,Dale R. Kerns Jr.,,,3
Fayette,UtownW7,U.S. Senate,,LIB,Dale R. Kerns Jr.,,,2
Fayette,UTyroneTwp,U.S. Senate,,LIB,Dale R. Kerns Jr.,,,9
Fayette,VbiltBoro,U.S. Senate,,LIB,Dale R. Kerns Jr.,,,1
Fayette,Washington,U.S. Senate,,LIB,Dale R. Kerns Jr.,,,18
Fayette,Wharton,U.S. Senate,,LIB,Dale R. Kerns Jr.,,,10
Fayette,BelleVernon,U.S. Senate,,,Write-ins,,,0
Fayette,BvilleTwp,U.S. Senate,,,Write-ins,,,0
Fayette,BvilleW1,U.S. Senate,,,Write-ins,,,0
Fayette,BvilleW2,U.S. Senate,,,Write-ins,,,0
Fayette,BvilleW3,U.S. Senate,,,Write-ins,,,0
Fayette,BullskinD1,U.S. Senate,,,Write-ins,,,1
Fayette,BullskinD2,U.S. Senate,,,Write-ins,,,0
Fayette,BullskinD3,U.S. Senate,,,Write-ins,,,0
Fayette,CvilleW1,U.S. Senate,,,Write-ins,,,2
Fayette,CvilleW2,U.S. Senate,,,Write-ins,,,0
Fayette,CvilleW3,U.S. Senate,,,Write-ins,,,0
Fayette,CvilleW4,U.S. Senate,,,Write-ins,,,0
Fayette,CvilleTwp,U.S. Senate,,,Write-ins,,,1
Fayette,DawsonBoro,U.S. Senate,,,Write-ins,,,1
Fayette,DunbarTwp1,U.S. Senate,,,Write-ins,,,1
Fayette,DunbarTwp2,U.S. Senate,,,Write-ins,,,0
Fayette,DunbarBoro,U.S. Senate,,,Write-ins,,,0
Fayette,Everson,U.S. Senate,,,Write-ins,,,0
Fayette,Fchance,U.S. Senate,,,Write-ins,,,0
Fayette,FayCtyBoro,U.S. Senate,,,Write-ins,,,0
Fayette,FranklinD1,U.S. Senate,,,Write-ins,,,0
Fayette,FranklinD2,U.S. Senate,,,Write-ins,,,0
Fayette,GeorgesD1,U.S. Senate,,,Write-ins,,,0
Fayette,GeorgesD2,U.S. Senate,,,Write-ins,,,0
Fayette,GeorgesD3,U.S. Senate,,,Write-ins,,,0
Fayette,GermanD1,U.S. Senate,,,Write-ins,,,2
Fayette,GermanD2,U.S. Senate,,,Write-ins,,,0
Fayette,GermanD3,U.S. Senate,,,Write-ins,,,0
Fayette,GermanD4,U.S. Senate,,,Write-ins,,,0
Fayette,HenryClay,U.S. Senate,,,Write-ins,,,1
Fayette,JeffTwp,U.S. Senate,,,Write-ins,,,0
Fayette,LTyroneTwp,U.S. Senate,,,Write-ins,,,0
Fayette,LuzerneD1,U.S. Senate,,,Write-ins,,,0
Fayette,LuzerneD2,U.S. Senate,,,Write-ins,,,0
Fayette,LuzerneD3,U.S. Senate,,,Write-ins,,,0
Fayette,LuzerneD4,U.S. Senate,,,Write-ins,,,0
Fayette,Markleysbrg,U.S. Senate,,,Write-ins,,,0
Fayette,Masontwn,U.S. Senate,,,Write-ins,,,1
Fayette,Menallen1,U.S. Senate,,,Write-ins,,,0
Fayette,Menallen2,U.S. Senate,,,Write-ins,,,0
Fayette,Menallen3,U.S. Senate,,,Write-ins,,,0
Fayette,NewellBoro,U.S. Senate,,,Write-ins,,,0
Fayette,Nicholson,U.S. Senate,,,Write-ins,,,0
Fayette,NUnion1,U.S. Senate,,,Write-ins,,,1
Fayette,NUnion2,U.S. Senate,,,Write-ins,,,0
Fayette,NUnion3,U.S. Senate,,,Write-ins,,,0
Fayette,NUnion4,U.S. Senate,,,Write-ins,,,1
Fayette,NUnion5,U.S. Senate,,,Write-ins,,,0
Fayette,Ohiopyle,U.S. Senate,,,Write-ins,,,0
Fayette,PerryTwp,U.S. Senate,,,Write-ins,,,0
Fayette,Perryopolis,U.S. Senate,,,Write-ins,,,0
Fayette,PtMarion,U.S. Senate,,,Write-ins,,,1
Fayette,Redstone1,U.S. Senate,,,Write-ins,,,0
Fayette,Redstone2,U.S. Senate,,,Write-ins,,,0
Fayette,Redstone3,U.S. Senate,,,Write-ins,,,0
Fayette,Redstone4,U.S. Senate,,,Write-ins,,,0
Fayette,Saltlick,U.S. Senate,,,Write-ins,,,0
Fayette,Smithfield,U.S. Senate,,,Write-ins,,,0
Fayette,SCvilleBoro,U.S. Senate,,,Write-ins,,,0
Fayette,SUnion1,U.S. Senate,,,Write-ins,,,0
