county,precinct,office,district,party,candidate,absentee,election_day,votes
Blair,ALTOONA 2-1,Governor,,,UNDER VOTES,0.0,5.0,5
Blair,ALTOONA 2-1,Ballots Cast,,,,,,140
Blair,ALTOONA 2-1,U.S. House,13.0,DEM,BRENT OTTAWAY,1.0,58.0,59
Blair,ALTOONA 2-1,U.S. House,13.0,REP,JOHN JOYCE,3.0,71.0,74
Blair,ALTOONA 2-1,U.S. House,13.0,,OVER VOTES,0.0,0.0,0
Blair,ALTOONA 2-1,U.S. House,13.0,,UNDER VOTES,0.0,7.0,7
Blair,ALTOONA 2-1,State Senate,30.0,DEM,EMILY BEST,1.0,59.0,60
Blair,ALTOONA 2-1,State Senate,30.0,REP,JUDY WARD,3.0,69.0,72
Blair,ALTOONA 2-1,State Senate,30.0,,OVER VOTES,0.0,0.0,0
Blair,ALTOONA 2-1,State Senate,30.0,,UNDER VOTES,0.0,8.0,8
Blair,ALTOONA 2-1,State House,79.0,REP,LOU SCHMITT,3.0,93.0,96
Blair,ALTOONA 2-1,State House,79.0,,LAURA BURKE (W),0.0,1.0,1
Blair,ALTOONA 2-1,State House,79.0,,TIMOTHY BAKER (W),0.0,1.0,1
Blair,ALTOONA 2-1,State House,79.0,,JOHN BLOUGH (W),0.0,2.0,2
Blair,ALTOONA 2-1,State House,79.0,,BRIDGETTE JACKSON (W),0.0,1.0,1
Blair,ALTOONA 2-1,State House,79.0,,JOSEPH C PRICE (W),0.0,1.0,1
Blair,ALTOONA 2-1,State House,79.0,,OVER VOTES,0.0,0.0,0
Blair,ALTOONA 2-1,State House,79.0,,UNDER VOTES,1.0,37.0,38
Blair,ALTOONA 2-2,Straight Party,,,DEMOCRATIC,1.0,62.0,63
Blair,ALTOONA 2-2,Straight Party,,,REPUBLICAN,5.0,116.0,121
Blair,ALTOONA 2-2,Straight Party,,,GREEN,0.0,1.0,1
Blair,ALTOONA 2-2,Straight Party,,,LIBERTARIAN,0.0,0.0,0
Blair,ALTOONA 2-2,Straight Party,,,OVER VOTES,0.0,0.0,0
Blair,ALTOONA 2-2,Straight Party,,,UNDER VOTES,2.0,166.0,168
Blair,ALTOONA 2-2,U.S. Senate,,DEM,"BOB CASEY, JR",1.0,121.0,122
Blair,ALTOONA 2-2,U.S. Senate,,REP,LOU BARLETTA,7.0,205.0,212
Blair,ALTOONA 2-2,U.S. Senate,,GRN,NEAL GALE,0.0,6.0,6
Blair,ALTOONA 2-2,U.S. Senate,,LIB,"DALE R KERNS, JR",0.0,3.0,3
Blair,ALTOONA 2-2,U.S. Senate,,,OVER VOTES,0.0,0.0,0
Blair,ALTOONA 2-2,U.S. Senate,,,UNDER VOTES,0.0,10.0,10
Blair,ALTOONA 2-2,Governor,,DEM,TOM WOLF,2.0,131.0,133
Blair,ALTOONA 2-2,Governor,,REP,SCOTT R WAGNER,6.0,206.0,212
Blair,ALTOONA 2-2,Governor,,GRN,PAUL GLOVER,0.0,2.0,2
Blair,ALTOONA 2-2,Governor,,LIB,KEN V KRAWCHUK,0.0,3.0,3
Blair,ALTOONA 2-2,Governor,,,OVER VOTES,0.0,0.0,0
Blair,ALTOONA 2-2,Governor,,,UNDER VOTES,0.0,3.0,3
Blair,ALTOONA 2-2,Ballots Cast,,,,,,353
Blair,ALTOONA 2-2,U.S. House,13.0,DEM,BRENT OTTAWAY,1.0,110.0,111
Blair,ALTOONA 2-2,U.S. House,13.0,REP,JOHN JOYCE,7.0,231.0,238
Blair,ALTOONA 2-2,U.S. House,13.0,,ART HALVORSON (W),0.0,1.0,1
Blair,ALTOONA 2-2,U.S. House,13.0,,OVER VOTES,0.0,0.0,0
Blair,ALTOONA 2-2,U.S. House,13.0,,UNDER VOTES,0.0,3.0,3
Blair,ALTOONA 2-2,State Senate,30.0,DEM,EMILY BEST,2.0,115.0,117
Blair,ALTOONA 2-2,State Senate,30.0,REP,JUDY WARD,6.0,223.0,229
Blair,ALTOONA 2-2,State Senate,30.0,,OVER VOTES,0.0,0.0,0
Blair,ALTOONA 2-2,State Senate,30.0,,UNDER VOTES,0.0,7.0,7
Blair,ALTOONA 2-2,State House,79.0,REP,LOU SCHMITT,7.0,278.0,285
Blair,ALTOONA 2-2,State House,79.0,,JASON RUNK (W),0.0,1.0,1
Blair,ALTOONA 2-2,State House,79.0,,MICHELLE FOGAL (W),0.0,1.0,1
Blair,ALTOONA 2-2,State House,79.0,,DONALD MCCLELLAN (W),0.0,1.0,1
Blair,ALTOONA 2-2,State House,79.0,,ROBERT DE NIRO (W),0.0,1.0,1
Blair,ALTOONA 2-2,State House,79.0,,RICK SANCHEZ (W),0.0,1.0,1
Blair,ALTOONA 2-2,State House,79.0,,SISU SETTLE (W),0.0,1.0,1
Blair,ALTOONA 2-2,State House,79.0,,OVER VOTES,0.0,0.0,0
Blair,ALTOONA 2-2,State House,79.0,,UNDER VOTES,1.0,61.0,62
Blair,ALTOONA 3-1,Straight Party,,,DEMOCRATIC,2.0,77.0,79
Blair,ALTOONA 3-1,Straight Party,,,REPUBLICAN,0.0,78.0,78
Blair,ALTOONA 3-1,Straight Party,,,GREEN,0.0,0.0,0
Blair,ALTOONA 3-1,Straight Party,,,LIBERTARIAN,0.0,2.0,2
Blair,ALTOONA 3-1,Straight Party,,,OVER VOTES,0.0,0.0,0
Blair,ALTOONA 3-1,Straight Party,,,UNDER VOTES,4.0,98.0,102
Blair,ALTOONA 3-1,U.S. Senate,,DEM,"BOB CASEY, JR",4.0,138.0,142
Blair,ALTOONA 3-1,U.S. Senate,,REP,LOU BARLETTA,2.0,106.0,108
Blair,ALTOONA 3-1,U.S. Senate,,GRN,NEAL GALE,0.0,2.0,2
Blair,ALTOONA 3-1,U.S. Senate,,LIB,"DALE R KERNS, JR",0.0,3.0,3
Blair,ALTOONA 3-1,U.S. Senate,,,OVER VOTES,0.0,0.0,0
Blair,ALTOONA 3-1,U.S. Senate,,,UNDER VOTES,0.0,6.0,6
Blair,ALTOONA 3-1,Governor,,DEM,TOM WOLF,4.0,126.0,130
Blair,ALTOONA 3-1,Governor,,REP,SCOTT R WAGNER,2.0,119.0,121
Blair,ALTOONA 3-1,Governor,,GRN,PAUL GLOVER,0.0,1.0,1
Blair,ALTOONA 3-1,Governor,,LIB,KEN V KRAWCHUK,0.0,4.0,4
Blair,ALTOONA 3-1,Governor,,,OVER VOTES,0.0,0.0,0
Blair,ALTOONA 3-1,Governor,,,UNDER VOTES,0.0,5.0,5
Blair,ALTOONA 3-1,Ballots Cast,,,,,,261
Blair,ALTOONA 3-1,U.S. House,13.0,DEM,BRENT OTTAWAY,4.0,110.0,114
Blair,ALTOONA 3-1,U.S. House,13.0,REP,JOHN JOYCE,2.0,136.0,138
Blair,ALTOONA 3-1,U.S. House,13.0,,JOHN EICHELBERGER (W),0.0,1.0,1
Blair,ALTOONA 3-1,U.S. House,13.0,,OVER VOTES,0.0,0.0,0
Blair,ALTOONA 3-1,U.S. House,13.0,,UNDER VOTES,0.0,8.0,8
Blair,ALTOONA 3-1,State Senate,30.0,DEM,EMILY BEST,4.0,121.0,125
Blair,ALTOONA 3-1,State Senate,30.0,REP,JUDY WARD,2.0,129.0,131
Blair,ALTOONA 3-1,State Senate,30.0,,OVER VOTES,0.0,0.0,0
Blair,ALTOONA 3-1,State Senate,30.0,,UNDER VOTES,0.0,5.0,5
Blair,ALTOONA 3-1,State House,79.0,REP,LOU SCHMITT,3.0,170.0,173
Blair,ALTOONA 3-1,State House,79.0,,EMILY BEST (W),0.0,1.0,1
Blair,ALTOONA 3-1,State House,79.0,,RAYMOND EDWARDS (W),0.0,1.0,1
Blair,ALTOONA 3-1,State House,79.0,,TERRANCE GARNER (W),0.0,1.0,1
Blair,ALTOONA 3-1,State House,79.0,,RICK GIEST (W),0.0,1.0,1
Blair,ALTOONA 3-1,State House,79.0,,JOHN MCGINNIS (W),0.0,1.0,1
Blair,ALTOONA 3-1,State House,79.0,,OVER VOTES,0.0,0.0,0
Blair,ALTOONA 3-1,State House,79.0,,UNDER VOTES,3.0,80.0,83
Blair,ALTOONA 3-2,Straight Party,,,DEMOCRATIC,5.0,93.0,98
Blair,ALTOONA 3-2,Straight Party,,,REPUBLICAN,6.0,114.0,120
Blair,ALTOONA 3-2,Straight Party,,,GREEN,0.0,0.0,0
Blair,ALTOONA 3-2,Straight Party,,,LIBERTARIAN,0.0,0.0,0
Blair,ALTOONA 3-2,Straight Party,,,OVER VOTES,0.0,0.0,0
Blair,ALTOONA 3-2,Straight Party,,,UNDER VOTES,6.0,194.0,200
Blair,ALTOONA 3-2,U.S. Senate,,DEM,"BOB CASEY, JR",6.0,188.0,194
Blair,ALTOONA 3-2,U.S. Senate,,REP,LOU BARLETTA,10.0,195.0,205
Blair,ALTOONA 3-2,U.S. Senate,,GRN,NEAL GALE,1.0,1.0,2
Blair,ALTOONA 3-2,U.S. Senate,,LIB,"DALE R KERNS, JR",0.0,7.0,7
Blair,ALTOONA 3-2,U.S. Senate,,,OVER VOTES,0.0,0.0,0
Blair,ALTOONA 3-2,U.S. Senate,,,UNDER VOTES,0.0,10.0,10
Blair,ALTOONA 3-2,Governor,,DEM,TOM WOLF,7.0,190.0,197
Blair,ALTOONA 3-2,Governor,,REP,SCOTT R WAGNER,10.0,196.0,206
Blair,ALTOONA 3-2,Governor,,GRN,PAUL GLOVER,0.0,0.0,0
Blair,ALTOONA 3-2,Governor,,LIB,KEN V KRAWCHUK,0.0,7.0,7
Blair,ALTOONA 3-2,Governor,,,OVER VOTES,0.0,0.0,0
Blair,ALTOONA 3-2,Governor,,,UNDER VOTES,0.0,8.0,8
Blair,ALTOONA 3-2,Ballots Cast,,,,,,418
Blair,ALTOONA 3-2,U.S. House,13.0,DEM,BRENT OTTAWAY,7.0,149.0,156
Blair,ALTOONA 3-2,U.S. House,13.0,REP,JOHN JOYCE,10.0,243.0,253
Blair,ALTOONA 3-2,U.S. House,13.0,,OVER VOTES,0.0,0.0,0
Blair,ALTOONA 3-2,U.S. House,13.0,,UNDER VOTES,0.0,9.0,9
Blair,ALTOONA 3-2,State Senate,30.0,DEM,EMILY BEST,8.0,166.0,174
Blair,ALTOONA 3-2,State Senate,30.0,REP,JUDY WARD,9.0,224.0,233
Blair,ALTOONA 3-2,State Senate,30.0,,OVER VOTES,0.0,0.0,0
Blair,ALTOONA 3-2,State Senate,30.0,,UNDER VOTES,0.0,11.0,11
Blair,ALTOONA 3-2,State House,79.0,REP,LOU SCHMITT,12.0,294.0,306
Blair,ALTOONA 3-2,State House,79.0,,LAURA BURKE (W),0.0,2.0,2
Blair,ALTOONA 3-2,State House,79.0,,BRENT OTTAWAY (W),0.0,1.0,1
Blair,ALTOONA 3-2,State House,79.0,,BRIDGETTE CHILCOTE (W),0.0,1.0,1
Blair,ALTOONA 3-2,State House,79.0,,SCOTT GUINARD (W),0.0,1.0,1
Blair,ALTOONA 3-2,State House,79.0,,PETE SEIDEL (W),0.0,1.0,1
Blair,ALTOONA 3-2,State House,79.0,,OVER VOTES,0.0,0.0,0
Blair,ALTOONA 3-2,State House,79.0,,UNDER VOTES,5.0,101.0,106
Blair,ALTOONA 4-1,Straight Party,,,DEMOCRATIC,0.0,73.0,73
Blair,ALTOONA 4-1,Straight Party,,,REPUBLICAN,5.0,89.0,94
Blair,ALTOONA 4-1,Straight Party,,,GREEN,0.0,0.0,0
Blair,ALTOONA 4-1,Straight Party,,,LIBERTARIAN,0.0,2.0,2
Blair,ALTOONA 4-1,Straight Party,,,OVER VOTES,0.0,0.0,0
Blair,ALTOONA 4-1,Straight Party,,,UNDER VOTES,6.0,133.0,139
Blair,ALTOONA 4-1,U.S. Senate,,DEM,"BOB CASEY, JR",4.0,145.0,149
Blair,ALTOONA 4-1,U.S. Senate,,REP,LOU BARLETTA,7.0,140.0,147
Blair,ALTOONA 4-1,U.S. Senate,,GRN,NEAL GALE,0.0,1.0,1
Blair,ALTOONA 4-1,U.S. Senate,,LIB,"DALE R KERNS, JR",0.0,4.0,4
Blair,ALTOONA 4-1,U.S. Senate,,,OVER VOTES,0.0,0.0,0
Blair,ALTOONA 4-1,U.S. Senate,,,UNDER VOTES,0.0,7.0,7
Blair,ALTOONA 4-1,Governor,,DEM,TOM WOLF,4.0,139.0,143
Blair,ALTOONA 4-1,Governor,,REP,SCOTT R WAGNER,6.0,147.0,153
Blair,ALTOONA 4-1,Governor,,GRN,PAUL GLOVER,1.0,1.0,2
Blair,ALTOONA 4-1,Governor,,LIB,KEN V KRAWCHUK,0.0,3.0,3
Blair,ALTOONA 4-1,Governor,,,ROBERT BYERS (W),0.0,1.0,1
Blair,ALTOONA 4-1,Governor,,,OVER VOTES,0.0,0.0,0
Blair,ALTOONA 4-1,Governor,,,UNDER VOTES,0.0,6.0,6
Blair,ALTOONA 4-1,Ballots Cast,,,,,,308
Blair,ALTOONA 4-1,U.S. House,13.0,DEM,BRENT OTTAWAY,0.0,130.0,130
Blair,ALTOONA 4-1,U.S. House,13.0,REP,JOHN JOYCE,11.0,160.0,171
Blair,ALTOONA 4-1,U.S. House,13.0,,CHARLES SCHEIBENER (W),0.0,1.0,1
Blair,ALTOONA 4-1,U.S. House,13.0,,OVER VOTES,0.0,0.0,0
Blair,ALTOONA 4-1,U.S. House,13.0,,UNDER VOTES,0.0,6.0,6
Blair,ALTOONA 4-1,State Senate,30.0,DEM,EMILY BEST,2.0,130.0,132
Blair,ALTOONA 4-1,State Senate,30.0,REP,JUDY WARD,9.0,160.0,169
Blair,ALTOONA 4-1,State Senate,30.0,,LAURA BURKE (W),0.0,1.0,1
Blair,ALTOONA 4-1,State Senate,30.0,,CHARLES SCHEIBENER (W),0.0,1.0,1
Blair,ALTOONA 4-1,State Senate,30.0,,OVER VOTES,0.0,0.0,0
Blair,ALTOONA 4-1,State Senate,30.0,,UNDER VOTES,0.0,5.0,5
Blair,ALTOONA 4-1,State House,79.0,REP,LOU SCHMITT,11.0,214.0,225
Blair,ALTOONA 4-1,State House,79.0,,LAURA BURKE (W),0.0,3.0,3
Blair,ALTOONA 4-1,State House,79.0,,JASON RUNK (W),0.0,1.0,1
Blair,ALTOONA 4-1,State House,79.0,,ROBERT BYERS (W),0.0,1.0,1
Blair,ALTOONA 4-1,State House,79.0,,JIM BYRNE (W),0.0,1.0,1
Blair,ALTOONA 4-1,State House,79.0,,PHIL CMOR (W),0.0,1.0,1
Blair,ALTOONA 4-1,State House,79.0,,GILLIAN KRATZER (W),0.0,1.0,1
Blair,ALTOONA 4-1,State House,79.0,,HENRY SAGER (W),0.0,1.0,1
Blair,ALTOONA 4-1,State House,79.0,,COLONEL SANDERS (W),0.0,1.0,1
Blair,ALTOONA 4-1,State House,79.0,,CHARLES SCHEIBENER (W),0.0,1.0,1
Blair,ALTOONA 4-1,State House,79.0,,OVER VOTES,0.0,0.0,0
Blair,ALTOONA 4-1,State House,79.0,,UNDER VOTES,0.0,72.0,72
Blair,ALTOONA 4-2,Straight Party,,,DEMOCRATIC,4.0,86.0,90
Blair,ALTOONA 4-2,Straight Party,,,REPUBLICAN,7.0,147.0,154
Blair,ALTOONA 4-2,Straight Party,,,GREEN,0.0,0.0,0
Blair,ALTOONA 4-2,Straight Party,,,LIBERTARIAN,0.0,1.0,1
Blair,ALTOONA 4-2,Straight Party,,,OVER VOTES,0.0,0.0,0
Blair,ALTOONA 4-2,Straight Party,,,UNDER VOTES,1.0,179.0,180
Blair,ALTOONA 4-2,U.S. Senate,,DEM,"BOB CASEY, JR",5.0,168.0,173
Blair,ALTOONA 4-2,U.S. Senate,,REP,LOU BARLETTA,7.0,226.0,233
Blair,ALTOONA 4-2,U.S. Senate,,GRN,NEAL GALE,0.0,2.0,2
Blair,ALTOONA 4-2,U.S. Senate,,LIB,"DALE R KERNS, JR",0.0,3.0,3
Blair,ALTOONA 4-2,U.S. Senate,,,OVER VOTES,0.0,0.0,0
Blair,ALTOONA 4-2,U.S. Senate,,,UNDER VOTES,0.0,14.0,14
Blair,ALTOONA 4-2,Governor,,DEM,TOM WOLF,5.0,165.0,170
Blair,ALTOONA 4-2,Governor,,REP,SCOTT R WAGNER,7.0,239.0,246
Blair,ALTOONA 4-2,Governor,,GRN,PAUL GLOVER,0.0,3.0,3
Blair,ALTOONA 4-2,Governor,,LIB,KEN V KRAWCHUK,0.0,3.0,3
Blair,ALTOONA 4-2,Governor,,,OVER VOTES,0.0,0.0,0
Blair,ALTOONA 4-2,Governor,,,UNDER VOTES,0.0,3.0,3
Blair,ALTOONA 4-2,Ballots Cast,,,,,,425
Blair,ALTOONA 4-2,U.S. House,13.0,DEM,BRENT OTTAWAY,4.0,142.0,146
Blair,ALTOONA 4-2,U.S. House,13.0,REP,JOHN JOYCE,8.0,264.0,272
Blair,ALTOONA 4-2,U.S. House,13.0,,OVER VOTES,0.0,0.0,0
Blair,ALTOONA 4-2,U.S. House,13.0,,UNDER VOTES,0.0,7.0,7
Blair,ALTOONA 4-2,State Senate,30.0,DEM,EMILY BEST,5.0,156.0,161
Blair,ALTOONA 4-2,State Senate,30.0,REP,JUDY WARD,7.0,250.0,257
Blair,ALTOONA 4-2,State Senate,30.0,,DAN KISS (W),0.0,1.0,1
Blair,ALTOONA 4-2,State Senate,30.0,,OVER VOTES,0.0,0.0,0
Blair,ALTOONA 4-2,State Senate,30.0,,UNDER VOTES,0.0,6.0,6
Blair,ALTOONA 4-2,State House,79.0,REP,LOU SCHMITT,8.0,310.0,318
Blair,ALTOONA 4-2,State House,79.0,,JASON RUNK (W),0.0,1.0,1
Blair,ALTOONA 4-2,State House,79.0,,GEORGE W BUSH (W),0.0,1.0,1
Blair,ALTOONA 4-2,State House,79.0,,BRIDGETTE JACKSON (W),1.0,1.0,2
Blair,ALTOONA 4-2,State House,79.0,,ROSEMARY JORDEN (W),0.0,1.0,1
Blair,ALTOONA 4-2,State House,79.0,,RONALD PERTTU (W),0.0,1.0,1
Blair,ALTOONA 4-2,State House,79.0,,JORDAN RHONE (W),0.0,1.0,1
Blair,ALTOONA 4-2,State House,79.0,,OVER VOTES,0.0,0.0,0
Blair,ALTOONA 4-2,State House,79.0,,UNDER VOTES,3.0,97.0,100
Blair,ALTOONA 5-1,Straight Party,,,DEMOCRATIC,0.0,25.0,25
Blair,ALTOONA 5-1,Straight Party,,,REPUBLICAN,0.0,12.0,12
Blair,ALTOONA 5-1,Straight Party,,,GREEN,0.0,0.0,0
Blair,ALTOONA 5-1,Straight Party,,,LIBERTARIAN,0.0,0.0,0
Blair,ALTOONA 5-1,Straight Party,,,OVER VOTES,0.0,0.0,0
Blair,ALTOONA 5-1,Straight Party,,,UNDER VOTES,1.0,25.0,26
Blair,ALTOONA 5-1,U.S. Senate,,DEM,"BOB CASEY, JR",1.0,37.0,38
Blair,ALTOONA 5-1,U.S. Senate,,REP,LOU BARLETTA,0.0,23.0,23
Blair,ALTOONA 5-1,U.S. Senate,,GRN,NEAL GALE,0.0,1.0,1
Blair,ALTOONA 5-1,U.S. Senate,,LIB,"DALE R KERNS, JR",0.0,0.0,0
Blair,ALTOONA 5-1,U.S. Senate,,,OVER VOTES,0.0,0.0,0
Blair,ALTOONA 5-1,U.S. Senate,,,UNDER VOTES,0.0,1.0,1
Blair,ALTOONA 5-1,Governor,,DEM,TOM WOLF,1.0,36.0,37
Blair,ALTOONA 5-1,Governor,,REP,SCOTT R WAGNER,0.0,26.0,26
Blair,ALTOONA 5-1,Governor,,GRN,PAUL GLOVER,0.0,0.0,0
Blair,ALTOONA 5-1,Governor,,LIB,KEN V KRAWCHUK,0.0,0.0,0
Blair,ALTOONA 5-1,Governor,,,OVER VOTES,0.0,0.0,0
Blair,ALTOONA 5-1,Governor,,,UNDER VOTES,0.0,0.0,0
Blair,ALTOONA 5-1,Ballots Cast,,,,,,63
Blair,ALTOONA 5-1,U.S. House,13.0,DEM,BRENT OTTAWAY,1.0,38.0,39
Blair,ALTOONA 5-1,U.S. House,13.0,REP,JOHN JOYCE,0.0,23.0,23
Blair,ALTOONA 5-1,U.S. House,13.0,,OVER VOTES,0.0,0.0,0
Blair,ALTOONA 5-1,U.S. House,13.0,,UNDER VOTES,0.0,1.0,1
Blair,ALTOONA 5-1,State Senate,30.0,DEM,EMILY BEST,1.0,35.0,36
Blair,ALTOONA 5-1,State Senate,30.0,REP,JUDY WARD,0.0,25.0,25
Blair,ALTOONA 5-1,State Senate,30.0,,OVER VOTES,0.0,0.0,0
Blair,ALTOONA 5-1,State Senate,30.0,,UNDER VOTES,0.0,2.0,2
Blair,ALTOONA 5-1,State House,79.0,REP,LOU SCHMITT,0.0,41.0,41
Blair,ALTOONA 5-1,State House,79.0,,ROBERT SPRANKLE (W),0.0,1.0,1
Blair,ALTOONA 5-1,State House,79.0,,OVER VOTES,0.0,0.0,0
Blair,ALTOONA 5-1,State House,79.0,,UNDER VOTES,1.0,20.0,21
Blair,ALTOONA 5-2,Straight Party,,,DEMOCRATIC,0.0,80.0,80
Blair,ALTOONA 5-2,Straight Party,,,REPUBLICAN,4.0,83.0,87
Blair,ALTOONA 5-2,Straight Party,,,GREEN,0.0,0.0,0
Blair,ALTOONA 5-2,Straight Party,,,LIBERTARIAN,0.0,2.0,2
Blair,ALTOONA 5-2,Straight Party,,,OVER VOTES,0.0,0.0,0
Blair,ALTOONA 5-2,Straight Party,,,UNDER VOTES,5.0,147.0,152
Blair,ALTOONA 5-2,U.S. Senate,,DEM,"BOB CASEY, JR",2.0,141.0,143
Blair,ALTOONA 5-2,U.S. Senate,,REP,LOU BARLETTA,6.0,159.0,165
Blair,ALTOONA 5-2,U.S. Senate,,GRN,NEAL GALE,0.0,2.0,2
Blair,ALTOONA 5-2,U.S. Senate,,LIB,"DALE R KERNS, JR",1.0,4.0,5
Blair,ALTOONA 5-2,U.S. Senate,,,OVER VOTES,0.0,0.0,0
Blair,ALTOONA 5-2,U.S. Senate,,,UNDER VOTES,0.0,6.0,6
Blair,ALTOONA 5-2,Governor,,DEM,TOM WOLF,2.0,142.0,144
Blair,ALTOONA 5-2,Governor,,REP,SCOTT R WAGNER,6.0,163.0,169
Blair,ALTOONA 5-2,Governor,,GRN,PAUL GLOVER,0.0,1.0,1
Blair,ALTOONA 5-2,Governor,,LIB,KEN V KRAWCHUK,1.0,5.0,6
Blair,ALTOONA 5-2,Governor,,,OVER VOTES,0.0,0.0,0
Blair,ALTOONA 5-2,Governor,,,UNDER VOTES,0.0,1.0,1
Blair,ALTOONA 5-2,Ballots Cast,,,,,,321
Blair,ALTOONA 5-2,U.S. House,13.0,DEM,BRENT OTTAWAY,2.0,125.0,127
Blair,ALTOONA 5-2,U.S. House,13.0,REP,JOHN JOYCE,7.0,178.0,185
Blair,ALTOONA 5-2,U.S. House,13.0,,ART HALVORSON (W),0.0,1.0,1
Blair,ALTOONA 5-2,U.S. House,13.0,,OVER VOTES,0.0,0.0,0
Blair,ALTOONA 5-2,U.S. House,13.0,,UNDER VOTES,0.0,8.0,8
Blair,ALTOONA 5-2,State Senate,30.0,DEM,EMILY BEST,2.0,132.0,134
