county,precinct,office,district,party,candidate,votes,election_day,absentee,provisional
Lebanon,0002 LEBANON 1ST WARD MIDDLE,U.S. Senate,,LIB,"DALE R KERNS, JR",5,4.0,1.0,0.0
Lebanon,0002 LEBANON 1ST WARD MIDDLE,U.S. Senate,,,WRITE-INS,0,0.0,0.0,0.0
Lebanon,0002 LEBANON 1ST WARD MIDDLE,Governor,,DEM,TOM WOLF,122,120.0,2.0,0.0
Lebanon,0002 LEBANON 1ST WARD MIDDLE,Governor,,REP,SCOTT R WAGNER,100,92.0,8.0,0.0
Lebanon,0002 LEBANON 1ST WARD MIDDLE,Governor,,GRN,PAUL GLOVER,1,1.0,0.0,0.0
Lebanon,0002 LEBANON 1ST WARD MIDDLE,Governor,,LIB,KEN V KRAWCHUK,4,4.0,0.0,0.0
Lebanon,0002 LEBANON 1ST WARD MIDDLE,Governor,,,WRITE-INS,1,0.0,1.0,0.0
Lebanon,0002 LEBANON 1ST WARD MIDDLE,U.S. House,9.0,DEM,DENNY WOLFF,114,113.0,1.0,0.0
Lebanon,0002 LEBANON 1ST WARD MIDDLE,U.S. House,9.0,REP,DAN MEUSER,112,102.0,10.0,0.0
Lebanon,0002 LEBANON 1ST WARD MIDDLE,U.S. House,9.0,,WRITE-INS,0,0.0,0.0,0.0
Lebanon,0002 LEBANON 1ST WARD MIDDLE,State Senate,48.0,DEM,LOIS HERR,91,91.0,0.0,0.0
Lebanon,0002 LEBANON 1ST WARD MIDDLE,State Senate,48.0,REP,MIKE FOLMER,137,126.0,11.0,0.0
Lebanon,0002 LEBANON 1ST WARD MIDDLE,State Senate,48.0,,WRITE-INS,0,0.0,0.0,0.0
Lebanon,0002 LEBANON 1ST WARD MIDDLE,State House,101.0,DEM,CESAR LIRIANO,90,90.0,0.0,0.0
Lebanon,0002 LEBANON 1ST WARD MIDDLE,State House,101.0,REP,FRANK RYAN,138,127.0,11.0,0.0
Lebanon,0002 LEBANON 1ST WARD MIDDLE,State House,101.0,,WRITE-INS,0,0.0,0.0,0.0
Lebanon,0003 LEBANON 1ST WARD WEST,Registered Voters,,,,812,,,
Lebanon,0003 LEBANON 1ST WARD WEST,Ballots Cast,,,,270,260.0,10.0,0.0
Lebanon,0003 LEBANON 1ST WARD WEST,STRAIGHT PARTY,,DEM,DEMOCRATIC,70,65.0,5.0,0.0
Lebanon,0003 LEBANON 1ST WARD WEST,STRAIGHT PARTY,,REP,REPUBLICAN,85,84.0,1.0,0.0
Lebanon,0003 LEBANON 1ST WARD WEST,STRAIGHT PARTY,,GRN,GREEN,0,0.0,0.0,0.0
Lebanon,0003 LEBANON 1ST WARD WEST,STRAIGHT PARTY,,LIB,LIBERTARIAN,1,1.0,0.0,0.0
Lebanon,0003 LEBANON 1ST WARD WEST,U.S. Senate,,DEM,"BOB CASEY, JR",137,129.0,8.0,0.0
Lebanon,0003 LEBANON 1ST WARD WEST,U.S. Senate,,REP,LOU BARLETTA,120,118.0,2.0,0.0
Lebanon,0003 LEBANON 1ST WARD WEST,U.S. Senate,,GRN,NEAL GALE,4,4.0,0.0,0.0
Lebanon,0003 LEBANON 1ST WARD WEST,U.S. Senate,,LIB,"DALE R KERNS, JR",9,9.0,0.0,0.0
Lebanon,0003 LEBANON 1ST WARD WEST,U.S. Senate,,,WRITE-INS,0,0.0,0.0,0.0
Lebanon,0003 LEBANON 1ST WARD WEST,Governor,,DEM,TOM WOLF,148,140.0,8.0,0.0
Lebanon,0003 LEBANON 1ST WARD WEST,Governor,,REP,SCOTT R WAGNER,113,111.0,2.0,0.0
Lebanon,0003 LEBANON 1ST WARD WEST,Governor,,GRN,PAUL GLOVER,1,1.0,0.0,0.0
Lebanon,0003 LEBANON 1ST WARD WEST,Governor,,LIB,KEN V KRAWCHUK,5,5.0,0.0,0.0
Lebanon,0003 LEBANON 1ST WARD WEST,Governor,,,WRITE-INS,1,1.0,0.0,0.0
Lebanon,0003 LEBANON 1ST WARD WEST,U.S. House,9.0,DEM,DENNY WOLFF,130,123.0,7.0,0.0
Lebanon,0003 LEBANON 1ST WARD WEST,U.S. House,9.0,REP,DAN MEUSER,137,135.0,2.0,0.0
Lebanon,0003 LEBANON 1ST WARD WEST,U.S. House,9.0,,WRITE-INS,0,0.0,0.0,0.0
Lebanon,0003 LEBANON 1ST WARD WEST,State Senate,48.0,DEM,LOIS HERR,106,100.0,6.0,0.0
Lebanon,0003 LEBANON 1ST WARD WEST,State Senate,48.0,REP,MIKE FOLMER,162,158.0,4.0,0.0
Lebanon,0003 LEBANON 1ST WARD WEST,State Senate,48.0,,WRITE-INS,1,1.0,0.0,0.0
Lebanon,0003 LEBANON 1ST WARD WEST,State House,101.0,DEM,CESAR LIRIANO,119,112.0,7.0,0.0
Lebanon,0003 LEBANON 1ST WARD WEST,State House,101.0,REP,FRANK RYAN,146,144.0,2.0,0.0
Lebanon,0003 LEBANON 1ST WARD WEST,State House,101.0,,WRITE-INS,0,0.0,0.0,0.0
Lebanon,0004 LEBANON 2ND WARD EAST,Registered Voters,,,,1648,,,
Lebanon,0004 LEBANON 2ND WARD EAST,Ballots Cast,,,,612,581.0,30.0,1.0
Lebanon,0004 LEBANON 2ND WARD EAST,STRAIGHT PARTY,,DEM,DEMOCRATIC,203,198.0,4.0,1.0
Lebanon,0004 LEBANON 2ND WARD EAST,STRAIGHT PARTY,,REP,REPUBLICAN,163,155.0,8.0,0.0
Lebanon,0004 LEBANON 2ND WARD EAST,STRAIGHT PARTY,,GRN,GREEN,1,1.0,0.0,0.0
Lebanon,0004 LEBANON 2ND WARD EAST,STRAIGHT PARTY,,LIB,LIBERTARIAN,2,2.0,0.0,0.0
Lebanon,0004 LEBANON 2ND WARD EAST,U.S. Senate,,DEM,"BOB CASEY, JR",333,322.0,10.0,1.0
Lebanon,0004 LEBANON 2ND WARD EAST,U.S. Senate,,REP,LOU BARLETTA,252,233.0,19.0,0.0
Lebanon,0004 LEBANON 2ND WARD EAST,U.S. Senate,,GRN,NEAL GALE,10,10.0,0.0,0.0
Lebanon,0004 LEBANON 2ND WARD EAST,U.S. Senate,,LIB,"DALE R KERNS, JR",8,8.0,0.0,0.0
Lebanon,0004 LEBANON 2ND WARD EAST,U.S. Senate,,,WRITE-INS,1,0.0,1.0,0.0
Lebanon,0004 LEBANON 2ND WARD EAST,Governor,,DEM,TOM WOLF,340,328.0,11.0,1.0
Lebanon,0004 LEBANON 2ND WARD EAST,Governor,,REP,SCOTT R WAGNER,251,233.0,18.0,0.0
Lebanon,0004 LEBANON 2ND WARD EAST,Governor,,GRN,PAUL GLOVER,8,7.0,1.0,0.0
Lebanon,0004 LEBANON 2ND WARD EAST,Governor,,LIB,KEN V KRAWCHUK,2,2.0,0.0,0.0
Lebanon,0004 LEBANON 2ND WARD EAST,Governor,,,WRITE-INS,1,1.0,0.0,0.0
Lebanon,0004 LEBANON 2ND WARD EAST,U.S. House,9.0,DEM,DENNY WOLFF,322,313.0,8.0,1.0
Lebanon,0004 LEBANON 2ND WARD EAST,U.S. House,9.0,REP,DAN MEUSER,277,255.0,22.0,0.0
Lebanon,0004 LEBANON 2ND WARD EAST,U.S. House,9.0,,WRITE-INS,0,0.0,0.0,0.0
Lebanon,0004 LEBANON 2ND WARD EAST,State Senate,48.0,DEM,LOIS HERR,290,284.0,5.0,1.0
Lebanon,0004 LEBANON 2ND WARD EAST,State Senate,48.0,REP,MIKE FOLMER,311,286.0,25.0,0.0
Lebanon,0004 LEBANON 2ND WARD EAST,State Senate,48.0,,WRITE-INS,0,0.0,0.0,0.0
Lebanon,0004 LEBANON 2ND WARD EAST,State House,101.0,DEM,CESAR LIRIANO,293,286.0,6.0,1.0
Lebanon,0004 LEBANON 2ND WARD EAST,State House,101.0,REP,FRANK RYAN,309,286.0,23.0,0.0
Lebanon,0004 LEBANON 2ND WARD EAST,State House,101.0,,WRITE-INS,0,0.0,0.0,0.0
Lebanon,0005 LEBANON 2ND WARD WEST,Registered Voters,,,,1484,,,
Lebanon,0005 LEBANON 2ND WARD WEST,Ballots Cast,,,,814,783.0,31.0,0.0
Lebanon,0005 LEBANON 2ND WARD WEST,STRAIGHT PARTY,,DEM,DEMOCRATIC,156,145.0,11.0,0.0
Lebanon,0005 LEBANON 2ND WARD WEST,STRAIGHT PARTY,,REP,REPUBLICAN,262,261.0,1.0,0.0
Lebanon,0005 LEBANON 2ND WARD WEST,STRAIGHT PARTY,,GRN,GREEN,0,0.0,0.0,0.0
Lebanon,0005 LEBANON 2ND WARD WEST,STRAIGHT PARTY,,LIB,LIBERTARIAN,2,2.0,0.0,0.0
Lebanon,0005 LEBANON 2ND WARD WEST,U.S. Senate,,DEM,"BOB CASEY, JR",366,338.0,28.0,0.0
Lebanon,0005 LEBANON 2ND WARD WEST,U.S. Senate,,REP,LOU BARLETTA,428,425.0,3.0,0.0
Lebanon,0005 LEBANON 2ND WARD WEST,U.S. Senate,,GRN,NEAL GALE,6,6.0,0.0,0.0
Lebanon,0005 LEBANON 2ND WARD WEST,U.S. Senate,,LIB,"DALE R KERNS, JR",9,9.0,0.0,0.0
Lebanon,0005 LEBANON 2ND WARD WEST,U.S. Senate,,,WRITE-INS,0,0.0,0.0,0.0
Lebanon,0005 LEBANON 2ND WARD WEST,Governor,,DEM,TOM WOLF,405,378.0,27.0,0.0
Lebanon,0005 LEBANON 2ND WARD WEST,Governor,,REP,SCOTT R WAGNER,381,379.0,2.0,0.0
Lebanon,0005 LEBANON 2ND WARD WEST,Governor,,GRN,PAUL GLOVER,5,5.0,0.0,0.0
Lebanon,0005 LEBANON 2ND WARD WEST,Governor,,LIB,KEN V KRAWCHUK,13,13.0,0.0,0.0
Lebanon,0005 LEBANON 2ND WARD WEST,Governor,,,WRITE-INS,1,1.0,0.0,0.0
Lebanon,0005 LEBANON 2ND WARD WEST,U.S. House,9.0,DEM,DENNY WOLFF,354,330.0,24.0,0.0
Lebanon,0005 LEBANON 2ND WARD WEST,U.S. House,9.0,REP,DAN MEUSER,448,441.0,7.0,0.0
Lebanon,0005 LEBANON 2ND WARD WEST,U.S. House,9.0,,WRITE-INS,2,2.0,0.0,0.0
Lebanon,0005 LEBANON 2ND WARD WEST,State Senate,48.0,DEM,LOIS HERR,279,260.0,19.0,0.0
Lebanon,0005 LEBANON 2ND WARD WEST,State Senate,48.0,REP,MIKE FOLMER,524,515.0,9.0,0.0
Lebanon,0005 LEBANON 2ND WARD WEST,State Senate,48.0,,WRITE-INS,1,1.0,0.0,0.0
Lebanon,0005 LEBANON 2ND WARD WEST,State House,101.0,DEM,CESAR LIRIANO,294,277.0,17.0,0.0
Lebanon,0005 LEBANON 2ND WARD WEST,State House,101.0,REP,FRANK RYAN,512,500.0,12.0,0.0
Lebanon,0005 LEBANON 2ND WARD WEST,State House,101.0,,WRITE-INS,2,2.0,0.0,0.0
Lebanon,0006 LEBANON 3RD WARD,Registered Voters,,,,606,,,
Lebanon,0006 LEBANON 3RD WARD,Ballots Cast,,,,128,126.0,2.0,0.0
Lebanon,0006 LEBANON 3RD WARD,STRAIGHT PARTY,,DEM,DEMOCRATIC,67,65.0,2.0,0.0
Lebanon,0006 LEBANON 3RD WARD,STRAIGHT PARTY,,REP,REPUBLICAN,29,29.0,0.0,0.0
Lebanon,0006 LEBANON 3RD WARD,STRAIGHT PARTY,,GRN,GREEN,0,0.0,0.0,0.0
Lebanon,0006 LEBANON 3RD WARD,STRAIGHT PARTY,,LIB,LIBERTARIAN,0,0.0,0.0,0.0
Lebanon,0006 LEBANON 3RD WARD,U.S. Senate,,DEM,"BOB CASEY, JR",91,89.0,2.0,0.0
Lebanon,0006 LEBANON 3RD WARD,U.S. Senate,,REP,LOU BARLETTA,35,35.0,0.0,0.0
Lebanon,0006 LEBANON 3RD WARD,U.S. Senate,,GRN,NEAL GALE,0,0.0,0.0,0.0
Lebanon,0006 LEBANON 3RD WARD,U.S. Senate,,LIB,"DALE R KERNS, JR",1,1.0,0.0,0.0
Lebanon,0006 LEBANON 3RD WARD,U.S. Senate,,,WRITE-INS,0,0.0,0.0,0.0
Lebanon,0006 LEBANON 3RD WARD,Governor,,DEM,TOM WOLF,87,85.0,2.0,0.0
Lebanon,0006 LEBANON 3RD WARD,Governor,,REP,SCOTT R WAGNER,38,38.0,0.0,0.0
Lebanon,0006 LEBANON 3RD WARD,Governor,,GRN,PAUL GLOVER,0,0.0,0.0,0.0
Lebanon,0006 LEBANON 3RD WARD,Governor,,LIB,KEN V KRAWCHUK,2,2.0,0.0,0.0
Lebanon,0006 LEBANON 3RD WARD,Governor,,,WRITE-INS,0,0.0,0.0,0.0
Lebanon,0006 LEBANON 3RD WARD,U.S. House,9.0,DEM,DENNY WOLFF,86,84.0,2.0,0.0
Lebanon,0006 LEBANON 3RD WARD,U.S. House,9.0,REP,DAN MEUSER,40,40.0,0.0,0.0
Lebanon,0006 LEBANON 3RD WARD,U.S. House,9.0,,WRITE-INS,0,0.0,0.0,0.0
Lebanon,0006 LEBANON 3RD WARD,State Senate,48.0,DEM,LOIS HERR,78,76.0,2.0,0.0
Lebanon,0006 LEBANON 3RD WARD,State Senate,48.0,REP,MIKE FOLMER,48,48.0,0.0,0.0
Lebanon,0006 LEBANON 3RD WARD,State Senate,48.0,,WRITE-INS,0,0.0,0.0,0.0
Lebanon,0006 LEBANON 3RD WARD,State House,101.0,DEM,CESAR LIRIANO,83,81.0,2.0,0.0
Lebanon,0006 LEBANON 3RD WARD,State House,101.0,REP,FRANK RYAN,43,43.0,0.0,0.0
Lebanon,0006 LEBANON 3RD WARD,State House,101.0,,WRITE-INS,0,0.0,0.0,0.0
Lebanon,0006 LEBANON 3RD WARD,Special U.S. House,15.0,DEM,SUSAN WILD,86,84.0,2.0,0.0
Lebanon,0006 LEBANON 3RD WARD,Special U.S. House,15.0,REP,MARTY NOTHSTEIN,39,39.0,0.0,0.0
Lebanon,0006 LEBANON 3RD WARD,Special U.S. House,15.0,LIB,TIM SILFIES,2,2.0,0.0,0.0
Lebanon,0006 LEBANON 3RD WARD,Special U.S. House,15.0,,WRITE-INS,0,0.0,0.0,0.0
Lebanon,0007 LEBANON 4TH WARD,Registered Voters,,,,687,,,
Lebanon,0007 LEBANON 4TH WARD,Ballots Cast,,,,218,210.0,8.0,0.0
Lebanon,0007 LEBANON 4TH WARD,STRAIGHT PARTY,,DEM,DEMOCRATIC,75,73.0,2.0,0.0
Lebanon,0007 LEBANON 4TH WARD,STRAIGHT PARTY,,REP,REPUBLICAN,62,58.0,4.0,0.0
Lebanon,0007 LEBANON 4TH WARD,STRAIGHT PARTY,,GRN,GREEN,0,0.0,0.0,0.0
Lebanon,0007 LEBANON 4TH WARD,STRAIGHT PARTY,,LIB,LIBERTARIAN,3,3.0,0.0,0.0
Lebanon,0007 LEBANON 4TH WARD,U.S. Senate,,DEM,"BOB CASEY, JR",122,118.0,4.0,0.0
Lebanon,0007 LEBANON 4TH WARD,U.S. Senate,,REP,LOU BARLETTA,81,77.0,4.0,0.0
Lebanon,0007 LEBANON 4TH WARD,U.S. Senate,,GRN,NEAL GALE,4,4.0,0.0,0.0
Lebanon,0007 LEBANON 4TH WARD,U.S. Senate,,LIB,"DALE R KERNS, JR",7,7.0,0.0,0.0
Lebanon,0007 LEBANON 4TH WARD,U.S. Senate,,,WRITE-INS,0,0.0,0.0,0.0
Lebanon,0007 LEBANON 4TH WARD,Governor,,DEM,TOM WOLF,127,123.0,4.0,0.0
Lebanon,0007 LEBANON 4TH WARD,Governor,,REP,SCOTT R WAGNER,85,81.0,4.0,0.0
Lebanon,0007 LEBANON 4TH WARD,Governor,,GRN,PAUL GLOVER,0,0.0,0.0,0.0
Lebanon,0007 LEBANON 4TH WARD,Governor,,LIB,KEN V KRAWCHUK,5,5.0,0.0,0.0
Lebanon,0007 LEBANON 4TH WARD,Governor,,,WRITE-INS,0,0.0,0.0,0.0
Lebanon,0007 LEBANON 4TH WARD,U.S. House,9.0,DEM,DENNY WOLFF,117,113.0,4.0,0.0
Lebanon,0007 LEBANON 4TH WARD,U.S. House,9.0,REP,DAN MEUSER,95,91.0,4.0,0.0
Lebanon,0007 LEBANON 4TH WARD,U.S. House,9.0,,WRITE-INS,0,0.0,0.0,0.0
Lebanon,0007 LEBANON 4TH WARD,State Senate,48.0,DEM,LOIS HERR,107,103.0,4.0,0.0
Lebanon,0007 LEBANON 4TH WARD,State Senate,48.0,REP,MIKE FOLMER,110,106.0,4.0,0.0
Lebanon,0007 LEBANON 4TH WARD,State Senate,48.0,,WRITE-INS,0,0.0,0.0,0.0
Lebanon,0007 LEBANON 4TH WARD,State House,101.0,DEM,CESAR LIRIANO,114,110.0,4.0,0.0
Lebanon,0007 LEBANON 4TH WARD,State House,101.0,REP,FRANK RYAN,102,98.0,4.0,0.0
Lebanon,0007 LEBANON 4TH WARD,State House,101.0,,WRITE-INS,0,0.0,0.0,0.0
Lebanon,0008 LEBANON 5TH WARD EAST,Registered Voters,,,,867,,,
Lebanon,0008 LEBANON 5TH WARD EAST,Ballots Cast,,,,305,292.0,13.0,0.0
Lebanon,0008 LEBANON 5TH WARD EAST,STRAIGHT PARTY,,DEM,DEMOCRATIC,121,112.0,9.0,0.0
Lebanon,0008 LEBANON 5TH WARD EAST,STRAIGHT PARTY,,REP,REPUBLICAN,82,81.0,1.0,0.0
Lebanon,0008 LEBANON 5TH WARD EAST,STRAIGHT PARTY,,GRN,GREEN,2,2.0,0.0,0.0
Lebanon,0008 LEBANON 5TH WARD EAST,STRAIGHT PARTY,,LIB,LIBERTARIAN,2,2.0,0.0,0.0
Lebanon,0008 LEBANON 5TH WARD EAST,U.S. Senate,,DEM,"BOB CASEY, JR",172,161.0,11.0,0.0
Lebanon,0008 LEBANON 5TH WARD EAST,U.S. Senate,,REP,LOU BARLETTA,119,117.0,2.0,0.0
Lebanon,0008 LEBANON 5TH WARD EAST,U.S. Senate,,GRN,NEAL GALE,5,5.0,0.0,0.0
Lebanon,0008 LEBANON 5TH WARD EAST,U.S. Senate,,LIB,"DALE R KERNS, JR",6,6.0,0.0,0.0
Lebanon,0008 LEBANON 5TH WARD EAST,U.S. Senate,,,WRITE-INS,0,0.0,0.0,0.0
Lebanon,0008 LEBANON 5TH WARD EAST,Governor,,DEM,TOM WOLF,178,166.0,12.0,0.0
Lebanon,0008 LEBANON 5TH WARD EAST,Governor,,REP,SCOTT R WAGNER,117,116.0,1.0,0.0
Lebanon,0008 LEBANON 5TH WARD EAST,Governor,,GRN,PAUL GLOVER,4,4.0,0.0,0.0
Lebanon,0008 LEBANON 5TH WARD EAST,Governor,,LIB,KEN V KRAWCHUK,4,4.0,0.0,0.0
Lebanon,0008 LEBANON 5TH WARD EAST,Governor,,,WRITE-INS,0,0.0,0.0,0.0
Lebanon,0008 LEBANON 5TH WARD EAST,U.S. House,9.0,DEM,DENNY WOLFF,170,159.0,11.0,0.0
Lebanon,0008 LEBANON 5TH WARD EAST,U.S. House,9.0,REP,DAN MEUSER,130,128.0,2.0,0.0
Lebanon,0008 LEBANON 5TH WARD EAST,U.S. House,9.0,,WRITE-INS,0,0.0,0.0,0.0
Lebanon,0008 LEBANON 5TH WARD EAST,State Senate,48.0,DEM,LOIS HERR,148,138.0,10.0,0.0
Lebanon,0008 LEBANON 5TH WARD EAST,State Senate,48.0,REP,MIKE FOLMER,154,151.0,3.0,0.0
Lebanon,0008 LEBANON 5TH WARD EAST,State Senate,48.0,,WRITE-INS,1,1.0,0.0,0.0
Lebanon,0008 LEBANON 5TH WARD EAST,State House,101.0,DEM,CESAR LIRIANO,152,143.0,9.0,0.0
Lebanon,0008 LEBANON 5TH WARD EAST,State House,101.0,REP,FRANK RYAN,148,144.0,4.0,0.0
Lebanon,0008 LEBANON 5TH WARD EAST,State House,101.0,,WRITE-INS,3,3.0,0.0,0.0
Lebanon,0009 LEBANON 5TH WARD MIDDLE,Registered Voters,,,,938,,,
Lebanon,0009 LEBANON 5TH WARD MIDDLE,Ballots Cast,,,,218,212.0,6.0,0.0
Lebanon,0009 LEBANON 5TH WARD MIDDLE,STRAIGHT PARTY,,DEM,DEMOCRATIC,105,104.0,1.0,0.0
Lebanon,0009 LEBANON 5TH WARD MIDDLE,STRAIGHT PARTY,,REP,REPUBLICAN,50,47.0,3.0,0.0
Lebanon,0009 LEBANON 5TH WARD MIDDLE,STRAIGHT PARTY,,GRN,GREEN,0,0.0,0.0,0.0
Lebanon,0009 LEBANON 5TH WARD MIDDLE,STRAIGHT PARTY,,LIB,LIBERTARIAN,1,1.0,0.0,0.0
Lebanon,0009 LEBANON 5TH WARD MIDDLE,U.S. Senate,,DEM,"BOB CASEY, JR",143,141.0,2.0,0.0
Lebanon,0009 LEBANON 5TH WARD MIDDLE,U.S. Senate,,REP,LOU BARLETTA,68,64.0,4.0,0.0
Lebanon,0009 LEBANON 5TH WARD MIDDLE,U.S. Senate,,GRN,NEAL GALE,4,4.0,0.0,0.0
Lebanon,0009 LEBANON 5TH WARD MIDDLE,U.S. Senate,,LIB,"DALE R KERNS, JR",3,3.0,0.0,0.0
Lebanon,0009 LEBANON 5TH WARD MIDDLE,U.S. Senate,,,WRITE-INS,0,0.0,0.0,0.0
Lebanon,0009 LEBANON 5TH WARD MIDDLE,Governor,,DEM,TOM WOLF,147,145.0,2.0,0.0
Lebanon,0009 LEBANON 5TH WARD MIDDLE,Governor,,REP,SCOTT R WAGNER,62,59.0,3.0,0.0
Lebanon,0009 LEBANON 5TH WARD MIDDLE,Governor,,GRN,PAUL GLOVER,3,3.0,0.0,0.0
Lebanon,0009 LEBANON 5TH WARD MIDDLE,Governor,,LIB,KEN V KRAWCHUK,2,2.0,0.0,0.0
Lebanon,0009 LEBANON 5TH WARD MIDDLE,Governor,,,WRITE-INS,0,0.0,0.0,0.0
Lebanon,0009 LEBANON 5TH WARD MIDDLE,U.S. House,9.0,DEM,DENNY WOLFF,143,141.0,2.0,0.0
Lebanon,0009 LEBANON 5TH WARD MIDDLE,U.S. House,9.0,REP,DAN MEUSER,73,69.0,4.0,0.0
Lebanon,0009 LEBANON 5TH WARD MIDDLE,U.S. House,9.0,,WRITE-INS,0,0.0,0.0,0.0
Lebanon,0009 LEBANON 5TH WARD MIDDLE,State Senate,48.0,DEM,LOIS HERR,135,135.0,0.0,0.0
Lebanon,0009 LEBANON 5TH WARD MIDDLE,State Senate,48.0,REP,MIKE FOLMER,81,76.0,5.0,0.0
Lebanon,0009 LEBANON 5TH WARD MIDDLE,State Senate,48.0,,WRITE-INS,0,0.0,0.0,0.0
Lebanon,0009 LEBANON 5TH WARD MIDDLE,State House,101.0,DEM,CESAR LIRIANO,141,140.0,1.0,0.0
Lebanon,0009 LEBANON 5TH WARD MIDDLE,State House,101.0,REP,FRANK RYAN,74,70.0,4.0,0.0
Lebanon,0009 LEBANON 5TH WARD MIDDLE,State House,101.0,,WRITE-INS,0,0.0,0.0,0.0
Lebanon,0010 LEBANON 5TH WARD WEST,Registered Voters,,,,846,,,
Lebanon,0010 LEBANON 5TH WARD WEST,Ballots Cast,,,,223,216.0,7.0,0.0
Lebanon,0010 LEBANON 5TH WARD WEST,STRAIGHT PARTY,,DEM,DEMOCRATIC,108,104.0,4.0,0.0
Lebanon,0010 LEBANON 5TH WARD WEST,STRAIGHT PARTY,,REP,REPUBLICAN,50,48.0,2.0,0.0
Lebanon,0010 LEBANON 5TH WARD WEST,STRAIGHT PARTY,,GRN,GREEN,0,0.0,0.0,0.0
Lebanon,0010 LEBANON 5TH WARD WEST,STRAIGHT PARTY,,LIB,LIBERTARIAN,1,1.0,0.0,0.0
Lebanon,0010 LEBANON 5TH WARD WEST,U.S. Senate,,DEM,"BOB CASEY, JR",147,142.0,5.0,0.0
