county,precinct,office,district,party,candidate,votes,election_day,absentee
Armstrong,Apollo Borough,Registered Voters,,,,820,,
Armstrong,Apollo Borough,Ballots Cast,,,,426,420.0,6.0
Armstrong,Apollo Borough,STRAIGHT PARTY,,DEM,DEMOCRATIC,91,89.0,2.0
Armstrong,Apollo Borough,STRAIGHT PARTY,,REP,REPUBLICAN,121,118.0,3.0
Armstrong,Apollo Borough,STRAIGHT PARTY,,GRN,GREEN,0,0.0,0.0
Armstrong,Apollo Borough,STRAIGHT PARTY,,LIB,LIBERTARIAN,0,0.0,0.0
Armstrong,Apollo Borough,U.S. Senate,,DEM,"BOB CASEY, JR",199,196.0,3.0
Armstrong,Apollo Borough,U.S. Senate,,REP,LOU BARLETTA,201,198.0,3.0
Armstrong,Apollo Borough,U.S. Senate,,GRN,NEAL GALE,4,4.0,0.0
Armstrong,Apollo Borough,U.S. Senate,,LIB,"DALE R KERNS, JR",11,11.0,0.0
Armstrong,Apollo Borough,Governor,,DEM,TOM WOLF,203,200.0,3.0
Armstrong,Apollo Borough,Governor,,REP,SCOTT R WAGNER,206,203.0,3.0
Armstrong,Apollo Borough,Governor,,GRN,PAUL GLOVER,5,5.0,0.0
Armstrong,Apollo Borough,Governor,,LIB,KEN V KRAWCHUK,4,4.0,0.0
Armstrong,Apollo Borough,Governor,,,WRITE-INS,1,1.0,0.0
Armstrong,Apollo Borough,U.S. House,15.0,DEM,SUSAN BOSER,182,179.0,3.0
Armstrong,Apollo Borough,U.S. House,15.0,REP,GLENN GT THOMPSON,229,226.0,3.0
Armstrong,Apollo Borough,U.S. House,15.0,,WRITE-INS,1,1.0,0.0
Armstrong,Apollo Borough,State House,55.0,DEM,JOSEPH A PETRARCA,305,302.0,3.0
Armstrong,Apollo Borough,State House,55.0,,WRITE-INS,13,13.0,0.0
Armstrong,Applewold Borough,Registered Voters,,,,190,,
Armstrong,Applewold Borough,Ballots Cast,,,,129,127.0,2.0
Armstrong,Applewold Borough,STRAIGHT PARTY,,DEM,DEMOCRATIC,12,12.0,0.0
Armstrong,Applewold Borough,STRAIGHT PARTY,,REP,REPUBLICAN,30,30.0,0.0
Armstrong,Applewold Borough,STRAIGHT PARTY,,GRN,GREEN,0,0.0,0.0
Armstrong,Applewold Borough,STRAIGHT PARTY,,LIB,LIBERTARIAN,0,0.0,0.0
Armstrong,Applewold Borough,U.S. Senate,,DEM,"BOB CASEY, JR",57,56.0,1.0
Armstrong,Applewold Borough,U.S. Senate,,REP,LOU BARLETTA,66,66.0,0.0
Armstrong,Applewold Borough,U.S. Senate,,GRN,NEAL GALE,0,0.0,0.0
Armstrong,Applewold Borough,U.S. Senate,,LIB,"DALE R KERNS, JR",3,3.0,0.0
Armstrong,Applewold Borough,Governor,,DEM,TOM WOLF,54,53.0,1.0
Armstrong,Applewold Borough,Governor,,REP,SCOTT R WAGNER,67,67.0,0.0
Armstrong,Applewold Borough,Governor,,GRN,PAUL GLOVER,2,2.0,0.0
Armstrong,Applewold Borough,Governor,,LIB,KEN V KRAWCHUK,3,3.0,0.0
Armstrong,Applewold Borough,Governor,,,WRITE-INS,0,0.0,0.0
Armstrong,Applewold Borough,U.S. House,15.0,DEM,SUSAN BOSER,49,48.0,1.0
Armstrong,Applewold Borough,U.S. House,15.0,REP,GLENN GT THOMPSON,76,76.0,0.0
Armstrong,Applewold Borough,U.S. House,15.0,,WRITE-INS,0,0.0,0.0
Armstrong,Applewold Borough,State House,60.0,REP,JEFF PYLE,97,97.0,0.0
Armstrong,Applewold Borough,State House,60.0,,WRITE-INS,9,9.0,0.0
Armstrong,Atwood Borough,Registered Voters,,,,62,,
