county,office,district,party,candidate,votes,precinct
Greene,U.S. Senate,,REP,Lou Barletta,377,CUMBERLANDX4
Greene,U.S. Senate,,REP,Lou Barletta,97,DUNKARDXBOBTOWN
Greene,U.S. Senate,,REP,Lou Barletta,109,DUNKARDXDILLINER
Greene,U.S. Senate,,REP,Lou Barletta,64,DUNKARDXLOWER
Greene,U.S. Senate,,REP,Lou Barletta,56,DUNKARDXUPPER
Greene,U.S. Senate,,REP,Lou Barletta,507,FRANKLINXEAST
Greene,U.S. Senate,,REP,Lou Barletta,285,FRANKLINXNORTH
Greene,U.S. Senate,,REP,Lou Barletta,129,FRANKLINXSOUTH
Greene,U.S. Senate,,REP,Lou Barletta,117,FRANKLINXWEST
Greene,U.S. Senate,,REP,Lou Barletta,48,FREEPORT
Greene,U.S. Senate,,REP,Lou Barletta,49,GILMORE
Greene,U.S. Senate,,REP,Lou Barletta,43,GRAY
Greene,U.S. Senate,,REP,Lou Barletta,90,GREENE
Greene,U.S. Senate,,REP,Lou Barletta,34,GREENSBORO
Greene,U.S. Senate,,REP,Lou Barletta,91,JACKSON
Greene,U.S. Senate,,REP,Lou Barletta,243,JEFFERSONX1
Greene,U.S. Senate,,REP,Lou Barletta,45,JEFFERSONX2
Greene,U.S. Senate,,REP,Lou Barletta,177,JEFFERSONX3
Greene,U.S. Senate,,REP,Lou Barletta,32,JEFFERSONX4
Greene,U.S. Senate,,REP,Lou Barletta,45,JEFFERSON
Greene,U.S. Senate,,REP,Lou Barletta,158,MONONGAHELAX1
Greene,U.S. Senate,,REP,Lou Barletta,73,MONONGAHELAX2
Greene,U.S. Senate,,REP,Lou Barletta,87,MORGANXCHART/T.GRDN
Greene,U.S. Senate,,REP,Lou Barletta,223,MORGANXLIPPENCOTT
Greene,U.S. Senate,,REP,Lou Barletta,171,MORGANXMATHER
Greene,U.S. Senate,,REP,Lou Barletta,168,MORRIS
Greene,U.S. Senate,,REP,Lou Barletta,308,PERRY
Greene,U.S. Senate,,REP,Lou Barletta,93,RICES LANDING
Greene,U.S. Senate,,REP,Lou Barletta,177,RICHHILL
Greene,U.S. Senate,,REP,Lou Barletta,55,SPRINGHILL
Greene,U.S. Senate,,REP,Lou Barletta,261,WASHINGTON
Greene,U.S. Senate,,REP,Lou Barletta,106,WAYNEXEAST
Greene,U.S. Senate,,REP,Lou Barletta,78,WAYNEXWEST
Greene,U.S. Senate,,REP,Lou Barletta,179,WAYNESBURGW1
Greene,U.S. Senate,,REP,Lou Barletta,96,WAYNESBURGW2
Greene,U.S. Senate,,REP,Lou Barletta,183,WAYNESBURGW3
Greene,U.S. Senate,,REP,Lou Barletta,143,WHITELEY
Greene,U.S. Senate,,GRN,Neal Gale,2,ALEPPO
Greene,U.S. Senate,,GRN,Neal Gale,2,CARMICHAELS
Greene,U.S. Senate,,GRN,Neal Gale,5,CENTER
Greene,U.S. Senate,,GRN,Neal Gale,1,CLARKSVILLE
Greene,U.S. Senate,,GRN,Neal Gale,1,CUMBERLANDXNEMACOLIN
Greene,U.S. Senate,,GRN,Neal Gale,5,CUMBERLANDX1
Greene,U.S. Senate,,GRN,Neal Gale,4,CUMBERLANDX2
Greene,U.S. Senate,,GRN,Neal Gale,4,CUMBERLANDX4
Greene,U.S. Senate,,GRN,Neal Gale,0,DUNKARDXBOBTOWN
Greene,U.S. Senate,,GRN,Neal Gale,1,DUNKARDXDILLINER
Greene,U.S. Senate,,GRN,Neal Gale,2,DUNKARDXLOWER
Greene,U.S. Senate,,GRN,Neal Gale,0,DUNKARDXUPPER
Greene,U.S. Senate,,GRN,Neal Gale,4,FRANKLINXEAST
Greene,U.S. Senate,,GRN,Neal Gale,3,FRANKLINXNORTH
Greene,U.S. Senate,,GRN,Neal Gale,1,FRANKLINXSOUTH
Greene,U.S. Senate,,GRN,Neal Gale,2,FRANKLINXWEST
Greene,U.S. Senate,,GRN,Neal Gale,0,FREEPORT
Greene,U.S. Senate,,GRN,Neal Gale,0,GILMORE
Greene,U.S. Senate,,GRN,Neal Gale,0,GRAY
Greene,U.S. Senate,,GRN,Neal Gale,1,GREENE
Greene,U.S. Senate,,GRN,Neal Gale,0,GREENSBORO
Greene,U.S. Senate,,GRN,Neal Gale,0,JACKSON
Greene,U.S. Senate,,GRN,Neal Gale,1,JEFFERSONX1
Greene,U.S. Senate,,GRN,Neal Gale,2,JEFFERSONX2
Greene,U.S. Senate,,GRN,Neal Gale,2,JEFFERSONX3
Greene,U.S. Senate,,GRN,Neal Gale,1,JEFFERSONX4
Greene,U.S. Senate,,GRN,Neal Gale,0,JEFFERSON
Greene,U.S. Senate,,GRN,Neal Gale,1,MONONGAHELAX1
Greene,U.S. Senate,,GRN,Neal Gale,0,MONONGAHELAX2
Greene,U.S. Senate,,GRN,Neal Gale,2,MORGANXCHART/T.GRDN
Greene,U.S. Senate,,GRN,Neal Gale,1,MORGANXLIPPENCOTT
Greene,U.S. Senate,,GRN,Neal Gale,2,MORGANXMATHER
Greene,U.S. Senate,,GRN,Neal Gale,3,MORRIS
Greene,U.S. Senate,,GRN,Neal Gale,1,PERRY
Greene,U.S. Senate,,GRN,Neal Gale,0,RICES LANDING
Greene,U.S. Senate,,GRN,Neal Gale,3,RICHHILL
Greene,U.S. Senate,,GRN,Neal Gale,2,SPRINGHILL
Greene,U.S. Senate,,GRN,Neal Gale,5,WASHINGTON
Greene,U.S. Senate,,GRN,Neal Gale,1,WAYNEXEAST
Greene,U.S. Senate,,GRN,Neal Gale,1,WAYNEXWEST
Greene,U.S. Senate,,GRN,Neal Gale,3,WAYNESBURGW1
Greene,U.S. Senate,,GRN,Neal Gale,1,WAYNESBURGW2
Greene,U.S. Senate,,GRN,Neal Gale,0,WAYNESBURGW3
Greene,U.S. Senate,,GRN,Neal Gale,2,WHITELEY
Greene,U.S. Senate,,LIB,Dale R. Kerns Jr.,0,ALEPPO
Greene,U.S. Senate,,LIB,Dale R. Kerns Jr.,3,CARMICHAELS
Greene,U.S. Senate,,LIB,Dale R. Kerns Jr.,2,CENTER
Greene,U.S. Senate,,LIB,Dale R. Kerns Jr.,0,CLARKSVILLE
Greene,U.S. Senate,,LIB,Dale R. Kerns Jr.,3,CUMBERLANDXNEMACOLIN
Greene,U.S. Senate,,LIB,Dale R. Kerns Jr.,5,CUMBERLANDX1
Greene,U.S. Senate,,LIB,Dale R. Kerns Jr.,2,CUMBERLANDX2
Greene,U.S. Senate,,LIB,Dale R. Kerns Jr.,8,CUMBERLANDX4
Greene,U.S. Senate,,LIB,Dale R. Kerns Jr.,1,DUNKARDXBOBTOWN
Greene,U.S. Senate,,LIB,Dale R. Kerns Jr.,3,DUNKARDXDILLINER
Greene,U.S. Senate,,LIB,Dale R. Kerns Jr.,2,DUNKARDXLOWER
Greene,U.S. Senate,,LIB,Dale R. Kerns Jr.,0,DUNKARDXUPPER
Greene,U.S. Senate,,LIB,Dale R. Kerns Jr.,10,FRANKLINXEAST
Greene,U.S. Senate,,LIB,Dale R. Kerns Jr.,6,FRANKLINXNORTH
Greene,U.S. Senate,,LIB,Dale R. Kerns Jr.,2,FRANKLINXSOUTH
Greene,U.S. Senate,,LIB,Dale R. Kerns Jr.,1,FRANKLINXWEST
Greene,U.S. Senate,,LIB,Dale R. Kerns Jr.,0,FREEPORT
Greene,U.S. Senate,,LIB,Dale R. Kerns Jr.,0,GILMORE
Greene,U.S. Senate,,LIB,Dale R. Kerns Jr.,0,GRAY
Greene,U.S. Senate,,LIB,Dale R. Kerns Jr.,1,GREENE
Greene,U.S. Senate,,LIB,Dale R. Kerns Jr.,3,GREENSBORO
Greene,U.S. Senate,,LIB,Dale R. Kerns Jr.,2,JACKSON
Greene,U.S. Senate,,LIB,Dale R. Kerns Jr.,0,JEFFERSONX1
Greene,U.S. Senate,,LIB,Dale R. Kerns Jr.,0,JEFFERSONX2
Greene,U.S. Senate,,LIB,Dale R. Kerns Jr.,5,JEFFERSONX3
Greene,U.S. Senate,,LIB,Dale R. Kerns Jr.,0,JEFFERSONX4
Greene,U.S. Senate,,LIB,Dale R. Kerns Jr.,1,JEFFERSON
Greene,U.S. Senate,,LIB,Dale R. Kerns Jr.,1,MONONGAHELAX1
Greene,U.S. Senate,,LIB,Dale R. Kerns Jr.,2,MONONGAHELAX2
Greene,U.S. Senate,,LIB,Dale R. Kerns Jr.,3,MORGANXCHART/T.GRDN
Greene,U.S. Senate,,LIB,Dale R. Kerns Jr.,3,MORGANXLIPPENCOTT
Greene,U.S. Senate,,LIB,Dale R. Kerns Jr.,5,MORGANXMATHER
Greene,U.S. Senate,,LIB,Dale R. Kerns Jr.,7,MORRIS
Greene,U.S. Senate,,LIB,Dale R. Kerns Jr.,6,PERRY
Greene,U.S. Senate,,LIB,Dale R. Kerns Jr.,3,RICES LANDING
Greene,U.S. Senate,,LIB,Dale R. Kerns Jr.,1,RICHHILL
Greene,U.S. Senate,,LIB,Dale R. Kerns Jr.,2,SPRINGHILL
Greene,U.S. Senate,,LIB,Dale R. Kerns Jr.,6,WASHINGTON
Greene,U.S. Senate,,LIB,Dale R. Kerns Jr.,1,WAYNEXEAST
Greene,U.S. Senate,,LIB,Dale R. Kerns Jr.,0,WAYNEXWEST
Greene,U.S. Senate,,LIB,Dale R. Kerns Jr.,8,WAYNESBURGW1
Greene,U.S. Senate,,LIB,Dale R. Kerns Jr.,1,WAYNESBURGW2
Greene,U.S. Senate,,LIB,Dale R. Kerns Jr.,3,WAYNESBURGW3
Greene,U.S. Senate,,LIB,Dale R. Kerns Jr.,3,WHITELEY
Greene,Governor,,DEM,Tom Wolf,70,ALEPPO
Greene,Governor,,DEM,Tom Wolf,88,CARMICHAELS
Greene,Governor,,DEM,Tom Wolf,185,CENTER
Greene,Governor,,DEM,Tom Wolf,37,CLARKSVILLE
Greene,Governor,,DEM,Tom Wolf,115,CUMBERLANDXNEMACOLIN
Greene,Governor,,DEM,Tom Wolf,398,CUMBERLANDX1
Greene,Governor,,DEM,Tom Wolf,197,CUMBERLANDX2
Greene,Governor,,DEM,Tom Wolf,389,CUMBERLANDX4
Greene,Governor,,DEM,Tom Wolf,121,DUNKARDXBOBTOWN
Greene,Governor,,DEM,Tom Wolf,73,DUNKARDXDILLINER
Greene,Governor,,DEM,Tom Wolf,55,DUNKARDXLOWER
Greene,Governor,,DEM,Tom Wolf,50,DUNKARDXUPPER
Greene,Governor,,DEM,Tom Wolf,443,FRANKLINXEAST
Greene,Governor,,DEM,Tom Wolf,224,FRANKLINXNORTH
Greene,Governor,,DEM,Tom Wolf,98,FRANKLINXSOUTH
Greene,Governor,,DEM,Tom Wolf,65,FRANKLINXWEST
Greene,Governor,,DEM,Tom Wolf,45,FREEPORT
Greene,Governor,,DEM,Tom Wolf,46,GILMORE
Greene,Governor,,DEM,Tom Wolf,26,GRAY
Greene,Governor,,DEM,Tom Wolf,82,GREENE
Greene,Governor,,DEM,Tom Wolf,45,GREENSBORO
Greene,Governor,,DEM,Tom Wolf,51,JACKSON
Greene,Governor,,DEM,Tom Wolf,199,JEFFERSONX1
Greene,Governor,,DEM,Tom Wolf,53,JEFFERSONX2
Greene,Governor,,DEM,Tom Wolf,238,JEFFERSONX3
Greene,Governor,,DEM,Tom Wolf,64,JEFFERSONX4
Greene,Governor,,DEM,Tom Wolf,70,JEFFERSON
Greene,Governor,,DEM,Tom Wolf,154,MONONGAHELAX1
Greene,Governor,,DEM,Tom Wolf,84,MONONGAHELAX2
Greene,Governor,,DEM,Tom Wolf,101,MORGANXCHART/T.GRDN
Greene,Governor,,DEM,Tom Wolf,145,MORGANXLIPPENCOTT
Greene,Governor,,DEM,Tom Wolf,240,MORGANXMATHER
Greene,Governor,,DEM,Tom Wolf,105,MORRIS
Greene,Governor,,DEM,Tom Wolf,279,PERRY
Greene,Governor,,DEM,Tom Wolf,86,RICES LANDING
Greene,Governor,,DEM,Tom Wolf,106,RICHHILL
Greene,Governor,,DEM,Tom Wolf,42,SPRINGHILL
Greene,Governor,,DEM,Tom Wolf,177,WASHINGTON
Greene,Governor,,DEM,Tom Wolf,94,WAYNEXEAST
Greene,Governor,,DEM,Tom Wolf,49,WAYNEXWEST
Greene,Governor,,DEM,Tom Wolf,213,WAYNESBURGW1
Greene,Governor,,DEM,Tom Wolf,152,WAYNESBURGW2
Greene,Governor,,DEM,Tom Wolf,192,WAYNESBURGW3
Greene,Governor,,DEM,Tom Wolf,98,WHITELEY
Greene,Governor,,REP,Scott Wagner,97,ALEPPO
Greene,Governor,,REP,Scott Wagner,90,CARMICHAELS
Greene,Governor,,REP,Scott Wagner,255,CENTER
Greene,Governor,,REP,Scott Wagner,40,CLARKSVILLE
Greene,Governor,,REP,Scott Wagner,94,CUMBERLANDXNEMACOLIN
Greene,Governor,,REP,Scott Wagner,447,CUMBERLANDX1
Greene,Governor,,REP,Scott Wagner,183,CUMBERLANDX2
Greene,Governor,,REP,Scott Wagner,368,CUMBERLANDX4
Greene,Governor,,REP,Scott Wagner,99,DUNKARDXBOBTOWN
Greene,Governor,,REP,Scott Wagner,114,DUNKARDXDILLINER
Greene,Governor,,REP,Scott Wagner,70,DUNKARDXLOWER
Greene,Governor,,REP,Scott Wagner,52,DUNKARDXUPPER
Greene,Governor,,REP,Scott Wagner,494,FRANKLINXEAST
Greene,Governor,,REP,Scott Wagner,273,FRANKLINXNORTH
Greene,Governor,,REP,Scott Wagner,135,FRANKLINXSOUTH
Greene,Governor,,REP,Scott Wagner,126,FRANKLINXWEST
Greene,Governor,,REP,Scott Wagner,47,FREEPORT
Greene,Governor,,REP,Scott Wagner,47,GILMORE
Greene,Governor,,REP,Scott Wagner,43,GRAY
Greene,Governor,,REP,Scott Wagner,92,GREENE
Greene,Governor,,REP,Scott Wagner,38,GREENSBORO
Greene,Governor,,REP,Scott Wagner,90,JACKSON
Greene,Governor,,REP,Scott Wagner,242,JEFFERSONX1
Greene,Governor,,REP,Scott Wagner,41,JEFFERSONX2
Greene,Governor,,REP,Scott Wagner,183,JEFFERSONX3
Greene,Governor,,REP,Scott Wagner,34,JEFFERSONX4
Greene,Governor,,REP,Scott Wagner,49,JEFFERSON
Greene,Governor,,REP,Scott Wagner,155,MONONGAHELAX1
Greene,Governor,,REP,Scott Wagner,75,MONONGAHELAX2
Greene,Governor,,REP,Scott Wagner,90,MORGANXCHART/T.GRDN
Greene,Governor,,REP,Scott Wagner,213,MORGANXLIPPENCOTT
Greene,Governor,,REP,Scott Wagner,174,MORGANXMATHER
Greene,Governor,,REP,Scott Wagner,166,MORRIS
Greene,Governor,,REP,Scott Wagner,303,PERRY
Greene,Governor,,REP,Scott Wagner,97,RICES LANDING
Greene,Governor,,REP,Scott Wagner,182,RICHHILL
Greene,Governor,,REP,Scott Wagner,56,SPRINGHILL
Greene,Governor,,REP,Scott Wagner,256,WASHINGTON
Greene,Governor,,REP,Scott Wagner,113,WAYNEXEAST
Greene,Governor,,REP,Scott Wagner,85,WAYNEXWEST
Greene,Governor,,REP,Scott Wagner,162,WAYNESBURGW1
Greene,Governor,,REP,Scott Wagner,96,WAYNESBURGW2
Greene,Governor,,REP,Scott Wagner,170,WAYNESBURGW3
Greene,Governor,,REP,Scott Wagner,145,WHITELEY
Greene,Governor,,GRN,Paul Glover,5,ALEPPO
Greene,Governor,,GRN,Paul Glover,0,CARMICHAELS
Greene,Governor,,GRN,Paul Glover,6,CENTER
Greene,Governor,,GRN,Paul Glover,0,CLARKSVILLE
Greene,Governor,,GRN,Paul Glover,1,CUMBERLANDXNEMACOLIN
Greene,Governor,,GRN,Paul Glover,5,CUMBERLANDX1
Greene,Governor,,GRN,Paul Glover,3,CUMBERLANDX2
Greene,Governor,,GRN,Paul Glover,4,CUMBERLANDX4
Greene,Governor,,GRN,Paul Glover,2,DUNKARDXBOBTOWN
Greene,Governor,,GRN,Paul Glover,1,DUNKARDXDILLINER
Greene,Governor,,GRN,Paul Glover,2,DUNKARDXLOWER
Greene,Governor,,GRN,Paul Glover,4,DUNKARDXUPPER
Greene,Governor,,GRN,Paul Glover,5,FRANKLINXEAST
Greene,Governor,,GRN,Paul Glover,4,FRANKLINXNORTH
Greene,Governor,,GRN,Paul Glover,5,FRANKLINXSOUTH
Greene,Governor,,GRN,Paul Glover,2,FRANKLINXWEST
Greene,Governor,,GRN,Paul Glover,0,FREEPORT
Greene,Governor,,GRN,Paul Glover,1,GILMORE
Greene,Governor,,GRN,Paul Glover,1,GRAY
Greene,Governor,,GRN,Paul Glover,0,GREENE
Greene,Governor,,GRN,Paul Glover,0,GREENSBORO
Greene,Governor,,GRN,Paul Glover,4,JACKSON
Greene,Governor,,GRN,Paul Glover,2,JEFFERSONX1
Greene,Governor,,GRN,Paul Glover,2,JEFFERSONX2
Greene,Governor,,GRN,Paul Glover,0,JEFFERSONX3
Greene,Governor,,GRN,Paul Glover,2,JEFFERSONX4
Greene,Governor,,GRN,Paul Glover,1,JEFFERSON
Greene,Governor,,GRN,Paul Glover,2,MONONGAHELAX1
Greene,Governor,,GRN,Paul Glover,2,MONONGAHELAX2
Greene,Governor,,GRN,Paul Glover,1,MORGANXCHART/T.GRDN
Greene,Governor,,GRN,Paul Glover,3,MORGANXLIPPENCOTT
Greene,Governor,,GRN,Paul Glover,4,MORGANXMATHER
Greene,Governor,,GRN,Paul Glover,5,MORRIS
Greene,Governor,,GRN,Paul Glover,1,PERRY
Greene,Governor,,GRN,Paul Glover,2,RICES LANDING
Greene,Governor,,GRN,Paul Glover,5,RICHHILL
Greene,Governor,,GRN,Paul Glover,2,SPRINGHILL
Greene,Governor,,GRN,Paul Glover,5,WASHINGTON
Greene,Governor,,GRN,Paul Glover,5,WAYNEXEAST
Greene,Governor,,GRN,Paul Glover,0,WAYNEXWEST
Greene,Governor,,GRN,Paul Glover,3,WAYNESBURGW1
Greene,Governor,,GRN,Paul Glover,3,WAYNESBURGW2
Greene,Governor,,GRN,Paul Glover,2,WAYNESBURGW3
Greene,Governor,,GRN,Paul Glover,1,WHITELEY
Greene,Governor,,LIB,Ken V. Krawchuk,2,ALEPPO
Greene,Governor,,LIB,Ken V. Krawchuk,3,CARMICHAELS
Greene,Governor,,LIB,Ken V. Krawchuk,3,CENTER
Greene,Governor,,LIB,Ken V. Krawchuk,0,CLARKSVILLE
Greene,Governor,,LIB,Ken V. Krawchuk,7,CUMBERLANDXNEMACOLIN
Greene,Governor,,LIB,Ken V. Krawchuk,7,CUMBERLANDX1
Greene,Governor,,LIB,Ken V. Krawchuk,4,CUMBERLANDX2
Greene,Governor,,LIB,Ken V. Krawchuk,7,CUMBERLANDX4
Greene,Governor,,LIB,Ken V. Krawchuk,1,DUNKARDXBOBTOWN
Greene,Governor,,LIB,Ken V. Krawchuk,2,DUNKARDXDILLINER
Greene,Governor,,LIB,Ken V. Krawchuk,2,DUNKARDXLOWER
Greene,Governor,,LIB,Ken V. Krawchuk,2,DUNKARDXUPPER
Greene,Governor,,LIB,Ken V. Krawchuk,7,FRANKLINXEAST
Greene,Governor,,LIB,Ken V. Krawchuk,6,FRANKLINXNORTH
Greene,Governor,,LIB,Ken V. Krawchuk,2,FRANKLINXSOUTH
Greene,Governor,,LIB,Ken V. Krawchuk,1,FRANKLINXWEST
Greene,Governor,,LIB,Ken V. Krawchuk,0,FREEPORT
Greene,Governor,,LIB,Ken V. Krawchuk,0,GILMORE
Greene,Governor,,LIB,Ken V. Krawchuk,0,GRAY
Greene,Governor,,LIB,Ken V. Krawchuk,1,GREENE
Greene,Governor,,LIB,Ken V. Krawchuk,1,GREENSBORO
Greene,Governor,,LIB,Ken V. Krawchuk,2,JACKSON
Greene,Governor,,LIB,Ken V. Krawchuk,2,JEFFERSONX1
Greene,Governor,,LIB,Ken V. Krawchuk,0,JEFFERSONX2
Greene,Governor,,LIB,Ken V. Krawchuk,3,JEFFERSONX3
Greene,Governor,,LIB,Ken V. Krawchuk,0,JEFFERSONX4
Greene,Governor,,LIB,Ken V. Krawchuk,1,JEFFERSON
Greene,Governor,,LIB,Ken V. Krawchuk,1,MONONGAHELAX1
Greene,Governor,,LIB,Ken V. Krawchuk,1,MONONGAHELAX2
Greene,Governor,,LIB,Ken V. Krawchuk,2,MORGANXCHART/T.GRDN
Greene,Governor,,LIB,Ken V. Krawchuk,4,MORGANXLIPPENCOTT
Greene,Governor,,LIB,Ken V. Krawchuk,6,MORGANXMATHER
Greene,Governor,,LIB,Ken V. Krawchuk,5,MORRIS
Greene,Governor,,LIB,Ken V. Krawchuk,6,PERRY
Greene,Governor,,LIB,Ken V. Krawchuk,2,RICES LANDING
Greene,Governor,,LIB,Ken V. Krawchuk,2,RICHHILL
Greene,Governor,,LIB,Ken V. Krawchuk,0,SPRINGHILL
Greene,Governor,,LIB,Ken V. Krawchuk,3,WASHINGTON
Greene,Governor,,LIB,Ken V. Krawchuk,0,WAYNEXEAST
Greene,Governor,,LIB,Ken V. Krawchuk,3,WAYNEXWEST
Greene,Governor,,LIB,Ken V. Krawchuk,7,WAYNESBURGW1
Greene,Governor,,LIB,Ken V. Krawchuk,1,WAYNESBURGW2
Greene,Governor,,LIB,Ken V. Krawchuk,4,WAYNESBURGW3
Greene,Governor,,LIB,Ken V. Krawchuk,2,WHITELEY
Greene,U.S. House,14,DEM,Bibiana Boerio,59,ALEPPO
Greene,U.S. House,14,DEM,Bibiana Boerio,70,CARMICHAELS
Greene,U.S. House,14,DEM,Bibiana Boerio,144,CENTER
Greene,U.S. House,14,DEM,Bibiana Boerio,33,CLARKSVILLE
Greene,U.S. House,14,DEM,Bibiana Boerio,121,CUMBERLANDXNEMACOLIN
Greene,U.S. House,14,DEM,Bibiana Boerio,315,CUMBERLANDX1
Greene,U.S. House,14,DEM,Bibiana Boerio,166,CUMBERLANDX2
Greene,U.S. House,14,DEM,Bibiana Boerio,327,CUMBERLANDX4
Greene,U.S. House,14,DEM,Bibiana Boerio,105,DUNKARDXBOBTOWN
Greene,U.S. House,14,DEM,Bibiana Boerio,68,DUNKARDXDILLINER
Greene,U.S. House,14,DEM,Bibiana Boerio,46,DUNKARDXLOWER
Greene,U.S. House,14,DEM,Bibiana Boerio,41,DUNKARDXUPPER
Greene,U.S. House,14,DEM,Bibiana Boerio,360,FRANKLINXEAST
Greene,U.S. House,14,DEM,Bibiana Boerio,186,FRANKLINXNORTH
Greene,U.S. House,14,DEM,Bibiana Boerio,83,FRANKLINXSOUTH
Greene,U.S. House,14,DEM,Bibiana Boerio,55,FRANKLINXWEST
Greene,U.S. House,14,DEM,Bibiana Boerio,37,FREEPORT
Greene,U.S. House,14,DEM,Bibiana Boerio,38,GILMORE
Greene,U.S. House,14,DEM,Bibiana Boerio,22,GRAY
Greene,U.S. House,14,DEM,Bibiana Boerio,66,GREENE
Greene,U.S. House,14,DEM,Bibiana Boerio,39,GREENSBORO
Greene,U.S. House,14,DEM,Bibiana Boerio,40,JACKSON
Greene,U.S. House,14,DEM,Bibiana Boerio,165,JEFFERSONX1
Greene,U.S. House,14,DEM,Bibiana Boerio,49,JEFFERSONX2
Greene,U.S. House,14,DEM,Bibiana Boerio,200,JEFFERSONX3
Greene,U.S. House,14,DEM,Bibiana Boerio,62,JEFFERSONX4
Greene,U.S. House,14,DEM,Bibiana Boerio,61,JEFFERSON
Greene,U.S. House,14,DEM,Bibiana Boerio,129,MONONGAHELAX1
Greene,U.S. House,14,DEM,Bibiana Boerio,74,MONONGAHELAX2
Greene,U.S. House,14,DEM,Bibiana Boerio,93,MORGANXCHART/T.GRDN
Greene,U.S. House,14,DEM,Bibiana Boerio,113,MORGANXLIPPENCOTT
Greene,U.S. House,14,DEM,Bibiana Boerio,208,MORGANXMATHER
Greene,U.S. House,14,DEM,Bibiana Boerio,86,MORRIS
Greene,U.S. House,14,DEM,Bibiana Boerio,247,PERRY
