county,precinct,office,district,party,candidate,votes,election_day,absentee,provisional
Cumberland,HAMPDEN 2,President,,,Write-ins,4,3,1,0
Cumberland,HAMPDEN 2,Attorney General,,DEM,JOSH SHAPIRO,549,224,316,9
Cumberland,HAMPDEN 2,Attorney General,,REP,HEATHER HEIDELBAUGH,498,383,113,2
Cumberland,HAMPDEN 2,Attorney General,,LIB,DANIEL WASSMER,21,16,5,0
Cumberland,HAMPDEN 2,Attorney General,,GRN,RICHARD L WEISS,10,4,6,0
Cumberland,HAMPDEN 2,Attorney General,,,Write-ins,0,0,0,0
Cumberland,HAMPDEN 2,Auditor General,,DEM,NINA AHMAD,529,211,310,8
Cumberland,HAMPDEN 2,Auditor General,,REP,TIMOTHY DEFOOR,514,393,119,2
Cumberland,HAMPDEN 2,Auditor General,,LIB,JENNIFER MOORE,26,18,7,1
Cumberland,HAMPDEN 2,Auditor General,,GRN,OLIVIA FAISON,11,6,5,0
Cumberland,HAMPDEN 2,Auditor General,,,Write-ins,0,0,0,0
Cumberland,HAMPDEN 2,State Treasurer,,DEM,JOE TORSELLA,528,217,304,7
Cumberland,HAMPDEN 2,State Treasurer,,REP,STACY L GARRITY,515,392,121,2
Cumberland,HAMPDEN 2,State Treasurer,,LIB,JOE SOLOSKI,18,12,5,1
Cumberland,HAMPDEN 2,State Treasurer,,GRN,TIMOTHY RUNKLE,16,6,10,0
Cumberland,HAMPDEN 2,State Treasurer,,,Write-ins,3,1,2,0
Cumberland,HAMPDEN 2,U.S. House,10,DEM,EUGENE DEPASQUALE,561,223,330,8
Cumberland,HAMPDEN 2,U.S. House,10,REP,SCOTT PERRY,517,405,110,2
Cumberland,HAMPDEN 2,U.S. House,10,,Write-ins,1,1,0,0
Cumberland,HAMPDEN 2,State Senate,31,DEM,SHANNA DANIELSON,547,222,316,9
Cumberland,HAMPDEN 2,State Senate,31,REP,MIKE REGAN,537,408,128,1
Cumberland,HAMPDEN 2,State Senate,31,,Write-ins,2,1,1,0
Cumberland,HAMPDEN 2,State House,87,DEM,NICOLE MILLER,537,213,316,8
Cumberland,HAMPDEN 2,State House,87,REP,GREG ROTHMAN,542,415,125,2
Cumberland,HAMPDEN 2,State House,87,,Write-ins,2,0,2,0
Cumberland,HAMPDEN 3,Registered Voters,,,,1127,,,
Cumberland,HAMPDEN 3,Ballots Cast,,,,1219,669,538,12
Cumberland,HAMPDEN 3,President,,DEM,Joseph R. Biden,599,208,386,5
Cumberland,HAMPDEN 3,President,,REP,Donald J. Trump,595,451,138,6
Cumberland,HAMPDEN 3,President,,LIB,Jo Jorgensen,13,6,6,1
Cumberland,HAMPDEN 3,President,,,Write-ins,5,1,4,0
Cumberland,HAMPDEN 3,Attorney General,,DEM,JOSH SHAPIRO,574,195,375,4
Cumberland,HAMPDEN 3,Attorney General,,REP,HEATHER HEIDELBAUGH,599,439,153,7
Cumberland,HAMPDEN 3,Attorney General,,LIB,DANIEL WASSMER,23,17,6,0
Cumberland,HAMPDEN 3,Attorney General,,GRN,RICHARD L WEISS,6,5,0,1
Cumberland,HAMPDEN 3,Attorney General,,,Write-ins,0,0,0,0
Cumberland,HAMPDEN 3,Auditor General,,DEM,NINA AHMAD,509,172,334,3
Cumberland,HAMPDEN 3,Auditor General,,REP,TIMOTHY DEFOOR,642,457,177,8
Cumberland,HAMPDEN 3,Auditor General,,LIB,JENNIFER MOORE,34,22,12,0
Cumberland,HAMPDEN 3,Auditor General,,GRN,OLIVIA FAISON,12,6,5,1
Cumberland,HAMPDEN 3,Auditor General,,,Write-ins,2,1,1,0
Cumberland,HAMPDEN 3,State Treasurer,,DEM,JOE TORSELLA,544,189,350,5
Cumberland,HAMPDEN 3,State Treasurer,,REP,STACY L GARRITY,605,439,160,6
Cumberland,HAMPDEN 3,State Treasurer,,LIB,JOE SOLOSKI,37,24,13,0
Cumberland,HAMPDEN 3,State Treasurer,,GRN,TIMOTHY RUNKLE,6,3,2,1
Cumberland,HAMPDEN 3,State Treasurer,,,Write-ins,2,0,2,0
Cumberland,HAMPDEN 3,U.S. House,10,DEM,EUGENE DEPASQUALE,555,186,364,5
Cumberland,HAMPDEN 3,U.S. House,10,REP,SCOTT PERRY,650,473,170,7
Cumberland,HAMPDEN 3,U.S. House,10,,Write-ins,2,1,1,0
Cumberland,HAMPDEN 3,State Senate,31,DEM,SHANNA DANIELSON,532,176,350,6
Cumberland,HAMPDEN 3,State Senate,31,REP,MIKE REGAN,668,480,182,6
Cumberland,HAMPDEN 3,State Senate,31,,Write-ins,1,0,1,0
Cumberland,HAMPDEN 3,State House,87,DEM,NICOLE MILLER,532,185,341,6
Cumberland,HAMPDEN 3,State House,87,REP,GREG ROTHMAN,661,465,190,6
Cumberland,HAMPDEN 3,State House,87,,Write-ins,3,2,1,0
Cumberland,HAMPDEN 4,Registered Voters,,,,1127,,,
Cumberland,HAMPDEN 4,Ballots Cast,,,,1194,643,542,9
Cumberland,HAMPDEN 4,President,,DEM,Joseph R. Biden,607,213,389,5
Cumberland,HAMPDEN 4,President,,REP,Donald J. Trump,558,422,132,4
Cumberland,HAMPDEN 4,President,,LIB,Jo Jorgensen,15,4,11,0
Cumberland,HAMPDEN 4,President,,,Write-ins,7,1,6,0
Cumberland,HAMPDEN 4,Attorney General,,DEM,JOSH SHAPIRO,584,216,363,5
Cumberland,HAMPDEN 4,Attorney General,,REP,HEATHER HEIDELBAUGH,554,397,153,4
Cumberland,HAMPDEN 4,Attorney General,,LIB,DANIEL WASSMER,25,16,9,0
Cumberland,HAMPDEN 4,Attorney General,,GRN,RICHARD L WEISS,10,4,6,0
Cumberland,HAMPDEN 4,Attorney General,,,Write-ins,1,0,1,0
Cumberland,HAMPDEN 4,Auditor General,,DEM,NINA AHMAD,506,178,324,4
Cumberland,HAMPDEN 4,Auditor General,,REP,TIMOTHY DEFOOR,619,430,185,4
Cumberland,HAMPDEN 4,Auditor General,,LIB,JENNIFER MOORE,40,26,13,1
Cumberland,HAMPDEN 4,Auditor General,,GRN,OLIVIA FAISON,9,2,7,0
Cumberland,HAMPDEN 4,Auditor General,,,Write-ins,0,0,0,0
Cumberland,HAMPDEN 4,State Treasurer,,DEM,JOE TORSELLA,534,199,332,3
Cumberland,HAMPDEN 4,State Treasurer,,REP,STACY L GARRITY,589,405,178,6
Cumberland,HAMPDEN 4,State Treasurer,,LIB,JOE SOLOSKI,35,25,10,0
Cumberland,HAMPDEN 4,State Treasurer,,GRN,TIMOTHY RUNKLE,13,5,8,0
Cumberland,HAMPDEN 4,State Treasurer,,,Write-ins,1,1,0,0
Cumberland,HAMPDEN 4,U.S. House,10,DEM,EUGENE DEPASQUALE,577,207,365,5
Cumberland,HAMPDEN 4,U.S. House,10,REP,SCOTT PERRY,597,425,168,4
Cumberland,HAMPDEN 4,U.S. House,10,,Write-ins,1,0,1,0
Cumberland,HAMPDEN 4,State Senate,31,DEM,SHANNA DANIELSON,539,199,334,6
Cumberland,HAMPDEN 4,State Senate,31,REP,MIKE REGAN,635,434,198,3
Cumberland,HAMPDEN 4,State Senate,31,,Write-ins,2,0,2,0
Cumberland,HAMPDEN 4,State House,87,DEM,NICOLE MILLER,546,205,337,4
Cumberland,HAMPDEN 4,State House,87,REP,GREG ROTHMAN,626,428,193,5
Cumberland,HAMPDEN 4,State House,87,,Write-ins,3,0,3,0
Cumberland,HAMPDEN 5,Registered Voters,,,,1127,,,
Cumberland,HAMPDEN 5,Ballots Cast,,,,1418,818,595,5
Cumberland,HAMPDEN 5,President,,DEM,Joseph R. Biden,699,271,427,1
Cumberland,HAMPDEN 5,President,,REP,Donald J. Trump,684,526,155,3
Cumberland,HAMPDEN 5,President,,LIB,Jo Jorgensen,21,12,8,1
Cumberland,HAMPDEN 5,President,,,Write-ins,10,6,4,0
Cumberland,HAMPDEN 5,Attorney General,,DEM,JOSH SHAPIRO,694,278,414,2
Cumberland,HAMPDEN 5,Attorney General,,REP,HEATHER HEIDELBAUGH,656,506,148,2
Cumberland,HAMPDEN 5,Attorney General,,LIB,DANIEL WASSMER,31,19,12,0
Cumberland,HAMPDEN 5,Attorney General,,GRN,RICHARD L WEISS,12,4,7,1
Cumberland,HAMPDEN 5,Attorney General,,,Write-ins,0,0,0,0
Cumberland,HAMPDEN 5,Auditor General,,DEM,NINA AHMAD,627,241,386,0
Cumberland,HAMPDEN 5,Auditor General,,REP,TIMOTHY DEFOOR,693,526,163,4
Cumberland,HAMPDEN 5,Auditor General,,LIB,JENNIFER MOORE,54,31,23,0
Cumberland,HAMPDEN 5,Auditor General,,GRN,OLIVIA FAISON,12,5,6,1
Cumberland,HAMPDEN 5,Auditor General,,,Write-ins,1,0,1,0
Cumberland,HAMPDEN 5,State Treasurer,,DEM,JOE TORSELLA,647,250,397,0
Cumberland,HAMPDEN 5,State Treasurer,,REP,STACY L GARRITY,686,524,158,4
Cumberland,HAMPDEN 5,State Treasurer,,LIB,JOE SOLOSKI,40,23,17,0
Cumberland,HAMPDEN 5,State Treasurer,,GRN,TIMOTHY RUNKLE,12,5,7,0
Cumberland,HAMPDEN 5,State Treasurer,,,Write-ins,0,0,0,0
Cumberland,HAMPDEN 5,U.S. House,10,DEM,EUGENE DEPASQUALE,651,247,402,2
Cumberland,HAMPDEN 5,U.S. House,10,REP,SCOTT PERRY,747,561,183,3
Cumberland,HAMPDEN 5,U.S. House,10,,Write-ins,2,0,2,0
Cumberland,HAMPDEN 5,State Senate,31,DEM,SHANNA DANIELSON,637,241,394,2
Cumberland,HAMPDEN 5,State Senate,31,REP,MIKE REGAN,748,563,182,3
Cumberland,HAMPDEN 5,State Senate,31,,Write-ins,2,0,2,0
Cumberland,HAMPDEN 5,State House,87,DEM,NICOLE MILLER,640,235,403,2
Cumberland,HAMPDEN 5,State House,87,REP,GREG ROTHMAN,752,571,178,3
Cumberland,HAMPDEN 5,State House,87,,Write-ins,0,0,0,0
Cumberland,HAMPDEN 6,Registered Voters,,,,1127,,,
Cumberland,HAMPDEN 6,Ballots Cast,,,,1892,1095,778,19
Cumberland,HAMPDEN 6,President,,DEM,Joseph R. Biden,961,400,552,9
Cumberland,HAMPDEN 6,President,,REP,Donald J. Trump,894,672,213,9
Cumberland,HAMPDEN 6,President,,LIB,Jo Jorgensen,17,10,7,0
Cumberland,HAMPDEN 6,President,,,Write-ins,8,6,2,0
Cumberland,HAMPDEN 6,Attorney General,,DEM,JOSH SHAPIRO,924,386,529,9
Cumberland,HAMPDEN 6,Attorney General,,REP,HEATHER HEIDELBAUGH,873,639,226,8
Cumberland,HAMPDEN 6,Attorney General,,LIB,DANIEL WASSMER,35,28,6,1
Cumberland,HAMPDEN 6,Attorney General,,GRN,RICHARD L WEISS,17,9,8,0
Cumberland,HAMPDEN 6,Attorney General,,,Write-ins,1,0,1,0
Cumberland,HAMPDEN 6,Auditor General,,DEM,NINA AHMAD,801,321,473,7
Cumberland,HAMPDEN 6,Auditor General,,REP,TIMOTHY DEFOOR,971,693,268,10
Cumberland,HAMPDEN 6,Auditor General,,LIB,JENNIFER MOORE,49,35,13,1
Cumberland,HAMPDEN 6,Auditor General,,GRN,OLIVIA FAISON,22,12,10,0
Cumberland,HAMPDEN 6,Auditor General,,,Write-ins,1,1,0,0
Cumberland,HAMPDEN 6,State Treasurer,,DEM,JOE TORSELLA,859,358,494,7
Cumberland,HAMPDEN 6,State Treasurer,,REP,STACY L GARRITY,906,656,241,9
Cumberland,HAMPDEN 6,State Treasurer,,LIB,JOE SOLOSKI,44,30,13,1
Cumberland,HAMPDEN 6,State Treasurer,,GRN,TIMOTHY RUNKLE,32,14,18,0
Cumberland,HAMPDEN 6,State Treasurer,,,Write-ins,1,0,1,0
Cumberland,HAMPDEN 6,U.S. House,10,DEM,EUGENE DEPASQUALE,902,369,522,11
Cumberland,HAMPDEN 6,U.S. House,10,REP,SCOTT PERRY,963,703,252,8
Cumberland,HAMPDEN 6,U.S. House,10,,Write-ins,1,0,1,0
Cumberland,HAMPDEN 6,State Senate,31,DEM,SHANNA DANIELSON,859,352,496,11
Cumberland,HAMPDEN 6,State Senate,31,REP,MIKE REGAN,994,713,274,7
Cumberland,HAMPDEN 6,State Senate,31,,Write-ins,1,1,0,0
Cumberland,HAMPDEN 6,State House,87,DEM,NICOLE MILLER,844,347,488,9
Cumberland,HAMPDEN 6,State House,87,REP,GREG ROTHMAN,1008,716,283,9
Cumberland,HAMPDEN 6,State House,87,,Write-ins,2,2,0,0
Cumberland,HAMPDEN 7,Registered Voters,,,,1127,,,
Cumberland,HAMPDEN 7,Ballots Cast,,,,934,517,404,13
Cumberland,HAMPDEN 7,President,,DEM,Joseph R. Biden,431,139,286,6
Cumberland,HAMPDEN 7,President,,REP,Donald J. Trump,482,370,105,7
Cumberland,HAMPDEN 7,President,,LIB,Jo Jorgensen,8,4,4,0
Cumberland,HAMPDEN 7,President,,,Write-ins,6,2,4,0
Cumberland,HAMPDEN 7,Attorney General,,DEM,JOSH SHAPIRO,411,132,275,4
Cumberland,HAMPDEN 7,Attorney General,,REP,HEATHER HEIDELBAUGH,488,366,114,8
Cumberland,HAMPDEN 7,Attorney General,,LIB,DANIEL WASSMER,17,10,7,0
Cumberland,HAMPDEN 7,Attorney General,,GRN,RICHARD L WEISS,6,2,3,1
Cumberland,HAMPDEN 7,Attorney General,,,Write-ins,0,0,0,0
Cumberland,HAMPDEN 7,Auditor General,,DEM,NINA AHMAD,374,117,252,5
Cumberland,HAMPDEN 7,Auditor General,,REP,TIMOTHY DEFOOR,520,378,135,7
Cumberland,HAMPDEN 7,Auditor General,,LIB,JENNIFER MOORE,16,9,7,0
Cumberland,HAMPDEN 7,Auditor General,,GRN,OLIVIA FAISON,5,2,2,1
Cumberland,HAMPDEN 7,Auditor General,,,Write-ins,0,0,0,0
Cumberland,HAMPDEN 7,State Treasurer,,DEM,JOE TORSELLA,384,122,257,5
Cumberland,HAMPDEN 7,State Treasurer,,REP,STACY L GARRITY,500,366,127,7
Cumberland,HAMPDEN 7,State Treasurer,,LIB,JOE SOLOSKI,20,12,8,0
Cumberland,HAMPDEN 7,State Treasurer,,GRN,TIMOTHY RUNKLE,8,2,5,1
Cumberland,HAMPDEN 7,State Treasurer,,,Write-ins,0,0,0,0
Cumberland,HAMPDEN 7,U.S. House,10,DEM,EUGENE DEPASQUALE,396,121,269,6
Cumberland,HAMPDEN 7,U.S. House,10,REP,SCOTT PERRY,520,386,127,7
Cumberland,HAMPDEN 7,U.S. House,10,,Write-ins,3,1,2,0
Cumberland,HAMPDEN 7,State Senate,31,DEM,SHANNA DANIELSON,390,121,263,6
Cumberland,HAMPDEN 7,State Senate,31,REP,MIKE REGAN,530,389,134,7
Cumberland,HAMPDEN 7,State Senate,31,,Write-ins,1,1,0,0
Cumberland,HAMPDEN 7,State House,87,DEM,NICOLE MILLER,392,130,256,6
Cumberland,HAMPDEN 7,State House,87,REP,GREG ROTHMAN,521,376,138,7
Cumberland,HAMPDEN 7,State House,87,,Write-ins,6,2,4,0
Cumberland,HAMPDEN 8,Registered Voters,,,,1127,,,
Cumberland,HAMPDEN 8,Ballots Cast,,,,802,517,278,7
Cumberland,HAMPDEN 8,President,,DEM,Joseph R. Biden,360,156,200,4
Cumberland,HAMPDEN 8,President,,REP,Donald J. Trump,420,351,67,2
Cumberland,HAMPDEN 8,President,,LIB,Jo Jorgensen,12,5,6,1
Cumberland,HAMPDEN 8,President,,,Write-ins,6,4,2,0
Cumberland,HAMPDEN 8,Attorney General,,DEM,JOSH SHAPIRO,339,146,190,3
Cumberland,HAMPDEN 8,Attorney General,,REP,HEATHER HEIDELBAUGH,427,348,75,4
Cumberland,HAMPDEN 8,Attorney General,,LIB,DANIEL WASSMER,15,8,7,0
Cumberland,HAMPDEN 8,Attorney General,,GRN,RICHARD L WEISS,6,4,2,0
Cumberland,HAMPDEN 8,Attorney General,,,Write-ins,0,0,0,0
Cumberland,HAMPDEN 8,Auditor General,,DEM,NINA AHMAD,303,129,170,4
Cumberland,HAMPDEN 8,Auditor General,,REP,TIMOTHY DEFOOR,443,357,83,3
Cumberland,HAMPDEN 8,Auditor General,,LIB,JENNIFER MOORE,24,14,10,0
Cumberland,HAMPDEN 8,Auditor General,,GRN,OLIVIA FAISON,15,7,8,0
Cumberland,HAMPDEN 8,Auditor General,,,Write-ins,0,0,0,0
Cumberland,HAMPDEN 8,State Treasurer,,DEM,JOE TORSELLA,321,136,181,4
Cumberland,HAMPDEN 8,State Treasurer,,REP,STACY L GARRITY,434,352,79,3
Cumberland,HAMPDEN 8,State Treasurer,,LIB,JOE SOLOSKI,17,11,6,0
Cumberland,HAMPDEN 8,State Treasurer,,GRN,TIMOTHY RUNKLE,13,7,6,0
Cumberland,HAMPDEN 8,State Treasurer,,,Write-ins,0,0,0,0
Cumberland,HAMPDEN 8,U.S. House,10,DEM,EUGENE DEPASQUALE,337,140,193,4
Cumberland,HAMPDEN 8,U.S. House,10,REP,SCOTT PERRY,452,366,83,3
Cumberland,HAMPDEN 8,U.S. House,10,,Write-ins,1,1,0,0
Cumberland,HAMPDEN 8,State Senate,31,DEM,SHANNA DANIELSON,313,128,181,4
Cumberland,HAMPDEN 8,State Senate,31,REP,MIKE REGAN,473,378,92,3
Cumberland,HAMPDEN 8,State Senate,31,,Write-ins,1,0,1,0
Cumberland,HAMPDEN 8,State House,87,DEM,NICOLE MILLER,316,129,183,4
Cumberland,HAMPDEN 8,State House,87,REP,GREG ROTHMAN,475,381,91,3
Cumberland,HAMPDEN 8,State House,87,,Write-ins,0,0,0,0
Cumberland,HAMPDEN 9,Registered Voters,,,,1127,,,
Cumberland,HAMPDEN 9,Ballots Cast,,,,1305,769,529,7
Cumberland,HAMPDEN 9,President,,DEM,Joseph R. Biden,570,213,357,0
Cumberland,HAMPDEN 9,President,,REP,Donald J. Trump,706,538,162,6
Cumberland,HAMPDEN 9,President,,LIB,Jo Jorgensen,20,12,7,1
Cumberland,HAMPDEN 9,President,,,Write-ins,7,5,2,0
Cumberland,HAMPDEN 9,Attorney General,,DEM,JOSH SHAPIRO,542,208,334,0
Cumberland,HAMPDEN 9,Attorney General,,REP,HEATHER HEIDELBAUGH,709,531,172,6
Cumberland,HAMPDEN 9,Attorney General,,LIB,DANIEL WASSMER,24,15,8,1
Cumberland,HAMPDEN 9,Attorney General,,GRN,RICHARD L WEISS,9,4,5,0
Cumberland,HAMPDEN 9,Attorney General,,,Write-ins,0,0,0,0
Cumberland,HAMPDEN 9,Auditor General,,DEM,NINA AHMAD,458,169,289,0
Cumberland,HAMPDEN 9,Auditor General,,REP,TIMOTHY DEFOOR,777,563,208,6
Cumberland,HAMPDEN 9,Auditor General,,LIB,JENNIFER MOORE,35,21,13,1
Cumberland,HAMPDEN 9,Auditor General,,GRN,OLIVIA FAISON,10,4,6,0
Cumberland,HAMPDEN 9,Auditor General,,,Write-ins,1,0,1,0
Cumberland,HAMPDEN 9,State Treasurer,,DEM,JOE TORSELLA,491,186,305,0
Cumberland,HAMPDEN 9,State Treasurer,,REP,STACY L GARRITY,743,548,189,6
Cumberland,HAMPDEN 9,State Treasurer,,LIB,JOE SOLOSKI,26,16,9,1
Cumberland,HAMPDEN 9,State Treasurer,,GRN,TIMOTHY RUNKLE,15,5,10,0
Cumberland,HAMPDEN 9,State Treasurer,,,Write-ins,0,0,0,0
Cumberland,HAMPDEN 9,U.S. House,10,DEM,EUGENE DEPASQUALE,523,192,331,0
Cumberland,HAMPDEN 9,U.S. House,10,REP,SCOTT PERRY,761,564,190,7
Cumberland,HAMPDEN 9,U.S. House,10,,Write-ins,2,1,1,0
Cumberland,HAMPDEN 9,State Senate,31,DEM,SHANNA DANIELSON,494,189,305,0
Cumberland,HAMPDEN 9,State Senate,31,REP,MIKE REGAN,791,571,213,7
Cumberland,HAMPDEN 9,State Senate,31,,Write-ins,1,0,1,0
Cumberland,HAMPDEN 9,State House,87,DEM,NICOLE MILLER,499,193,306,0
Cumberland,HAMPDEN 9,State House,87,REP,GREG ROTHMAN,788,567,214,7
Cumberland,HAMPDEN 9,State House,87,,Write-ins,1,1,0,0
Cumberland,HAMPDEN 10,Registered Voters,,,,1127,,,
Cumberland,HAMPDEN 10,Ballots Cast,,,,3234,1871,1329,34
Cumberland,HAMPDEN 10,President,,DEM,Joseph R. Biden,1491,545,932,14
Cumberland,HAMPDEN 10,President,,REP,Donald J. Trump,1682,1294,370,18
Cumberland,HAMPDEN 10,President,,LIB,Jo Jorgensen,40,26,13,1
Cumberland,HAMPDEN 10,President,,,Write-ins,8,2,6,0
Cumberland,HAMPDEN 10,Attorney General,,DEM,JOSH SHAPIRO,1440,529,901,10
Cumberland,HAMPDEN 10,Attorney General,,REP,HEATHER HEIDELBAUGH,1673,1272,380,21
Cumberland,HAMPDEN 10,Attorney General,,LIB,DANIEL WASSMER,49,33,16,0
Cumberland,HAMPDEN 10,Attorney General,,GRN,RICHARD L WEISS,15,8,6,1
Cumberland,HAMPDEN 10,Attorney General,,,Write-ins,1,0,1,0
Cumberland,HAMPDEN 10,Auditor General,,DEM,NINA AHMAD,1270,450,810,10
Cumberland,HAMPDEN 10,Auditor General,,REP,TIMOTHY DEFOOR,1803,1342,441,20
Cumberland,HAMPDEN 10,Auditor General,,LIB,JENNIFER MOORE,77,46,30,1
Cumberland,HAMPDEN 10,Auditor General,,GRN,OLIVIA FAISON,22,7,15,0
Cumberland,HAMPDEN 10,Auditor General,,,Write-ins,1,0,1,0
Cumberland,HAMPDEN 10,State Treasurer,,DEM,JOE TORSELLA,1324,486,827,11
Cumberland,HAMPDEN 10,State Treasurer,,REP,STACY L GARRITY,1753,1305,429,19
Cumberland,HAMPDEN 10,State Treasurer,,LIB,JOE SOLOSKI,63,43,19,1
Cumberland,HAMPDEN 10,State Treasurer,,GRN,TIMOTHY RUNKLE,30,16,13,1
Cumberland,HAMPDEN 10,State Treasurer,,,Write-ins,1,0,1,0
Cumberland,HAMPDEN 10,U.S. House,10,DEM,EUGENE DEPASQUALE,1382,490,880,12
Cumberland,HAMPDEN 10,U.S. House,10,REP,SCOTT PERRY,1807,1356,430,21
Cumberland,HAMPDEN 10,U.S. House,10,,Write-ins,5,2,3,0
Cumberland,HAMPDEN 10,State Senate,31,DEM,SHANNA DANIELSON,1308,471,828,9
Cumberland,HAMPDEN 10,State Senate,31,REP,MIKE REGAN,1877,1376,479,22
Cumberland,HAMPDEN 10,State Senate,31,,Write-ins,3,1,2,0
Cumberland,HAMPDEN 10,State House,87,DEM,NICOLE MILLER,1312,477,825,10
Cumberland,HAMPDEN 10,State House,87,REP,GREG ROTHMAN,1864,1364,480,20
Cumberland,HAMPDEN 10,State House,87,,Write-ins,4,3,1,0
Cumberland,HAMPDEN 11,Registered Voters,,,,1127,,,
Cumberland,HAMPDEN 11,Ballots Cast,,,,3380,1952,1408,20
Cumberland,HAMPDEN 11,President,,DEM,Joseph R. Biden,1698,626,1066,6
Cumberland,HAMPDEN 11,President,,REP,Donald J. Trump,1611,1274,323,14
Cumberland,HAMPDEN 11,President,,LIB,Jo Jorgensen,47,36,11,0
Cumberland,HAMPDEN 11,President,,,Write-ins,10,4,6,0
Cumberland,HAMPDEN 11,Attorney General,,DEM,JOSH SHAPIRO,1624,604,1015,5
Cumberland,HAMPDEN 11,Attorney General,,REP,HEATHER HEIDELBAUGH,1622,1260,347,15
Cumberland,HAMPDEN 11,Attorney General,,LIB,DANIEL WASSMER,59,39,20,0
Cumberland,HAMPDEN 11,Attorney General,,GRN,RICHARD L WEISS,14,7,7,0
Cumberland,HAMPDEN 11,Attorney General,,,Write-ins,1,1,0,0
Cumberland,HAMPDEN 11,Auditor General,,DEM,NINA AHMAD,1433,505,923,5
Cumberland,HAMPDEN 11,Auditor General,,REP,TIMOTHY DEFOOR,1746,1324,407,15
Cumberland,HAMPDEN 11,Auditor General,,LIB,JENNIFER MOORE,100,62,38,0
Cumberland,HAMPDEN 11,Auditor General,,GRN,OLIVIA FAISON,24,15,9,0
Cumberland,HAMPDEN 11,Auditor General,,,Write-ins,1,1,0,0
Cumberland,HAMPDEN 11,State Treasurer,,DEM,JOE TORSELLA,1497,539,954,4
Cumberland,HAMPDEN 11,State Treasurer,,REP,STACY L GARRITY,1699,1296,387,16
Cumberland,HAMPDEN 11,State Treasurer,,LIB,JOE SOLOSKI,66,45,21,0
Cumberland,HAMPDEN 11,State Treasurer,,GRN,TIMOTHY RUNKLE,40,26,14,0
Cumberland,HAMPDEN 11,State Treasurer,,,Write-ins,1,1,0,0
Cumberland,HAMPDEN 11,U.S. House,10,DEM,EUGENE DEPASQUALE,1551,557,988,6
Cumberland,HAMPDEN 11,U.S. House,10,REP,SCOTT PERRY,1779,1362,403,14
Cumberland,HAMPDEN 11,U.S. House,10,,Write-ins,0,0,0,0
Cumberland,HAMPDEN 11,State Senate,31,DEM,SHANNA DANIELSON,1513,545,964,4
Cumberland,HAMPDEN 11,State Senate,31,REP,MIKE REGAN,1795,1362,417,16
Cumberland,HAMPDEN 11,State Senate,31,,Write-ins,0,0,0,0
Cumberland,HAMPDEN 11,State House,87,DEM,NICOLE MILLER,1503,546,952,5
Cumberland,HAMPDEN 11,State House,87,REP,GREG ROTHMAN,1807,1365,428,14
Cumberland,HAMPDEN 11,State House,87,,Write-ins,1,1,0,0
Cumberland,HAMPDEN 12,Registered Voters,,,,1127,,,
Cumberland,HAMPDEN 12,Ballots Cast,,,,1950,1226,715,9
Cumberland,HAMPDEN 12,President,,DEM,Joseph R. Biden,838,356,478,4
Cumberland,HAMPDEN 12,President,,REP,Donald J. Trump,1084,850,230,4
Cumberland,HAMPDEN 12,President,,LIB,Jo Jorgensen,16,13,2,1
Cumberland,HAMPDEN 12,President,,,Write-ins,6,5,1,0
Cumberland,HAMPDEN 12,Attorney General,,DEM,JOSH SHAPIRO,784,343,438,3
Cumberland,HAMPDEN 12,Attorney General,,REP,HEATHER HEIDELBAUGH,1106,844,257,5
Cumberland,HAMPDEN 12,Attorney General,,LIB,DANIEL WASSMER,27,19,7,1
Cumberland,HAMPDEN 12,Attorney General,,GRN,RICHARD L WEISS,4,1,3,0
Cumberland,HAMPDEN 12,Attorney General,,,Write-ins,1,1,0,0
Cumberland,HAMPDEN 12,Auditor General,,DEM,NINA AHMAD,675,292,380,3
Cumberland,HAMPDEN 12,Auditor General,,REP,TIMOTHY DEFOOR,1184,882,298,4
Cumberland,HAMPDEN 12,Auditor General,,LIB,JENNIFER MOORE,45,28,16,1
Cumberland,HAMPDEN 12,Auditor General,,GRN,OLIVIA FAISON,8,1,6,1
Cumberland,HAMPDEN 12,Auditor General,,,Write-ins,1,1,0,0
Cumberland,HAMPDEN 12,State Treasurer,,DEM,JOE TORSELLA,709,306,399,4
Cumberland,HAMPDEN 12,State Treasurer,,REP,STACY L GARRITY,1152,865,283,4
Cumberland,HAMPDEN 12,State Treasurer,,LIB,JOE SOLOSKI,40,27,12,1
Cumberland,HAMPDEN 12,State Treasurer,,GRN,TIMOTHY RUNKLE,13,8,5,0
Cumberland,HAMPDEN 12,State Treasurer,,,Write-ins,0,0,0,0
Cumberland,HAMPDEN 12,U.S. House,10,DEM,EUGENE DEPASQUALE,729,307,419,3
Cumberland,HAMPDEN 12,U.S. House,10,REP,SCOTT PERRY,1198,907,285,6
Cumberland,HAMPDEN 12,U.S. House,10,,Write-ins,2,1,1,0
Cumberland,HAMPDEN 12,State Senate,31,DEM,SHANNA DANIELSON,703,292,408,3
Cumberland,HAMPDEN 12,State Senate,31,REP,MIKE REGAN,1222,919,297,6
Cumberland,HAMPDEN 12,State Senate,31,,Write-ins,0,0,0,0
Cumberland,HAMPDEN 12,State House,87,DEM,NICOLE MILLER,704,301,398,5
Cumberland,HAMPDEN 12,State House,87,REP,GREG ROTHMAN,1215,903,308,4
