county,precinct,office,district,party,candidate,votes
Bucks,Bedminster Twp East,President,,DEM,Joseph R. Biden,1070
Bucks,Bedminster Twp East,President,,REP,Donald J. Trump,1396
Bucks,Bedminster Twp East,President,,LIB,Jo Jorgensen,26
Bucks,Bedminster Twp East,President,,,Write-ins,4
Bucks,Bedminster Twp East,Attorney General,,,Write-ins,1
Bucks,Bedminster Twp East,Attorney General,,DEM,Josh Shapiro,992
Bucks,Bedminster Twp East,Attorney General,,REP,Heather Heidelbaugh,1420
Bucks,Bedminster Twp East,Attorney General,,GRE,Richard L. Weiss,12
Bucks,Bedminster Twp East,Attorney General,,LIB,Daniel Wassmer,45
Bucks,Bedminster Twp East,Auditor General,,,Write-ins,0
Bucks,Bedminster Twp East,Auditor General,,DEM,Nina Ahmad,901
Bucks,Bedminster Twp East,Auditor General,,REP,Timothy DeFoor,1473
Bucks,Bedminster Twp East,Auditor General,,GRE,Olivia Faison,15
Bucks,Bedminster Twp East,Auditor General,,LIB,Jennifer Moore,67
Bucks,Bedminster Twp East,State Treasurer,,,Write-ins,0
Bucks,Bedminster Twp East,State Treasurer,,DEM,Joe Torsella,953
Bucks,Bedminster Twp East,State Treasurer,,REP,Stacy L. Garrity,1427
Bucks,Bedminster Twp East,State Treasurer,,GRE,Timothy Runkle,17
Bucks,Bedminster Twp East,State Treasurer,,LIB,Joe Soloski,59
Bucks,Bedminster Twp East,U.S. House,1,,Write-ins,5
Bucks,Bedminster Twp East,U.S. House,1,DEM,Christina Finello,848
Bucks,Bedminster Twp East,U.S. House,1,REP,Brian Fitzpatrick,1625
Bucks,Bedminster Twp East,State House,143,,Write-ins,2
Bucks,Bedminster Twp East,State House,143,DEM,Wendy Ullman,942
Bucks,Bedminster Twp East,State House,143,REP,Shelby Labs,1523
Bucks,Bedminster Twp West,President,,DEM,Joseph R. Biden,1111
Bucks,Bedminster Twp West,President,,REP,Donald J. Trump,1290
Bucks,Bedminster Twp West,President,,LIB,Jo Jorgensen,33
Bucks,Bedminster Twp West,President,,,Write-ins,5
Bucks,Bedminster Twp West,Attorney General,,,Write-ins,1
