county,precinct,office,district,party,candidate,votes,election_day,mail,provisional
Schuylkill,Ashland 1st,President,,DEM,Joseph R. Biden,216,121,94,1
Schuylkill,Ashland 1st,President,,REP,Donald J. Trump,357,301,52,4
Schuylkill,Ashland 1st,President,,LBT,Jo Jorgensen,12,11,1,0
Schuylkill,Ashland 1st,President,,,Write-ins,0,0,0,0
Schuylkill,Ashland 1st,ATTORNEY GENERAL,,DEM,Josh Shapiro,245,147,97,1
Schuylkill,Ashland 1st,ATTORNEY GENERAL,,REP,Heather Heidelbaugh,313,265,44,4
Schuylkill,Ashland 1st,ATTORNEY GENERAL,,LBT,Daniel Wassmer,16,11,5,0
Schuylkill,Ashland 1st,ATTORNEY GENERAL,,GRN,Richard L. Weiss,4,4,0,0
Schuylkill,Ashland 1st,ATTORNEY GENERAL,,,Write-ins,0,0,0,0
Schuylkill,Ashland 1st,AUDITOR GENERAL,,DEM,Nina Ahmad,217,125,91,1
Schuylkill,Ashland 1st,AUDITOR GENERAL,,REP,Timothy DeFoor,322,273,46,3
Schuylkill,Ashland 1st,AUDITOR GENERAL,,LBT,Jennifer Moore,29,21,7,1
Schuylkill,Ashland 1st,AUDITOR GENERAL,,GRN,Olivia Faison,7,4,3,0
Schuylkill,Ashland 1st,AUDITOR GENERAL,,,Write-ins,0,0,0,0
Schuylkill,Ashland 1st,STATE TREASURER,,DEM,Joe Torsella,214,124,89,1
Schuylkill,Ashland 1st,STATE TREASURER,,REP,Stacy L. Garrity,333,280,49,4
Schuylkill,Ashland 1st,STATE TREASURER,,LBT,Joe Soloski,21,16,5,0
Schuylkill,Ashland 1st,STATE TREASURER,,GRN,Timothy Runkle,10,6,4,0
Schuylkill,Ashland 1st,STATE TREASURER,,,Write-ins,0,0,0,0
Schuylkill,Ashland 1st,U.S. House,9,DEM,Gary Wegman,230,131,98,1
Schuylkill,Ashland 1st,U.S. House,9,REP,Dan Meuser,350,297,49,4
Schuylkill,Ashland 1st,U.S. House,9,,Write-ins,0,0,0,0
Schuylkill,Ashland 1st,State Senate,29,REP,Dave Argall,482,368,110,4
Schuylkill,Ashland 1st,State Senate,29,,Write-ins,27,20,7,0
Schuylkill,Ashland 1st,State House,123,DEM,Peter PJ Symons Jr.,250,163,85,2
Schuylkill,Ashland 1st,State House,123,REP,Tim Twardzik,334,268,63,3
Schuylkill,Ashland 1st,State House,123,,Write-ins,0,0,0,0
Schuylkill,Ashland 2nd,President,,DEM,Joseph R. Biden,156,93,58,5
Schuylkill,Ashland 2nd,President,,REP,Donald J. Trump,353,315,36,2
Schuylkill,Ashland 2nd,President,,LBT,Jo Jorgensen,3,2,1,0
Schuylkill,Ashland 2nd,President,,,Write-ins,0,0,0,0
Schuylkill,Ashland 2nd,ATTORNEY GENERAL,,DEM,Josh Shapiro,192,125,62,5
Schuylkill,Ashland 2nd,ATTORNEY GENERAL,,REP,Heather Heidelbaugh,302,270,30,2
Schuylkill,Ashland 2nd,ATTORNEY GENERAL,,LBT,Daniel Wassmer,7,7,0,0
Schuylkill,Ashland 2nd,ATTORNEY GENERAL,,GRN,Richard L. Weiss,6,5,1,0
Schuylkill,Ashland 2nd,ATTORNEY GENERAL,,,Write-ins,0,0,0,0
Schuylkill,Ashland 2nd,AUDITOR GENERAL,,DEM,Nina Ahmad,154,95,54,5
Schuylkill,Ashland 2nd,AUDITOR GENERAL,,REP,Timothy DeFoor,329,291,36,2
Schuylkill,Ashland 2nd,AUDITOR GENERAL,,LBT,Jennifer Moore,18,16,2,0
Schuylkill,Ashland 2nd,AUDITOR GENERAL,,GRN,Olivia Faison,3,3,0,0
Schuylkill,Ashland 2nd,AUDITOR GENERAL,,,Write-ins,0,0,0,0
Schuylkill,Ashland 2nd,STATE TREASURER,,DEM,Joe Torsella,158,104,49,5
Schuylkill,Ashland 2nd,STATE TREASURER,,REP,Stacy L. Garrity,332,288,42,2
Schuylkill,Ashland 2nd,STATE TREASURER,,LBT,Joe Soloski,10,10,0,0
Schuylkill,Ashland 2nd,STATE TREASURER,,GRN,Timothy Runkle,6,5,1,0
Schuylkill,Ashland 2nd,STATE TREASURER,,,Write-ins,0,0,0,0
Schuylkill,Ashland 2nd,U.S. House,9,DEM,Gary Wegman,151,96,50,5
Schuylkill,Ashland 2nd,U.S. House,9,REP,Dan Meuser,354,308,44,2
Schuylkill,Ashland 2nd,U.S. House,9,,Write-ins,0,0,0,0
Schuylkill,Ashland 2nd,State Senate,29,REP,Dave Argall,429,352,72,5
Schuylkill,Ashland 2nd,State Senate,29,,Write-ins,14,10,3,1
Schuylkill,Ashland 2nd,State House,123,DEM,Peter PJ Symons Jr.,200,143,52,5
Schuylkill,Ashland 2nd,State House,123,REP,Tim Twardzik,308,264,42,2
Schuylkill,Ashland 2nd,State House,123,,Write-ins,1,1,0,0
Schuylkill,Blythe Twp,President,,DEM,Joseph R. Biden,114,60,54,0
Schuylkill,Blythe Twp,President,,REP,Donald J. Trump,328,270,56,2
Schuylkill,Blythe Twp,President,,LBT,Jo Jorgensen,6,4,2,0
Schuylkill,Blythe Twp,President,,,Write-ins,1,1,0,0
Schuylkill,Blythe Twp,ATTORNEY GENERAL,,DEM,Josh Shapiro,163,97,66,0
Schuylkill,Blythe Twp,ATTORNEY GENERAL,,REP,Heather Heidelbaugh,260,217,42,1
Schuylkill,Blythe Twp,ATTORNEY GENERAL,,LBT,Daniel Wassmer,9,9,0,0
Schuylkill,Blythe Twp,ATTORNEY GENERAL,,GRN,Richard L. Weiss,5,4,1,0
Schuylkill,Blythe Twp,ATTORNEY GENERAL,,,Write-ins,0,0,0,0
Schuylkill,Blythe Twp,AUDITOR GENERAL,,DEM,Nina Ahmad,124,68,56,0
Schuylkill,Blythe Twp,AUDITOR GENERAL,,REP,Timothy DeFoor,286,239,46,1
Schuylkill,Blythe Twp,AUDITOR GENERAL,,LBT,Jennifer Moore,13,10,3,0
Schuylkill,Blythe Twp,AUDITOR GENERAL,,GRN,Olivia Faison,6,6,0,0
Schuylkill,Blythe Twp,AUDITOR GENERAL,,,Write-ins,0,0,0,0
Schuylkill,Blythe Twp,STATE TREASURER,,DEM,Joe Torsella,127,74,53,0
Schuylkill,Blythe Twp,STATE TREASURER,,REP,Stacy L. Garrity,287,235,51,1
Schuylkill,Blythe Twp,STATE TREASURER,,LBT,Joe Soloski,8,7,1,0
Schuylkill,Blythe Twp,STATE TREASURER,,GRN,Timothy Runkle,7,7,0,0
Schuylkill,Blythe Twp,STATE TREASURER,,,Write-ins,0,0,0,0
Schuylkill,Blythe Twp,U.S. House,9,DEM,Gary Wegman,129,73,56,0
Schuylkill,Blythe Twp,U.S. House,9,REP,Dan Meuser,312,257,53,2
Schuylkill,Blythe Twp,U.S. House,9,,Write-ins,0,0,0,0
Schuylkill,Blythe Twp,State Senate,29,REP,Dave Argall,367,284,81,2
Schuylkill,Blythe Twp,State Senate,29,,Write-ins,13,8,5,0
Schuylkill,Blythe Twp,State House,123,DEM,Peter PJ Symons Jr.,153,95,58,0
Schuylkill,Blythe Twp,State House,123,REP,Tim Twardzik,289,235,52,2
Schuylkill,Blythe Twp,State House,123,,Write-ins,0,0,0,0
Schuylkill,Branch Twp,President,,DEM,Joseph R. Biden,387,210,175,2
Schuylkill,Branch Twp,President,,REP,Donald J. Trump,622,547,66,9
Schuylkill,Branch Twp,President,,LBT,Jo Jorgensen,13,12,1,0
Schuylkill,Branch Twp,President,,,Write-ins,0,0,0,0
