county,precinct,office,district,party,candidate,election_day,absentee,votes
Chester,005 ATGLEN,Attorney General,,REP,Heather Heidelbaugh,112,20,132
Chester,005 ATGLEN,Attorney General,,REP,Write-In,0,1,1
Chester,005 ATGLEN,Auditor General,,REP,Timothy Defoor,110,19,129
Chester,005 ATGLEN,Auditor General,,REP,Write-In,1,1,2
Chester,005 ATGLEN,State Treasurer,,REP,Stacy L Garrity,114,19,133
Chester,005 ATGLEN,State Treasurer,,REP,Write-In,0,1,1
Chester,005 ATGLEN,U.S. House,6,REP,John Emmons,115,22,137
Chester,005 ATGLEN,U.S. House,6,REP,Write-In,1,1,2
Chester,005 ATGLEN,State Senate,19,REP,Kevin Runey,111,19,130
Chester,005 ATGLEN,State Senate,19,REP,Write-In,1,1,2
Chester,005 ATGLEN,General Assembly,13,REP,John Lawrence,118,22,140
Chester,005 ATGLEN,General Assembly,13,REP,Write-In,3,1,4
Chester,010 AVONDALE,Registered Voters,,,,,,479
Chester,010 AVONDALE,Registered Voters,,DEM,,,,266
Chester,010 AVONDALE,Registered Voters,,REP,,,,125
Chester,010 AVONDALE,Registered Voters,,NPA,,,,88
Chester,010 AVONDALE,Ballots Cast,,,,65,71,136
Chester,010 AVONDALE,Ballots Cast,,DEM,,35,58,93
Chester,010 AVONDALE,Ballots Cast,,REP,,30,13,43
Chester,010 AVONDALE,Ballots Cast,,NPA,,0,0,0
Chester,010 AVONDALE,President,,DEM,Bernie Sanders,5,7,12
Chester,010 AVONDALE,President,,DEM,Joseph R Biden,27,45,72
Chester,010 AVONDALE,President,,DEM,Tulsi Gabbard,1,3,4
Chester,010 AVONDALE,President,,DEM,Write-In,2,2,4
Chester,010 AVONDALE,Attorney General,,DEM,Josh Shapiro,31,56,87
Chester,010 AVONDALE,Attorney General,,DEM,Write-In,0,0,0
Chester,010 AVONDALE,Auditor General,,DEM,H Scott Conklin,2,1,3
Chester,010 AVONDALE,Auditor General,,DEM,Michael Lamb,4,1,5
Chester,010 AVONDALE,Auditor General,,DEM,Tracie Fountain,3,3,6
Chester,010 AVONDALE,Auditor General,,DEM,Rose Rosie Marie Davis,2,0,2
Chester,010 AVONDALE,Auditor General,,DEM,Nina Ahmad,11,23,34
Chester,010 AVONDALE,Auditor General,,DEM,Christina M Hartman,10,27,37
Chester,010 AVONDALE,Auditor General,,DEM,Write-In,0,0,0
Chester,010 AVONDALE,State Treasurer,,DEM,Joe Torsella,33,56,89
Chester,010 AVONDALE,State Treasurer,,DEM,Write-In,0,0,0
Chester,010 AVONDALE,U.S. House,6,DEM,Chrissy Houlahan,32,58,90
Chester,010 AVONDALE,U.S. House,6,DEM,Write-In,1,0,1
Chester,010 AVONDALE,State Senate,19,DEM,Carolyn Comitta,24,42,66
Chester,010 AVONDALE,State Senate,19,DEM,Kyle J Boyer,7,5,12
Chester,010 AVONDALE,State Senate,19,DEM,Don Vymazal,2,9,11
Chester,010 AVONDALE,State Senate,19,DEM,Write-In,0,0,0
Chester,010 AVONDALE,General Assembly,158,DEM,Christina Sappey,30,55,85
Chester,010 AVONDALE,General Assembly,158,DEM,Write-In,1,0,1
Chester,010 AVONDALE,President,,REP,Donald J Trump,22,11,33
Chester,010 AVONDALE,President,,REP,Roque Rocky De La Fuente,0,0,0
Chester,010 AVONDALE,President,,REP,Bill Weld,3,0,3
Chester,010 AVONDALE,President,,REP,Write-In,4,1,5
Chester,010 AVONDALE,Attorney General,,REP,Heather Heidelbaugh,29,13,42
Chester,010 AVONDALE,Attorney General,,REP,Write-In,0,0,0
Chester,010 AVONDALE,Auditor General,,REP,Timothy Defoor,29,12,41
Chester,010 AVONDALE,Auditor General,,REP,Write-In,0,0,0
Chester,010 AVONDALE,State Treasurer,,REP,Stacy L Garrity,29,13,42
Chester,010 AVONDALE,State Treasurer,,REP,Write-In,0,0,0
Chester,010 AVONDALE,U.S. House,6,REP,John Emmons,28,13,41
Chester,010 AVONDALE,U.S. House,6,REP,Write-In,1,0,1
Chester,010 AVONDALE,State Senate,19,REP,Kevin Runey,29,13,42
Chester,010 AVONDALE,State Senate,19,REP,Write-In,0,0,0
Chester,010 AVONDALE,General Assembly,158,REP,Eric Roe,28,13,41
Chester,010 AVONDALE,General Assembly,158,REP,Write-In,2,0,2
Chester,014 BIRMINGHAM 1,Registered Voters,,,,,,1216
Chester,014 BIRMINGHAM 1,Registered Voters,,DEM,,,,422
Chester,014 BIRMINGHAM 1,Registered Voters,,REP,,,,587
Chester,014 BIRMINGHAM 1,Registered Voters,,NPA,,,,207
Chester,014 BIRMINGHAM 1,Ballots Cast,,,,189,259,448
Chester,014 BIRMINGHAM 1,Ballots Cast,,DEM,,62,181,243
Chester,014 BIRMINGHAM 1,Ballots Cast,,REP,,127,78,205
Chester,014 BIRMINGHAM 1,Ballots Cast,,NPA,,0,0,0
Chester,014 BIRMINGHAM 1,President,,DEM,Bernie Sanders,4,17,21
Chester,014 BIRMINGHAM 1,President,,DEM,Joseph R Biden,55,159,214
Chester,014 BIRMINGHAM 1,President,,DEM,Tulsi Gabbard,1,2,3
Chester,014 BIRMINGHAM 1,President,,DEM,Write-In,2,2,4
Chester,014 BIRMINGHAM 1,Attorney General,,DEM,Josh Shapiro,56,171,227
Chester,014 BIRMINGHAM 1,Attorney General,,DEM,Write-In,1,0,1
Chester,014 BIRMINGHAM 1,Auditor General,,DEM,H Scott Conklin,2,6,8
Chester,014 BIRMINGHAM 1,Auditor General,,DEM,Michael Lamb,4,19,23
Chester,014 BIRMINGHAM 1,Auditor General,,DEM,Tracie Fountain,3,13,16
Chester,014 BIRMINGHAM 1,Auditor General,,DEM,Rose Rosie Marie Davis,2,3,5
Chester,014 BIRMINGHAM 1,Auditor General,,DEM,Nina Ahmad,28,65,93
Chester,014 BIRMINGHAM 1,Auditor General,,DEM,Christina M Hartman,15,55,70
Chester,014 BIRMINGHAM 1,Auditor General,,DEM,Write-In,1,0,1
Chester,014 BIRMINGHAM 1,State Treasurer,,DEM,Joe Torsella,57,170,227
Chester,014 BIRMINGHAM 1,State Treasurer,,DEM,Write-In,1,0,1
Chester,014 BIRMINGHAM 1,U.S. House,6,DEM,Chrissy Houlahan,57,178,235
Chester,014 BIRMINGHAM 1,U.S. House,6,DEM,Write-In,0,0,0
Chester,014 BIRMINGHAM 1,State Senate,9,DEM,Brett Burman,17,63,80
Chester,014 BIRMINGHAM 1,State Senate,9,DEM,John I Kane,40,115,155
Chester,014 BIRMINGHAM 1,State Senate,9,DEM,Write-In,1,0,1
Chester,014 BIRMINGHAM 1,General Assembly,156,DEM,Carolyn Comitta,58,177,235
Chester,014 BIRMINGHAM 1,General Assembly,156,DEM,Write-In,0,0,0
Chester,014 BIRMINGHAM 1,President,,REP,Donald J Trump,114,51,165
Chester,014 BIRMINGHAM 1,President,,REP,Roque Rocky De La Fuente,3,2,5
Chester,014 BIRMINGHAM 1,President,,REP,Bill Weld,5,14,19
Chester,014 BIRMINGHAM 1,President,,REP,Write-In,2,5,7
Chester,014 BIRMINGHAM 1,Attorney General,,REP,Heather Heidelbaugh,118,72,190
Chester,014 BIRMINGHAM 1,Attorney General,,REP,Write-In,2,1,3
Chester,014 BIRMINGHAM 1,Auditor General,,REP,Timothy Defoor,119,70,189
Chester,014 BIRMINGHAM 1,Auditor General,,REP,Write-In,0,1,1
Chester,014 BIRMINGHAM 1,State Treasurer,,REP,Stacy L Garrity,118,70,188
Chester,014 BIRMINGHAM 1,State Treasurer,,REP,Write-In,0,1,1
Chester,014 BIRMINGHAM 1,U.S. House,6,REP,John Emmons,121,72,193
Chester,014 BIRMINGHAM 1,U.S. House,6,REP,Write-In,2,1,3
Chester,014 BIRMINGHAM 1,State Senate,9,REP,Thomas H Killion,121,71,192
Chester,014 BIRMINGHAM 1,State Senate,9,REP,Write-In,1,1,2
Chester,014 BIRMINGHAM 1,General Assembly,156,REP,Len Iacono,120,70,190
Chester,014 BIRMINGHAM 1,General Assembly,156,REP,Write-In,0,1,1
Chester,015 BIRMINGHAM 2,Registered Voters,,,,,,2133
Chester,015 BIRMINGHAM 2,Registered Voters,,DEM,,,,719
Chester,015 BIRMINGHAM 2,Registered Voters,,REP,,,,1022
Chester,015 BIRMINGHAM 2,Registered Voters,,NPA,,,,392
Chester,015 BIRMINGHAM 2,Ballots Cast,,,,227,530,757
Chester,015 BIRMINGHAM 2,Ballots Cast,,DEM,,54,346,400
Chester,015 BIRMINGHAM 2,Ballots Cast,,REP,,173,184,357
Chester,015 BIRMINGHAM 2,Ballots Cast,,NPA,,0,0,0
Chester,015 BIRMINGHAM 2,President,,DEM,Bernie Sanders,5,26,31
Chester,015 BIRMINGHAM 2,President,,DEM,Joseph R Biden,46,313,359
Chester,015 BIRMINGHAM 2,President,,DEM,Tulsi Gabbard,3,2,5
Chester,015 BIRMINGHAM 2,President,,DEM,Write-In,0,3,3
Chester,015 BIRMINGHAM 2,Attorney General,,DEM,Josh Shapiro,50,312,362
Chester,015 BIRMINGHAM 2,Attorney General,,DEM,Write-In,1,0,1
Chester,015 BIRMINGHAM 2,Auditor General,,DEM,H Scott Conklin,4,10,14
Chester,015 BIRMINGHAM 2,Auditor General,,DEM,Michael Lamb,4,18,22
Chester,015 BIRMINGHAM 2,Auditor General,,DEM,Tracie Fountain,3,27,30
Chester,015 BIRMINGHAM 2,Auditor General,,DEM,Rose Rosie Marie Davis,2,8,10
Chester,015 BIRMINGHAM 2,Auditor General,,DEM,Nina Ahmad,30,118,148
Chester,015 BIRMINGHAM 2,Auditor General,,DEM,Christina M Hartman,6,121,127
Chester,015 BIRMINGHAM 2,Auditor General,,DEM,Write-In,1,0,1
Chester,015 BIRMINGHAM 2,State Treasurer,,DEM,Joe Torsella,51,305,356
Chester,015 BIRMINGHAM 2,State Treasurer,,DEM,Write-In,1,0,1
Chester,015 BIRMINGHAM 2,U.S. House,6,DEM,Chrissy Houlahan,53,331,384
Chester,015 BIRMINGHAM 2,U.S. House,6,DEM,Write-In,0,0,0
Chester,015 BIRMINGHAM 2,State Senate,9,DEM,Brett Burman,13,99,112
Chester,015 BIRMINGHAM 2,State Senate,9,DEM,John I Kane,40,235,275
Chester,015 BIRMINGHAM 2,State Senate,9,DEM,Write-In,0,1,1
Chester,015 BIRMINGHAM 2,General Assembly,156,DEM,Carolyn Comitta,51,323,374
Chester,015 BIRMINGHAM 2,General Assembly,156,DEM,Write-In,1,0,1
Chester,015 BIRMINGHAM 2,President,,REP,Donald J Trump,158,119,277
Chester,015 BIRMINGHAM 2,President,,REP,Roque Rocky De La Fuente,1,7,8
Chester,015 BIRMINGHAM 2,President,,REP,Bill Weld,7,29,36
Chester,015 BIRMINGHAM 2,President,,REP,Write-In,3,17,20
Chester,015 BIRMINGHAM 2,Attorney General,,REP,Heather Heidelbaugh,166,163,329
Chester,015 BIRMINGHAM 2,Attorney General,,REP,Write-In,1,0,1
Chester,015 BIRMINGHAM 2,Auditor General,,REP,Timothy Defoor,164,164,328
Chester,015 BIRMINGHAM 2,Auditor General,,REP,Write-In,0,0,0
Chester,015 BIRMINGHAM 2,State Treasurer,,REP,Stacy L Garrity,164,163,327
Chester,015 BIRMINGHAM 2,State Treasurer,,REP,Write-In,1,1,2
Chester,015 BIRMINGHAM 2,U.S. House,6,REP,John Emmons,164,165,329
Chester,015 BIRMINGHAM 2,U.S. House,6,REP,Write-In,0,2,2
Chester,015 BIRMINGHAM 2,State Senate,9,REP,Thomas H Killion,165,170,335
Chester,015 BIRMINGHAM 2,State Senate,9,REP,Write-In,0,0,0
Chester,015 BIRMINGHAM 2,General Assembly,156,REP,Len Iacono,163,161,324
Chester,015 BIRMINGHAM 2,General Assembly,156,REP,Write-In,0,4,4
Chester,020 E BRADFORD N-1,Registered Voters,,,,,,1007
Chester,020 E BRADFORD N-1,Registered Voters,,DEM,,,,427
Chester,020 E BRADFORD N-1,Registered Voters,,REP,,,,421
Chester,020 E BRADFORD N-1,Registered Voters,,NPA,,,,159
Chester,020 E BRADFORD N-1,Ballots Cast,,,,146,249,395
Chester,020 E BRADFORD N-1,Ballots Cast,,DEM,,58,188,246
Chester,020 E BRADFORD N-1,Ballots Cast,,REP,,88,61,149
Chester,020 E BRADFORD N-1,Ballots Cast,,NPA,,0,0,0
Chester,020 E BRADFORD N-1,President,,DEM,Bernie Sanders,14,22,36
Chester,020 E BRADFORD N-1,President,,DEM,Joseph R Biden,42,162,204
Chester,020 E BRADFORD N-1,President,,DEM,Tulsi Gabbard,0,2,2
Chester,020 E BRADFORD N-1,President,,DEM,Write-In,2,1,3
Chester,020 E BRADFORD N-1,Attorney General,,DEM,Josh Shapiro,53,169,222
Chester,020 E BRADFORD N-1,Attorney General,,DEM,Write-In,3,1,4
Chester,020 E BRADFORD N-1,Auditor General,,DEM,H Scott Conklin,1,6,7
Chester,020 E BRADFORD N-1,Auditor General,,DEM,Michael Lamb,3,9,12
Chester,020 E BRADFORD N-1,Auditor General,,DEM,Tracie Fountain,1,15,16
Chester,020 E BRADFORD N-1,Auditor General,,DEM,Rose Rosie Marie Davis,3,5,8
Chester,020 E BRADFORD N-1,Auditor General,,DEM,Nina Ahmad,20,72,92
Chester,020 E BRADFORD N-1,Auditor General,,DEM,Christina M Hartman,27,57,84
Chester,020 E BRADFORD N-1,Auditor General,,DEM,Write-In,1,1,2
Chester,020 E BRADFORD N-1,State Treasurer,,DEM,Joe Torsella,55,171,226
Chester,020 E BRADFORD N-1,State Treasurer,,DEM,Write-In,1,0,1
Chester,020 E BRADFORD N-1,U.S. House,6,DEM,Chrissy Houlahan,55,178,233
Chester,020 E BRADFORD N-1,U.S. House,6,DEM,Write-In,2,0,2
Chester,020 E BRADFORD N-1,State Senate,19,DEM,Carolyn Comitta,38,157,195
Chester,020 E BRADFORD N-1,State Senate,19,DEM,Kyle J Boyer,3,5,8
Chester,020 E BRADFORD N-1,State Senate,19,DEM,Don Vymazal,15,22,37
Chester,020 E BRADFORD N-1,State Senate,19,DEM,Write-In,2,0,2
Chester,020 E BRADFORD N-1,General Assembly,158,DEM,Christina Sappey,56,173,229
Chester,020 E BRADFORD N-1,General Assembly,158,DEM,Write-In,2,2,4
Chester,020 E BRADFORD N-1,President,,REP,Donald J Trump,69,32,101
Chester,020 E BRADFORD N-1,President,,REP,Roque Rocky De La Fuente,3,4,7
Chester,020 E BRADFORD N-1,President,,REP,Bill Weld,7,12,19
Chester,020 E BRADFORD N-1,President,,REP,Write-In,4,7,11
Chester,020 E BRADFORD N-1,Attorney General,,REP,Heather Heidelbaugh,84,54,138
Chester,020 E BRADFORD N-1,Attorney General,,REP,Write-In,0,0,0
Chester,020 E BRADFORD N-1,Auditor General,,REP,Timothy Defoor,83,54,137
Chester,020 E BRADFORD N-1,Auditor General,,REP,Write-In,0,0,0
Chester,020 E BRADFORD N-1,State Treasurer,,REP,Stacy L Garrity,83,54,137
Chester,020 E BRADFORD N-1,State Treasurer,,REP,Write-In,0,0,0
Chester,020 E BRADFORD N-1,U.S. House,6,REP,John Emmons,81,54,135
Chester,020 E BRADFORD N-1,U.S. House,6,REP,Write-In,0,0,0
Chester,020 E BRADFORD N-1,State Senate,19,REP,Kevin Runey,80,53,133
Chester,020 E BRADFORD N-1,State Senate,19,REP,Write-In,1,0,1
Chester,020 E BRADFORD N-1,General Assembly,158,REP,Eric Roe,85,55,140
Chester,020 E BRADFORD N-1,General Assembly,158,REP,Write-In,0,0,0
Chester,021 E BRADFORD N-2,Registered Voters,,,,,,2105
Chester,021 E BRADFORD N-2,Registered Voters,,DEM,,,,760
Chester,021 E BRADFORD N-2,Registered Voters,,REP,,,,1012
Chester,021 E BRADFORD N-2,Registered Voters,,NPA,,,,333
Chester,021 E BRADFORD N-2,Ballots Cast,,,,285,519,804
Chester,021 E BRADFORD N-2,Ballots Cast,,DEM,,95,352,447
Chester,021 E BRADFORD N-2,Ballots Cast,,REP,,190,167,357
Chester,021 E BRADFORD N-2,Ballots Cast,,NPA,,0,0,0
Chester,021 E BRADFORD N-2,President,,DEM,Bernie Sanders,16,51,67
Chester,021 E BRADFORD N-2,President,,DEM,Joseph R Biden,75,289,364
Chester,021 E BRADFORD N-2,President,,DEM,Tulsi Gabbard,1,3,4
Chester,021 E BRADFORD N-2,President,,DEM,Write-In,1,7,8
Chester,021 E BRADFORD N-2,Attorney General,,DEM,Josh Shapiro,91,327,418
Chester,021 E BRADFORD N-2,Attorney General,,DEM,Write-In,0,1,1
Chester,021 E BRADFORD N-2,Auditor General,,DEM,H Scott Conklin,2,16,18
Chester,021 E BRADFORD N-2,Auditor General,,DEM,Michael Lamb,8,18,26
Chester,021 E BRADFORD N-2,Auditor General,,DEM,Tracie Fountain,3,19,22
Chester,021 E BRADFORD N-2,Auditor General,,DEM,Rose Rosie Marie Davis,4,5,9
Chester,021 E BRADFORD N-2,Auditor General,,DEM,Nina Ahmad,42,128,170
Chester,021 E BRADFORD N-2,Auditor General,,DEM,Christina M Hartman,27,125,152
Chester,021 E BRADFORD N-2,Auditor General,,DEM,Write-In,0,1,1
Chester,021 E BRADFORD N-2,State Treasurer,,DEM,Joe Torsella,86,324,410
Chester,021 E BRADFORD N-2,State Treasurer,,DEM,Write-In,0,1,1
Chester,021 E BRADFORD N-2,U.S. House,6,DEM,Chrissy Houlahan,93,344,437
Chester,021 E BRADFORD N-2,U.S. House,6,DEM,Write-In,0,0,0
Chester,021 E BRADFORD N-2,State Senate,19,DEM,Carolyn Comitta,60,249,309
Chester,021 E BRADFORD N-2,State Senate,19,DEM,Kyle J Boyer,7,13,20
Chester,021 E BRADFORD N-2,State Senate,19,DEM,Don Vymazal,25,85,110
Chester,021 E BRADFORD N-2,State Senate,19,DEM,Write-In,0,0,0
Chester,021 E BRADFORD N-2,General Assembly,158,DEM,Christina Sappey,92,334,426
Chester,021 E BRADFORD N-2,General Assembly,158,DEM,Write-In,0,0,0
Chester,021 E BRADFORD N-2,President,,REP,Donald J Trump,174,113,287
Chester,021 E BRADFORD N-2,President,,REP,Roque Rocky De La Fuente,2,5,7
Chester,021 E BRADFORD N-2,President,,REP,Bill Weld,5,23,28
Chester,021 E BRADFORD N-2,President,,REP,Write-In,1,16,17
Chester,021 E BRADFORD N-2,Attorney General,,REP,Heather Heidelbaugh,183,150,333
Chester,021 E BRADFORD N-2,Attorney General,,REP,Write-In,0,1,1
Chester,021 E BRADFORD N-2,Auditor General,,REP,Timothy Defoor,182,153,335
Chester,021 E BRADFORD N-2,Auditor General,,REP,Write-In,0,1,1
Chester,021 E BRADFORD N-2,State Treasurer,,REP,Stacy L Garrity,182,150,332
Chester,021 E BRADFORD N-2,State Treasurer,,REP,Write-In,0,1,1
Chester,021 E BRADFORD N-2,U.S. House,6,REP,John Emmons,184,155,339
Chester,021 E BRADFORD N-2,U.S. House,6,REP,Write-In,0,1,1
Chester,021 E BRADFORD N-2,State Senate,19,REP,Kevin Runey,183,149,332
Chester,021 E BRADFORD N-2,State Senate,19,REP,Write-In,0,1,1
Chester,021 E BRADFORD N-2,General Assembly,158,REP,Eric Roe,182,161,343
Chester,021 E BRADFORD N-2,General Assembly,158,REP,Write-In,1,0,1
Chester,023 E BRADFORD S-1,Registered Voters,,,,,,2743
Chester,023 E BRADFORD S-1,Registered Voters,,DEM,,,,1190
Chester,023 E BRADFORD S-1,Registered Voters,,REP,,,,1089
Chester,023 E BRADFORD S-1,Registered Voters,,NPA,,,,464
Chester,023 E BRADFORD S-1,Ballots Cast,,,,326,611,937
Chester,023 E BRADFORD S-1,Ballots Cast,,DEM,,133,445,578
Chester,023 E BRADFORD S-1,Ballots Cast,,REP,,193,166,359
Chester,023 E BRADFORD S-1,Ballots Cast,,NPA,,0,0,0
Chester,023 E BRADFORD S-1,President,,DEM,Bernie Sanders,26,51,77
Chester,023 E BRADFORD S-1,President,,DEM,Joseph R Biden,96,390,486
Chester,023 E BRADFORD S-1,President,,DEM,Tulsi Gabbard,2,0,2
Chester,023 E BRADFORD S-1,President,,DEM,Write-In,7,3,10
Chester,023 E BRADFORD S-1,Attorney General,,DEM,Josh Shapiro,113,421,534
Chester,023 E BRADFORD S-1,Attorney General,,DEM,Write-In,3,0,3
Chester,023 E BRADFORD S-1,Auditor General,,DEM,H Scott Conklin,1,15,16
Chester,023 E BRADFORD S-1,Auditor General,,DEM,Michael Lamb,7,38,45
Chester,023 E BRADFORD S-1,Auditor General,,DEM,Tracie Fountain,7,27,34
Chester,023 E BRADFORD S-1,Auditor General,,DEM,Rose Rosie Marie Davis,7,14,21
Chester,023 E BRADFORD S-1,Auditor General,,DEM,Nina Ahmad,62,151,213
Chester,023 E BRADFORD S-1,Auditor General,,DEM,Christina M Hartman,30,160,190
Chester,023 E BRADFORD S-1,Auditor General,,DEM,Write-In,3,0,3
Chester,023 E BRADFORD S-1,State Treasurer,,DEM,Joe Torsella,114,404,518
Chester,023 E BRADFORD S-1,State Treasurer,,DEM,Write-In,3,0,3
Chester,023 E BRADFORD S-1,U.S. House,6,DEM,Chrissy Houlahan,119,438,557
Chester,023 E BRADFORD S-1,U.S. House,6,DEM,Write-In,5,1,6
Chester,023 E BRADFORD S-1,State Senate,19,DEM,Carolyn Comitta,93,340,433
Chester,023 E BRADFORD S-1,State Senate,19,DEM,Kyle J Boyer,10,22,32
Chester,023 E BRADFORD S-1,State Senate,19,DEM,Don Vymazal,24,76,100
Chester,023 E BRADFORD S-1,State Senate,19,DEM,Write-In,2,0,2
Chester,023 E BRADFORD S-1,General Assembly,158,DEM,Christina Sappey,118,425,543
Chester,023 E BRADFORD S-1,General Assembly,158,DEM,Write-In,3,0,3
Chester,023 E BRADFORD S-1,President,,REP,Donald J Trump,164,107,271
Chester,023 E BRADFORD S-1,President,,REP,Roque Rocky De La Fuente,5,8,13
Chester,023 E BRADFORD S-1,President,,REP,Bill Weld,12,22,34
Chester,023 E BRADFORD S-1,President,,REP,Write-In,6,14,20
Chester,023 E BRADFORD S-1,Attorney General,,REP,Heather Heidelbaugh,178,143,321
Chester,023 E BRADFORD S-1,Attorney General,,REP,Write-In,2,8,10
Chester,023 E BRADFORD S-1,Auditor General,,REP,Timothy Defoor,177,143,320
Chester,023 E BRADFORD S-1,Auditor General,,REP,Write-In,2,7,9
Chester,023 E BRADFORD S-1,State Treasurer,,REP,Stacy L Garrity,178,143,321
Chester,023 E BRADFORD S-1,State Treasurer,,REP,Write-In,1,7,8
Chester,023 E BRADFORD S-1,U.S. House,6,REP,John Emmons,180,141,321
Chester,023 E BRADFORD S-1,U.S. House,6,REP,Write-In,1,6,7
Chester,023 E BRADFORD S-1,State Senate,19,REP,Kevin Runey,176,135,311
Chester,023 E BRADFORD S-1,State Senate,19,REP,Write-In,1,7,8
Chester,023 E BRADFORD S-1,General Assembly,158,REP,Eric Roe,180,145,325
Chester,023 E BRADFORD S-1,General Assembly,158,REP,Write-In,2,6,8
Chester,024 E BRADFORD S-2,Registered Voters,,,,,,1667
Chester,024 E BRADFORD S-2,Registered Voters,,DEM,,,,551
Chester,024 E BRADFORD S-2,Registered Voters,,REP,,,,880
Chester,024 E BRADFORD S-2,Registered Voters,,NPA,,,,236
Chester,024 E BRADFORD S-2,Ballots Cast,,,,212,381,593
Chester,024 E BRADFORD S-2,Ballots Cast,,DEM,,55,250,305
Chester,024 E BRADFORD S-2,Ballots Cast,,REP,,157,131,288
Chester,024 E BRADFORD S-2,Ballots Cast,,NPA,,0,0,0
Chester,024 E BRADFORD S-2,President,,DEM,Bernie Sanders,13,17,30
Chester,024 E BRADFORD S-2,President,,DEM,Joseph R Biden,36,221,257
Chester,024 E BRADFORD S-2,President,,DEM,Tulsi Gabbard,2,4,6
Chester,024 E BRADFORD S-2,President,,DEM,Write-In,3,4,7
Chester,024 E BRADFORD S-2,Attorney General,,DEM,Josh Shapiro,45,229,274
Chester,024 E BRADFORD S-2,Attorney General,,DEM,Write-In,2,1,3
Chester,024 E BRADFORD S-2,Auditor General,,DEM,H Scott Conklin,4,8,12
Chester,024 E BRADFORD S-2,Auditor General,,DEM,Michael Lamb,1,16,17
Chester,024 E BRADFORD S-2,Auditor General,,DEM,Tracie Fountain,3,19,22
Chester,024 E BRADFORD S-2,Auditor General,,DEM,Rose Rosie Marie Davis,6,7,13
Chester,024 E BRADFORD S-2,Auditor General,,DEM,Nina Ahmad,19,68,87
Chester,024 E BRADFORD S-2,Auditor General,,DEM,Christina M Hartman,14,107,121
Chester,024 E BRADFORD S-2,Auditor General,,DEM,Write-In,0,0,0
Chester,024 E BRADFORD S-2,State Treasurer,,DEM,Joe Torsella,47,229,276
Chester,024 E BRADFORD S-2,State Treasurer,,DEM,Write-In,1,0,1
Chester,024 E BRADFORD S-2,U.S. House,6,DEM,Chrissy Houlahan,50,239,289
Chester,024 E BRADFORD S-2,U.S. House,6,DEM,Write-In,2,1,3
Chester,024 E BRADFORD S-2,State Senate,19,DEM,Carolyn Comitta,33,178,211
Chester,024 E BRADFORD S-2,State Senate,19,DEM,Kyle J Boyer,8,14,22
Chester,024 E BRADFORD S-2,State Senate,19,DEM,Don Vymazal,10,49,59
Chester,024 E BRADFORD S-2,State Senate,19,DEM,Write-In,1,0,1
Chester,024 E BRADFORD S-2,General Assembly,158,DEM,Christina Sappey,50,233,283
