county,precinct,office,district,party,candidate,votes,election_day,mail,provisional
Northampton,010001-1 ALLEN TWSP NORTHERN,Registered Voters,,,,1969,,,
Northampton,010001-1 ALLEN TWSP NORTHERN,Ballots Cast,,,,1679,965,700,14
Northampton,010001-1 ALLEN TWSP NORTHERN,Ballots Cast Blank,,,,0,0,0,0
Northampton,010001-1 ALLEN TWSP NORTHERN,President,,DEM,Joseph R. Biden,644,181,460,3
Northampton,010001-1 ALLEN TWSP NORTHERN,President,,REP,Donald J. Trump,1009,768,230,11
Northampton,010001-1 ALLEN TWSP NORTHERN,President,,LIB,Jo Jorgensen,17,11,6,0
Northampton,010001-1 ALLEN TWSP NORTHERN,President,,,Write-ins,2,0,2,0
Northampton,010001-1 ALLEN TWSP NORTHERN,Attorney General,,DEM,Josh Shapiro,639,189,447,3
Northampton,010001-1 ALLEN TWSP NORTHERN,Attorney General,,REP,Heather Heidelbaugh,938,711,216,11
Northampton,010001-1 ALLEN TWSP NORTHERN,Attorney General,,LIB,Daniel Wassmer,27,16,11,0
Northampton,010001-1 ALLEN TWSP NORTHERN,Attorney General,,GRE,Richard L Weiss,15,9,6,0
Northampton,010001-1 ALLEN TWSP NORTHERN,Attorney General,,,Write-ins,0,0,0,0
Northampton,010001-1 ALLEN TWSP NORTHERN,Auditor General,,DEM,Nina Ahmad,582,163,417,2
Northampton,010001-1 ALLEN TWSP NORTHERN,Auditor General,,REP,Timothy Defoor,953,717,224,12
Northampton,010001-1 ALLEN TWSP NORTHERN,Auditor General,,LIB,Jennifer Moore,50,29,21,0
Northampton,010001-1 ALLEN TWSP NORTHERN,Auditor General,,GRE,Olivia Faison,18,10,8,0
Northampton,010001-1 ALLEN TWSP NORTHERN,Auditor General,,,Write-ins,0,0,0,0
Northampton,010001-1 ALLEN TWSP NORTHERN,State Treasurer,,DEM,Joe Torsella,601,171,428,2
Northampton,010001-1 ALLEN TWSP NORTHERN,State Treasurer,,REP,Stacy L. Garrity,958,723,223,12
Northampton,010001-1 ALLEN TWSP NORTHERN,State Treasurer,,LIB,Joe Soloski,30,15,15,0
Northampton,010001-1 ALLEN TWSP NORTHERN,State Treasurer,,GRE,Timothy Runkle,22,11,11,0
Northampton,010001-1 ALLEN TWSP NORTHERN,State Treasurer,,,Write-ins,0,0,0,0
Northampton,010001-1 ALLEN TWSP NORTHERN,U.S. House,7,DEM,Susan Wild,632,186,444,2
Northampton,010001-1 ALLEN TWSP NORTHERN,U.S. House,7,REP,Lisa Scheller,1007,756,239,12
Northampton,010001-1 ALLEN TWSP NORTHERN,U.S. House,7,,Write-ins,2,0,2,0
Northampton,010001-1 ALLEN TWSP NORTHERN,State House,183,DEM,Jason Ruff,601,189,410,2
Northampton,010001-1 ALLEN TWSP NORTHERN,State House,183,REP,Zach Mako,1039,752,276,11
Northampton,010001-1 ALLEN TWSP NORTHERN,State House,183,,Write-ins,0,0,0,0
Northampton,010002-1 ALLEN TWSP SOUTHERN,Registered Voters,,,,2144,,,
Northampton,010002-1 ALLEN TWSP SOUTHERN,Ballots Cast,,,,1720,828,881,11
Northampton,010002-1 ALLEN TWSP SOUTHERN,Ballots Cast Blank,,,,0,0,0,0
Northampton,010002-1 ALLEN TWSP SOUTHERN,President,,DEM,Joseph R. Biden,804,196,604,4
Northampton,010002-1 ALLEN TWSP SOUTHERN,President,,REP,Donald J. Trump,895,621,267,7
Northampton,010002-1 ALLEN TWSP SOUTHERN,President,,LIB,Jo Jorgensen,16,9,7,0
Northampton,010002-1 ALLEN TWSP SOUTHERN,President,,,Write-ins,3,1,2,0
Northampton,010002-1 ALLEN TWSP SOUTHERN,Attorney General,,DEM,Josh Shapiro,801,196,600,5
Northampton,010002-1 ALLEN TWSP SOUTHERN,Attorney General,,REP,Heather Heidelbaugh,827,576,246,5
Northampton,010002-1 ALLEN TWSP SOUTHERN,Attorney General,,LIB,Daniel Wassmer,27,16,11,0
Northampton,010002-1 ALLEN TWSP SOUTHERN,Attorney General,,GRE,Richard L Weiss,14,4,10,0
Northampton,010002-1 ALLEN TWSP SOUTHERN,Attorney General,,,Write-ins,0,0,0,0
Northampton,010002-1 ALLEN TWSP SOUTHERN,Auditor General,,DEM,Nina Ahmad,734,174,556,4
Northampton,010002-1 ALLEN TWSP SOUTHERN,Auditor General,,REP,Timothy Defoor,860,580,274,6
Northampton,010002-1 ALLEN TWSP SOUTHERN,Auditor General,,LIB,Jennifer Moore,36,18,18,0
Northampton,010002-1 ALLEN TWSP SOUTHERN,Auditor General,,GRE,Olivia Faison,20,10,10,0
Northampton,010002-1 ALLEN TWSP SOUTHERN,Auditor General,,,Write-ins,0,0,0,0
Northampton,010002-1 ALLEN TWSP SOUTHERN,State Treasurer,,DEM,Joe Torsella,750,177,568,5
Northampton,010002-1 ALLEN TWSP SOUTHERN,State Treasurer,,REP,Stacy L. Garrity,840,582,253,5
Northampton,010002-1 ALLEN TWSP SOUTHERN,State Treasurer,,LIB,Joe Soloski,38,18,20,0
Northampton,010002-1 ALLEN TWSP SOUTHERN,State Treasurer,,GRE,Timothy Runkle,20,9,11,0
Northampton,010002-1 ALLEN TWSP SOUTHERN,State Treasurer,,,Write-ins,0,0,0,0
Northampton,010002-1 ALLEN TWSP SOUTHERN,U.S. House,7,DEM,Susan Wild,800,197,598,5
Northampton,010002-1 ALLEN TWSP SOUTHERN,U.S. House,7,REP,Lisa Scheller,875,604,266,5
Northampton,010002-1 ALLEN TWSP SOUTHERN,U.S. House,7,,Write-ins,1,0,1,0
Northampton,010002-1 ALLEN TWSP SOUTHERN,State House,183,DEM,Jason Ruff,738,188,546,4
Northampton,010002-1 ALLEN TWSP SOUTHERN,State House,183,REP,Zach Mako,925,604,314,7
Northampton,010002-1 ALLEN TWSP SOUTHERN,State House,183,,Write-ins,2,2,0,0
Northampton,020100-1 BANGOR BORO 1ST WARD,Registered Voters,,,,927,,,
Northampton,020100-1 BANGOR BORO 1ST WARD,Ballots Cast,,,,610,423,169,18
Northampton,020100-1 BANGOR BORO 1ST WARD,Ballots Cast Blank,,,,0,0,0,0
Northampton,020100-1 BANGOR BORO 1ST WARD,President,,DEM,Joseph R. Biden,265,129,132,4
Northampton,020100-1 BANGOR BORO 1ST WARD,President,,REP,Donald J. Trump,334,288,33,13
Northampton,020100-1 BANGOR BORO 1ST WARD,President,,LIB,Jo Jorgensen,8,6,1,1
Northampton,020100-1 BANGOR BORO 1ST WARD,President,,,Write-ins,2,0,2,0
Northampton,020100-1 BANGOR BORO 1ST WARD,Attorney General,,DEM,Josh Shapiro,256,128,123,5
Northampton,020100-1 BANGOR BORO 1ST WARD,Attorney General,,REP,Heather Heidelbaugh,311,264,35,12
Northampton,020100-1 BANGOR BORO 1ST WARD,Attorney General,,LIB,Daniel Wassmer,19,10,8,1
Northampton,020100-1 BANGOR BORO 1ST WARD,Attorney General,,GRE,Richard L Weiss,8,5,3,0
Northampton,020100-1 BANGOR BORO 1ST WARD,Attorney General,,,Write-ins,0,0,0,0
Northampton,020100-1 BANGOR BORO 1ST WARD,Auditor General,,DEM,Nina Ahmad,241,119,117,5
Northampton,020100-1 BANGOR BORO 1ST WARD,Auditor General,,REP,Timothy Defoor,316,265,39,12
Northampton,020100-1 BANGOR BORO 1ST WARD,Auditor General,,LIB,Jennifer Moore,22,14,7,1
Northampton,020100-1 BANGOR BORO 1ST WARD,Auditor General,,GRE,Olivia Faison,10,6,4,0
Northampton,020100-1 BANGOR BORO 1ST WARD,Auditor General,,,Write-ins,0,0,0,0
Northampton,020100-1 BANGOR BORO 1ST WARD,State Treasurer,,DEM,Joe Torsella,253,124,124,5
Northampton,020100-1 BANGOR BORO 1ST WARD,State Treasurer,,REP,Stacy L. Garrity,315,263,40,12
Northampton,020100-1 BANGOR BORO 1ST WARD,State Treasurer,,LIB,Joe Soloski,18,15,2,1
Northampton,020100-1 BANGOR BORO 1ST WARD,State Treasurer,,GRE,Timothy Runkle,8,5,3,0
Northampton,020100-1 BANGOR BORO 1ST WARD,State Treasurer,,,Write-ins,0,0,0,0
Northampton,020100-1 BANGOR BORO 1ST WARD,U.S. House,7,DEM,Susan Wild,265,131,129,5
Northampton,020100-1 BANGOR BORO 1ST WARD,U.S. House,7,REP,Lisa Scheller,334,281,40,13
Northampton,020100-1 BANGOR BORO 1ST WARD,U.S. House,7,,Write-ins,1,1,0,0
Northampton,020100-1 BANGOR BORO 1ST WARD,State House,137,DEM,Katelind Brennan,203,104,95,4
Northampton,020100-1 BANGOR BORO 1ST WARD,State House,137,REP,Joe Emrick,392,308,71,13
Northampton,020100-1 BANGOR BORO 1ST WARD,State House,137,,Write-ins,1,1,0,0
Northampton,020200-1 BANGOR BORO 2ND WARD,Registered Voters,,,,819,,,
Northampton,020200-1 BANGOR BORO 2ND WARD,Ballots Cast,,,,555,385,164,6
Northampton,020200-1 BANGOR BORO 2ND WARD,Ballots Cast Blank,,,,0,0,0,0
Northampton,020200-1 BANGOR BORO 2ND WARD,President,,DEM,Joseph R. Biden,232,116,113,3
Northampton,020200-1 BANGOR BORO 2ND WARD,President,,REP,Donald J. Trump,313,262,48,3
Northampton,020200-1 BANGOR BORO 2ND WARD,President,,LIB,Jo Jorgensen,9,7,2,0
Northampton,020200-1 BANGOR BORO 2ND WARD,President,,,Write-ins,0,0,0,0
Northampton,020200-1 BANGOR BORO 2ND WARD,Attorney General,,DEM,Josh Shapiro,224,116,106,2
Northampton,020200-1 BANGOR BORO 2ND WARD,Attorney General,,REP,Heather Heidelbaugh,271,223,45,3
Northampton,020200-1 BANGOR BORO 2ND WARD,Attorney General,,LIB,Daniel Wassmer,21,14,6,1
Northampton,020200-1 BANGOR BORO 2ND WARD,Attorney General,,GRE,Richard L Weiss,8,7,1,0
Northampton,020200-1 BANGOR BORO 2ND WARD,Attorney General,,,Write-ins,0,0,0,0
Northampton,020200-1 BANGOR BORO 2ND WARD,Auditor General,,DEM,Nina Ahmad,202,98,101,3
Northampton,020200-1 BANGOR BORO 2ND WARD,Auditor General,,REP,Timothy Defoor,278,229,47,2
Northampton,020200-1 BANGOR BORO 2ND WARD,Auditor General,,LIB,Jennifer Moore,29,23,5,1
Northampton,020200-1 BANGOR BORO 2ND WARD,Auditor General,,GRE,Olivia Faison,6,3,3,0
Northampton,020200-1 BANGOR BORO 2ND WARD,Auditor General,,,Write-ins,0,0,0,0
Northampton,020200-1 BANGOR BORO 2ND WARD,State Treasurer,,DEM,Joe Torsella,213,105,106,2
Northampton,020200-1 BANGOR BORO 2ND WARD,State Treasurer,,REP,Stacy L. Garrity,279,230,46,3
Northampton,020200-1 BANGOR BORO 2ND WARD,State Treasurer,,LIB,Joe Soloski,21,18,3,0
Northampton,020200-1 BANGOR BORO 2ND WARD,State Treasurer,,GRE,Timothy Runkle,8,4,3,1
Northampton,020200-1 BANGOR BORO 2ND WARD,State Treasurer,,,Write-ins,0,0,0,0
Northampton,020200-1 BANGOR BORO 2ND WARD,U.S. House,7,DEM,Susan Wild,220,115,103,2
Northampton,020200-1 BANGOR BORO 2ND WARD,U.S. House,7,REP,Lisa Scheller,305,247,54,4
Northampton,020200-1 BANGOR BORO 2ND WARD,U.S. House,7,,Write-ins,0,0,0,0
Northampton,020200-1 BANGOR BORO 2ND WARD,State House,137,DEM,Katelind Brennan,157,82,73,2
Northampton,020200-1 BANGOR BORO 2ND WARD,State House,137,REP,Joe Emrick,373,284,85,4
Northampton,020200-1 BANGOR BORO 2ND WARD,State House,137,,Write-ins,0,0,0,0
Northampton,020300-1 BANGOR BORO 3RD WARD,Registered Voters,,,,853,,,
Northampton,020300-1 BANGOR BORO 3RD WARD,Ballots Cast,,,,633,438,185,10
Northampton,020300-1 BANGOR BORO 3RD WARD,Ballots Cast Blank,,,,0,0,0,0
Northampton,020300-1 BANGOR BORO 3RD WARD,President,,DEM,Joseph R. Biden,254,129,119,6
