county,precinct,office,district,candidate,party,election_day,absentee,votes
Susquehanna,Auburn TWP,State Treasurer,,Stacy L. Garrity,REP,624,80,704
Susquehanna,Auburn TWP,State Treasurer,,Joe Soloski,LIB,17,3,20
Susquehanna,Auburn TWP,State Treasurer,,Timothy Runkle,GRN,3,3,6
Susquehanna,Auburn TWP,State Treasurer,,Write-in,,0,0,0
Susquehanna,Auburn TWP,U.S. House,12,Lee Griffin,DEM,81,106,187
Susquehanna,Auburn TWP,U.S. House,12,Fred Keller,REP,642,90,732
Susquehanna,Auburn TWP,U.S. House,12,Write-in,,1,0,1
Susquehanna,Auburn TWP,State Senate,23,Jackie Baker,DEM,,,
Susquehanna,Auburn TWP,State Senate,23,Gene Yaw,REP,,,
Susquehanna,Auburn TWP,State Senate,23,Write-in,,,,
Susquehanna,Auburn TWP,State House,110,Tina Pickett,REP,671,146,817
Susquehanna,Auburn TWP,State House,110,Larry Frey,LIB,52,42,94
Susquehanna,Auburn TWP,State House,110,Write-in,,2,3,5
Susquehanna,Auburn TWP,State House,111,Jonathan Fritz,REP,,,
Susquehanna,Auburn TWP,State House,111,Write-in,,,,
Susquehanna,Bridgewater TWP,Registered Voters,,,,,,1825
Susquehanna,Bridgewater TWP,Ballots Cast,,,,957,460,1417
Susquehanna,Bridgewater TWP,President,,Joseph R. Biden,DEM,144,256,400
Susquehanna,Bridgewater TWP,President,,Donald J. Trump,REP,793,191,984
Susquehanna,Bridgewater TWP,President,,Jo Jorgensen,LIB,14,6,20
Susquehanna,Bridgewater TWP,President,,Write-in,,2,2,4
Susquehanna,Bridgewater TWP,Attorney General,,Josh Shapiro,DEM,157,251,408
Susquehanna,Bridgewater TWP,Attorney General,,Heather Heidelbaug H.,REP,758,196,954
Susquehanna,Bridgewater TWP,Attorney General,,Daniel Wassmer,LIB,22,4,26
Susquehanna,Bridgewater TWP,Attorney General,,Richard L. Weiss,GRN,3,4,7
Susquehanna,Bridgewater TWP,Attorney General,,Write-in,,1,0,1
Susquehanna,Bridgewater TWP,Auditor General,,Nina Ahmad,DEM,138,200,338
Susquehanna,Bridgewater TWP,Auditor General,,Timothy Defoor,REP,752,230,982
Susquehanna,Bridgewater TWP,Auditor General,,Jennifer Moore,LIB,33,9,42
Susquehanna,Bridgewater TWP,Auditor General,,Olivia Faison,GRN,4,7,11
Susquehanna,Bridgewater TWP,Auditor General,,Write-in,,1,0,1
Susquehanna,Bridgewater TWP,State Treasurer,,Joe Torsella,DEM,135,214,349
Susquehanna,Bridgewater TWP,State Treasurer,,Stacy L. Garrity,REP,767,218,985
Susquehanna,Bridgewater TWP,State Treasurer,,Joe Soloski,LIB,25,4,29
Susquehanna,Bridgewater TWP,State Treasurer,,Timothy Runkle,GRN,9,11,20
Susquehanna,Bridgewater TWP,State Treasurer,,Write-in,,3,1,4
Susquehanna,Bridgewater TWP,U.S. House,12,Lee Griffin,DEM,129,223,352
Susquehanna,Bridgewater TWP,U.S. House,12,Fred Keller,REP,811,228,1039
Susquehanna,Bridgewater TWP,U.S. House,12,Write-in,,2,2,4
Susquehanna,Bridgewater TWP,State Senate,23,Jackie Baker,DEM,137,216,353
Susquehanna,Bridgewater TWP,State Senate,23,Gene Yaw,REP,796,233,1029
Susquehanna,Bridgewater TWP,State Senate,23,Write-in,,3,1,4
Susquehanna,Bridgewater TWP,State House,110,Tina Pickett,REP,,,
Susquehanna,Bridgewater TWP,State House,110,Larry Frey,LIB,,,
Susquehanna,Bridgewater TWP,State House,110,Write-in,,,,
Susquehanna,Bridgewater TWP,State House,111,Jonathan Fritz,REP,894,337,1231
Susquehanna,Bridgewater TWP,State House,111,Write-in,,18,22,40
Susquehanna,Brooklyn TWP,Registered Voters,,,,,,593
Susquehanna,Brooklyn TWP,Ballots Cast,,,,394,107,501
Susquehanna,Brooklyn TWP,President,,Joseph R. Biden,DEM,57,61,118
Susquehanna,Brooklyn TWP,President,,Donald J. Trump,REP,324,45,369
Susquehanna,Brooklyn TWP,President,,Jo Jorgensen,LIB,7,1,8
Susquehanna,Brooklyn TWP,President,,Write-in,,0,0,0
Susquehanna,Brooklyn TWP,Attorney General,,Josh Shapiro,DEM,68,56,124
Susquehanna,Brooklyn TWP,Attorney General,,Heather Heidelbaug H.,REP,306,47,353
Susquehanna,Brooklyn TWP,Attorney General,,Daniel Wassmer,LIB,5,1,6
Susquehanna,Brooklyn TWP,Attorney General,,Richard L. Weiss,GRN,3,1,4
Susquehanna,Brooklyn TWP,Attorney General,,Write-in,,0,0,0
Susquehanna,Brooklyn TWP,Auditor General,,Nina Ahmad,DEM,52,55,107
Susquehanna,Brooklyn TWP,Auditor General,,Timothy Defoor,REP,322,47,369
Susquehanna,Brooklyn TWP,Auditor General,,Jennifer Moore,LIB,10,1,11
Susquehanna,Brooklyn TWP,Auditor General,,Olivia Faison,GRN,0,2,2
Susquehanna,Brooklyn TWP,Auditor General,,Write-in,,0,0,0
Susquehanna,Brooklyn TWP,State Treasurer,,Joe Torsella,DEM,55,62,117
Susquehanna,Brooklyn TWP,State Treasurer,,Stacy L. Garrity,REP,326,40,366
Susquehanna,Brooklyn TWP,State Treasurer,,Joe Soloski,LIB,4,2,6
Susquehanna,Brooklyn TWP,State Treasurer,,Timothy Runkle,GRN,2,2,4
Susquehanna,Brooklyn TWP,State Treasurer,,Write-in,,0,0,0
Susquehanna,Brooklyn TWP,U.S. House,12,Lee Griffin,DEM,56,59,115
Susquehanna,Brooklyn TWP,U.S. House,12,Fred Keller,REP,334,47,381
Susquehanna,Brooklyn TWP,U.S. House,12,Write-in,,0,0,0
Susquehanna,Brooklyn TWP,State Senate,23,Jackie Baker,DEM,,,
Susquehanna,Brooklyn TWP,State Senate,23,Gene Yaw,REP,,,
Susquehanna,Brooklyn TWP,State Senate,23,Write-in,,,,
Susquehanna,Brooklyn TWP,State House,110,Tina Pickett,REP,,,
Susquehanna,Brooklyn TWP,State House,110,Larry Frey,LIB,,,
Susquehanna,Brooklyn TWP,State House,110,Write-in,,,,
Susquehanna,Brooklyn TWP,State House,111,Jonathan Fritz,REP,369,68,437
Susquehanna,Brooklyn TWP,State House,111,Write-in,,2,6,8
Susquehanna,Choconut TWP,Registered Voters,,,,,,528
Susquehanna,Choconut TWP,Ballots Cast,,,,285,117,402
Susquehanna,Choconut TWP,President,,Joseph R. Biden,DEM,75,70,145
Susquehanna,Choconut TWP,President,,Donald J. Trump,REP,201,45,246
Susquehanna,Choconut TWP,President,,Jo Jorgensen,LIB,2,2,4
Susquehanna,Choconut TWP,President,,Write-in,,0,0,0
Susquehanna,Choconut TWP,Attorney General,,Josh Shapiro,DEM,65,63,128
Susquehanna,Choconut TWP,Attorney General,,Heather Heidelbaug H.,REP,204,45,249
Susquehanna,Choconut TWP,Attorney General,,Daniel Wassmer,LIB,7,3,10
Susquehanna,Choconut TWP,Attorney General,,Richard L. Weiss,GRN,1,1,2
Susquehanna,Choconut TWP,Attorney General,,Write-in,,0,0,0
Susquehanna,Choconut TWP,Auditor General,,Nina Ahmad,DEM,66,61,127
Susquehanna,Choconut TWP,Auditor General,,Timothy Defoor,REP,199,47,246
Susquehanna,Choconut TWP,Auditor General,,Jennifer Moore,LIB,8,1,9
Susquehanna,Choconut TWP,Auditor General,,Olivia Faison,GRN,3,3,6
Susquehanna,Choconut TWP,Auditor General,,Write-in,,0,0,0
Susquehanna,Choconut TWP,State Treasurer,,Joe Torsella,DEM,65,58,123
Susquehanna,Choconut TWP,State Treasurer,,Stacy L. Garrity,REP,202,48,250
Susquehanna,Choconut TWP,State Treasurer,,Joe Soloski,LIB,6,4,10
Susquehanna,Choconut TWP,State Treasurer,,Timothy Runkle,GRN,3,2,5
Susquehanna,Choconut TWP,State Treasurer,,Write-in,,0,0,0
Susquehanna,Choconut TWP,U.S. House,12,Lee Griffin,DEM,65,60,125
Susquehanna,Choconut TWP,U.S. House,12,Fred Keller,REP,213,51,264
Susquehanna,Choconut TWP,U.S. House,12,Write-in,,0,1,1
Susquehanna,Choconut TWP,State Senate,23,Jackie Baker,DEM,67,61,128
Susquehanna,Choconut TWP,State Senate,23,Gene Yaw,REP,212,51,263
Susquehanna,Choconut TWP,State Senate,23,Write-in,,0,0,0
Susquehanna,Choconut TWP,State House,110,Tina Pickett,REP,,,
Susquehanna,Choconut TWP,State House,110,Larry Frey,LIB,,,
Susquehanna,Choconut TWP,State House,110,Write-in,,,,
Susquehanna,Choconut TWP,State House,111,Jonathan Fritz,REP,255,79,334
Susquehanna,Choconut TWP,State House,111,Write-in,,6,5,11
Susquehanna,Clifford TWP,Registered Voters,,,,,,1528
Susquehanna,Clifford TWP,Ballots Cast,,,,875,343,1218
Susquehanna,Clifford TWP,President,,Joseph R. Biden,DEM,185,208,393
Susquehanna,Clifford TWP,President,,Donald J. Trump,REP,680,129,809
Susquehanna,Clifford TWP,President,,Jo Jorgensen,LIB,7,1,8
Susquehanna,Clifford TWP,President,,Write-in,,2,2,4
Susquehanna,Clifford TWP,Attorney General,,Josh Shapiro,DEM,205,214,419
Susquehanna,Clifford TWP,Attorney General,,Heather Heidelbaug H.,REP,640,121,761
Susquehanna,Clifford TWP,Attorney General,,Daniel Wassmer,LIB,10,1,11
Susquehanna,Clifford TWP,Attorney General,,Richard L. Weiss,GRN,12,7,19
Susquehanna,Clifford TWP,Attorney General,,Write-in,,0,0,0
Susquehanna,Clifford TWP,Auditor General,,Nina Ahmad,DEM,169,187,356
Susquehanna,Clifford TWP,Auditor General,,Timothy Defoor,REP,646,138,784
Susquehanna,Clifford TWP,Auditor General,,Jennifer Moore,LIB,31,5,36
Susquehanna,Clifford TWP,Auditor General,,Olivia Faison,GRN,10,6,16
Susquehanna,Clifford TWP,Auditor General,,Write-in,,0,0,0
Susquehanna,Clifford TWP,State Treasurer,,Joe Torsella,DEM,172,193,365
Susquehanna,Clifford TWP,State Treasurer,,Stacy L. Garrity,REP,660,134,794
Susquehanna,Clifford TWP,State Treasurer,,Joe Soloski,LIB,22,8,30
Susquehanna,Clifford TWP,State Treasurer,,Timothy Runkle,GRN,9,2,11
Susquehanna,Clifford TWP,State Treasurer,,Write-in,,0,0,0
Susquehanna,Clifford TWP,U.S. House,12,Lee Griffin,DEM,178,195,373
Susquehanna,Clifford TWP,U.S. House,12,Fred Keller,REP,689,143,832
Susquehanna,Clifford TWP,U.S. House,12,Write-in,,1,0,1
Susquehanna,Clifford TWP,State Senate,23,Jackie Baker,DEM,,,
Susquehanna,Clifford TWP,State Senate,23,Gene Yaw,REP,,,
Susquehanna,Clifford TWP,State Senate,23,Write-in,,,,
Susquehanna,Clifford TWP,State House,110,Tina Pickett,REP,,,
Susquehanna,Clifford TWP,State House,110,Larry Frey,LIB,,,
Susquehanna,Clifford TWP,State House,110,Write-in,,,,
Susquehanna,Clifford TWP,State House,111,Jonathan Fritz,REP,799,229,1028
Susquehanna,Clifford TWP,State House,111,Write-in,,17,24,41
Susquehanna,Dimock TWP,Registered Voters,,,,,,901
Susquehanna,Dimock TWP,Ballots Cast,,,,549,158,707
Susquehanna,Dimock TWP,President,,Joseph R. Biden,DEM,63,95,158
Susquehanna,Dimock TWP,President,,Donald J. Trump,REP,479,61,540
Susquehanna,Dimock TWP,President,,Jo Jorgensen,LIB,3,2,5
Susquehanna,Dimock TWP,President,,Write-in,,1,0,1
Susquehanna,Dimock TWP,Attorney General,,Josh Shapiro,DEM,95,99,194
Susquehanna,Dimock TWP,Attorney General,,Heather Heidelbaug H.,REP,435,48,483
Susquehanna,Dimock TWP,Attorney General,,Daniel Wassmer,LIB,8,6,14
Susquehanna,Dimock TWP,Attorney General,,Richard L. Weiss,GRN,2,2,4
Susquehanna,Dimock TWP,Attorney General,,Write-in,,0,1,1
Susquehanna,Dimock TWP,Auditor General,,Nina Ahmad,DEM,59,81,140
Susquehanna,Dimock TWP,Auditor General,,Timothy Defoor,REP,451,60,511
Susquehanna,Dimock TWP,Auditor General,,Jennifer Moore,LIB,18,7,25
Susquehanna,Dimock TWP,Auditor General,,Olivia Faison,GRN,6,3,9
Susquehanna,Dimock TWP,Auditor General,,Write-in,,0,1,1
Susquehanna,Dimock TWP,State Treasurer,,Joe Torsella,DEM,70,83,153
Susquehanna,Dimock TWP,State Treasurer,,Stacy L. Garrity,REP,457,56,513
Susquehanna,Dimock TWP,State Treasurer,,Joe Soloski,LIB,8,5,13
Susquehanna,Dimock TWP,State Treasurer,,Timothy Runkle,GRN,2,7,9
Susquehanna,Dimock TWP,State Treasurer,,Write-in,,0,1,1
Susquehanna,Dimock TWP,U.S. House,12,Lee Griffin,DEM,62,79,141
Susquehanna,Dimock TWP,U.S. House,12,Fred Keller,REP,478,75,553
Susquehanna,Dimock TWP,U.S. House,12,Write-in,,0,1,1
Susquehanna,Dimock TWP,State Senate,23,Jackie Baker,DEM,71,79,150
Susquehanna,Dimock TWP,State Senate,23,Gene Yaw,REP,468,75,543
Susquehanna,Dimock TWP,State Senate,23,Write-in,,0,1,1
Susquehanna,Dimock TWP,State House,110,Tina Pickett,REP,503,106,609
Susquehanna,Dimock TWP,State House,110,Larry Frey,LIB,34,37,71
Susquehanna,Dimock TWP,State House,110,Write-in,,0,4,4
Susquehanna,Dimock TWP,State House,111,Jonathan Fritz,REP,,,
Susquehanna,Dimock TWP,State House,111,Write-in,,,,
Susquehanna,Forest City Boro,Registered Voters,,,,,,957
Susquehanna,Forest City Boro,Ballots Cast,,,,518,203,721
Susquehanna,Forest City Boro,President,,Joseph R. Biden,DEM,128,147,275
Susquehanna,Forest City Boro,President,,Donald J. Trump,REP,379,52,431
Susquehanna,Forest City Boro,President,,Jo Jorgensen,LIB,8,3,11
Susquehanna,Forest City Boro,President,,Write-in,,1,0,1
Susquehanna,Forest City Boro,Attorney General,,Josh Shapiro,DEM,134,154,288
Susquehanna,Forest City Boro,Attorney General,,Heather Heidelbaug H.,REP,351,41,392
Susquehanna,Forest City Boro,Attorney General,,Daniel Wassmer,LIB,14,3,17
Susquehanna,Forest City Boro,Attorney General,,Richard L. Weiss,GRN,10,3,13
Susquehanna,Forest City Boro,Attorney General,,Write-in,,0,0,0
Susquehanna,Forest City Boro,Auditor General,,Nina Ahmad,DEM,122,145,267
Susquehanna,Forest City Boro,Auditor General,,Timothy Defoor,REP,351,46,397
Susquehanna,Forest City Boro,Auditor General,,Jennifer Moore,LIB,17,4,21
Susquehanna,Forest City Boro,Auditor General,,Olivia Faison,GRN,13,3,16
Susquehanna,Forest City Boro,Auditor General,,Write-in,,0,0,0
Susquehanna,Forest City Boro,State Treasurer,,Joe Torsella,DEM,127,142,269
Susquehanna,Forest City Boro,State Treasurer,,Stacy L. Garrity,REP,357,48,405
Susquehanna,Forest City Boro,State Treasurer,,Joe Soloski,LIB,16,5,21
Susquehanna,Forest City Boro,State Treasurer,,Timothy Runkle,GRN,7,3,10
Susquehanna,Forest City Boro,State Treasurer,,Write-in,,0,0,0
Susquehanna,Forest City Boro,U.S. House,12,Lee Griffin,DEM,126,146,272
Susquehanna,Forest City Boro,U.S. House,12,Fred Keller,REP,381,54,435
Susquehanna,Forest City Boro,U.S. House,12,Write-in,,1,0,1
Susquehanna,Forest City Boro,State Senate,23,Jackie Baker,DEM,,,
Susquehanna,Forest City Boro,State Senate,23,Gene Yaw,REP,,,
Susquehanna,Forest City Boro,State Senate,23,Write-in,,,,
Susquehanna,Forest City Boro,State House,110,Tina Pickett,REP,,,
Susquehanna,Forest City Boro,State House,110,Larry Frey,LIB,,,
Susquehanna,Forest City Boro,State House,110,Write-in,,,,
Susquehanna,Forest City Boro,State House,111,Jonathan Fritz,REP,466,126,592
Susquehanna,Forest City Boro,State House,111,Write-in,,8,10,18
Susquehanna,Forest Lake TWP,Registered Voters,,,,,,811
Susquehanna,Forest Lake TWP,Ballots Cast,,,,524,119,643
Susquehanna,Forest Lake TWP,President,,Joseph R. Biden,DEM,88,59,147
Susquehanna,Forest Lake TWP,President,,Donald J. Trump,REP,430,55,485
Susquehanna,Forest Lake TWP,President,,Jo Jorgensen,LIB,2,2,4
Susquehanna,Forest Lake TWP,President,,Write-in,,2,2,4
Susquehanna,Forest Lake TWP,Attorney General,,Josh Shapiro,DEM,85,57,142
Susquehanna,Forest Lake TWP,Attorney General,,Heather Heidelbaug H.,REP,423,56,479
Susquehanna,Forest Lake TWP,Attorney General,,Daniel Wassmer,LIB,6,2,8
Susquehanna,Forest Lake TWP,Attorney General,,Richard L. Weiss,GRN,3,2,5
Susquehanna,Forest Lake TWP,Attorney General,,Write-in,,0,0,0
Susquehanna,Forest Lake TWP,Auditor General,,Nina Ahmad,DEM,77,56,133
Susquehanna,Forest Lake TWP,Auditor General,,Timothy Defoor,REP,421,54,475
Susquehanna,Forest Lake TWP,Auditor General,,Jennifer Moore,LIB,10,4,14
Susquehanna,Forest Lake TWP,Auditor General,,Olivia Faison,GRN,6,1,7
Susquehanna,Forest Lake TWP,Auditor General,,Write-in,,0,0,0
Susquehanna,Forest Lake TWP,State Treasurer,,Joe Torsella,DEM,74,54,128
Susquehanna,Forest Lake TWP,State Treasurer,,Stacy L. Garrity,REP,429,58,487
Susquehanna,Forest Lake TWP,State Treasurer,,Joe Soloski,LIB,11,1,12
Susquehanna,Forest Lake TWP,State Treasurer,,Timothy Runkle,GRN,5,2,7
Susquehanna,Forest Lake TWP,State Treasurer,,Write-in,,0,0,0
Susquehanna,Forest Lake TWP,U.S. House,12,Lee Griffin,DEM,79,60,139
Susquehanna,Forest Lake TWP,U.S. House,12,Fred Keller,REP,440,58,498
Susquehanna,Forest Lake TWP,U.S. House,12,Write-in,,0,0,0
Susquehanna,Forest Lake TWP,State Senate,23,Jackie Baker,DEM,79,55,134
Susquehanna,Forest Lake TWP,State Senate,23,Gene Yaw,REP,440,63,503
Susquehanna,Forest Lake TWP,State Senate,23,Write-in,,0,0,0
Susquehanna,Forest Lake TWP,State House,110,Tina Pickett,REP,,,
Susquehanna,Forest Lake TWP,State House,110,Larry Frey,LIB,,,
Susquehanna,Forest Lake TWP,State House,110,Write-in,,,,
Susquehanna,Forest Lake TWP,State House,111,Jonathan Fritz,REP,491,85,576
Susquehanna,Forest Lake TWP,State House,111,Write-in,,6,9,15
Susquehanna,Franklin TWP,Registered Voters,,,,,,619
Susquehanna,Franklin TWP,Ballots Cast,,,,396,107,503
Susquehanna,Franklin TWP,President,,Joseph R. Biden,DEM,64,57,121
Susquehanna,Franklin TWP,President,,Donald J. Trump,REP,325,46,371
Susquehanna,Franklin TWP,President,,Jo Jorgensen,LIB,3,3,6
Susquehanna,Franklin TWP,President,,Write-in,,3,0,3
Susquehanna,Franklin TWP,Attorney General,,Josh Shapiro,DEM,68,57,125
Susquehanna,Franklin TWP,Attorney General,,Heather Heidelbaug H.,REP,313,43,356
Susquehanna,Franklin TWP,Attorney General,,Daniel Wassmer,LIB,6,3,9
Susquehanna,Franklin TWP,Attorney General,,Richard L. Weiss,GRN,0,3,3
Susquehanna,Franklin TWP,Attorney General,,Write-in,,1,0,1
Susquehanna,Franklin TWP,Auditor General,,Nina Ahmad,DEM,58,48,106
Susquehanna,Franklin TWP,Auditor General,,Timothy Defoor,REP,315,50,365
Susquehanna,Franklin TWP,Auditor General,,Jennifer Moore,LIB,8,2,10
Susquehanna,Franklin TWP,Auditor General,,Olivia Faison,GRN,4,5,9
Susquehanna,Franklin TWP,Auditor General,,Write-in,,1,0,1
Susquehanna,Franklin TWP,State Treasurer,,Joe Torsella,DEM,53,54,107
Susquehanna,Franklin TWP,State Treasurer,,Stacy L. Garrity,REP,325,48,373
Susquehanna,Franklin TWP,State Treasurer,,Joe Soloski,LIB,6,2,8
Susquehanna,Franklin TWP,State Treasurer,,Timothy Runkle,GRN,3,2,5
Susquehanna,Franklin TWP,State Treasurer,,Write-in,,1,0,1
Susquehanna,Franklin TWP,U.S. House,12,Lee Griffin,DEM,57,53,110
Susquehanna,Franklin TWP,U.S. House,12,Fred Keller,REP,331,53,384
Susquehanna,Franklin TWP,U.S. House,12,Write-in,,1,0,1
Susquehanna,Franklin TWP,State Senate,23,Jackie Baker,DEM,64,54,118
Susquehanna,Franklin TWP,State Senate,23,Gene Yaw,REP,323,52,375
Susquehanna,Franklin TWP,State Senate,23,Write-in,,1,0,1
Susquehanna,Franklin TWP,State House,110,Tina Pickett,REP,,,
Susquehanna,Franklin TWP,State House,110,Larry Frey,LIB,,,
Susquehanna,Franklin TWP,State House,110,Write-in,,,,
Susquehanna,Franklin TWP,State House,111,Jonathan Fritz,REP,371,81,452
Susquehanna,Franklin TWP,State House,111,Write-in,,7,4,11
Susquehanna,Friendsville Boro,Registered Voters,,,,,,66
Susquehanna,Friendsville Boro,Ballots Cast,,,,37,17,54
Susquehanna,Friendsville Boro,President,,Joseph R. Biden,DEM,3,9,12
Susquehanna,Friendsville Boro,President,,Donald J. Trump,REP,33,8,41
Susquehanna,Friendsville Boro,President,,Jo Jorgensen,LIB,1,0,1
Susquehanna,Friendsville Boro,President,,Write-in,,0,0,0
Susquehanna,Friendsville Boro,Attorney General,,Josh Shapiro,DEM,4,9,13
Susquehanna,Friendsville Boro,Attorney General,,Heather Heidelbaug H.,REP,28,8,36
Susquehanna,Friendsville Boro,Attorney General,,Daniel Wassmer,LIB,3,0,3
Susquehanna,Friendsville Boro,Attorney General,,Richard L. Weiss,GRN,1,0,1
Susquehanna,Friendsville Boro,Attorney General,,Write-in,,0,0,0
Susquehanna,Friendsville Boro,Auditor General,,Nina Ahmad,DEM,3,8,11
Susquehanna,Friendsville Boro,Auditor General,,Timothy Defoor,REP,30,9,39
Susquehanna,Friendsville Boro,Auditor General,,Jennifer Moore,LIB,2,0,2
