county,precinct,office,district,party,candidate,votes,election_day,provisional,absentee
Armstrong,Apollo Borough,Governor,,DEM,Josh Shapiro,56,39,0,17
Armstrong,Apollo Borough,Governor,,DEM,Scattered,0,0,0,0
Armstrong,Apollo Borough,Governor,,REP,Stacy Garrity,46,39,0,7
Armstrong,Apollo Borough,Governor,,REP,Doug Mastriano,0,0,0,0
Armstrong,Apollo Borough,Governor,,REP,Scattered,0,0,0,0
Armstrong,Apollo Borough,Lieutenant Governor,,DEM,Austin Davis,57,40,0,17
Armstrong,Apollo Borough,Lieutenant Governor,,DEM,Scattered,0,0,0,0
Armstrong,Apollo Borough,Lieutenant Governor,,REP,John Ventre,32,26,0,6
Armstrong,Apollo Borough,Lieutenant Governor,,REP,Jason Richey,14,13,0,1
Armstrong,Apollo Borough,Lieutenant Governor,,REP,Scattered,0,0,0,0
Armstrong,Apollo Borough,U.S. House,15,DEM,Ray Bilger,55,39,0,16
Armstrong,Apollo Borough,U.S. House,15,DEM,Scattered,0,0,0,0
Armstrong,Apollo Borough,U.S. House,15,REP,Glenn Gt Thompson,46,38,0,8
Armstrong,Apollo Borough,U.S. House,15,REP,Scattered,1,1,0,0
Armstrong,Apollo Borough,State House,60,DEM,Dustyn A Dorn,56,39,0,17
Armstrong,Apollo Borough,State House,60,DEM,Scattered,0,0,0,0
Armstrong,Apollo Borough,State House,60,REP,Abby Major,46,38,0,8
Armstrong,Apollo Borough,State House,60,REP,Scattered,0,0,0,0
Armstrong,Apollo Borough,Member of Democratic State Committee,,DEM,Anthony Rago,60,43,0,17
Armstrong,Apollo Borough,Member of Democratic State Committee,,DEM,Scattered,0,0,0,0
Armstrong,Apollo Borough,Member of Republican State Committee,,REP,Darlene Smail,34,28,0,6
Armstrong,Apollo Borough,Member of Republican State Committee,,REP,Anthony Shea,30,23,0,7
Armstrong,Apollo Borough,Member of Republican State Committee,,REP,Jack Bowser,14,13,0,1
Armstrong,Apollo Borough,Member of Republican State Committee,,REP,Susan E Bowser,11,10,0,1
Armstrong,Apollo Borough,Member of Republican State Committee,,REP,Scattered,0,0,0,0
Armstrong,Applewold Borough,Governor,,DEM,Josh Shapiro,19,13,0,6
Armstrong,Applewold Borough,Governor,,DEM,Scattered,1,1,0,0
Armstrong,Applewold Borough,Governor,,REP,Stacy Garrity,25,25,0,0
Armstrong,Applewold Borough,Governor,,REP,Scattered,4,3,0,1
Armstrong,Applewold Borough,Governor,,REP,Doug Mastriano,0,0,0,0
Armstrong,Applewold Borough,Lieutenant Governor,,DEM,Austin Davis,19,13,0,6
Armstrong,Applewold Borough,Lieutenant Governor,,DEM,Scattered,0,0,0,0
Armstrong,Applewold Borough,Lieutenant Governor,,REP,Jason Richey,18,18,0,0
Armstrong,Applewold Borough,Lieutenant Governor,,REP,John Ventre,11,10,0,1
Armstrong,Applewold Borough,Lieutenant Governor,,REP,Scattered,0,0,0,0
Armstrong,Applewold Borough,U.S. House,15,DEM,Ray Bilger,17,11,0,6
Armstrong,Applewold Borough,U.S. House,15,DEM,Scattered,0,0,0,0
Armstrong,Applewold Borough,U.S. House,15,REP,Glenn Gt Thompson,29,29,0,0
Armstrong,Applewold Borough,U.S. House,15,REP,Scattered,2,1,0,1
Armstrong,Applewold Borough,State House,60,DEM,Dustyn A Dorn,18,12,0,6
Armstrong,Applewold Borough,State House,60,DEM,Scattered,0,0,0,0
Armstrong,Applewold Borough,State House,60,REP,Abby Major,28,27,0,1
Armstrong,Applewold Borough,State House,60,REP,Scattered,0,0,0,0
Armstrong,Applewold Borough,Member of Democratic State Committee,,DEM,Anthony Rago,20,14,0,6
Armstrong,Applewold Borough,Member of Democratic State Committee,,DEM,Scattered,0,0,0,0
Armstrong,Applewold Borough,Member of Republican State Committee,,REP,Jack Bowser,22,21,0,1
Armstrong,Applewold Borough,Member of Republican State Committee,,REP,Darlene Smail,18,18,0,0
Armstrong,Applewold Borough,Member of Republican State Committee,,REP,Susan E Bowser,14,13,0,1
Armstrong,Applewold Borough,Member of Republican State Committee,,REP,Anthony Shea,7,7,0,0
Armstrong,Applewold Borough,Member of Republican State Committee,,REP,Scattered,1,1,0,0
Armstrong,Atwood Borough,Governor,,DEM,Josh Shapiro,4,1,0,3
Armstrong,Atwood Borough,Governor,,DEM,Scattered,0,0,0,0
Armstrong,Atwood Borough,Governor,,REP,Stacy Garrity,8,8,0,0
Armstrong,Atwood Borough,Governor,,REP,Doug Mastriano,0,0,0,0
Armstrong,Atwood Borough,Governor,,REP,Scattered,0,0,0,0
Armstrong,Atwood Borough,Lieutenant Governor,,DEM,Austin Davis,4,1,0,3
Armstrong,Atwood Borough,Lieutenant Governor,,DEM,Scattered,0,0,0,0
Armstrong,Atwood Borough,Lieutenant Governor,,REP,John Ventre,5,5,0,0
Armstrong,Atwood Borough,Lieutenant Governor,,REP,Jason Richey,3,3,0,0
Armstrong,Atwood Borough,Lieutenant Governor,,REP,Scattered,0,0,0,0
Armstrong,Atwood Borough,U.S. House,15,DEM,Ray Bilger,4,1,0,3
Armstrong,Atwood Borough,U.S. House,15,DEM,Scattered,0,0,0,0
Armstrong,Atwood Borough,U.S. House,15,REP,Glenn Gt Thompson,8,8,0,0
Armstrong,Atwood Borough,U.S. House,15,REP,Scattered,0,0,0,0
Armstrong,Atwood Borough,State House,63,DEM,Andrew Harbaugh,4,1,0,3
Armstrong,Atwood Borough,State House,63,DEM,Scattered,0,0,0,0
Armstrong,Atwood Borough,State House,63,REP,Josh Bashline,7,7,0,0
Armstrong,Atwood Borough,State House,63,REP,Scattered,0,0,0,0
Armstrong,Atwood Borough,Member of Democratic State Committee,,DEM,Anthony Rago,4,1,0,3
Armstrong,Atwood Borough,Member of Democratic State Committee,,DEM,Scattered,0,0,0,0
Armstrong,Atwood Borough,Member of Republican State Committee,,REP,Darlene Smail,6,6,0,0
Armstrong,Atwood Borough,Member of Republican State Committee,,REP,Jack Bowser,4,4,0,0
Armstrong,Atwood Borough,Member of Republican State Committee,,REP,Susan E Bowser,4,4,0,0
Armstrong,Atwood Borough,Member of Republican State Committee,,REP,Anthony Shea,2,2,0,0
Armstrong,Atwood Borough,Member of Republican State Committee,,REP,Scattered,0,0,0,0
Armstrong,Bethel Township,Governor,,DEM,Josh Shapiro,66,35,0,31
Armstrong,Bethel Township,Governor,,DEM,Scattered,2,2,0,0
Armstrong,Bethel Township,Governor,,REP,Stacy Garrity,108,97,0,11
Armstrong,Bethel Township,Governor,,REP,Doug Mastriano,3,3,0,0
Armstrong,Bethel Township,Governor,,REP,Scattered,2,2,0,0
Armstrong,Bethel Township,Lieutenant Governor,,DEM,Austin Davis,65,35,0,30
Armstrong,Bethel Township,Lieutenant Governor,,DEM,Scattered,2,2,0,0
Armstrong,Bethel Township,Lieutenant Governor,,REP,John Ventre,65,59,0,6
Armstrong,Bethel Township,Lieutenant Governor,,REP,Jason Richey,50,43,0,7
Armstrong,Bethel Township,Lieutenant Governor,,REP,Scattered,1,1,0,0
Armstrong,Bethel Township,U.S. House,15,DEM,Ray Bilger,65,34,0,31
Armstrong,Bethel Township,U.S. House,15,DEM,Scattered,2,2,0,0
Armstrong,Bethel Township,U.S. House,15,REP,Glenn Gt Thompson,107,96,0,11
Armstrong,Bethel Township,U.S. House,15,REP,Scattered,0,0,0,0
Armstrong,Bethel Township,State House,60,DEM,Dustyn A Dorn,64,34,0,30
Armstrong,Bethel Township,State House,60,DEM,Scattered,2,2,0,0
Armstrong,Bethel Township,State House,60,REP,Abby Major,105,93,0,12
Armstrong,Bethel Township,State House,60,REP,Scattered,2,2,0,0
Armstrong,Bethel Township,Member of Democratic State Committee,,DEM,Anthony Rago,67,36,0,31
Armstrong,Bethel Township,Member of Democratic State Committee,,DEM,Scattered,1,1,0,0
Armstrong,Bethel Township,Member of Republican State Committee,,REP,Anthony Shea,76,68,0,8
Armstrong,Bethel Township,Member of Republican State Committee,,REP,Darlene Smail,71,62,0,9
Armstrong,Bethel Township,Member of Republican State Committee,,REP,Susan E Bowser,34,30,0,4
Armstrong,Bethel Township,Member of Republican State Committee,,REP,Jack Bowser,32,28,0,4
Armstrong,Bethel Township,Member of Republican State Committee,,REP,Scattered,0,0,0,0
Armstrong,Boggs Township,Governor,,DEM,Josh Shapiro,26,17,0,9
Armstrong,Boggs Township,Governor,,DEM,Scattered,1,1,0,0
Armstrong,Boggs Township,Governor,,REP,Stacy Garrity,97,94,0,3
Armstrong,Boggs Township,Governor,,REP,Doug Mastriano,1,1,0,0
Armstrong,Boggs Township,Governor,,REP,Scattered,0,0,0,0
Armstrong,Boggs Township,Lieutenant Governor,,DEM,Austin Davis,25,17,0,8
Armstrong,Boggs Township,Lieutenant Governor,,DEM,Scattered,1,1,0,0
Armstrong,Boggs Township,Lieutenant Governor,,REP,Jason Richey,73,70,0,3
Armstrong,Boggs Township,Lieutenant Governor,,REP,John Ventre,22,22,0,0
Armstrong,Boggs Township,Lieutenant Governor,,REP,Scattered,0,0,0,0
Armstrong,Boggs Township,U.S. House,15,DEM,Ray Bilger,25,17,0,8
Armstrong,Boggs Township,U.S. House,15,DEM,Scattered,1,1,0,0
Armstrong,Boggs Township,U.S. House,15,REP,Glenn Gt Thompson,96,93,0,3
Armstrong,Boggs Township,U.S. House,15,REP,Scattered,0,0,0,0
Armstrong,Boggs Township,State House,63,DEM,Andrew Harbaugh,24,16,0,8
Armstrong,Boggs Township,State House,63,DEM,Scattered,0,0,0,0
Armstrong,Boggs Township,State House,63,REP,Josh Bashline,94,92,0,2
Armstrong,Boggs Township,State House,63,REP,Scattered,0,0,0,0
Armstrong,Boggs Township,Member of Democratic State Committee,,DEM,Anthony Rago,27,18,0,9
Armstrong,Boggs Township,Member of Democratic State Committee,,DEM,Scattered,0,0,0,0
