county,precinct,office,district,party,candidate,votes,election_day,provisional,absentee
Mercer,Deer Creek Township,U.S. House,16,REP,Mike Kelly,41,,,
Mercer,Deer Creek Township,U.S. House,16,REP,Write-In Totals,0,,,
Mercer,Deer Creek Township,State Senate,50,REP,Michele Brooks,43,,,
Mercer,Deer Creek Township,State Senate,50,REP,Write-In Totals,1,,,
Mercer,Deer Creek Township,State House,17,REP,Tim Bonner,43,,,
Mercer,Deer Creek Township,State House,17,REP,Write-In Totals,0,,,
Mercer,Deer Creek Township,Member of Republican State Committee,,REP,William A Finley Jr.,36,,,
Mercer,Deer Creek Township,Member of Republican State Committee,,REP,Ginny Steese Richardson,30,,,
Mercer,Deer Creek Township,Member of Republican State Committee,,REP,Ann Coleman,24,,,
Mercer,Deer Creek Township,Member of Republican State Committee,,REP,Julie Swartfager,16,,,
Mercer,Deer Creek Township,Member of Republican State Committee,,REP,Write-In Totals,5,,,
Mercer,Delaware Township,Registered Voters,,,,1199,,,
Mercer,Delaware Township,Ballots Cast,,,,261,,,
Mercer,Delaware Township,Ballots Cast Blank,,,,0,,,
Mercer,Delaware Township,Governor,,DEM,Josh Shapiro,114,,,
Mercer,Delaware Township,Governor,,DEM,Write-In Totals,1,,,
Mercer,Delaware Township,Lieutenant Governor,,DEM,Austin Davis,115,,,
Mercer,Delaware Township,Lieutenant Governor,,DEM,Write-In Totals,2,,,
Mercer,Delaware Township,U.S. House,16,DEM,Justin Wagner,118,,,
Mercer,Delaware Township,U.S. House,16,DEM,Write-In Totals,0,,,
Mercer,Delaware Township,State Senate,50,DEM,Write-In Totals,29,,,
Mercer,Delaware Township,State House,17,DEM,Write-In Totals,14,,,
Mercer,Delaware Township,Member of Democratic State Committee,,DEM,Jim McLusky,106,,,
Mercer,Delaware Township,Member of Democratic State Committee,,DEM,Diane Syphrit,101,,,
Mercer,Delaware Township,Member of Democratic State Committee,,DEM,Write-In Totals,0,,,
Mercer,Delaware Township,Governor,,REP,Stacy Garrity,123,,,
Mercer,Delaware Township,Governor,,REP,Write-In Totals,6,,,
Mercer,Delaware Township,Lieutenant Governor,,REP,Jason Richey,99,,,
Mercer,Delaware Township,Lieutenant Governor,,REP,John Ventre,28,,,
Mercer,Delaware Township,Lieutenant Governor,,REP,Write-In Totals,1,,,
Mercer,Delaware Township,U.S. House,16,REP,Mike Kelly,130,,,
Mercer,Delaware Township,U.S. House,16,REP,Write-In Totals,2,,,
Mercer,Delaware Township,State Senate,50,REP,Michele Brooks,136,,,
Mercer,Delaware Township,State Senate,50,REP,Write-In Totals,1,,,
Mercer,Delaware Township,State House,17,REP,Tim Bonner,136,,,
Mercer,Delaware Township,State House,17,REP,Write-In Totals,0,,,
Mercer,Delaware Township,Member of Republican State Committee,,REP,William A Finley Jr.,105,,,
Mercer,Delaware Township,Member of Republican State Committee,,REP,Ann Coleman,90,,,
Mercer,Delaware Township,Member of Republican State Committee,,REP,Ginny Steese Richardson,86,,,
Mercer,Delaware Township,Member of Republican State Committee,,REP,Julie Swartfager,51,,,
Mercer,Delaware Township,Member of Republican State Committee,,REP,Write-In Totals,3,,,
Mercer,East Lackawannock Township,Registered Voters,,,,998,,,
Mercer,East Lackawannock Township,Ballots Cast,,,,198,,,
Mercer,East Lackawannock Township,Ballots Cast Blank,,,,0,,,
Mercer,East Lackawannock Township,Governor,,DEM,Josh Shapiro,61,,,
Mercer,East Lackawannock Township,Governor,,DEM,Write-In Totals,1,,,
Mercer,East Lackawannock Township,Lieutenant Governor,,DEM,Austin Davis,59,,,
Mercer,East Lackawannock Township,Lieutenant Governor,,DEM,Write-In Totals,1,,,
Mercer,East Lackawannock Township,U.S. House,16,DEM,Justin Wagner,58,,,
Mercer,East Lackawannock Township,U.S. House,16,DEM,Write-In Totals,1,,,
Mercer,East Lackawannock Township,State Senate,50,DEM,Write-In Totals,16,,,
Mercer,East Lackawannock Township,State House,17,DEM,Write-In Totals,2,,,
Mercer,East Lackawannock Township,Member of Democratic State Committee,,DEM,Jim McLusky,48,,,
Mercer,East Lackawannock Township,Member of Democratic State Committee,,DEM,Diane Syphrit,48,,,
Mercer,East Lackawannock Township,Member of Democratic State Committee,,DEM,Write-In Totals,0,,,
Mercer,East Lackawannock Township,Governor,,REP,Stacy Garrity,114,,,
Mercer,East Lackawannock Township,Governor,,REP,Write-In Totals,9,,,
Mercer,East Lackawannock Township,Lieutenant Governor,,REP,Jason Richey,78,,,
Mercer,East Lackawannock Township,Lieutenant Governor,,REP,John Ventre,44,,,
Mercer,East Lackawannock Township,Lieutenant Governor,,REP,Write-In Totals,2,,,
Mercer,East Lackawannock Township,U.S. House,16,REP,Mike Kelly,121,,,
Mercer,East Lackawannock Township,U.S. House,16,REP,Write-In Totals,3,,,
Mercer,East Lackawannock Township,State Senate,50,REP,Michele Brooks,130,,,
Mercer,East Lackawannock Township,State Senate,50,REP,Write-In Totals,1,,,
Mercer,East Lackawannock Township,State House,17,REP,Tim Bonner,129,,,
Mercer,East Lackawannock Township,State House,17,REP,Write-In Totals,2,,,
Mercer,East Lackawannock Township,Member of Republican State Committee,,REP,William A Finley Jr.,112,,,
Mercer,East Lackawannock Township,Member of Republican State Committee,,REP,Ann Coleman,84,,,
Mercer,East Lackawannock Township,Member of Republican State Committee,,REP,Ginny Steese Richardson,80,,,
Mercer,East Lackawannock Township,Member of Republican State Committee,,REP,Julie Swartfager,47,,,
Mercer,East Lackawannock Township,Member of Republican State Committee,,REP,Write-In Totals,6,,,
Mercer,Fairview Township,Registered Voters,,,,394,,,
Mercer,Fairview Township,Ballots Cast,,,,94,,,
Mercer,Fairview Township,Ballots Cast Blank,,,,0,,,
Mercer,Fairview Township,Governor,,DEM,Josh Shapiro,21,,,
Mercer,Fairview Township,Governor,,DEM,Write-In Totals,0,,,
Mercer,Fairview Township,Lieutenant Governor,,DEM,Austin Davis,22,,,
Mercer,Fairview Township,Lieutenant Governor,,DEM,Write-In Totals,0,,,
Mercer,Fairview Township,U.S. House,16,DEM,Justin Wagner,21,,,
Mercer,Fairview Township,U.S. House,16,DEM,Write-In Totals,0,,,
Mercer,Fairview Township,State Senate,50,DEM,Write-In Totals,6,,,
Mercer,Fairview Township,State House,17,DEM,Write-In Totals,3,,,
Mercer,Fairview Township,Member of Democratic State Committee,,DEM,Jim McLusky,19,,,
Mercer,Fairview Township,Member of Democratic State Committee,,DEM,Diane Syphrit,19,,,
Mercer,Fairview Township,Member of Democratic State Committee,,DEM,Write-In Totals,0,,,
Mercer,Fairview Township,Governor,,REP,Stacy Garrity,63,,,
Mercer,Fairview Township,Governor,,REP,Write-In Totals,3,,,
Mercer,Fairview Township,Lieutenant Governor,,REP,Jason Richey,49,,,
Mercer,Fairview Township,Lieutenant Governor,,REP,John Ventre,19,,,
Mercer,Fairview Township,Lieutenant Governor,,REP,Write-In Totals,0,,,
Mercer,Fairview Township,U.S. House,16,REP,Mike Kelly,64,,,
Mercer,Fairview Township,U.S. House,16,REP,Write-In Totals,1,,,
Mercer,Fairview Township,State Senate,50,REP,Michele Brooks,69,,,
Mercer,Fairview Township,State Senate,50,REP,Write-In Totals,0,,,
Mercer,Fairview Township,State House,17,REP,Tim Bonner,69,,,
Mercer,Fairview Township,State House,17,REP,Write-In Totals,0,,,
Mercer,Fairview Township,Member of Republican State Committee,,REP,William A Finley Jr.,63,,,
Mercer,Fairview Township,Member of Republican State Committee,,REP,Ginny Steese Richardson,46,,,
Mercer,Fairview Township,Member of Republican State Committee,,REP,Ann Coleman,34,,,
Mercer,Fairview Township,Member of Republican State Committee,,REP,Julie Swartfager,32,,,
Mercer,Fairview Township,Member of Republican State Committee,,REP,Write-In Totals,0,,,
Mercer,Farrell 1-1,Registered Voters,,,,554,,,
Mercer,Farrell 1-1,Ballots Cast,,,,123,,,
Mercer,Farrell 1-1,Ballots Cast Blank,,,,1,,,
Mercer,Farrell 1-1,Governor,,DEM,Josh Shapiro,116,,,
Mercer,Farrell 1-1,Governor,,DEM,Write-In Totals,1,,,
Mercer,Farrell 1-1,Lieutenant Governor,,DEM,Austin Davis,109,,,
Mercer,Farrell 1-1,Lieutenant Governor,,DEM,Write-In Totals,1,,,
Mercer,Farrell 1-1,U.S. House,16,DEM,Justin Wagner,109,,,
Mercer,Farrell 1-1,U.S. House,16,DEM,Write-In Totals,4,,,
Mercer,Farrell 1-1,State Senate,50,DEM,Write-In Totals,24,,,
Mercer,Farrell 1-1,State House,7,DEM,Write-In Totals,23,,,
Mercer,Farrell 1-1,Member of Democratic State Committee,,DEM,Diane Syphrit,99,,,
Mercer,Farrell 1-1,Member of Democratic State Committee,,DEM,Jim McLusky,68,,,
Mercer,Farrell 1-1,Member of Democratic State Committee,,DEM,Write-In Totals,1,,,
Mercer,Farrell 1-1,Governor,,REP,Stacy Garrity,2,,,
Mercer,Farrell 1-1,Governor,,REP,Write-In Totals,0,,,
Mercer,Farrell 1-1,Lieutenant Governor,,REP,John Ventre,1,,,
Mercer,Farrell 1-1,Lieutenant Governor,,REP,Jason Richey,1,,,
Mercer,Farrell 1-1,Lieutenant Governor,,REP,Write-In Totals,0,,,
Mercer,Farrell 1-1,U.S. House,16,REP,Mike Kelly,2,,,
Mercer,Farrell 1-1,U.S. House,16,REP,Write-In Totals,0,,,
Mercer,Farrell 1-1,State Senate,50,REP,Michele Brooks,2,,,
Mercer,Farrell 1-1,State Senate,50,REP,Write-In Totals,0,,,
Mercer,Farrell 1-1,State House,7,REP,Parke Wentling,2,,,
Mercer,Farrell 1-1,State House,7,REP,Write-In Totals,0,,,
Mercer,Farrell 1-1,Member of Republican State Committee,,REP,William A Finley Jr.,2,,,
Mercer,Farrell 1-1,Member of Republican State Committee,,REP,Ginny Steese Richardson,2,,,
Mercer,Farrell 1-1,Member of Republican State Committee,,REP,Julie Swartfager,1,,,
Mercer,Farrell 1-1,Member of Republican State Committee,,REP,Ann Coleman,1,,,
Mercer,Farrell 1-1,Member of Republican State Committee,,REP,Write-In Totals,0,,,
Mercer,Farrell 1-3,Registered Voters,,,,648,,,
Mercer,Farrell 1-3,Ballots Cast,,,,153,,,
Mercer,Farrell 1-3,Ballots Cast Blank,,,,0,,,
Mercer,Farrell 1-3,Governor,,DEM,Josh Shapiro,126,,,
Mercer,Farrell 1-3,Governor,,DEM,Write-In Totals,1,,,
Mercer,Farrell 1-3,Lieutenant Governor,,DEM,Austin Davis,117,,,
Mercer,Farrell 1-3,Lieutenant Governor,,DEM,Write-In Totals,1,,,
Mercer,Farrell 1-3,U.S. House,16,DEM,Justin Wagner,110,,,
Mercer,Farrell 1-3,U.S. House,16,DEM,Write-In Totals,3,,,
Mercer,Farrell 1-3,State Senate,50,DEM,Write-In Totals,33,,,
Mercer,Farrell 1-3,State House,7,DEM,Write-In Totals,26,,,
Mercer,Farrell 1-3,Member of Democratic State Committee,,DEM,Diane Syphrit,102,,,
Mercer,Farrell 1-3,Member of Democratic State Committee,,DEM,Jim McLusky,85,,,
Mercer,Farrell 1-3,Member of Democratic State Committee,,DEM,Write-In Totals,1,,,
Mercer,Farrell 1-3,Governor,,REP,Stacy Garrity,22,,,
Mercer,Farrell 1-3,Governor,,REP,Write-In Totals,0,,,
Mercer,Farrell 1-3,Lieutenant Governor,,REP,Jason Richey,16,,,
Mercer,Farrell 1-3,Lieutenant Governor,,REP,John Ventre,6,,,
Mercer,Farrell 1-3,Lieutenant Governor,,REP,Write-In Totals,0,,,
Mercer,Farrell 1-3,U.S. House,16,REP,Mike Kelly,22,,,
Mercer,Farrell 1-3,U.S. House,16,REP,Write-In Totals,0,,,
Mercer,Farrell 1-3,State Senate,50,REP,Michele Brooks,20,,,
Mercer,Farrell 1-3,State Senate,50,REP,Write-In Totals,0,,,
Mercer,Farrell 1-3,State House,7,REP,Parke Wentling,21,,,
Mercer,Farrell 1-3,State House,7,REP,Write-In Totals,1,,,
Mercer,Farrell 1-3,Member of Republican State Committee,,REP,William A Finley Jr.,18,,,
Mercer,Farrell 1-3,Member of Republican State Committee,,REP,Ann Coleman,17,,,
Mercer,Farrell 1-3,Member of Republican State Committee,,REP,Julie Swartfager,11,,,
Mercer,Farrell 1-3,Member of Republican State Committee,,REP,Ginny Steese Richardson,8,,,
Mercer,Farrell 1-3,Member of Republican State Committee,,REP,Write-In Totals,0,,,
Mercer,Farrell 2-3,Registered Voters,,,,588,,,
Mercer,Farrell 2-3,Ballots Cast,,,,145,,,
Mercer,Farrell 2-3,Ballots Cast Blank,,,,0,,,
Mercer,Farrell 2-3,Governor,,DEM,Josh Shapiro,119,,,
Mercer,Farrell 2-3,Governor,,DEM,Write-In Totals,0,,,
Mercer,Farrell 2-3,Lieutenant Governor,,DEM,Austin Davis,115,,,
Mercer,Farrell 2-3,Lieutenant Governor,,DEM,Write-In Totals,0,,,
Mercer,Farrell 2-3,U.S. House,16,DEM,Justin Wagner,115,,,
Mercer,Farrell 2-3,U.S. House,16,DEM,Write-In Totals,2,,,
Mercer,Farrell 2-3,State Senate,50,DEM,Write-In Totals,18,,,
Mercer,Farrell 2-3,State House,7,DEM,Write-In Totals,15,,,
Mercer,Farrell 2-3,Member of Democratic State Committee,,DEM,Diane Syphrit,100,,,
Mercer,Farrell 2-3,Member of Democratic State Committee,,DEM,Jim McLusky,87,,,
Mercer,Farrell 2-3,Member of Democratic State Committee,,DEM,Write-In Totals,2,,,
Mercer,Farrell 2-3,Governor,,REP,Stacy Garrity,19,,,
Mercer,Farrell 2-3,Governor,,REP,Write-In Totals,0,,,
Mercer,Farrell 2-3,Lieutenant Governor,,REP,Jason Richey,14,,,
Mercer,Farrell 2-3,Lieutenant Governor,,REP,John Ventre,6,,,
Mercer,Farrell 2-3,Lieutenant Governor,,REP,Write-In Totals,0,,,
Mercer,Farrell 2-3,U.S. House,16,REP,Mike Kelly,20,,,
Mercer,Farrell 2-3,U.S. House,16,REP,Write-In Totals,0,,,
Mercer,Farrell 2-3,State Senate,50,REP,Michele Brooks,20,,,
Mercer,Farrell 2-3,State Senate,50,REP,Write-In Totals,0,,,
Mercer,Farrell 2-3,State House,7,REP,Parke Wentling,19,,,
Mercer,Farrell 2-3,State House,7,REP,Write-In Totals,0,,,
Mercer,Farrell 2-3,Member of Republican State Committee,,REP,Ann Coleman,17,,,
Mercer,Farrell 2-3,Member of Republican State Committee,,REP,William A Finley Jr.,14,,,
Mercer,Farrell 2-3,Member of Republican State Committee,,REP,Ginny Steese Richardson,11,,,
Mercer,Farrell 2-3,Member of Republican State Committee,,REP,Julie Swartfager,8,,,
Mercer,Farrell 2-3,Member of Republican State Committee,,REP,Write-In Totals,0,,,
Mercer,Farrell 2-4,Registered Voters,,,,524,,,
Mercer,Farrell 2-4,Ballots Cast,,,,166,,,
Mercer,Farrell 2-4,Ballots Cast Blank,,,,0,,,
Mercer,Farrell 2-4,Governor,,DEM,Josh Shapiro,144,,,
Mercer,Farrell 2-4,Governor,,DEM,Write-In Totals,1,,,
Mercer,Farrell 2-4,Lieutenant Governor,,DEM,Austin Davis,134,,,
Mercer,Farrell 2-4,Lieutenant Governor,,DEM,Write-In Totals,2,,,
Mercer,Farrell 2-4,U.S. House,16,DEM,Justin Wagner,126,,,
Mercer,Farrell 2-4,U.S. House,16,DEM,Write-In Totals,5,,,
Mercer,Farrell 2-4,State Senate,50,DEM,Write-In Totals,32,,,
Mercer,Farrell 2-4,State House,7,DEM,Write-In Totals,20,,,
Mercer,Farrell 2-4,Member of Democratic State Committee,,DEM,Diane Syphrit,118,,,
Mercer,Farrell 2-4,Member of Democratic State Committee,,DEM,Jim McLusky,101,,,
Mercer,Farrell 2-4,Member of Democratic State Committee,,DEM,Write-In Totals,2,,,
Mercer,Farrell 2-4,Governor,,REP,Stacy Garrity,16,,,
Mercer,Farrell 2-4,Governor,,REP,Write-In Totals,1,,,
Mercer,Farrell 2-4,Lieutenant Governor,,REP,Jason Richey,10,,,
Mercer,Farrell 2-4,Lieutenant Governor,,REP,John Ventre,5,,,
Mercer,Farrell 2-4,Lieutenant Governor,,REP,Write-In Totals,0,,,
Mercer,Farrell 2-4,U.S. House,16,REP,Mike Kelly,14,,,
Mercer,Farrell 2-4,U.S. House,16,REP,Write-In Totals,2,,,
Mercer,Farrell 2-4,State Senate,50,REP,Michele Brooks,15,,,
Mercer,Farrell 2-4,State Senate,50,REP,Write-In Totals,0,,,
Mercer,Farrell 2-4,State House,7,REP,Parke Wentling,15,,,
Mercer,Farrell 2-4,State House,7,REP,Write-In Totals,0,,,
Mercer,Farrell 2-4,Member of Republican State Committee,,REP,Ann Coleman,12,,,
Mercer,Farrell 2-4,Member of Republican State Committee,,REP,William A Finley Jr.,10,,,
Mercer,Farrell 2-4,Member of Republican State Committee,,REP,Ginny Steese Richardson,7,,,
Mercer,Farrell 2-4,Member of Republican State Committee,,REP,Julie Swartfager,6,,,
Mercer,Farrell 2-4,Member of Republican State Committee,,REP,Write-In Totals,0,,,
Mercer,Findley Township,Registered Voters,,,,811,,,
Mercer,Findley Township,Ballots Cast,,,,189,,,
Mercer,Findley Township,Ballots Cast Blank,,,,0,,,
Mercer,Findley Township,Governor,,DEM,Josh Shapiro,62,,,
Mercer,Findley Township,Governor,,DEM,Write-In Totals,0,,,
Mercer,Findley Township,Lieutenant Governor,,DEM,Austin Davis,63,,,
Mercer,Findley Township,Lieutenant Governor,,DEM,Write-In Totals,0,,,
Mercer,Findley Township,U.S. House,16,DEM,Justin Wagner,63,,,
Mercer,Findley Township,U.S. House,16,DEM,Write-In Totals,0,,,
Mercer,Findley Township,State Senate,50,DEM,Write-In Totals,15,,,
Mercer,Findley Township,State House,17,DEM,Write-In Totals,8,,,
Mercer,Findley Township,Member of Democratic State Committee,,DEM,Jim McLusky,59,,,
Mercer,Findley Township,Member of Democratic State Committee,,DEM,Diane Syphrit,58,,,
Mercer,Findley Township,Member of Democratic State Committee,,DEM,Write-In Totals,1,,,
Mercer,Findley Township,Governor,,REP,Stacy Garrity,103,,,
Mercer,Findley Township,Governor,,REP,Write-In Totals,11,,,
Mercer,Findley Township,Lieutenant Governor,,REP,Jason Richey,67,,,
Mercer,Findley Township,Lieutenant Governor,,REP,John Ventre,38,,,
Mercer,Findley Township,Lieutenant Governor,,REP,Write-In Totals,2,,,
Mercer,Findley Township,U.S. House,16,REP,Mike Kelly,117,,,
Mercer,Findley Township,U.S. House,16,REP,Write-In Totals,1,,,
Mercer,Findley Township,State Senate,50,REP,Michele Brooks,114,,,
Mercer,Findley Township,State Senate,50,REP,Write-In Totals,2,,,
Mercer,Findley Township,State House,17,REP,Tim Bonner,118,,,
Mercer,Findley Township,State House,17,REP,Write-In Totals,0,,,
Mercer,Findley Township,Member of Republican State Committee,,REP,William A Finley Jr.,115,,,
Mercer,Findley Township,Member of Republican State Committee,,REP,Ginny Steese Richardson,85,,,
Mercer,Findley Township,Member of Republican State Committee,,REP,Ann Coleman,69,,,
Mercer,Findley Township,Member of Republican State Committee,,REP,Julie Swartfager,46,,,
Mercer,Findley Township,Member of Republican State Committee,,REP,Write-In Totals,0,,,
Mercer,Fredonia Borough,Registered Voters,,,,283,,,
Mercer,Fredonia Borough,Ballots Cast,,,,66,,,
Mercer,Fredonia Borough,Ballots Cast Blank,,,,0,,,
Mercer,Fredonia Borough,Governor,,DEM,Josh Shapiro,22,,,
Mercer,Fredonia Borough,Governor,,DEM,Write-In Totals,0,,,
Mercer,Fredonia Borough,Lieutenant Governor,,DEM,Austin Davis,22,,,
Mercer,Fredonia Borough,Lieutenant Governor,,DEM,Write-In Totals,0,,,
Mercer,Fredonia Borough,U.S. House,16,DEM,Justin Wagner,22,,,
Mercer,Fredonia Borough,U.S. House,16,DEM,Write-In Totals,0,,,
Mercer,Fredonia Borough,State Senate,50,DEM,Write-In Totals,9,,,
Mercer,Fredonia Borough,State House,17,DEM,Write-In Totals,4,,,
Mercer,Fredonia Borough,Member of Democratic State Committee,,DEM,Diane Syphrit,21,,,
Mercer,Fredonia Borough,Member of Democratic State Committee,,DEM,Jim McLusky,16,,,
Mercer,Fredonia Borough,Member of Democratic State Committee,,DEM,Write-In Totals,0,,,
Mercer,Fredonia Borough,Governor,,REP,Stacy Garrity,38,,,
Mercer,Fredonia Borough,Governor,,REP,Write-In Totals,1,,,
Mercer,Fredonia Borough,Lieutenant Governor,,REP,Jason Richey,24,,,
Mercer,Fredonia Borough,Lieutenant Governor,,REP,John Ventre,15,,,
Mercer,Fredonia Borough,Lieutenant Governor,,REP,Write-In Totals,0,,,
Mercer,Fredonia Borough,U.S. House,16,REP,Mike Kelly,42,,,
Mercer,Fredonia Borough,U.S. House,16,REP,Write-In Totals,1,,,
Mercer,Fredonia Borough,State Senate,50,REP,Michele Brooks,42,,,
Mercer,Fredonia Borough,State Senate,50,REP,Write-In Totals,0,,,
Mercer,Fredonia Borough,State House,17,REP,Tim Bonner,41,,,
Mercer,Fredonia Borough,State House,17,REP,Write-In Totals,0,,,
Mercer,Fredonia Borough,Member of Republican State Committee,,REP,William A Finley Jr.,35,,,
Mercer,Fredonia Borough,Member of Republican State Committee,,REP,Ann Coleman,29,,,
Mercer,Fredonia Borough,Member of Republican State Committee,,REP,Ginny Steese Richardson,27,,,
Mercer,Fredonia Borough,Member of Republican State Committee,,REP,Julie Swartfager,10,,,
Mercer,Fredonia Borough,Member of Republican State Committee,,REP,Write-In Totals,0,,,
Mercer,French Creek Township,Registered Voters,,,,417,,,
Mercer,French Creek Township,Ballots Cast,,,,91,,,
Mercer,French Creek Township,Ballots Cast Blank,,,,0,,,
Mercer,French Creek Township,Governor,,DEM,Josh Shapiro,31,,,
Mercer,French Creek Township,Governor,,DEM,Write-In Totals,3,,,
Mercer,French Creek Township,Lieutenant Governor,,DEM,Austin Davis,32,,,
Mercer,French Creek Township,Lieutenant Governor,,DEM,Write-In Totals,1,,,
Mercer,French Creek Township,U.S. House,16,DEM,Justin Wagner,33,,,
