county,office,district,party,candidate,votes,election_day,mail,provisional
Butler,Governor,,DEM,Josh Shapiro,12033,5427,6579,27
Butler,Governor,,DEM,Write-In Totals,92,62,30,0
Butler,Lieutenant Governor,,DEM,Austin Davis,11837,5348,6463,26
Butler,Lieutenant Governor,,DEM,Write-In Totals,61,48,13,0
Butler,U.S. House,16,DEM,Justin Wagner,11642,5321,6295,26
Butler,U.S. House,16,DEM,Write-In Totals,59,40,19,0
Butler,State House,8,DEM,Rick Telesz,2534,1081,1445,8
Butler,State House,8,DEM,Write-In Totals,12,8,4,0
Butler,State House,11,DEM,Write-In Totals,202,115,87,0
Butler,State House,12,DEM,Brandon Dukes,4641,2071,2554,16
Butler,State House,12,DEM,Write-In Totals,32,25,7,0
Butler,State House,17,DEM,Write-In Totals,55,39,16,0
Butler,Member of Democratic State Committee,,DEM,Karen Barbati,6785,3181,3587,17
Butler,Member of Democratic State Committee,,DEM,Kevin E Boozel,6921,3113,3794,14
Butler,Member of Democratic State Committee,,DEM,Heidi Priest,7753,3668,4068,17
Butler,Member of Democratic State Committee,,DEM,Lou Hancherick,3021,1390,1623,8
Butler,Member of Democratic State Committee,,DEM,Robert L Vigue,3549,1489,2053,7
Butler,Member of Democratic State Committee,,DEM,Phil C Heasley,4205,1988,2213,4
Butler,Member of Democratic State Committee,,DEM,Write-In Totals,89,65,24,0
Butler,Governor,,REP,Stacy Garrity,15608,12497,3093,18
Butler,Governor,,REP,Write-In Totals,539,379,160,0
Butler,Lieutenant Governor,,REP,John Ventre,6542,5321,1214,7
Butler,Lieutenant Governor,,REP,Jason Richey,9341,7298,2032,11
Butler,Lieutenant Governor,,REP,Write-In Totals,195,119,76,0
Butler,U.S. House,16,REP,Mike Kelly,15888,12637,3232,19
Butler,U.S. House,16,REP,Write-In Totals,485,365,120,0
Butler,State House,8,REP,Aaron Bernstine,4002,3235,766,1
Butler,State House,8,REP,Write-In Totals,60,37,23,0
Butler,State House,11,REP,Marci Mustello,4843,3881,957,5
Butler,State House,11,REP,Write-In Totals,61,53,8,0
Butler,State House,12,REP,Ethan Nicholas,2988,2269,715,4
Butler,State House,12,REP,Scott Timko,3207,2429,772,6
Butler,State House,12,REP,Write-In Totals,72,51,21,0
Butler,State House,17,REP,Tim Bonner,1381,1180,200,1
Butler,State House,17,REP,Write-In Totals,19,17,2,0
Butler,Member of Republican State Committee,,REP,Ed Natali,9246,7234,2001,11
Butler,Member of Republican State Committee,,REP,Marci Mustello,11232,8696,2523,13
Butler,Member of Republican State Committee,,REP,Michele Mustello,7156,5776,1374,6
Butler,Member of Republican State Committee,,REP,Sylvia Maxwell,4919,3942,970,7
Butler,Member of Republican State Committee,,REP,Shana J Reinhart,7476,5890,1577,9
Butler,Member of Republican State Committee,,REP,Ryan B Martin,6836,5424,1401,11
Butler,Member of Republican State Committee,,REP,Frederick W Hensel,5791,4842,941,8
Butler,Member of Republican State Committee,,REP,Mike Slupe,11096,8849,2235,12
Butler,Member of Republican State Committee,,REP,Chester Jack,6170,4969,1194,7
Butler,Member of Republican State Committee,,REP,Aaron Rose,6789,5350,1430,9
Butler,Member of Republican State Committee,,REP,Thomas E Breth,6389,5116,1270,3
Butler,Member of Republican State Committee,,REP,Donna M Hensel,8548,6855,1681,12
Butler,Member of Republican State Committee,,REP,Denise Tabacchi,6231,5084,1141,6
Butler,Member of Republican State Committee,,REP,Write-In Totals,575,459,116,0
