county,office,district,party,candidate,votes,election_day,mail,provisional
York,Special Election - State House,196,DEM,Ron Ruman,4975,2536,2396,43
York,Special Election - State House,196,REP,George Margetas,6197,5155,1023,19
York,Special Election - State House,196,,Write-in (total),19,11,8,0
York,Special Election - State House,196,,Seth Grove,2,2,0,0
York,Special Election - State House,196,,Scott Miller,1,1,0,0
York,Special Election - State House,196,,George Maute Jr.,1,1,0,0
York,Special Election - State House,196,,Barry N. Kelly,1,1,0,0
York,Special Election - State House,196,,Boyd Rogish III,1,1,0,0
York,Special Election - State House,196,,Joseph Cook,0,0,0,0
York,Special Election - State House,196,,Barry Gay,1,1,0,0
York,Special Election - State House,196,,Mike Whorley,1,1,0,0
York,Special Election - State House,196,,Randy S. Drais,1,1,0,0
York,Special Election - State House,196,,Bernie Sanders,1,0,1,0
York,Special Election - State House,196,,David Strayer Pfeiffer,1,0,1,0
York,Special Election - State House,196,,Mary Smith,1,0,1,0
York,Special Election - State House,196,,Ron Ruth,1,0,1,0
York,Governor,,DEM,Josh Shapiro,25874,13138,12606,130
York,Governor,,DEM,Write-in (total),204,151,52,1
York,Governor,,DEM,Stacy Garrity,26,19,7,0
York,Governor,,DEM,Marc Kovami,1,1,0,0
York,Governor,,DEM,Austin Davis,2,2,0,0
York,Governor,,DEM,Gebhart,1,1,0,0
York,Governor,,DEM,Ron Ruman,1,1,0,0
York,Governor,,DEM,Katie Muth,28,23,5,0
York,Governor,,DEM,Connor Lamb,1,1,0,0
York,Governor,,DEM,Rose Raineri,1,1,0,0
York,Governor,,DEM,Beck Ravenswood,1,1,0,0
York,Governor,,DEM,Daulton Geltrude,1,1,0,0
York,Governor,,DEM,John Fetterman,8,6,2,0
York,Governor,,DEM,Tucker Carlson,1,1,0,0
York,Governor,,DEM,Sidney Nhliziyo,1,1,0,0
York,Governor,,DEM,Billy Williams,1,1,0,0
York,Governor,,DEM,Hugo Hunt,1,1,0,0
York,Governor,,DEM,Stacey Gerrity,2,2,0,0
York,Governor,,DEM,Stacey Garrity,17,11,6,0
York,Governor,,DEM,Charley Chambarling,1,1,0,0
York,Governor,,DEM,Janelle Stelston,2,2,0,0
York,Governor,,DEM,Garrity,1,1,0,0
York,Governor,,DEM,Don Barrows,1,1,0,0
York,Governor,,DEM,Lance Beard,1,1,0,0
York,Governor,,DEM,James Martin,1,1,0,0
York,Governor,,DEM,Dennis Miey,0,0,0,0
York,Governor,,DEM,Garrit,1,1,0,0
York,Governor,,DEM,Deborah Harris,1,1,0,0
York,Governor,,DEM,Bob Kemp,1,1,0,0
York,Governor,,DEM,Donald Eckart,1,1,0,0
York,Governor,,DEM,Linda Swan,1,1,0,0
York,Governor,,DEM,Zohran Muntani,1,1,0,0
York,Governor,,DEM,Charles Maxwell,1,1,0,0
York,Governor,,DEM,Trump,1,1,0,0
York,Governor,,DEM,Max Snard,1,1,0,0
York,Governor,,DEM,Stacie Gates,1,1,0,0
York,Governor,,DEM,Petro Mosebrook,1,1,0,0
York,Governor,,DEM,Summer Lee,5,1,4,0
York,Governor,,DEM,Kate Muth,1,1,0,0
York,Governor,,DEM,Justin Douglass,1,1,0,0
York,Governor,,DEM,Tom Wolf,1,1,0,0
York,Governor,,DEM,George Walker,1,1,0,0
York,Governor,,DEM,Mannion,1,1,0,0
York,Governor,,DEM,Jose A. Garibary-ildefonso,1,1,0,0
York,Governor,,DEM,Michael Helfrich,1,1,0,0
York,Governor,,DEM,Hunter Zook,1,1,0,0
York,Governor,,DEM,Alexander Mumma,1,1,0,0
York,Governor,,DEM,Dwight Sanderson,1,1,0,0
York,Governor,,DEM,Jing Yuan,1,0,1,0
York,Governor,,DEM,Janelle Stelson,2,0,2,0
York,Governor,,DEM,Doug Mastriano,3,0,3,0
York,Governor,,DEM,Wayne R. Lehr Sr.,1,0,1,0
York,Governor,,DEM,John Smith,1,0,1,0
York,Governor,,DEM,Emma Geiger,1,0,1,0
York,Governor,,DEM,Terry Dastra,1,0,1,0
York,Governor,,DEM,Carol Lage,1,0,1,0
York,Governor,,DEM,Sydney Sweeney,1,0,1,0
York,Governor,,DEM,Joe Biden,0,0,0,0
York,Governor,,DEM,Gerald S. McGowan II,1,0,1,0
York,Governor,,DEM,John Adams,1,0,1,0
York,Governor,,DEM,Birnie Sanders,1,0,1,0
York,Governor,,DEM,Conor Lamb,1,0,1,0
York,Governor,,REP,Stacy Garrity,28383,22906,5412,65
York,Governor,,REP,Write-in (total),1397,1052,340,5
York,Governor,,REP,Jon Emig,1,1,0,0
York,Governor,,REP,Doug Mastriano,521,470,48,3
York,Governor,,REP,Josh Shapiro,385,221,164,0
York,Governor,,REP,Kelly Kwiatkowski,1,1,0,0
York,Governor,,REP,Magistrano,2,2,0,0
York,Governor,,REP,Josh S.,1,1,0,0
York,Governor,,REP,Earl Williams,1,1,0,0
