county,precinct,office,district,party,candidate,votes,election_day,provisional,absentee
Northampton,Allen Twsp North,Registered Voters,,,,1742,,,
Northampton,Allen Twsp North,Ballots Cast,,,,495,250,1,244
Northampton,Allen Twsp North,Ballots Cast Blank,,,,1,0,0,1
Northampton,Allen Twsp North,Governor,,DEM,Josh Shapiro,273,105,1,167
Northampton,Allen Twsp North,Governor,,DEM,Write-In Totals,1,0,0,1
Northampton,Allen Twsp North,Lieutenant Governor,,DEM,Austin Davis,264,97,1,166
Northampton,Allen Twsp North,Lieutenant Governor,,DEM,Write-In Totals,0,0,0,0
Northampton,Allen Twsp North,U.S. House,,DEM,Carol Obando-derstine,17,7,0,10
Northampton,Allen Twsp North,U.S. House,,DEM,Bob Brooks,132,68,0,64
Northampton,Allen Twsp North,U.S. House,,DEM,Lamont G McClure,87,27,1,59
Northampton,Allen Twsp North,U.S. House,,DEM,Ryan Crosswell,46,10,0,36
Northampton,Allen Twsp North,U.S. House,,DEM,Write-In Totals,0,0,0,0
Northampton,Allen Twsp North,State Senate,,DEM,Nick Miller,263,99,1,163
Northampton,Allen Twsp North,State Senate,,DEM,Write-In Totals,2,0,0,2
Northampton,Allen Twsp North,State House,,DEM,Deirdre Kamber Todd,259,94,1,164
Northampton,Allen Twsp North,State House,,DEM,Write-In Totals,0,0,0,0
Northampton,Allen Twsp North,Member of Democratic State Committee,,DEM,Baron Vanderburg,86,41,1,44
Northampton,Allen Twsp North,Member of Democratic State Committee,,DEM,Brandon Faust,151,54,0,97
Northampton,Allen Twsp North,Member of Democratic State Committee,,DEM,Jeff Kennedy Faubert,86,35,0,51
Northampton,Allen Twsp North,Member of Democratic State Committee,,DEM,Alexander Bryan Altieri,133,52,0,81
Northampton,Allen Twsp North,Member of Democratic State Committee,,DEM,Leslie M Altieri,223,85,0,138
Northampton,Allen Twsp North,Member of Democratic State Committee,,DEM,Michael Laws,153,56,1,96
Northampton,Allen Twsp North,Member of Democratic State Committee,,DEM,Michael Desrosiers,77,34,1,42
Northampton,Allen Twsp North,Member of Democratic State Committee,,DEM,April Niver,189,58,1,130
Northampton,Allen Twsp North,Member of Democratic State Committee,,DEM,Sandra O'brien-werner,207,71,1,135
Northampton,Allen Twsp North,Member of Democratic State Committee,,DEM,Write-In Totals,1,0,1,0
Northampton,Allen Twsp North,Democratic Committee Member - Male 010001-1 Allen Twsp North,,DEM,Write-In Totals,14,0,1,13
Northampton,Allen Twsp North,Democratic Committee Member - Female 010001-1 Allen Twsp North,,DEM,Lish Howard,239,89,1,149
Northampton,Allen Twsp North,Democratic Committee Member - Female 010001-1 Allen Twsp North,,DEM,Write-In Totals,2,0,0,2
Northampton,Allen Twsp North,Governor,,REP,Stacy Garrity,184,122,0,62
Northampton,Allen Twsp North,Governor,,REP,Write-In Totals,7,5,0,2
Northampton,Allen Twsp North,Lieutenant Governor,,REP,John Ventre,75,51,0,24
Northampton,Allen Twsp North,Lieutenant Governor,,REP,Jason Richey,108,73,0,35
Northampton,Allen Twsp North,Lieutenant Governor,,REP,Write-In Totals,1,0,0,1
Northampton,Allen Twsp North,U.S. House,,REP,Ryan Mackenzie,193,129,0,64
Northampton,Allen Twsp North,U.S. House,,REP,Write-In Totals,3,0,0,3
Northampton,Allen Twsp North,State Senate,,REP,Omy Maldonado,180,122,0,58
Northampton,Allen Twsp North,State Senate,,REP,Write-In Totals,3,0,0,3
Northampton,Allen Twsp North,State House,,REP,Zach Mako,199,133,0,66
Northampton,Allen Twsp North,State House,,REP,Write-In Totals,2,0,0,2
Northampton,Allen Twsp North,Member of Republican State Committee,,REP,Maria Montero,124,83,0,41
Northampton,Allen Twsp North,Member of Republican State Committee,,REP,Benjamin White,73,61,0,12
Northampton,Allen Twsp North,Member of Republican State Committee,,REP,Patrick J Cubbage,143,106,0,37
Northampton,Allen Twsp North,Member of Republican State Committee,,REP,Robert Dandi,113,87,0,26
Northampton,Allen Twsp North,Member of Republican State Committee,,REP,Daniel Campo,114,89,0,25
Northampton,Allen Twsp North,Member of Republican State Committee,,REP,Eve M Cubbage,152,107,0,45
Northampton,Allen Twsp North,Member of Republican State Committee,,REP,Shawn Welch,101,77,0,24
Northampton,Allen Twsp North,Member of Republican State Committee,,REP,Korry M Franke,86,64,0,22
Northampton,Allen Twsp North,Member of Republican State Committee,,REP,Dawn White,106,66,0,40
Northampton,Allen Twsp North,Member of Republican State Committee,,REP,Brandon Matlack,56,30,0,26
Northampton,Allen Twsp North,Member of Republican State Committee,,REP,Write-In Totals,1,0,0,1
Northampton,Allen Twsp North,Republican Committee Persons 010001-1 Allen Twsp North,,REP,Write-In Totals,3,2,0,1
Northampton,Allen Twsp South,Registered Voters,,,,1779,,,
Northampton,Allen Twsp South,Ballots Cast,,,,479,180,1,298
Northampton,Allen Twsp South,Ballots Cast Blank,,,,5,2,0,3
Northampton,Allen Twsp South,Governor,,DEM,Josh Shapiro,317,95,1,221
Northampton,Allen Twsp South,Governor,,DEM,Write-In Totals,0,0,0,0
Northampton,Allen Twsp South,Lieutenant Governor,,DEM,Austin Davis,306,87,0,219
Northampton,Allen Twsp South,Lieutenant Governor,,DEM,Write-In Totals,0,0,0,0
Northampton,Allen Twsp South,U.S. House,,DEM,Carol Obando-derstine,35,11,0,24
Northampton,Allen Twsp South,U.S. House,,DEM,Bob Brooks,135,47,1,87
Northampton,Allen Twsp South,U.S. House,,DEM,Lamont G McClure,91,27,0,64
Northampton,Allen Twsp South,U.S. House,,DEM,Ryan Crosswell,52,13,0,39
Northampton,Allen Twsp South,U.S. House,,DEM,Write-In Totals,0,0,0,0
Northampton,Allen Twsp South,State Senate,,DEM,Nick Miller,305,91,0,214
Northampton,Allen Twsp South,State Senate,,DEM,Write-In Totals,1,0,0,1
Northampton,Allen Twsp South,State House,,DEM,Deirdre Kamber Todd,308,90,0,218
Northampton,Allen Twsp South,State House,,DEM,Write-In Totals,1,0,0,1
Northampton,Allen Twsp South,Member of Democratic State Committee,,DEM,Baron Vanderburg,106,47,0,59
Northampton,Allen Twsp South,Member of Democratic State Committee,,DEM,Brandon Faust,174,46,0,128
Northampton,Allen Twsp South,Member of Democratic State Committee,,DEM,Jeff Kennedy Faubert,117,37,0,80
Northampton,Allen Twsp South,Member of Democratic State Committee,,DEM,Alexander Bryan Altieri,165,62,0,103
Northampton,Allen Twsp South,Member of Democratic State Committee,,DEM,Leslie M Altieri,257,80,0,177
Northampton,Allen Twsp South,Member of Democratic State Committee,,DEM,Michael Laws,195,63,0,132
Northampton,Allen Twsp South,Member of Democratic State Committee,,DEM,Michael Desrosiers,53,10,0,43
Northampton,Allen Twsp South,Member of Democratic State Committee,,DEM,April Niver,220,62,0,158
Northampton,Allen Twsp South,Member of Democratic State Committee,,DEM,Sandra O'brien-werner,234,66,0,168
Northampton,Allen Twsp South,Member of Democratic State Committee,,DEM,Write-In Totals,0,0,0,0
Northampton,Allen Twsp South,Democratic Committee Member - Male 010002-1 Allen Twsp South,,DEM,Write-In Totals,17,1,0,16
Northampton,Allen Twsp South,Democratic Committee Member - Female 010002-1 Allen Twsp South,,DEM,Write-In Totals,17,1,0,16
Northampton,Allen Twsp South,Governor,,REP,Stacy Garrity,140,75,0,65
Northampton,Allen Twsp South,Governor,,REP,Write-In Totals,3,0,0,3
Northampton,Allen Twsp South,Lieutenant Governor,,REP,John Ventre,64,38,0,26
Northampton,Allen Twsp South,Lieutenant Governor,,REP,Jason Richey,74,38,0,36
Northampton,Allen Twsp South,Lieutenant Governor,,REP,Write-In Totals,2,0,0,2
Northampton,Allen Twsp South,U.S. House,,REP,Ryan Mackenzie,143,75,0,68
Northampton,Allen Twsp South,U.S. House,,REP,Write-In Totals,2,0,0,2
Northampton,Allen Twsp South,State Senate,,REP,Omy Maldonado,141,74,0,67
Northampton,Allen Twsp South,State Senate,,REP,Write-In Totals,3,0,0,3
Northampton,Allen Twsp South,State House,,REP,Zach Mako,145,75,0,70
Northampton,Allen Twsp South,State House,,REP,Write-In Totals,1,0,0,1
Northampton,Allen Twsp South,Member of Republican State Committee,,REP,Maria Montero,96,47,0,49
Northampton,Allen Twsp South,Member of Republican State Committee,,REP,Benjamin White,43,26,0,17
Northampton,Allen Twsp South,Member of Republican State Committee,,REP,Patrick J Cubbage,93,49,0,44
Northampton,Allen Twsp South,Member of Republican State Committee,,REP,Robert Dandi,101,55,0,46
Northampton,Allen Twsp South,Member of Republican State Committee,,REP,Daniel Campo,84,52,0,32
Northampton,Allen Twsp South,Member of Republican State Committee,,REP,Eve M Cubbage,113,61,0,52
Northampton,Allen Twsp South,Member of Republican State Committee,,REP,Shawn Welch,74,46,0,28
Northampton,Allen Twsp South,Member of Republican State Committee,,REP,Korry M Franke,55,34,0,21
Northampton,Allen Twsp South,Member of Republican State Committee,,REP,Dawn White,87,36,0,51
Northampton,Allen Twsp South,Member of Republican State Committee,,REP,Brandon Matlack,63,26,0,37
Northampton,Allen Twsp South,Member of Republican State Committee,,REP,Write-In Totals,10,0,0,10
Northampton,Allen Twsp South,Republican Committee Persons 010002-1 Allen Twsp South,,REP,Write-In Totals,8,5,0,3
Northampton,Bangor Boro North,Registered Voters,,,,1289,,,
Northampton,Bangor Boro North,Ballots Cast,,,,204,134,0,70
Northampton,Bangor Boro North,Ballots Cast Blank,,,,0,0,0,0
Northampton,Bangor Boro North,Governor,,DEM,Josh Shapiro,107,58,0,49
Northampton,Bangor Boro North,Governor,,DEM,Write-In Totals,1,1,0,0
Northampton,Bangor Boro North,Lieutenant Governor,,DEM,Austin Davis,101,53,0,48
Northampton,Bangor Boro North,Lieutenant Governor,,DEM,Write-In Totals,0,0,0,0
Northampton,Bangor Boro North,U.S. House,,DEM,Carol Obando-derstine,17,9,0,8
Northampton,Bangor Boro North,U.S. House,,DEM,Bob Brooks,50,29,0,21
Northampton,Bangor Boro North,U.S. House,,DEM,Lamont G McClure,28,16,0,12
Northampton,Bangor Boro North,U.S. House,,DEM,Ryan Crosswell,15,8,0,7
