county,office,district,party,candidate,votes,election_day,mail,provisional
Bedford,Governor,,DEM,Josh Shapiro,1542,671,870,1
Bedford,Governor,,DEM,Write-In Totals,30,22,8,0
Bedford,Governor,,REP,Stacy Garrity,4769,3832,934,3
Bedford,Governor,,REP,Write-In Totals,285,242,43,0
Bedford,Lieutenant Governor,,DEM,Austin Davis,1532,673,858,1
Bedford,Lieutenant Governor,,DEM,Write-In Totals,18,15,3,0
Bedford,Lieutenant Governor,,REP,John Ventre,1748,1375,373,0
Bedford,Lieutenant Governor,,REP,Jason Richey,3151,2578,571,2
Bedford,Lieutenant Governor,,REP,Write-In Totals,36,20,16,0
Bedford,U.S. House,13,DEM,Beth Farnham,1504,656,847,1
Bedford,U.S. House,13,DEM,Write-In Totals,24,17,7,0
Bedford,U.S. House,13,REP,John Joyce,5046,4069,974,3
Bedford,U.S. House,13,REP,Write-In Totals,45,25,20,0
Bedford,State Senate,32,DEM,Write-In Totals,674,333,340,1
Bedford,State Senate,32,REP,Pat Stefano,3975,3181,791,3
Bedford,State Senate,32,REP,Harry Young Cochran,1095,890,205,0
Bedford,State Senate,32,REP,Write-In Totals,19,9,10,0
Bedford,State House,78,DEM,Write-In Totals,98,51,47,0
Bedford,State House,78,REP,Jesse Topper,5139,4125,1011,3
Bedford,State House,78,REP,Write-In Totals,30,24,6,0
Bedford,Member of Democratic State Committee,,DEM,Dave Popp,1520,665,854,1
Bedford,Member of Democratic State Committee,,DEM,Write-In Totals,13,11,2,0
Bedford,Member of Republican State Committee,,REP,Ashlan J Clark,3762,2888,873,1
Bedford,Member of Republican State Committee,,REP,Barry Dallara,2401,1852,546,3
Bedford,Member of Republican State Committee,,REP,Jordan Teeters,2586,2178,407,1
Bedford,Member of Republican State Committee,,REP,Write-In Totals,53,44,9,0
