county,precinct,office,district,party,candidate,votes,election_day,provisional,absentee
Lackawanna,Waverly Township W-00 P-00,Member of Republican State Committee,,REP,Frank Scavo,45,29,0,16
Lackawanna,Waverly Township W-00 P-00,Member of Republican State Committee,,REP,Laureen A Cummings,38,26,0,12
Lackawanna,Waverly Township W-00 P-00,Member of Republican State Committee,,REP,Michael A Giannetta,62,45,0,17
Lackawanna,Waverly Township W-00 P-00,Member of Republican State Committee,,REP,Susanne Preambo Green,57,41,0,16
Lackawanna,Waverly Township W-00 P-00,Member of Republican State Committee,,REP,Marc Pane,40,24,0,16
Lackawanna,Waverly Township W-00 P-00,Member of Republican State Committee,,REP,Robin Lee Medeiros,55,36,0,19
Lackawanna,Waverly Township W-00 P-00,Member of Republican State Committee,,REP,Lynn G Kokinda,27,21,0,6
Lackawanna,Waverly Township W-00 P-00,Member of Republican State Committee,,REP,Write-In Totals,1,1,0,0
Lackawanna,Waverly Township W-00 P-00,District Committeeman Waverly Township W-00 P-00,,REP,Write-In Totals,1,1,0,0
Lackawanna,Waverly Township W-00 P-00,District Committeewoman Waverly Township W-00 P-00,,REP,Write-In Totals,1,1,0,0
Lackawanna,Archbald W-01 P-01,Registered Voters,,,,1462,,,
Lackawanna,Archbald W-01 P-01,Ballots Cast,,,,437,296,0,141
Lackawanna,Archbald W-01 P-01,Ballots Cast Blank,,,,1,1,0,0
Lackawanna,Archbald W-01 P-01,Governor,,DEM,Josh Shapiro,279,165,0,114
Lackawanna,Archbald W-01 P-01,Governor,,DEM,Write-In Totals,60,55,0,5
Lackawanna,Archbald W-01 P-01,Lieutenant Governor,,DEM,Austin Davis,279,168,0,111
Lackawanna,Archbald W-01 P-01,Lieutenant Governor,,DEM,Write-In Totals,13,13,0,0
Lackawanna,Archbald W-01 P-01,U.S. House,8,DEM,Paige Cognetti,315,200,0,115
Lackawanna,Archbald W-01 P-01,U.S. House,8,DEM,Write-In Totals,9,7,0,2
Lackawanna,Archbald W-01 P-01,State Senate,40,DEM,Brian Wrightson,293,182,0,111
Lackawanna,Archbald W-01 P-01,State Senate,40,DEM,Write-In Totals,12,10,0,2
Lackawanna,Archbald W-01 P-01,State House,112,DEM,Kyle J Mullins,267,151,0,116
Lackawanna,Archbald W-01 P-01,State House,112,DEM,Write-In Totals,75,71,0,4
Lackawanna,Archbald W-01 P-01,Member of Democratic State Committee,,DEM,Paul McNally,171,102,0,69
Lackawanna,Archbald W-01 P-01,Member of Democratic State Committee,,DEM,Jessica J McGuigan,246,153,0,93
Lackawanna,Archbald W-01 P-01,Member of Democratic State Committee,,DEM,Chris Gaidos,110,61,0,49
Lackawanna,Archbald W-01 P-01,Member of Democratic State Committee,,DEM,Dwayne J Heisler,110,62,0,48
Lackawanna,Archbald W-01 P-01,Member of Democratic State Committee,,DEM,Jessica Rothchild,232,138,0,94
Lackawanna,Archbald W-01 P-01,Member of Democratic State Committee,,DEM,Josh Castellani,225,145,0,80
Lackawanna,Archbald W-01 P-01,Member of Democratic State Committee,,DEM,Write-In Totals,12,12,0,0
Lackawanna,Archbald W-01 P-01,District Committeeman Archbald W-01 P-01,,DEM,Robert Brudnicki,126,83,0,43
Lackawanna,Archbald W-01 P-01,District Committeeman Archbald W-01 P-01,,DEM,Michael Cleary,147,91,0,56
Lackawanna,Archbald W-01 P-01,District Committeeman Archbald W-01 P-01,,DEM,Write-In Totals,3,3,0,0
Lackawanna,Archbald W-01 P-01,District Committeewoman Archbald W-01 P-01,,DEM,Wendy Evans,278,176,0,102
Lackawanna,Archbald W-01 P-01,District Committeewoman Archbald W-01 P-01,,DEM,Write-In Totals,4,4,0,0
Lackawanna,Archbald W-01 P-01,Governor,,REP,Stacy Garrity,57,39,0,18
Lackawanna,Archbald W-01 P-01,Governor,,REP,Write-In Totals,16,15,0,1
Lackawanna,Archbald W-01 P-01,Lieutenant Governor,,REP,John Ventre,19,15,0,4
Lackawanna,Archbald W-01 P-01,Lieutenant Governor,,REP,Jason Richey,41,29,0,12
Lackawanna,Archbald W-01 P-01,Lieutenant Governor,,REP,Write-In Totals,4,4,0,0
Lackawanna,Archbald W-01 P-01,U.S. House,8,REP,Rob Bresnahan Jr,65,48,0,17
Lackawanna,Archbald W-01 P-01,U.S. House,8,REP,Write-In Totals,6,6,0,0
Lackawanna,Archbald W-01 P-01,State Senate,40,REP,Rosemary Brown,66,48,0,18
Lackawanna,Archbald W-01 P-01,State Senate,40,REP,Write-In Totals,4,4,0,0
Lackawanna,Archbald W-01 P-01,State House,112,REP,Joseph J Sabia Jr,57,41,0,16
Lackawanna,Archbald W-01 P-01,State House,112,REP,Write-In Totals,12,12,0,0
Lackawanna,Archbald W-01 P-01,Member of Republican State Committee,,REP,Frank Scavo,45,38,0,7
Lackawanna,Archbald W-01 P-01,Member of Republican State Committee,,REP,Laureen A Cummings,42,33,0,9
Lackawanna,Archbald W-01 P-01,Member of Republican State Committee,,REP,Michael A Giannetta,54,40,0,14
Lackawanna,Archbald W-01 P-01,Member of Republican State Committee,,REP,Susanne Preambo Green,31,27,0,4
Lackawanna,Archbald W-01 P-01,Member of Republican State Committee,,REP,Marc Pane,37,29,0,8
Lackawanna,Archbald W-01 P-01,Member of Republican State Committee,,REP,Robin Lee Medeiros,22,18,0,4
Lackawanna,Archbald W-01 P-01,Member of Republican State Committee,,REP,Lynn G Kokinda,35,29,0,6
Lackawanna,Archbald W-01 P-01,Member of Republican State Committee,,REP,Write-In Totals,3,3,0,0
Lackawanna,Archbald W-01 P-01,District Committeeman Archbald W-01 P-01,,REP,Write-In Totals,10,9,0,1
Lackawanna,Archbald W-01 P-01,District Committeewoman Archbald W-01 P-01,,REP,Write-In Totals,8,8,0,0
Lackawanna,Archbald W-01 P-02,Registered Voters,,,,1369,,,
Lackawanna,Archbald W-01 P-02,Ballots Cast,,,,380,230,0,150
Lackawanna,Archbald W-01 P-02,Ballots Cast Blank,,,,2,2,0,0
Lackawanna,Archbald W-01 P-02,Governor,,DEM,Josh Shapiro,245,120,0,125
Lackawanna,Archbald W-01 P-02,Governor,,DEM,Write-In Totals,36,30,0,6
Lackawanna,Archbald W-01 P-02,Lieutenant Governor,,DEM,Austin Davis,239,116,0,123
Lackawanna,Archbald W-01 P-02,Lieutenant Governor,,DEM,Write-In Totals,11,10,0,1
Lackawanna,Archbald W-01 P-02,U.S. House,8,DEM,Paige Cognetti,260,135,0,125
Lackawanna,Archbald W-01 P-02,U.S. House,8,DEM,Write-In Totals,15,9,0,6
Lackawanna,Archbald W-01 P-02,State Senate,40,DEM,Brian Wrightson,254,133,0,121
Lackawanna,Archbald W-01 P-02,State Senate,40,DEM,Write-In Totals,11,7,0,4
Lackawanna,Archbald W-01 P-02,State House,112,DEM,Kyle J Mullins,249,122,0,127
Lackawanna,Archbald W-01 P-02,State House,112,DEM,Write-In Totals,34,33,0,1
Lackawanna,Archbald W-01 P-02,Member of Democratic State Committee,,DEM,Paul McNally,155,80,0,75
Lackawanna,Archbald W-01 P-02,Member of Democratic State Committee,,DEM,Jessica J McGuigan,197,99,0,98
Lackawanna,Archbald W-01 P-02,Member of Democratic State Committee,,DEM,Chris Gaidos,106,48,0,58
Lackawanna,Archbald W-01 P-02,Member of Democratic State Committee,,DEM,Dwayne J Heisler,96,45,0,51
Lackawanna,Archbald W-01 P-02,Member of Democratic State Committee,,DEM,Jessica Rothchild,182,85,0,97
Lackawanna,Archbald W-01 P-02,Member of Democratic State Committee,,DEM,Josh Castellani,200,107,0,93
Lackawanna,Archbald W-01 P-02,Member of Democratic State Committee,,DEM,Write-In Totals,11,5,0,6
Lackawanna,Archbald W-01 P-02,District Committeeman Archbald W-01 P-02,,DEM,Ryan Castellani,242,128,0,114
Lackawanna,Archbald W-01 P-02,District Committeeman Archbald W-01 P-02,,DEM,Write-In Totals,3,2,0,1
Lackawanna,Archbald W-01 P-02,District Committeewoman Archbald W-01 P-02,,DEM,Write-In Totals,37,27,0,10
Lackawanna,Archbald W-01 P-02,Governor,,REP,Stacy Garrity,56,44,0,12
Lackawanna,Archbald W-01 P-02,Governor,,REP,Write-In Totals,18,15,0,3
Lackawanna,Archbald W-01 P-02,Lieutenant Governor,,REP,John Ventre,15,10,0,5
Lackawanna,Archbald W-01 P-02,Lieutenant Governor,,REP,Jason Richey,51,43,0,8
Lackawanna,Archbald W-01 P-02,Lieutenant Governor,,REP,Write-In Totals,4,3,0,1
Lackawanna,Archbald W-01 P-02,U.S. House,8,REP,Rob Bresnahan Jr,60,52,0,8
Lackawanna,Archbald W-01 P-02,U.S. House,8,REP,Write-In Totals,6,4,0,2
Lackawanna,Archbald W-01 P-02,State Senate,40,REP,Rosemary Brown,66,53,0,13
Lackawanna,Archbald W-01 P-02,State Senate,40,REP,Write-In Totals,2,2,0,0
Lackawanna,Archbald W-01 P-02,State House,112,REP,Joseph J Sabia Jr,52,41,0,11
Lackawanna,Archbald W-01 P-02,State House,112,REP,Write-In Totals,15,14,0,1
Lackawanna,Archbald W-01 P-02,Member of Republican State Committee,,REP,Frank Scavo,49,38,0,11
Lackawanna,Archbald W-01 P-02,Member of Republican State Committee,,REP,Laureen A Cummings,47,37,0,10
Lackawanna,Archbald W-01 P-02,Member of Republican State Committee,,REP,Michael A Giannetta,53,42,0,11
Lackawanna,Archbald W-01 P-02,Member of Republican State Committee,,REP,Susanne Preambo Green,39,32,0,7
Lackawanna,Archbald W-01 P-02,Member of Republican State Committee,,REP,Marc Pane,38,26,0,12
Lackawanna,Archbald W-01 P-02,Member of Republican State Committee,,REP,Robin Lee Medeiros,28,24,0,4
Lackawanna,Archbald W-01 P-02,Member of Republican State Committee,,REP,Lynn G Kokinda,36,24,0,12
Lackawanna,Archbald W-01 P-02,Member of Republican State Committee,,REP,Write-In Totals,9,9,0,0
Lackawanna,Archbald W-01 P-02,District Committeeman Archbald W-01 P-02,,REP,Write-In Totals,9,8,0,1
Lackawanna,Archbald W-01 P-02,District Committeewoman Archbald W-01 P-02,,REP,Write-In Totals,8,6,0,2
Lackawanna,Archbald W-02 P-01,Registered Voters,,,,806,,,
Lackawanna,Archbald W-02 P-01,Ballots Cast,,,,205,130,1,74
Lackawanna,Archbald W-02 P-01,Ballots Cast Blank,,,,1,1,0,0
Lackawanna,Archbald W-02 P-01,Governor,,DEM,Josh Shapiro,132,69,1,62
Lackawanna,Archbald W-02 P-01,Governor,,DEM,Write-In Totals,24,22,0,2
Lackawanna,Archbald W-02 P-01,Lieutenant Governor,,DEM,Austin Davis,134,72,1,61
Lackawanna,Archbald W-02 P-01,Lieutenant Governor,,DEM,Write-In Totals,2,2,0,0
Lackawanna,Archbald W-02 P-01,U.S. House,8,DEM,Paige Cognetti,150,85,1,64
Lackawanna,Archbald W-02 P-01,U.S. House,8,DEM,Write-In Totals,3,3,0,0
Lackawanna,Archbald W-02 P-01,State Senate,40,DEM,Brian Wrightson,138,77,1,60
Lackawanna,Archbald W-02 P-01,State Senate,40,DEM,Write-In Totals,3,3,0,0
Lackawanna,Archbald W-02 P-01,State House,112,DEM,Kyle J Mullins,132,70,1,61
Lackawanna,Archbald W-02 P-01,State House,112,DEM,Write-In Totals,22,22,0,0
Lackawanna,Archbald W-02 P-01,Member of Democratic State Committee,,DEM,Paul McNally,90,52,1,37
Lackawanna,Archbald W-02 P-01,Member of Democratic State Committee,,DEM,Jessica J McGuigan,116,64,1,51
Lackawanna,Archbald W-02 P-01,Member of Democratic State Committee,,DEM,Chris Gaidos,53,23,0,30
Lackawanna,Archbald W-02 P-01,Member of Democratic State Committee,,DEM,Dwayne J Heisler,56,29,0,27
Lackawanna,Archbald W-02 P-01,Member of Democratic State Committee,,DEM,Jessica Rothchild,114,58,1,55
Lackawanna,Archbald W-02 P-01,Member of Democratic State Committee,,DEM,Josh Castellani,93,57,1,35
Lackawanna,Archbald W-02 P-01,Member of Democratic State Committee,,DEM,Write-In Totals,9,9,0,0
Lackawanna,Archbald W-02 P-01,District Committeeman Archbald W-02 P-01,,DEM,Joseph A Farrell,96,52,0,44
Lackawanna,Archbald W-02 P-01,District Committeeman Archbald W-02 P-01,,DEM,Scott M Wagner,47,31,0,16
Lackawanna,Archbald W-02 P-01,District Committeeman Archbald W-02 P-01,,DEM,Write-In Totals,1,1,0,0
Lackawanna,Archbald W-02 P-01,District Committeewoman Archbald W-02 P-01,,DEM,Write-In Totals,12,9,0,3
Lackawanna,Archbald W-02 P-01,Governor,,REP,Stacy Garrity,23,17,0,6
Lackawanna,Archbald W-02 P-01,Governor,,REP,Write-In Totals,8,8,0,0
Lackawanna,Archbald W-02 P-01,Lieutenant Governor,,REP,John Ventre,15,13,0,2
Lackawanna,Archbald W-02 P-01,Lieutenant Governor,,REP,Jason Richey,17,12,0,5
Lackawanna,Archbald W-02 P-01,Lieutenant Governor,,REP,Write-In Totals,0,0,0,0
Lackawanna,Archbald W-02 P-01,U.S. House,8,REP,Rob Bresnahan Jr,27,22,0,5
Lackawanna,Archbald W-02 P-01,U.S. House,8,REP,Write-In Totals,1,1,0,0
Lackawanna,Archbald W-02 P-01,State Senate,40,REP,Rosemary Brown,29,23,0,6
Lackawanna,Archbald W-02 P-01,State Senate,40,REP,Write-In Totals,0,0,0,0
Lackawanna,Archbald W-02 P-01,State House,112,REP,Joseph J Sabia Jr,25,18,0,7
Lackawanna,Archbald W-02 P-01,State House,112,REP,Write-In Totals,6,6,0,0
Lackawanna,Archbald W-02 P-01,Member of Republican State Committee,,REP,Frank Scavo,19,13,0,6
Lackawanna,Archbald W-02 P-01,Member of Republican State Committee,,REP,Laureen A Cummings,15,10,0,5
Lackawanna,Archbald W-02 P-01,Member of Republican State Committee,,REP,Michael A Giannetta,21,15,0,6
Lackawanna,Archbald W-02 P-01,Member of Republican State Committee,,REP,Susanne Preambo Green,17,13,0,4
Lackawanna,Archbald W-02 P-01,Member of Republican State Committee,,REP,Marc Pane,15,10,0,5
Lackawanna,Archbald W-02 P-01,Member of Republican State Committee,,REP,Robin Lee Medeiros,17,13,0,4
Lackawanna,Archbald W-02 P-01,Member of Republican State Committee,,REP,Lynn G Kokinda,16,10,0,6
Lackawanna,Archbald W-02 P-01,Member of Republican State Committee,,REP,Write-In Totals,6,6,0,0
Lackawanna,Archbald W-02 P-01,District Committeeman Archbald W-02 P-01,,REP,Write-In Totals,1,1,0,0
Lackawanna,Archbald W-02 P-01,District Committeewoman Archbald W-02 P-01,,REP,Write-In Totals,1,1,0,0
Lackawanna,Archbald W-03 P-00,Registered Voters,,,,499,,,
Lackawanna,Archbald W-03 P-00,Ballots Cast,,,,134,87,0,47
Lackawanna,Archbald W-03 P-00,Ballots Cast Blank,,,,0,0,0,0
Lackawanna,Archbald W-03 P-00,Governor,,DEM,Josh Shapiro,80,42,0,38
Lackawanna,Archbald W-03 P-00,Governor,,DEM,Write-In Totals,25,23,0,2
Lackawanna,Archbald W-03 P-00,Lieutenant Governor,,DEM,Austin Davis,77,42,0,35
Lackawanna,Archbald W-03 P-00,Lieutenant Governor,,DEM,Write-In Totals,4,4,0,0
Lackawanna,Archbald W-03 P-00,U.S. House,8,DEM,Paige Cognetti,92,54,0,38
Lackawanna,Archbald W-03 P-00,U.S. House,8,DEM,Write-In Totals,2,1,0,1
Lackawanna,Archbald W-03 P-00,State Senate,40,DEM,Brian Wrightson,80,45,0,35
Lackawanna,Archbald W-03 P-00,State Senate,40,DEM,Write-In Totals,4,3,0,1
Lackawanna,Archbald W-03 P-00,State House,112,DEM,Kyle J Mullins,78,43,0,35
Lackawanna,Archbald W-03 P-00,State House,112,DEM,Write-In Totals,24,22,0,2
Lackawanna,Archbald W-03 P-00,Member of Democratic State Committee,,DEM,Paul McNally,58,31,0,27
Lackawanna,Archbald W-03 P-00,Member of Democratic State Committee,,DEM,Jessica J McGuigan,71,41,0,30
Lackawanna,Archbald W-03 P-00,Member of Democratic State Committee,,DEM,Chris Gaidos,33,17,0,16
Lackawanna,Archbald W-03 P-00,Member of Democratic State Committee,,DEM,Dwayne J Heisler,30,19,0,11
Lackawanna,Archbald W-03 P-00,Member of Democratic State Committee,,DEM,Jessica Rothchild,69,36,0,33
Lackawanna,Archbald W-03 P-00,Member of Democratic State Committee,,DEM,Josh Castellani,54,26,0,28
Lackawanna,Archbald W-03 P-00,Member of Democratic State Committee,,DEM,Write-In Totals,3,3,0,0
Lackawanna,Archbald W-03 P-00,District Committeeman Archbald W-03 P-00,,DEM,Write-In Totals,3,3,0,0
Lackawanna,Archbald W-03 P-00,District Committeewoman Archbald W-03 P-00,,DEM,M Kathleen Sullivan,79,45,0,34
Lackawanna,Archbald W-03 P-00,District Committeewoman Archbald W-03 P-00,,DEM,Write-In Totals,0,0,0,0
Lackawanna,Archbald W-03 P-00,Governor,,REP,Stacy Garrity,18,12,0,6
Lackawanna,Archbald W-03 P-00,Governor,,REP,Write-In Totals,3,3,0,0
Lackawanna,Archbald W-03 P-00,Lieutenant Governor,,REP,John Ventre,2,2,0,0
Lackawanna,Archbald W-03 P-00,Lieutenant Governor,,REP,Jason Richey,17,11,0,6
Lackawanna,Archbald W-03 P-00,Lieutenant Governor,,REP,Write-In Totals,0,0,0,0
Lackawanna,Archbald W-03 P-00,U.S. House,8,REP,Rob Bresnahan Jr,19,13,0,6
Lackawanna,Archbald W-03 P-00,U.S. House,8,REP,Write-In Totals,3,3,0,0
Lackawanna,Archbald W-03 P-00,State Senate,40,REP,Rosemary Brown,21,15,0,6
Lackawanna,Archbald W-03 P-00,State Senate,40,REP,Write-In Totals,1,1,0,0
Lackawanna,Archbald W-03 P-00,State House,112,REP,Joseph J Sabia Jr,14,8,0,6
Lackawanna,Archbald W-03 P-00,State House,112,REP,Write-In Totals,6,6,0,0
Lackawanna,Archbald W-03 P-00,Member of Republican State Committee,,REP,Frank Scavo,10,7,0,3
Lackawanna,Archbald W-03 P-00,Member of Republican State Committee,,REP,Laureen A Cummings,7,5,0,2
Lackawanna,Archbald W-03 P-00,Member of Republican State Committee,,REP,Michael A Giannetta,16,12,0,4
Lackawanna,Archbald W-03 P-00,Member of Republican State Committee,,REP,Susanne Preambo Green,6,4,0,2
Lackawanna,Archbald W-03 P-00,Member of Republican State Committee,,REP,Marc Pane,8,4,0,4
Lackawanna,Archbald W-03 P-00,Member of Republican State Committee,,REP,Robin Lee Medeiros,8,5,0,3
Lackawanna,Archbald W-03 P-00,Member of Republican State Committee,,REP,Lynn G Kokinda,12,8,0,4
Lackawanna,Archbald W-03 P-00,Member of Republican State Committee,,REP,Write-In Totals,0,0,0,0
Lackawanna,Archbald W-03 P-00,District Committeeman Archbald W-03 P-00,,REP,Write-In Totals,4,4,0,0
Lackawanna,Archbald W-03 P-00,District Committeewoman Archbald W-03 P-00,,REP,Write-In Totals,1,1,0,0
Lackawanna,Archbald W-04 P-01,Registered Voters,,,,1506,,,
Lackawanna,Archbald W-04 P-01,Ballots Cast,,,,484,333,2,149
Lackawanna,Archbald W-04 P-01,Ballots Cast Blank,,,,0,0,0,0
Lackawanna,Archbald W-04 P-01,Governor,,DEM,Josh Shapiro,277,164,0,113
Lackawanna,Archbald W-04 P-01,Governor,,DEM,Write-In Totals,79,64,1,14
Lackawanna,Archbald W-04 P-01,Lieutenant Governor,,DEM,Austin Davis,299,177,0,122
Lackawanna,Archbald W-04 P-01,Lieutenant Governor,,DEM,Write-In Totals,12,11,1,0
Lackawanna,Archbald W-04 P-01,U.S. House,8,DEM,Paige Cognetti,318,201,1,116
Lackawanna,Archbald W-04 P-01,U.S. House,8,DEM,Write-In Totals,12,9,0,3
Lackawanna,Archbald W-04 P-01,State Senate,40,DEM,Brian Wrightson,302,182,1,119
Lackawanna,Archbald W-04 P-01,State Senate,40,DEM,Write-In Totals,16,13,0,3
Lackawanna,Archbald W-04 P-01,State House,112,DEM,Kyle J Mullins,271,159,0,112
Lackawanna,Archbald W-04 P-01,State House,112,DEM,Write-In Totals,89,77,1,11
Lackawanna,Archbald W-04 P-01,Member of Democratic State Committee,,DEM,Paul McNally,171,102,0,69
Lackawanna,Archbald W-04 P-01,Member of Democratic State Committee,,DEM,Jessica J McGuigan,250,163,1,86
Lackawanna,Archbald W-04 P-01,Member of Democratic State Committee,,DEM,Chris Gaidos,141,77,1,63
Lackawanna,Archbald W-04 P-01,Member of Democratic State Committee,,DEM,Dwayne J Heisler,105,60,0,45
Lackawanna,Archbald W-04 P-01,Member of Democratic State Committee,,DEM,Jessica Rothchild,239,141,0,98
Lackawanna,Archbald W-04 P-01,Member of Democratic State Committee,,DEM,Josh Castellani,230,138,0,92
Lackawanna,Archbald W-04 P-01,Member of Democratic State Committee,,DEM,Write-In Totals,28,22,3,3
Lackawanna,Archbald W-04 P-01,District Committeeman Archbald W-04 P-01,,DEM,Frank Siderowicz,288,174,0,114
Lackawanna,Archbald W-04 P-01,District Committeeman Archbald W-04 P-01,,DEM,Write-In Totals,8,7,0,1
Lackawanna,Archbald W-04 P-01,District Committeewoman Archbald W-04 P-01,,DEM,Roberta Lee Weston,160,99,0,61
Lackawanna,Archbald W-04 P-01,District Committeewoman Archbald W-04 P-01,,DEM,Diane Siderowicz,152,97,0,55
Lackawanna,Archbald W-04 P-01,District Committeewoman Archbald W-04 P-01,,DEM,Write-In Totals,4,4,0,0
Lackawanna,Archbald W-04 P-01,Governor,,REP,Stacy Garrity,59,44,0,15
Lackawanna,Archbald W-04 P-01,Governor,,REP,Write-In Totals,19,18,1,0
Lackawanna,Archbald W-04 P-01,Lieutenant Governor,,REP,John Ventre,28,20,0,8
Lackawanna,Archbald W-04 P-01,Lieutenant Governor,,REP,Jason Richey,41,34,1,6
Lackawanna,Archbald W-04 P-01,Lieutenant Governor,,REP,Write-In Totals,2,2,0,0
Lackawanna,Archbald W-04 P-01,U.S. House,8,REP,Rob Bresnahan Jr,73,56,1,16
Lackawanna,Archbald W-04 P-01,U.S. House,8,REP,Write-In Totals,5,5,0,0
Lackawanna,Archbald W-04 P-01,State Senate,40,REP,Rosemary Brown,76,62,0,14
Lackawanna,Archbald W-04 P-01,State Senate,40,REP,Write-In Totals,5,5,0,0
Lackawanna,Archbald W-04 P-01,State House,112,REP,Joseph J Sabia Jr,63,47,0,16
Lackawanna,Archbald W-04 P-01,State House,112,REP,Write-In Totals,17,16,1,0
Lackawanna,Archbald W-04 P-01,Member of Republican State Committee,,REP,Frank Scavo,43,35,1,7
Lackawanna,Archbald W-04 P-01,Member of Republican State Committee,,REP,Laureen A Cummings,36,29,0,7
Lackawanna,Archbald W-04 P-01,Member of Republican State Committee,,REP,Michael A Giannetta,51,35,1,15
Lackawanna,Archbald W-04 P-01,Member of Republican State Committee,,REP,Susanne Preambo Green,29,22,0,7
Lackawanna,Archbald W-04 P-01,Member of Republican State Committee,,REP,Marc Pane,41,26,0,15
Lackawanna,Archbald W-04 P-01,Member of Republican State Committee,,REP,Robin Lee Medeiros,35,25,0,10
Lackawanna,Archbald W-04 P-01,Member of Republican State Committee,,REP,Lynn G Kokinda,35,23,0,12
Lackawanna,Archbald W-04 P-01,Member of Republican State Committee,,REP,Write-In Totals,3,3,0,0
Lackawanna,Archbald W-04 P-01,District Committeeman Archbald W-04 P-01,,REP,Write-In Totals,8,8,0,0
Lackawanna,Archbald W-04 P-01,District Committeewoman Archbald W-04 P-01,,REP,Write-In Totals,6,6,0,0
Lackawanna,Archbald W-04 P-02,Registered Voters,,,,242,,,
Lackawanna,Archbald W-04 P-02,Ballots Cast,,,,69,53,0,16
Lackawanna,Archbald W-04 P-02,Ballots Cast Blank,,,,1,1,0,0
Lackawanna,Archbald W-04 P-02,Governor,,DEM,Josh Shapiro,43,29,0,14
Lackawanna,Archbald W-04 P-02,Governor,,DEM,Write-In Totals,8,8,0,0
Lackawanna,Archbald W-04 P-02,Lieutenant Governor,,DEM,Austin Davis,40,26,0,14
Lackawanna,Archbald W-04 P-02,Lieutenant Governor,,DEM,Write-In Totals,1,1,0,0
