county,precinct,office,district,party,candidate,votes,election_day,provisional,absentee
Fayette,Belle Vernon Borough - 02-01,Governor,,DEM,Josh Shapiro,66,32,0,34
Fayette,Brownsville Township - 04-01,Governor,,DEM,Josh Shapiro,62,36,1,25
Fayette,Brownsville Borough 1 - 06-01,Governor,,DEM,Josh Shapiro,104,64,1,39
Fayette,Brownsville Borough 2 - 06-02,Governor,,DEM,Josh Shapiro,57,34,0,23
Fayette,Bullskin Township 1 - 08-01,Governor,,DEM,Josh Shapiro,200,76,0,124
Fayette,Bullskin Township 2 - 08-02,Governor,,DEM,Josh Shapiro,61,25,1,35
Fayette,Bullskin Township 3 - 08-03,Governor,,DEM,Josh Shapiro,94,57,0,37
Fayette,Connellsville City 1- 10-01,Governor,,DEM,Josh Shapiro,123,76,1,46
Fayette,Connellsville City 2- 10-02,Governor,,DEM,Josh Shapiro,171,94,0,77
Fayette,Connellsville City 3- 10-03,Governor,,DEM,Josh Shapiro,102,68,0,34
Fayette,Connellsville Township - 12-01,Governor,,DEM,Josh Shapiro,113,63,0,50
Fayette,Dawson Borough - 14-01,Governor,,DEM,Josh Shapiro,17,14,0,3
Fayette,Dunbar Township 1 - 16-01,Governor,,DEM,Josh Shapiro,148,64,0,84
Fayette,Dunbar Township 2 - 16-02,Governor,,DEM,Josh Shapiro,282,108,0,174
Fayette,Dunbar  Borough - 18-01,Governor,,DEM,Josh Shapiro,47,28,0,19
Fayette,Everson Borough - 20-01,Governor,,DEM,Josh Shapiro,36,27,0,9
Fayette,Fairchance Borough - 22-01,Governor,,DEM,Josh Shapiro,104,37,0,67
Fayette,Fayette City Borough - 24-01,Governor,,DEM,Josh Shapiro,33,24,0,9
Fayette,Franklin Township 1 - 26-01,Governor,,DEM,Josh Shapiro,78,34,0,44
Fayette,Franklin Township 2 - 26-02,Governor,,DEM,Josh Shapiro,70,24,1,45
Fayette,Georges Township 1 - 28-01,Governor,,DEM,Josh Shapiro,83,39,0,44
Fayette,Georges Township 2 - 28-02,Governor,,DEM,Josh Shapiro,121,40,0,81
Fayette,Georges Township 3 - 28-03,Governor,,DEM,Josh Shapiro,122,47,0,75
Fayette,German Township 1 - 30-01,Governor,,DEM,Josh Shapiro,197,116,0,81
Fayette,German Township 2 - 30-02,Governor,,DEM,Josh Shapiro,99,69,0,30
Fayette,Henry Clay Township - 32-01,Governor,,DEM,Josh Shapiro,64,22,0,42
Fayette,Jefferson Township - 34-01,Governor,,DEM,Josh Shapiro,137,89,0,48
Fayette,Lower Tyrone Township - 36-01,Governor,,DEM,Josh Shapiro,57,31,0,26
Fayette,Luzerne Township 1 - 38-01,Governor,,DEM,Josh Shapiro,110,48,0,62
Fayette,Luzerne Township 2 - 38-02,Governor,,DEM,Josh Shapiro,199,76,3,120
Fayette,Luzerne Township 3 - 38-03,Governor,,DEM,Josh Shapiro,58,42,0,16
Fayette,Markleysburg Borough - 40-01,Governor,,DEM,Josh Shapiro,7,1,0,6
Fayette,Masontown Borough - 42-01,Governor,,DEM,Josh Shapiro,225,95,0,130
Fayette,Menallen Township 1 - 44-01,Governor,,DEM,Josh Shapiro,80,35,0,45
Fayette,Menallen Township 2 - 44-02,Governor,,DEM,Josh Shapiro,234,106,0,128
Fayette,Newell Borough - 46-01,Governor,,DEM,Josh Shapiro,49,36,0,13
Fayette,Nicholson Township - 48-01,Governor,,DEM,Josh Shapiro,82,45,0,37
Fayette,North Union Township 1 - 50-01,Governor,,DEM,Josh Shapiro,253,89,0,164
Fayette,North Union Township 2 - 50-02,Governor,,DEM,Josh Shapiro,240,86,1,153
Fayette,North Union Township 3 - 50-03,Governor,,DEM,Josh Shapiro,55,19,0,36
