county,office,district,party,candidate,votes,election_day,mail,provisional
Indiana,Member of Democratic State Committee,,DEM,David Keith,46,22,24,0
Indiana,Member of Democratic State Committee,,DEM,Greg Rich,82,33,49,0
Indiana,Member of Democratic State Committee,,DEM,Bob Schillinger,32,16,16,0
Indiana,Member of Democratic State Committee,,DEM,Terry Abbott Shields,63,35,28,0
Indiana,Member of Democratic State Committee,,DEM,William V. Murray,161,66,95,0
Indiana,Member of Democratic State Committee,,DEM,Earl Frederick Mitchell,71,40,31,0
Indiana,Member of Democratic State Committee,,DEM,Steve Olish,82,43,39,0
Indiana,Member of Democratic State Committee,,DEM,Peter Broad,121,69,52,0
Indiana,Member of Democratic State Committee,,DEM,Nathaniel Vanderneck,129,68,59,2
Indiana,Member of Democratic State Committee,,DEM,James Kevin Freeberg,109,69,40,0
Indiana,Member of Democratic State Committee,,DEM,David R. Tabish,192,80,112,0
Indiana,Member of Democratic State Committee,,DEM,Herman L. Fisher,158,76,82,0
Indiana,Member of Democratic State Committee,,DEM,Tim Magill,122,37,85,0
Indiana,Governor,,REP,Stacy Garrity,4973,4009,962,2
Indiana,Governor,,REP,Write-In Totals,324,238,86,0
Indiana,Lieutenant Governor,,REP,John Ventre,3160,2484,674,2
Indiana,Lieutenant Governor,,REP,Jason Richey,2049,1705,344,0
Indiana,Lieutenant Governor,,REP,Write-In Totals,88,49,39,0
Indiana,U.S. House,14,REP,Guy Reschenthaler,4553,3641,912,0
Indiana,U.S. House,14,REP,Write-In Totals,71,34,37,0
Indiana,U.S. House,15,REP,Glenn Gt Thompson,650,540,108,2
Indiana,U.S. House,15,REP,Write-In Totals,8,7,1,0
Indiana,U.S. House,15,REP,Jim Struzzi,4040,3179,861,0
Indiana,U.S. House,15,REP,Brian Smith,1345,1109,234,2
Indiana,Member of Republican State Committee,,REP,James Zerfoss,3942,3045,895,2
Indiana,Member of Republican State Committee,,REP,Kimberly McCullough,3329,2584,744,1
Indiana,Member of Republican State Committee,,REP,Darlene Bracken,2127,1762,364,1
Indiana,Member of Republican State Committee,,REP,Write-In Totals,45,30,15,0
Indiana,Member of Republican State Committee,,REP,Christine Fisher,9,9,0,0
Indiana,Member of Republican State Committee,,REP,Donna J. McCoy,218,168,50,0
Indiana,Member of Republican State Committee,,REP,Hunter Overdorff,125,109,16,0
Indiana,Member of Republican State Committee,,REP,Bradley H. Overdorff,109,101,8,0
Indiana,Member of Republican State Committee,,REP,Courtney M. Adams,122,96,26,0
Indiana,Member of Republican State Committee,,REP,Theodore Predko,90,69,21,0
Indiana,Member of Republican State Committee,,REP,Diann Overman,56,47,9,0
Indiana,Member of Republican State Committee,,REP,Ian Pruszkowski,33,32,1,0
Indiana,Member of Republican State Committee,,REP,Sandra Hertzog,163,140,23,0
Indiana,Member of Republican State Committee,,REP,Jennifer Ailes,65,49,16,0
Indiana,Member of Republican State Committee,,REP,Robert Mark Ailes,63,49,14,0
Indiana,Member of Republican State Committee,,REP,Kevin Mumau,66,51,15,0
Indiana,Member of Republican State Committee,,REP,Terri Ross,50,36,14,0
Indiana,Member of Republican State Committee,,REP,Sandra Waldenville,14,14,0,0
Indiana,Member of Republican State Committee,,REP,Tashina A. Rebovich,13,12,1,0
Indiana,Member of Republican State Committee,,REP,Cathy A. Degenkolb,60,53,7,0
Indiana,Member of Republican State Committee,,REP,Randy Degenkolb,60,55,5,0
Indiana,Member of Republican State Committee,,REP,Quentin T. Brooks,134,113,21,0
Indiana,Member of Republican State Committee,,REP,Molly R. Weiss,86,69,17,0
Indiana,Member of Republican State Committee,,REP,Margaret Ann Fuller,70,52,18,0
Indiana,Member of Republican State Committee,,REP,Justin Kurtz,61,47,14,0
Indiana,Member of Republican State Committee,,REP,Mary T. Stauffer,54,49,5,0
Indiana,Member of Republican State Committee,,REP,Kay S. Thorell,22,12,10,0
Indiana,Member of Republican State Committee,,REP,Richard E. Thorell,19,10,9,0
Indiana,Member of Republican State Committee,,REP,Ross J. Bricklemyer,37,28,9,0
Indiana,Member of Republican State Committee,,REP,Laura S. Terihay,29,19,10,0
Indiana,Member of Republican State Committee,,REP,Sandra Mae Alabran,102,76,26,0
Indiana,Member of Republican State Committee,,REP,Glen L. Alabran,96,71,25,0
Indiana,Member of Republican State Committee,,REP,John O. Pittman,111,92,19,0
Indiana,Member of Republican State Committee,,REP,Mary Ann Pittman,92,75,17,0
Indiana,Member of Republican State Committee,,REP,Mike Keith,216,158,58,0
Indiana,Member of Republican State Committee,,REP,Lori Keith,189,137,52,0
Indiana,Member of Republican State Committee,,REP,Kathie Van Horn,130,96,34,0
Indiana,Member of Republican State Committee,,REP,Gregg Van Horn,122,88,34,0
Indiana,Member of Republican State Committee,,REP,Rudolph E. Kabasta Jr.,53,47,6,0
Indiana,Member of Republican State Committee,,REP,Steven Shetler,68,58,10,0
Indiana,Member of Republican State Committee,,REP,David Shetler,63,55,8,0
Indiana,Member of Republican State Committee,,REP,Sandra L. Gillette,167,115,52,0
Indiana,Member of Republican State Committee,,REP,Dave Reed,208,145,63,0
Indiana,Member of Republican State Committee,,REP,Shawn Sebring,149,114,35,0
Indiana,Member of Republican State Committee,,REP,Tammy Curry,86,63,23,0
Indiana,Member of Republican State Committee,,REP,Barbara A. Fyock,121,82,39,0
Indiana,Member of Republican State Committee,,REP,Sally M. McCombie,83,57,26,0
Indiana,Member of Republican State Committee,,REP,Jack Nelson,78,49,29,0
Indiana,Member of Republican State Committee,,REP,William M. Darr,147,106,41,0
Indiana,Member of Republican State Committee,,REP,Dante Adamson,121,77,44,0
