county,office,district,party,candidate,votes,election_day,mail,provisional
Blair,Governor,,DEM,Josh Shapiro,4933,2258,2665,10
Blair,Governor,,DEM,Write-In Totals,49,35,14,0
Blair,Lieutenant Governor,,DEM,Austin Davis,4843,2228,2605,10
Blair,Lieutenant Governor,,DEM,Write-In Totals,30,23,7,0
Blair,U.S. House,,DEM,Beth Farnham,4793,2199,2585,9
Blair,U.S. House,,DEM,Write-In Totals,40,27,12,1
Blair,State Senate,,DEM,Sean Steeg,4769,2190,2569,10
Blair,State Senate,,DEM,Write-In Totals,40,26,14,0
Blair,State House,79,DEM,Caleb McCoy,2787,1386,1393,8
Blair,State House,79,DEM,Write-In Totals,21,16,5,0
Blair,State House,80,DEM,Sarah Holland,2018,851,1165,2
Blair,State House,80,DEM,Write-In Totals,12,6,6,0
Blair,Member of Democratic State Committee,,DEM,Gillian Kratzer,4827,2224,2593,10
Blair,Member of Democratic State Committee,,DEM,Write-In Totals,40,25,15,0
Blair,Governor,,REP,Stacy Garrity,8720,6691,2016,13
Blair,Governor,,REP,Write-In Totals,342,238,104,0
Blair,Lieutenant Governor,,REP,John Ventre,3038,2271,765,2
Blair,Lieutenant Governor,,REP,Jason Richey,5828,4523,1294,11
Blair,Lieutenant Governor,,REP,Write-In Totals,119,71,48,0
Blair,U.S. House,,REP,John Joyce,8945,6832,2100,13
Blair,U.S. House,,REP,Write-In Totals,200,136,64,0
Blair,State Senate,,REP,Judy Ward,9139,6919,2207,13
Blair,State Senate,,REP,Write-In Totals,120,78,42,0
Blair,State House,79,REP,Andrea C Verobish,3779,2927,846,6
Blair,State House,79,REP,Write-In Totals,92,65,27,0
Blair,State House,80,REP,Scott Barger,5116,3852,1257,7
Blair,State House,80,REP,Write-In Totals,68,42,26,0
Blair,Member of Republican State Committee,,REP,Kathy Gassler,7384,5566,1811,7
Blair,Member of Republican State Committee,,REP,Devon Henninger,6336,4757,1573,6
Blair,Member of Republican State Committee,,REP,Shelley Clinich,6980,5209,1762,9
Blair,Member of Republican State Committee,,REP,August C Stickel IV,6692,4972,1712,8
Blair,Member of Republican State Committee,,REP,Bill Ward Jr.,7964,5942,2013,9
Blair,Member of Republican State Committee,,REP,Write-In Totals,562,506,53,3
