county,precinct,office,district,party,candidate,votes,election_day,provisional,absentee
Westmoreland,ADAMSBURG BORO,Ballots Cast,,DEM,,11,7,0,4
Westmoreland,ALLEGHENY TOWNSHIP #1 SHEARERS,Ballots Cast,,DEM,,199,50,0,149
Westmoreland,ALLEGHENY TOWNSHIP #2 MCKEES,Ballots Cast,,DEM,,53,32,0,21
Westmoreland,ALLEGHENY TOWNSHIP #3 SOBERS,Ballots Cast,,DEM,,162,76,0,86
Westmoreland,ALLEGHENY TOWNSHIP #4 STEWARTS,Ballots Cast,,DEM,,70,34,0,36
Westmoreland,ALLEGHENY TOWNSHIP #5 BELLVUE,Ballots Cast,,DEM,,95,33,1,61
Westmoreland,ARNOLD 1-1,Ballots Cast,,DEM,,44,35,0,9
Westmoreland,ARNOLD 1-2,Ballots Cast,,DEM,,42,30,0,12
Westmoreland,ARNOLD 2-1,Ballots Cast,,DEM,,63,38,0,25
Westmoreland,ARNOLD 2-2,Ballots Cast,,DEM,,85,52,0,33
Westmoreland,ARNOLD 2-3,Ballots Cast,,DEM,,81,46,1,34
Westmoreland,ARONA BORO,Ballots Cast,,DEM,,11,6,0,5
Westmoreland,AVONMORE BORO,Ballots Cast,,DEM,,72,41,0,31
Westmoreland,BELL TOWNSHIP PERRYSVILLE,Ballots Cast,,DEM,,71,27,0,44
Westmoreland,BELL TOWNSHIP ROARING RUN,Ballots Cast,,DEM,,40,17,0,23
Westmoreland,BELL TOWNSHIP SALINA,Ballots Cast,,DEM,,18,11,0,7
Westmoreland,BOLIVAR BORO,Ballots Cast,,DEM,,34,24,0,10
Westmoreland,COOK TOWNSHIP,Ballots Cast,,DEM,,108,50,0,58
Westmoreland,DELMONT BORO,Ballots Cast,,DEM,,191,85,1,105
Westmoreland,DERRY BORO 1ST WARD,Ballots Cast,,DEM,,66,38,0,28
Westmoreland,DERRY BORO 2ND WARD,Ballots Cast,,DEM,,34,28,0,6
Westmoreland,DERRY BORO 3RD WARD,Ballots Cast,,DEM,,20,15,0,5
Westmoreland,DERRY BORO 4TH WARD,Ballots Cast,,DEM,,36,26,0,10
Westmoreland,DERRY TOWNSHIP ALTERS,Ballots Cast,,DEM,,87,33,0,54
Westmoreland,DERRY TOWNSHIP BRADENVILLE,Ballots Cast,,DEM,,77,43,0,34
Westmoreland,DERRY TOWNSHIP COKEVILLE,Ballots Cast,,DEM,,52,34,0,18
Westmoreland,DERRY TOWNSHIP COOPERSTOWN,Ballots Cast,,DEM,,155,79,0,76
Westmoreland,DERRY TOWNSHIP KINGSTON,Ballots Cast,,DEM,,48,27,0,21
Westmoreland,DERRY TOWNSHIP LOYALHANNA,Ballots Cast,,DEM,,95,39,0,56
Westmoreland,DERRY TOWNSHIP MILLWOOD,Ballots Cast,,DEM,,79,42,0,37
Westmoreland,DERRY TOWNSHIP NEW DERRY,Ballots Cast,,DEM,,101,47,0,54
Westmoreland,DERRY TOWNSHIP PEANUT,Ballots Cast,,DEM,,79,29,0,50
Westmoreland,DERRY TOWNSHIP SAXMAN,Ballots Cast,,DEM,,119,62,0,57
Westmoreland,DERRY TOWNSHIP SCALP LEVEL,Ballots Cast,,DEM,,47,21,1,25
Westmoreland,DERRY TOWNSHIP SIMPSONS,Ballots Cast,,DEM,,38,21,0,17
Westmoreland,DERRY TOWNSHIP TORRANCE,Ballots Cast,,DEM,,17,5,0,12
Westmoreland,DONEGAL BORO,Ballots Cast,,DEM,,7,7,0,0
