county,office,district,party,candidate,votes,election_day,mail,provisional
Northampton,Governor,,DEM,Josh Shapiro,29908,13797,16025,86
Northampton,Governor,,DEM,Write-In Totals,165,106,58,1
Northampton,Lieutenant Governor,,DEM,Austin Davis,28525,12915,15527,83
Northampton,Lieutenant Governor,,DEM,Write-In Totals,69,35,34,0
Northampton,U.S. House,,DEM,Bob Brooks,13327,6647,6641,39
Northampton,U.S. House,,DEM,Lamont G McClure,8674,3850,4804,20
Northampton,U.S. House,,DEM,Ryan Crosswell,4622,1895,2710,17
Northampton,U.S. House,,DEM,Carol Obando-derstine,3839,2198,1631,10
Northampton,U.S. House,,DEM,Write-In Totals,37,22,15,0
Northampton,State Senate,14,DEM,Nick Miller,6554,2775,3763,16
Northampton,State Senate,14,DEM,Write-In Totals,22,4,18,0
Northampton,State Senate,18,DEM,Lisa Boscola,22470,10651,11749,70
Northampton,State Senate,18,DEM,Write-In Totals,431,262,168,1
Northampton,State House,131,DEM,Meriam Sabih,939,403,533,3
Northampton,State House,131,DEM,Write-In Totals,4,1,3,0
Northampton,State House,135,DEM,Steve Samuelson,6928,3598,3306,24
Northampton,State House,135,DEM,Write-In Totals,19,15,4,0
Northampton,State House,136,DEM,Robert Freeman,5261,2843,2404,14
Northampton,State House,136,DEM,Write-In Totals,21,14,7,0
Northampton,State House,137,DEM,Jeff Warren,7174,2918,4231,25
Northampton,State House,137,DEM,Write-In Totals,13,6,7,0
Northampton,State House,138,DEM,Jared Bitting,5131,2130,2993,8
Northampton,State House,138,DEM,Write-In Totals,19,9,10,0
Northampton,State House,183,DEM,Deirdre Kamber Todd,3710,1629,2071,10
Northampton,State House,183,DEM,Write-In Totals,10,3,7,0
Northampton,Member of Democratic State Committee,,DEM,Leslie M Altieri,23627,11280,12292,55
Northampton,Member of Democratic State Committee,,DEM,Sandra O'brien-werner,22324,9914,12360,50
Northampton,Member of Democratic State Committee,,DEM,April Niver,20951,9112,11785,54
Northampton,Member of Democratic State Committee,,DEM,Michael Laws,16155,8310,7811,34
Northampton,Member of Democratic State Committee,,DEM,Alexander Bryan Altieri,15231,8023,7179,29
Northampton,Member of Democratic State Committee,,DEM,Brandon Faust,14017,6244,7744,29
Northampton,Member of Democratic State Committee,,DEM,Baron Vanderburg,13904,6770,7097,37
Northampton,Member of Democratic State Committee,,DEM,Jeff Kennedy Faubert,8885,4160,4696,29
Northampton,Member of Democratic State Committee,,DEM,Michael Desrosiers,6170,3023,3131,16
Northampton,Member of Democratic State Committee,,DEM,Write-In Totals,201,92,106,3
Northampton,Governor,,REP,Stacy Garrity,13702,9278,4393,31
Northampton,Governor,,REP,Write-In Totals,312,163,148,1
Northampton,Lieutenant Governor,,REP,Jason Richey,7568,4695,2849,24
Northampton,Lieutenant Governor,,REP,John Ventre,6140,4657,1476,7
Northampton,Lieutenant Governor,,REP,Write-In Totals,143,55,87,1
Northampton,U.S. House,,REP,Ryan Mackenzie,13850,9356,4463,31
Northampton,U.S. House,,REP,Write-In Totals,237,86,150,1
Northampton,State Senate,14,REP,Omy Maldonado,4311,3034,1270,7
Northampton,State Senate,14,REP,Write-In Totals,36,11,25,0
Northampton,State Senate,18,REP,Scott Janney,9428,6274,3133,21
Northampton,State Senate,18,REP,Write-In Totals,117,48,68,1
Northampton,State House,131,REP,Milou Mackenzie,433,284,146,3
Northampton,State House,131,REP,Write-In Totals,5,1,4,0
Northampton,State House,135,REP,Joe Poplawski,1839,1192,646,1
Northampton,State House,135,REP,Write-In Totals,11,4,7,0
Northampton,State House,136,REP,Pilar Cavallo-campisi,1574,1167,404,3
Northampton,State House,136,REP,Write-In Totals,33,19,13,1
Northampton,State House,137,REP,Joe Emrick,3514,2111,1393,10
Northampton,State House,137,REP,Write-In Totals,36,15,20,1
Northampton,State House,138,REP,Ann Flood,4077,2722,1348,7
Northampton,State House,138,REP,Write-In Totals,31,11,20,0
Northampton,State House,183,REP,Zach Mako,2678,1973,700,5
Northampton,State House,183,REP,Write-In Totals,17,9,8,0
Northampton,Member of Republican State Committee,,REP,Eve M Cubbage,10396,7195,3184,17
Northampton,Member of Republican State Committee,,REP,Maria Montero,9362,5823,3519,20
Northampton,Member of Republican State Committee,,REP,Daniel Campo,9055,6645,2394,16
Northampton,Member of Republican State Committee,,REP,Shawn Welch,8325,6315,1997,13
Northampton,Member of Republican State Committee,,REP,Robert Dandi,8127,6097,2019,11
Northampton,Member of Republican State Committee,,REP,Dawn White,8044,4710,3319,15
Northampton,Member of Republican State Committee,,REP,Patrick J Cubbage,7443,5459,1969,15
Northampton,Member of Republican State Committee,,REP,Benjamin White,7245,5206,2028,11
Northampton,Member of Republican State Committee,,REP,Korry M Franke,6774,4622,2142,10
Northampton,Member of Republican State Committee,,REP,Brandon Matlack,5906,3658,2234,14
Northampton,Member of Republican State Committee,,REP,Write-In Totals,269,132,133,4
