county,precinct,office,district,party,candidate,votes,election_day,provisional,absentee
Susquehanna,ARARAT TWP,State House,111,DEM,Kyle Devlin,35,35,0,0
Susquehanna,ARARAT TWP,State House,111,REP,Jonathan Fritz,68,68,0,0
Susquehanna,ARARAT TWP,Member of Democratic State Committee,,DEM,Jackie Baker,32,32,0,0
Susquehanna,ARARAT TWP,Member of Republican State Committee,,REP,Donna M Cosmello,63,63,0,0
Susquehanna,ARARAT TWP,Member of Republican State Committee,,REP,David Darrow,52,52,0,0
Susquehanna,AUBURN TWP,Registered Voters,,,,1044,,,
Susquehanna,AUBURN TWP,Ballots Cast,,,,330,330,,
Susquehanna,AUBURN TWP,Governor,,DEM,Josh Shapiro,73,73,0,0
Susquehanna,AUBURN TWP,Governor,,REP,Stacy Garrity,239,239,0,0
Susquehanna,AUBURN TWP,Lieutenant Governor,,DEM,Austin Davis,72,72,0,0
Susquehanna,AUBURN TWP,Lieutenant Governor,,REP,John Ventre,106,106,0,0
Susquehanna,AUBURN TWP,Lieutenant Governor,,REP,Jason Richey,119,119,0,0
Susquehanna,AUBURN TWP,U.S. House,9,DEM,Rachel Wallace,70,70,0,0
Susquehanna,AUBURN TWP,U.S. House,9,REP,Dan Meuser,233,233,0,0
Susquehanna,AUBURN TWP,State Senate,20,DEM,Jackie Baker,69,69,0,0
Susquehanna,AUBURN TWP,State Senate,20,REP,Tyler Meyers,163,163,0,0
Susquehanna,AUBURN TWP,State Senate,20,REP,Lisa Baker,90,90,0,0
Susquehanna,AUBURN TWP,State House,111,DEM,Kyle Devlin,71,71,0,0
Susquehanna,AUBURN TWP,State House,111,REP,Jonathan Fritz,233,233,0,0
Susquehanna,AUBURN TWP,Member of Democratic State Committee,,DEM,Jackie Baker,72,72,0,0
Susquehanna,AUBURN TWP,Member of Republican State Committee,,REP,Donna M Cosmello,167,167,0,0
Susquehanna,AUBURN TWP,Member of Republican State Committee,,REP,David Darrow,206,206,0,0
Susquehanna,BRIDGEWATER TWP,Registered Voters,,,,1606,,,
Susquehanna,BRIDGEWATER TWP,Ballots Cast,,,,498,498,,
Susquehanna,BRIDGEWATER TWP,Governor,,DEM,Josh Shapiro,144,144,0,0
Susquehanna,BRIDGEWATER TWP,Governor,,REP,Stacy Garrity,305,305,0,0
Susquehanna,BRIDGEWATER TWP,Lieutenant Governor,,DEM,Austin Davis,142,142,0,0
Susquehanna,BRIDGEWATER TWP,Lieutenant Governor,,REP,John Ventre,108,108,0,0
Susquehanna,BRIDGEWATER TWP,Lieutenant Governor,,REP,Jason Richey,185,185,0,0
Susquehanna,BRIDGEWATER TWP,U.S. House,9,DEM,Rachel Wallace,142,142,0,0
Susquehanna,BRIDGEWATER TWP,U.S. House,9,REP,Dan Meuser,310,310,0,0
Susquehanna,BRIDGEWATER TWP,State Senate,20,DEM,Jackie Baker,141,141,0,0
Susquehanna,BRIDGEWATER TWP,State Senate,20,REP,Tyler Meyers,168,168,0,0
Susquehanna,BRIDGEWATER TWP,State Senate,20,REP,Lisa Baker,174,174,0,0
Susquehanna,BRIDGEWATER TWP,State House,111,DEM,Kyle Devlin,143,143,0,0
Susquehanna,BRIDGEWATER TWP,State House,111,REP,Jonathan Fritz,325,325,0,0
Susquehanna,BRIDGEWATER TWP,Member of Democratic State Committee,,DEM,Jackie Baker,139,139,0,0
Susquehanna,BRIDGEWATER TWP,Member of Republican State Committee,,REP,Donna M Cosmello,255,255,0,0
Susquehanna,BRIDGEWATER TWP,Member of Republican State Committee,,REP,David Darrow,296,296,0,0
Susquehanna,BROOKLYN TWP,Registered Voters,,,,514,,,
Susquehanna,BROOKLYN TWP,Ballots Cast,,,,149,149,,
Susquehanna,BROOKLYN TWP,Governor,,DEM,Josh Shapiro,33,33,0,0
Susquehanna,BROOKLYN TWP,Governor,,REP,Stacy Garrity,105,105,0,0
Susquehanna,BROOKLYN TWP,Lieutenant Governor,,DEM,Austin Davis,33,33,0,0
Susquehanna,BROOKLYN TWP,Lieutenant Governor,,REP,John Ventre,23,23,0,0
Susquehanna,BROOKLYN TWP,Lieutenant Governor,,REP,Jason Richey,82,82,0,0
Susquehanna,BROOKLYN TWP,U.S. House,9,DEM,Rachel Wallace,34,34,0,0
Susquehanna,BROOKLYN TWP,U.S. House,9,REP,Dan Meuser,107,107,0,0
Susquehanna,BROOKLYN TWP,State Senate,20,DEM,Jackie Baker,35,35,0,0
Susquehanna,BROOKLYN TWP,State Senate,20,REP,Tyler Meyers,49,49,0,0
Susquehanna,BROOKLYN TWP,State Senate,20,REP,Lisa Baker,62,62,0,0
Susquehanna,BROOKLYN TWP,State House,111,DEM,Kyle Devlin,33,33,0,0
Susquehanna,BROOKLYN TWP,State House,111,REP,Jonathan Fritz,107,107,0,0
Susquehanna,BROOKLYN TWP,Member of Democratic State Committee,,DEM,Jackie Baker,32,32,0,0
Susquehanna,BROOKLYN TWP,Member of Republican State Committee,,REP,Donna M Cosmello,90,90,0,0
Susquehanna,BROOKLYN TWP,Member of Republican State Committee,,REP,David Darrow,99,99,0,0
Susquehanna,CHOCONUT TWP,Registered Voters,,,,432,,,
Susquehanna,CHOCONUT TWP,Ballots Cast,,,,108,108,,
Susquehanna,CHOCONUT TWP,Governor,,DEM,Josh Shapiro,32,32,0,0
Susquehanna,CHOCONUT TWP,Governor,,REP,Stacy Garrity,69,69,0,0
Susquehanna,CHOCONUT TWP,Lieutenant Governor,,DEM,Austin Davis,31,31,0,0
Susquehanna,CHOCONUT TWP,Lieutenant Governor,,REP,John Ventre,18,18,0,0
Susquehanna,CHOCONUT TWP,Lieutenant Governor,,REP,Jason Richey,46,46,0,0
Susquehanna,CHOCONUT TWP,U.S. House,9,DEM,Rachel Wallace,29,29,0,0
Susquehanna,CHOCONUT TWP,U.S. House,9,REP,Dan Meuser,67,67,0,0
Susquehanna,CHOCONUT TWP,State Senate,20,DEM,Jackie Baker,30,30,0,0
Susquehanna,CHOCONUT TWP,State Senate,20,REP,Tyler Meyers,36,36,0,0
Susquehanna,CHOCONUT TWP,State Senate,20,REP,Lisa Baker,38,38,0,0
Susquehanna,CHOCONUT TWP,State House,111,DEM,Kyle Devlin,30,30,0,0
Susquehanna,CHOCONUT TWP,State House,111,REP,Jonathan Fritz,71,71,0,0
Susquehanna,CHOCONUT TWP,Member of Democratic State Committee,,DEM,Jackie Baker,31,31,0,0
Susquehanna,CHOCONUT TWP,Member of Republican State Committee,,REP,Donna M Cosmello,61,61,0,0
Susquehanna,CHOCONUT TWP,Member of Republican State Committee,,REP,David Darrow,65,65,0,0
Susquehanna,CLIFFORD TWP,Registered Voters,,,,1417,,,
Susquehanna,CLIFFORD TWP,Ballots Cast,,,,401,401,,
Susquehanna,CLIFFORD TWP,Governor,,DEM,Josh Shapiro,122,122,0,0
Susquehanna,CLIFFORD TWP,Governor,,REP,Stacy Garrity,249,249,0,0
Susquehanna,CLIFFORD TWP,Lieutenant Governor,,DEM,Austin Davis,118,118,0,0
Susquehanna,CLIFFORD TWP,Lieutenant Governor,,REP,John Ventre,81,81,0,0
Susquehanna,CLIFFORD TWP,Lieutenant Governor,,REP,Jason Richey,161,161,0,0
Susquehanna,CLIFFORD TWP,U.S. House,9,DEM,Rachel Wallace,116,116,0,0
Susquehanna,CLIFFORD TWP,U.S. House,9,REP,Dan Meuser,245,245,0,0
Susquehanna,CLIFFORD TWP,State Senate,20,DEM,Jackie Baker,115,115,0,0
Susquehanna,CLIFFORD TWP,State Senate,20,REP,Tyler Meyers,144,144,0,0
Susquehanna,CLIFFORD TWP,State Senate,20,REP,Lisa Baker,130,130,0,0
Susquehanna,CLIFFORD TWP,State House,111,DEM,Kyle Devlin,115,115,0,0
Susquehanna,CLIFFORD TWP,State House,111,REP,Jonathan Fritz,259,259,0,0
Susquehanna,CLIFFORD TWP,Member of Democratic State Committee,,DEM,Jackie Baker,117,117,0,0
Susquehanna,CLIFFORD TWP,Member of Republican State Committee,,REP,Donna M Cosmello,214,214,0,0
Susquehanna,CLIFFORD TWP,Member of Republican State Committee,,REP,David Darrow,196,196,0,0
Susquehanna,DIMOCK TWP,Registered Voters,,,,769,,,
Susquehanna,DIMOCK TWP,Ballots Cast,,,,227,227,,
Susquehanna,DIMOCK TWP,Governor,,DEM,Josh Shapiro,46,46,0,0
Susquehanna,DIMOCK TWP,Governor,,REP,Stacy Garrity,159,159,0,0
Susquehanna,DIMOCK TWP,Lieutenant Governor,,DEM,Austin Davis,46,46,0,0
Susquehanna,DIMOCK TWP,Lieutenant Governor,,REP,John Ventre,57,57,0,0
Susquehanna,DIMOCK TWP,Lieutenant Governor,,REP,Jason Richey,101,101,0,0
Susquehanna,DIMOCK TWP,U.S. House,9,DEM,Rachel Wallace,43,43,0,0
Susquehanna,DIMOCK TWP,U.S. House,9,REP,Dan Meuser,158,158,0,0
Susquehanna,DIMOCK TWP,State Senate,20,DEM,Jackie Baker,47,47,0,0
Susquehanna,DIMOCK TWP,State Senate,20,REP,Tyler Meyers,73,73,0,0
Susquehanna,DIMOCK TWP,State Senate,20,REP,Lisa Baker,101,101,0,0
Susquehanna,DIMOCK TWP,State House,111,DEM,Kyle Devlin,47,47,0,0
Susquehanna,DIMOCK TWP,State House,111,REP,Jonathan Fritz,165,165,0,0
Susquehanna,DIMOCK TWP,Member of Democratic State Committee,,DEM,Jackie Baker,46,46,0,0
Susquehanna,DIMOCK TWP,Member of Republican State Committee,,REP,Donna M Cosmello,118,118,0,0
Susquehanna,DIMOCK TWP,Member of Republican State Committee,,REP,David Darrow,143,143,0,0
Susquehanna,FOREST CITY BORO,Registered Voters,,,,836,,,
Susquehanna,FOREST CITY BORO,Ballots Cast,,,,208,208,,
Susquehanna,FOREST CITY BORO,Governor,,DEM,Josh Shapiro,96,96,0,0
Susquehanna,FOREST CITY BORO,Governor,,REP,Stacy Garrity,96,96,0,0
Susquehanna,FOREST CITY BORO,Lieutenant Governor,,DEM,Austin Davis,97,97,0,0
Susquehanna,FOREST CITY BORO,Lieutenant Governor,,REP,John Ventre,31,31,0,0
Susquehanna,FOREST CITY BORO,Lieutenant Governor,,REP,Jason Richey,62,62,0,0
Susquehanna,FOREST CITY BORO,U.S. House,9,DEM,Rachel Wallace,96,96,0,0
Susquehanna,FOREST CITY BORO,U.S. House,9,REP,Dan Meuser,93,93,0,0
Susquehanna,FOREST CITY BORO,State Senate,20,DEM,Jackie Baker,100,100,0,0
Susquehanna,FOREST CITY BORO,State Senate,20,REP,Tyler Meyers,51,51,0,0
Susquehanna,FOREST CITY BORO,State Senate,20,REP,Lisa Baker,52,52,0,0
Susquehanna,FOREST CITY BORO,State House,111,DEM,Kyle Devlin,101,101,0,0
Susquehanna,FOREST CITY BORO,State House,111,REP,Jonathan Fritz,97,97,0,0
Susquehanna,FOREST CITY BORO,Member of Democratic State Committee,,DEM,Jackie Baker,96,96,0,0
Susquehanna,FOREST CITY BORO,Member of Republican State Committee,,REP,Donna M Cosmello,81,81,0,0
Susquehanna,FOREST CITY BORO,Member of Republican State Committee,,REP,David Darrow,81,81,0,0
Susquehanna,FOREST LAKE TWP,Registered Voters,,,,716,,,
Susquehanna,FOREST LAKE TWP,Ballots Cast,,,,209,209,,
Susquehanna,FOREST LAKE TWP,Governor,,DEM,Josh Shapiro,39,39,0,0
Susquehanna,FOREST LAKE TWP,Governor,,REP,Stacy Garrity,161,161,0,0
Susquehanna,FOREST LAKE TWP,Lieutenant Governor,,DEM,Austin Davis,35,35,0,0
Susquehanna,FOREST LAKE TWP,Lieutenant Governor,,REP,John Ventre,55,55,0,0
Susquehanna,FOREST LAKE TWP,Lieutenant Governor,,REP,Jason Richey,91,91,0,0
Susquehanna,FOREST LAKE TWP,U.S. House,9,DEM,Rachel Wallace,35,35,0,0
Susquehanna,FOREST LAKE TWP,U.S. House,9,REP,Dan Meuser,159,159,0,0
Susquehanna,FOREST LAKE TWP,State Senate,20,DEM,Jackie Baker,38,38,0,0
Susquehanna,FOREST LAKE TWP,State Senate,20,REP,Tyler Meyers,87,87,0,0
Susquehanna,FOREST LAKE TWP,State Senate,20,REP,Lisa Baker,79,79,0,0
Susquehanna,FOREST LAKE TWP,State House,111,DEM,Kyle Devlin,36,36,0,0
Susquehanna,FOREST LAKE TWP,State House,111,REP,Jonathan Fritz,161,161,0,0
Susquehanna,FOREST LAKE TWP,Member of Democratic State Committee,,DEM,Jackie Baker,38,38,0,0
Susquehanna,FOREST LAKE TWP,Member of Republican State Committee,,REP,Donna M Cosmello,110,110,0,0
Susquehanna,FOREST LAKE TWP,Member of Republican State Committee,,REP,David Darrow,140,140,0,0
Susquehanna,FRANKLIN TWP,Registered Voters,,,,565,,,
Susquehanna,FRANKLIN TWP,Ballots Cast,,,,184,184,,
Susquehanna,FRANKLIN TWP,Governor,,DEM,Josh Shapiro,37,37,0,0
Susquehanna,FRANKLIN TWP,Governor,,REP,Stacy Garrity,138,138,0,0
Susquehanna,FRANKLIN TWP,Lieutenant Governor,,DEM,Austin Davis,37,37,0,0
Susquehanna,FRANKLIN TWP,Lieutenant Governor,,REP,John Ventre,43,43,0,0
Susquehanna,FRANKLIN TWP,Lieutenant Governor,,REP,Jason Richey,84,84,0,0
Susquehanna,FRANKLIN TWP,U.S. House,9,DEM,Rachel Wallace,36,36,0,0
Susquehanna,FRANKLIN TWP,U.S. House,9,REP,Dan Meuser,137,137,0,0
Susquehanna,FRANKLIN TWP,State Senate,20,DEM,Jackie Baker,36,36,0,0
Susquehanna,FRANKLIN TWP,State Senate,20,REP,Tyler Meyers,90,90,0,0
Susquehanna,FRANKLIN TWP,State Senate,20,REP,Lisa Baker,53,53,0,0
Susquehanna,FRANKLIN TWP,State House,111,DEM,Kyle Devlin,35,35,0,0
Susquehanna,FRANKLIN TWP,State House,111,REP,Jonathan Fritz,143,143,0,0
Susquehanna,FRANKLIN TWP,Member of Democratic State Committee,,DEM,Jackie Baker,36,36,0,0
Susquehanna,FRANKLIN TWP,Member of Republican State Committee,,REP,Donna M Cosmello,112,112,0,0
Susquehanna,FRANKLIN TWP,Member of Republican State Committee,,REP,David Darrow,109,109,0,0
Susquehanna,FRIENDSVILLE BORO,Registered Voters,,,,60,,,
Susquehanna,FRIENDSVILLE BORO,Ballots Cast,,,,11,11,,
Susquehanna,FRIENDSVILLE BORO,Governor,,DEM,Josh Shapiro,2,2,0,0
Susquehanna,FRIENDSVILLE BORO,Governor,,REP,Stacy Garrity,9,9,0,0
Susquehanna,FRIENDSVILLE BORO,Lieutenant Governor,,DEM,Austin Davis,2,2,0,0
Susquehanna,FRIENDSVILLE BORO,Lieutenant Governor,,REP,John Ventre,1,1,0,0
Susquehanna,FRIENDSVILLE BORO,Lieutenant Governor,,REP,Jason Richey,8,8,0,0
Susquehanna,FRIENDSVILLE BORO,U.S. House,9,DEM,Rachel Wallace,2,2,0,0
Susquehanna,FRIENDSVILLE BORO,U.S. House,9,REP,Dan Meuser,9,9,0,0
Susquehanna,FRIENDSVILLE BORO,State Senate,20,DEM,Jackie Baker,2,2,0,0
Susquehanna,FRIENDSVILLE BORO,State Senate,20,REP,Tyler Meyers,3,3,0,0
Susquehanna,FRIENDSVILLE BORO,State Senate,20,REP,Lisa Baker,6,6,0,0
Susquehanna,FRIENDSVILLE BORO,State House,111,DEM,Kyle Devlin,2,2,0,0
Susquehanna,FRIENDSVILLE BORO,State House,111,REP,Jonathan Fritz,9,9,0,0
Susquehanna,FRIENDSVILLE BORO,Member of Democratic State Committee,,DEM,Jackie Baker,2,2,0,0
Susquehanna,FRIENDSVILLE BORO,Member of Republican State Committee,,REP,Donna M Cosmello,8,8,0,0
Susquehanna,FRIENDSVILLE BORO,Member of Republican State Committee,,REP,David Darrow,9,9,0,0
Susquehanna,GIBSON TWP,Registered Voters,,,,639,,,
Susquehanna,GIBSON TWP,Ballots Cast,,,,185,185,,
Susquehanna,GIBSON TWP,Governor,,DEM,Josh Shapiro,36,36,0,0
Susquehanna,GIBSON TWP,Governor,,REP,Stacy Garrity,129,129,0,0
Susquehanna,GIBSON TWP,Lieutenant Governor,,DEM,Austin Davis,36,36,0,0
Susquehanna,GIBSON TWP,Lieutenant Governor,,REP,John Ventre,38,38,0,0
Susquehanna,GIBSON TWP,Lieutenant Governor,,REP,Jason Richey,83,83,0,0
Susquehanna,GIBSON TWP,U.S. House,9,DEM,Rachel Wallace,35,35,0,0
Susquehanna,GIBSON TWP,U.S. House,9,REP,Dan Meuser,129,129,0,0
Susquehanna,GIBSON TWP,State Senate,20,DEM,Jackie Baker,31,31,0,0
Susquehanna,GIBSON TWP,State Senate,20,REP,Tyler Meyers,90,90,0,0
Susquehanna,GIBSON TWP,State Senate,20,REP,Lisa Baker,54,54,0,0
Susquehanna,GIBSON TWP,State House,111,DEM,Kyle Devlin,36,36,0,0
Susquehanna,GIBSON TWP,State House,111,REP,Jonathan Fritz,138,138,0,0
Susquehanna,GIBSON TWP,Member of Democratic State Committee,,DEM,Jackie Baker,36,36,0,0
Susquehanna,GIBSON TWP,Member of Republican State Committee,,REP,Donna M Cosmello,114,114,0,0
Susquehanna,GIBSON TWP,Member of Republican State Committee,,REP,David Darrow,105,105,0,0
Susquehanna,GREAT BEND BORO,Registered Voters,,,,356,,,
Susquehanna,GREAT BEND BORO,Ballots Cast,,,,78,78,,
Susquehanna,GREAT BEND BORO,Governor,,DEM,Josh Shapiro,27,27,0,0
Susquehanna,GREAT BEND BORO,Governor,,REP,Stacy Garrity,46,46,0,0
Susquehanna,GREAT BEND BORO,Lieutenant Governor,,DEM,Austin Davis,24,24,0,0
Susquehanna,GREAT BEND BORO,Lieutenant Governor,,REP,John Ventre,16,16,0,0
Susquehanna,GREAT BEND BORO,Lieutenant Governor,,REP,Jason Richey,30,30,0,0
Susquehanna,GREAT BEND BORO,U.S. House,9,DEM,Rachel Wallace,25,25,0,0
Susquehanna,GREAT BEND BORO,U.S. House,9,REP,Dan Meuser,44,44,0,0
Susquehanna,GREAT BEND BORO,State Senate,20,DEM,Jackie Baker,26,26,0,0
Susquehanna,GREAT BEND BORO,State Senate,20,REP,Tyler Meyers,28,28,0,0
Susquehanna,GREAT BEND BORO,State Senate,20,REP,Lisa Baker,22,22,0,0
Susquehanna,GREAT BEND BORO,State House,111,DEM,Kyle Devlin,25,25,0,0
Susquehanna,GREAT BEND BORO,State House,111,REP,Jonathan Fritz,51,51,0,0
Susquehanna,GREAT BEND BORO,Member of Democratic State Committee,,DEM,Jackie Baker,24,24,0,0
Susquehanna,GREAT BEND BORO,Member of Republican State Committee,,REP,Donna M Cosmello,44,44,0,0
Susquehanna,GREAT BEND BORO,Member of Republican State Committee,,REP,David Darrow,33,33,0,0
Susquehanna,GREAT BEND TWP,Registered Voters,,,,1029,,,
Susquehanna,GREAT BEND TWP,Ballots Cast,,,,268,268,,
Susquehanna,GREAT BEND TWP,Governor,,DEM,Josh Shapiro,65,65,0,0
Susquehanna,GREAT BEND TWP,Governor,,REP,Stacy Garrity,182,182,0,0
Susquehanna,GREAT BEND TWP,Lieutenant Governor,,DEM,Austin Davis,61,61,0,0
Susquehanna,GREAT BEND TWP,Lieutenant Governor,,REP,John Ventre,60,60,0,0
Susquehanna,GREAT BEND TWP,Lieutenant Governor,,REP,Jason Richey,111,111,0,0
Susquehanna,GREAT BEND TWP,U.S. House,9,DEM,Rachel Wallace,61,61,0,0
Susquehanna,GREAT BEND TWP,U.S. House,9,REP,Dan Meuser,177,177,0,0
Susquehanna,GREAT BEND TWP,State Senate,20,DEM,Jackie Baker,60,60,0,0
Susquehanna,GREAT BEND TWP,State Senate,20,REP,Tyler Meyers,106,106,0,0
Susquehanna,GREAT BEND TWP,State Senate,20,REP,Lisa Baker,92,92,0,0
Susquehanna,GREAT BEND TWP,State House,111,DEM,Kyle Devlin,58,58,0,0
Susquehanna,GREAT BEND TWP,State House,111,REP,Jonathan Fritz,187,187,0,0
Susquehanna,GREAT BEND TWP,Member of Democratic State Committee,,DEM,Jackie Baker,61,61,0,0
Susquehanna,GREAT BEND TWP,Member of Republican State Committee,,REP,Donna M Cosmello,164,164,0,0
Susquehanna,GREAT BEND TWP,Member of Republican State Committee,,REP,David Darrow,149,149,0,0
Susquehanna,HALLSTEAD BORO,Registered Voters,,,,595,,,
Susquehanna,HALLSTEAD BORO,Ballots Cast,,,,147,147,,
Susquehanna,HALLSTEAD BORO,Governor,,DEM,Josh Shapiro,48,48,0,0
Susquehanna,HALLSTEAD BORO,Governor,,REP,Stacy Garrity,88,88,0,0
Susquehanna,HALLSTEAD BORO,Lieutenant Governor,,DEM,Austin Davis,47,47,0,0
Susquehanna,HALLSTEAD BORO,Lieutenant Governor,,REP,John Ventre,27,27,0,0
Susquehanna,HALLSTEAD BORO,Lieutenant Governor,,REP,Jason Richey,58,58,0,0
Susquehanna,HALLSTEAD BORO,U.S. House,9,DEM,Rachel Wallace,45,45,0,0
Susquehanna,HALLSTEAD BORO,U.S. House,9,REP,Dan Meuser,87,87,0,0
Susquehanna,HALLSTEAD BORO,State Senate,20,DEM,Jackie Baker,46,46,0,0
Susquehanna,HALLSTEAD BORO,State Senate,20,REP,Tyler Meyers,63,63,0,0
Susquehanna,HALLSTEAD BORO,State Senate,20,REP,Lisa Baker,32,32,0,0
Susquehanna,HALLSTEAD BORO,State House,111,DEM,Kyle Devlin,48,48,0,0
Susquehanna,HALLSTEAD BORO,State House,111,REP,Jonathan Fritz,91,91,0,0
Susquehanna,HALLSTEAD BORO,Member of Democratic State Committee,,DEM,Jackie Baker,47,47,0,0
Susquehanna,HALLSTEAD BORO,Member of Republican State Committee,,REP,Donna M Cosmello,76,76,0,0
Susquehanna,HALLSTEAD BORO,Member of Republican State Committee,,REP,David Darrow,72,72,0,0
Susquehanna,HARFORD TWP,Registered Voters,,,,803,,,
Susquehanna,HARFORD TWP,Ballots Cast,,,,296,296,,
Susquehanna,HARFORD TWP,Governor,,DEM,Josh Shapiro,54,54,0,0
Susquehanna,HARFORD TWP,Governor,,REP,Stacy Garrity,216,216,0,0
Susquehanna,HARFORD TWP,Lieutenant Governor,,DEM,Austin Davis,53,53,0,0
Susquehanna,HARFORD TWP,Lieutenant Governor,,REP,John Ventre,50,50,0,0
Susquehanna,HARFORD TWP,Lieutenant Governor,,REP,Jason Richey,166,166,0,0
Susquehanna,HARFORD TWP,U.S. House,9,DEM,Rachel Wallace,52,52,0,0
Susquehanna,HARFORD TWP,U.S. House,9,REP,Dan Meuser,225,225,0,0
Susquehanna,HARFORD TWP,State Senate,20,DEM,Jackie Baker,51,51,0,0
Susquehanna,HARFORD TWP,State Senate,20,REP,Tyler Meyers,81,81,0,0
Susquehanna,HARFORD TWP,State Senate,20,REP,Lisa Baker,153,153,0,0
Susquehanna,HARFORD TWP,State House,111,DEM,Kyle Devlin,53,53,0,0
Susquehanna,HARFORD TWP,State House,111,REP,Jonathan Fritz,224,224,0,0
Susquehanna,HARFORD TWP,Member of Democratic State Committee,,DEM,Jackie Baker,51,51,0,0
Susquehanna,HARFORD TWP,Member of Republican State Committee,,REP,Donna M Cosmello,197,197,0,0
Susquehanna,HARFORD TWP,Member of Republican State Committee,,REP,David Darrow,186,186,0,0
Susquehanna,HARMONY TWP,Registered Voters,,,,305,,,
Susquehanna,HARMONY TWP,Ballots Cast,,,,97,97,,
Susquehanna,HARMONY TWP,Governor,,DEM,Josh Shapiro,26,26,0,0
Susquehanna,HARMONY TWP,Governor,,REP,Stacy Garrity,63,63,0,0
Susquehanna,HARMONY TWP,Lieutenant Governor,,DEM,Austin Davis,23,23,0,0
Susquehanna,HARMONY TWP,Lieutenant Governor,,REP,John Ventre,16,16,0,0
Susquehanna,HARMONY TWP,Lieutenant Governor,,REP,Jason Richey,46,46,0,0
Susquehanna,HARMONY TWP,U.S. House,9,DEM,Rachel Wallace,26,26,0,0
Susquehanna,HARMONY TWP,U.S. House,9,REP,Dan Meuser,65,65,0,0
Susquehanna,HARMONY TWP,State Senate,20,DEM,Jackie Baker,23,23,0,0
Susquehanna,HARMONY TWP,State Senate,20,REP,Tyler Meyers,34,34,0,0
Susquehanna,HARMONY TWP,State Senate,20,REP,Lisa Baker,32,32,0,0
Susquehanna,HARMONY TWP,State House,111,DEM,Kyle Devlin,24,24,0,0
Susquehanna,HARMONY TWP,State House,111,REP,Jonathan Fritz,65,65,0,0
Susquehanna,HARMONY TWP,Member of Democratic State Committee,,DEM,Jackie Baker,25,25,0,0
Susquehanna,HARMONY TWP,Member of Republican State Committee,,REP,Donna M Cosmello,51,51,0,0
Susquehanna,HARMONY TWP,Member of Republican State Committee,,REP,David Darrow,53,53,0,0
Susquehanna,HERRICK TWP,Registered Voters,,,,556,,,
Susquehanna,HERRICK TWP,Ballots Cast,,,,161,161,,
Susquehanna,HERRICK TWP,Governor,,DEM,Josh Shapiro,66,66,0,0
Susquehanna,HERRICK TWP,Governor,,REP,Stacy Garrity,83,83,0,0
Susquehanna,HERRICK TWP,Lieutenant Governor,,DEM,Austin Davis,64,64,0,0
Susquehanna,HERRICK TWP,Lieutenant Governor,,REP,John Ventre,33,33,0,0
Susquehanna,HERRICK TWP,Lieutenant Governor,,REP,Jason Richey,53,53,0,0
Susquehanna,HERRICK TWP,U.S. House,9,DEM,Rachel Wallace,64,64,0,0
Susquehanna,HERRICK TWP,U.S. House,9,REP,Dan Meuser,85,85,0,0
