county,precinct,office,district,party,candidate,votes,election_day,provisional,absentee
Beaver,Aliquippa 1,Registered Voters,,,,261,,,
Beaver,Aliquippa 1,Ballots Cast,,,,46,31,0,15
Beaver,Aliquippa 1,Governor,,DEM,Josh Shapiro,30,18,0,12
Beaver,Aliquippa 1,Governor,,DEM,Write-In Totals,2,2,0,0
Beaver,Aliquippa 1,Governor,,DEM,Not Assigned,2,2,0,0
Beaver,Aliquippa 1,Lieutenant Governor,,DEM,Austin Davis,32,20,0,12
Beaver,Aliquippa 1,Lieutenant Governor,,DEM,Write-In Totals,1,1,0,0
Beaver,Aliquippa 1,Lieutenant Governor,,DEM,Not Assigned,1,1,0,0
Beaver,Aliquippa 1,U.S. House,17,DEM,Chris Deluzio,30,19,0,11
Beaver,Aliquippa 1,U.S. House,17,DEM,Write-In Totals,2,1,0,1
Beaver,Aliquippa 1,U.S. House,17,DEM,Not Assigned,2,1,0,1
Beaver,Aliquippa 1,State House,16,DEM,Robert F Matzie,32,20,0,12
Beaver,Aliquippa 1,State House,16,DEM,Write-In Totals,1,1,0,0
Beaver,Aliquippa 1,State House,16,DEM,Not Assigned,1,1,0,0
Beaver,Aliquippa 1,Member of Democratic State Committee,,,Joe Janos,26,16,0,10
Beaver,Aliquippa 1,Member of Democratic State Committee,,,Mary Jane Jones Gilliam,20,12,0,8
Beaver,Aliquippa 1,Member of Democratic State Committee,,,Michael Jackson,18,10,0,8
Beaver,Aliquippa 1,Member of Democratic State Committee,,,Hannah Brooks,17,11,0,6
Beaver,Aliquippa 1,Member of Democratic State Committee,,,Write-In Totals,1,0,0,1
Beaver,Aliquippa 1,Member of Democratic State Committee,,,Not Assigned,1,0,0,1
Beaver,Aliquippa 1,Democratic Committeeman Aliquippa 1,,,Write-In Totals,2,2,0,0
Beaver,Aliquippa 1,Democratic Committeeman Aliquippa 1,,,Not Assigned,2,2,0,0
Beaver,Aliquippa 1,Democratic Committeewoman Aliquippa 1,,,Write-In Totals,2,2,0,0
Beaver,Aliquippa 1,Democratic Committeewoman Aliquippa 1,,,Not Assigned,2,2,0,0
Beaver,Aliquippa 1,Governor,,REP,Stacy Garrity,7,4,0,3
Beaver,Aliquippa 1,Governor,,REP,Write-In Totals,1,1,0,0
Beaver,Aliquippa 1,Governor,,REP,Not Assigned,1,1,0,0
Beaver,Aliquippa 1,Lieutenant Governor,,REP,Jason Richey,7,5,0,2
Beaver,Aliquippa 1,Lieutenant Governor,,REP,John Ventre,2,1,0,1
Beaver,Aliquippa 1,Lieutenant Governor,,REP,Write-In Totals,0,0,0,0
Beaver,Aliquippa 1,Lieutenant Governor,,REP,Not Assigned,0,0,0,0
Beaver,Aliquippa 1,U.S. House,17,REP,Tony Guy,8,5,0,3
Beaver,Aliquippa 1,U.S. House,17,REP,Jesse James Vodvarka,2,2,0,0
Beaver,Aliquippa 1,U.S. House,17,REP,Write-In Totals,0,0,0,0
Beaver,Aliquippa 1,U.S. House,17,REP,Not Assigned,0,0,0,0
Beaver,Aliquippa 1,State House,16,REP,John Costanza,9,6,0,3
Beaver,Aliquippa 1,State House,16,REP,Write-In Totals,1,1,0,0
Beaver,Aliquippa 1,State House,16,REP,Not Assigned,1,1,0,0
Beaver,Aliquippa 1,Member of Republican State Committee,,,Jon C Odata,8,5,0,3
Beaver,Aliquippa 1,Member of Republican State Committee,,,Scott Presler,8,5,0,3
Beaver,Aliquippa 1,Member of Republican State Committee,,,Toni Shuppe,7,4,0,3
Beaver,Aliquippa 1,Member of Republican State Committee,,,Diana Campbell,6,3,0,3
Beaver,Aliquippa 1,Member of Republican State Committee,,,Abby Kail,6,3,0,3
Beaver,Aliquippa 1,Member of Republican State Committee,,,Write-In Totals,0,0,0,0
Beaver,Aliquippa 1,Member of Republican State Committee,,,Not Assigned,0,0,0,0
Beaver,Aliquippa 2,Registered Voters,,,,657,,,
Beaver,Aliquippa 2,Ballots Cast,,,,126,70,0,56
Beaver,Aliquippa 2,Governor,,DEM,Josh Shapiro,119,66,0,53
Beaver,Aliquippa 2,Governor,,DEM,Write-In Totals,1,1,0,0
Beaver,Aliquippa 2,Governor,,DEM,Not Assigned,1,1,0,0
Beaver,Aliquippa 2,Lieutenant Governor,,DEM,Austin Davis,117,64,0,53
Beaver,Aliquippa 2,Lieutenant Governor,,DEM,Write-In Totals,1,1,0,0
Beaver,Aliquippa 2,Lieutenant Governor,,DEM,Not Assigned,1,1,0,0
Beaver,Aliquippa 2,U.S. House,17,DEM,Chris Deluzio,117,63,0,54
Beaver,Aliquippa 2,U.S. House,17,DEM,Write-In Totals,1,1,0,0
Beaver,Aliquippa 2,U.S. House,17,DEM,Not Assigned,1,1,0,0
Beaver,Aliquippa 2,State House,16,DEM,Robert F Matzie,121,67,0,54
Beaver,Aliquippa 2,State House,16,DEM,Write-In Totals,0,0,0,0
Beaver,Aliquippa 2,State House,16,DEM,Not Assigned,0,0,0,0
Beaver,Aliquippa 2,Member of Democratic State Committee,,,Mary Jane Jones Gilliam,100,53,0,47
Beaver,Aliquippa 2,Member of Democratic State Committee,,,Michael Jackson,76,34,0,42
Beaver,Aliquippa 2,Member of Democratic State Committee,,,Joe Janos,63,28,0,35
Beaver,Aliquippa 2,Member of Democratic State Committee,,,Hannah Brooks,52,34,0,18
Beaver,Aliquippa 2,Member of Democratic State Committee,,,Write-In Totals,0,0,0,0
Beaver,Aliquippa 2,Member of Democratic State Committee,,,Not Assigned,0,0,0,0
Beaver,Aliquippa 2,Democratic Committeeman Aliquippa 2,,,Roderick Allen,111,60,0,51
Beaver,Aliquippa 2,Democratic Committeeman Aliquippa 2,,,Write-In Totals,1,1,0,0
Beaver,Aliquippa 2,Democratic Committeeman Aliquippa 2,,,Not Assigned,1,1,0,0
Beaver,Aliquippa 2,Democratic Committeewoman Aliquippa 2,,,Genetha Woods Short,116,65,0,51
Beaver,Aliquippa 2,Democratic Committeewoman Aliquippa 2,,,Write-In Totals,2,0,0,2
Beaver,Aliquippa 2,Democratic Committeewoman Aliquippa 2,,,Not Assigned,2,0,0,2
Beaver,Aliquippa 2,Governor,,REP,Stacy Garrity,2,1,0,1
Beaver,Aliquippa 2,Governor,,REP,Write-In Totals,1,1,0,0
Beaver,Aliquippa 2,Governor,,REP,Not Assigned,1,1,0,0
