county,precinct,office,district,party,candidate,votes,election_day,provisional,absentee
Snyder,Adams Township,Registered Voters,,,,545,,,
Snyder,Adams Township,Ballots Cast,,,,132,112,0,20
Snyder,Adams Township,Ballots Cast Blank,,,,0,0,0,0
Snyder,Adams Township,Governor,,DEM,Josh Shapiro,23,13,0,10
Snyder,Adams Township,Governor,,DEM,Write-In Totals,1,1,0,0
Snyder,Adams Township,Governor,,DEM,Overvotes,0,0,0,0
Snyder,Adams Township,Governor,,DEM,Undervotes,0,0,0,0
Snyder,Adams Township,Lieutenant Governor,,DEM,Austin Davis,23,13,0,10
Snyder,Adams Township,Lieutenant Governor,,DEM,Write-In Totals,0,0,0,0
Snyder,Adams Township,Lieutenant Governor,,DEM,Overvotes,0,0,0,0
Snyder,Adams Township,Lieutenant Governor,,DEM,Undervotes,1,1,0,0
Snyder,Adams Township,U.S. House,15,DEM,Ray Bilger,24,14,0,10
Snyder,Adams Township,U.S. House,15,DEM,Write-In Totals,0,0,0,0
Snyder,Adams Township,U.S. House,15,DEM,Overvotes,0,0,0,0
Snyder,Adams Township,U.S. House,15,DEM,Undervotes,0,0,0,0
Snyder,Adams Township,State House,85,DEM,Write-In Totals,1,0,0,1
Snyder,Adams Township,State House,85,DEM,Overvotes,0,0,0,0
Snyder,Adams Township,State House,85,DEM,Undervotes,23,14,0,9
Snyder,Adams Township,Member of Democratic State Committee,,DEM,Tina L Burgess,23,13,0,10
Snyder,Adams Township,Member of Democratic State Committee,,DEM,Write-In Totals,0,0,0,0
Snyder,Adams Township,Member of Democratic State Committee,,DEM,Overvotes,0,0,0,0
Snyder,Adams Township,Member of Democratic State Committee,,DEM,Undervotes,1,1,0,0
Snyder,Adams Township,County Committee Adams Twp,,DEM,Write-In Totals,2,1,0,1
Snyder,Adams Township,County Committee Adams Twp,,DEM,Overvotes,0,0,0,0
Snyder,Adams Township,County Committee Adams Twp,,DEM,Undervotes,46,27,0,19
Snyder,Adams Township,Governor,,REP,Stacy Garrity,99,90,0,9
Snyder,Adams Township,Governor,,REP,Write-In Totals,5,4,0,1
Snyder,Adams Township,Governor,,REP,Overvotes,0,0,0,0
Snyder,Adams Township,Governor,,REP,Undervotes,4,4,0,0
Snyder,Adams Township,Lieutenant Governor,,REP,John Ventre,36,34,0,2
Snyder,Adams Township,Lieutenant Governor,,REP,Jason Richey,66,58,0,8
Snyder,Adams Township,Lieutenant Governor,,REP,Write-In Totals,1,1,0,0
Snyder,Adams Township,Lieutenant Governor,,REP,Overvotes,0,0,0,0
Snyder,Adams Township,Lieutenant Governor,,REP,Undervotes,5,5,0,0
