county,precinct,office,district,party,candidate,votes,election_day,provisional,absentee
Delaware,ALDAN BOR PRECINCT EASTERN,Governor,,DEM,Josh Shapiro,314,224,0,90
Delaware,ALDAN BOR PRECINCT WESTERN,Governor,,DEM,Josh Shapiro,237,156,1,80
Delaware,ASTON TWP WD 01,Governor,,DEM,Josh Shapiro,187,85,0,102
Delaware,ASTON TWP WD 02,Governor,,DEM,Josh Shapiro,234,88,1,145
Delaware,ASTON TWP WD 03,Governor,,DEM,Josh Shapiro,158,50,1,107
Delaware,ASTON TWP WD 04,Governor,,DEM,Josh Shapiro,106,48,0,58
Delaware,ASTON TWP WD 05,Governor,,DEM,Josh Shapiro,117,52,1,64
Delaware,ASTON TWP WD 06,Governor,,DEM,Josh Shapiro,153,76,0,77
Delaware,ASTON TWP WD 07,Governor,,DEM,Josh Shapiro,105,47,0,58
Delaware,BETHEL TWP PRECINCT 01,Governor,,DEM,Josh Shapiro,119,48,1,70
Delaware,BETHEL TWP PRECINCT 02,Governor,,DEM,Josh Shapiro,132,60,0,72
Delaware,BETHEL TWP PRECINCT 03,Governor,,DEM,Josh Shapiro,103,63,0,40
Delaware,BETHEL TWP PRECINCT 04,Governor,,DEM,Josh Shapiro,230,86,5,139
Delaware,BETHEL TWP PRECINCT 05,Governor,,DEM,Josh Shapiro,133,65,1,67
Delaware,BETHEL TWP PRECINCT 06,Governor,,DEM,Josh Shapiro,59,31,0,28
Delaware,CHADDS FORD TWP PRECINCT NORTHEAST,Governor,,DEM,Josh Shapiro,163,85,0,78
Delaware,CHADDS FORD TWP PRECINCT SOUTHWEST,Governor,,DEM,Josh Shapiro,165,87,0,78
Delaware,BROOKHAVEN BOR PRECINCT 01,Governor,,DEM,Josh Shapiro,211,104,0,107
Delaware,BROOKHAVEN BOR PRECINCT 02,Governor,,DEM,Josh Shapiro,92,50,0,42
Delaware,BROOKHAVEN BOR PRECINCT 03,Governor,,DEM,Josh Shapiro,106,59,2,45
Delaware,BROOKHAVEN BOR PRECINCT 04,Governor,,DEM,Josh Shapiro,83,52,0,31
Delaware,BROOKHAVEN BOR PRECINCT 05,Governor,,DEM,Josh Shapiro,52,28,0,24
Delaware,BROOKHAVEN BOR PRECINCT 06,Governor,,DEM,Josh Shapiro,93,47,2,44
Delaware,CHESTER HEIGHTS BOR,Governor,,DEM,Josh Shapiro,290,137,0,153
Delaware,CHESTER TWP PRECINCT 01,Governor,,DEM,Josh Shapiro,112,76,0,36
Delaware,CHESTER TWP PRECINCT 02,Governor,,DEM,Josh Shapiro,99,71,0,28
Delaware,CHESTER TWP PRECINCT 03,Governor,,DEM,Josh Shapiro,168,123,1,44
Delaware,LOWER CHICHESTER TWP PRECINCT 01,Governor,,DEM,Josh Shapiro,55,34,0,21
Delaware,LOWER CHICHESTER TWP PRECINCT 02,Governor,,DEM,Josh Shapiro,70,50,1,19
Delaware,UPPER CHICHESTER TWP WD 01 PRECINCT 01,Governor,,DEM,Josh Shapiro,62,32,0,30
Delaware,UPPER CHICHESTER TWP WD 01 PRECINCT 02,Governor,,DEM,Josh Shapiro,103,59,0,44
Delaware,UPPER CHICHESTER TWP WD 02 PRECINCT 01,Governor,,DEM,Josh Shapiro,71,39,0,32
Delaware,UPPER CHICHESTER TWP WD 02 PRECINCT 02,Governor,,DEM,Josh Shapiro,131,88,0,43
Delaware,UPPER CHICHESTER TWP WD 03 PRECINCT 01,Governor,,DEM,Josh Shapiro,99,41,0,58
Delaware,UPPER CHICHESTER TWP WD 03 PRECINCT 02,Governor,,DEM,Josh Shapiro,155,74,0,81
Delaware,UPPER CHICHESTER TWP WD 04 PRECINCT 01,Governor,,DEM,Josh Shapiro,361,157,4,200
Delaware,UPPER CHICHESTER TWP WD 04 PRECINCT 02,Governor,,DEM,Josh Shapiro,123,69,0,54
Delaware,UPPER CHICHESTER TWP WD 05 PRECINCT 01,Governor,,DEM,Josh Shapiro,129,77,0,52
Delaware,UPPER CHICHESTER TWP WD 05 PRECINCT 02,Governor,,DEM,Josh Shapiro,91,51,0,40
Delaware,CLIFTON HEIGHTS BOR WD 01,Governor,,DEM,Josh Shapiro,69,51,0,18
Delaware,CLIFTON HEIGHTS BOR WD 02,Governor,,DEM,Josh Shapiro,137,104,1,32
Delaware,CLIFTON HEIGHTS BOR WD 03,Governor,,DEM,Josh Shapiro,93,68,2,23
Delaware,CLIFTON HEIGHTS BOR WD 04,Governor,,DEM,Josh Shapiro,125,91,0,34
Delaware,COLLINGDALE BOR PRECINCT 01,Governor,,DEM,Josh Shapiro,94,66,0,28
Delaware,COLLINGDALE BOR PRECINCT 02,Governor,,DEM,Josh Shapiro,183,143,0,40
Delaware,COLLINGDALE BOR PRECINCT 03,Governor,,DEM,Josh Shapiro,106,86,0,20
Delaware,COLLINGDALE BOR PRECINCT 04,Governor,,DEM,Josh Shapiro,182,118,0,64
Delaware,COLLINGDALE BOR PRECINCT 05,Governor,,DEM,Josh Shapiro,180,136,1,43
Delaware,COLWYN BOR PRECINCT 01,Governor,,DEM,Josh Shapiro,120,98,0,22
Delaware,COLWYN BOR PRECINCT 02,Governor,,DEM,Josh Shapiro,126,108,1,17
Delaware,CONCORD TWP PRECINCT 01,Governor,,DEM,Josh Shapiro,104,53,0,51
Delaware,CONCORD TWP PRECINCT 02,Governor,,DEM,Josh Shapiro,139,70,1,68
Delaware,CONCORD TWP PRECINCT 03,Governor,,DEM,Josh Shapiro,165,63,0,102
Delaware,CONCORD TWP PRECINCT 04,Governor,,DEM,Josh Shapiro,296,145,1,150
Delaware,CONCORD TWP PRECINCT 05,Governor,,DEM,Josh Shapiro,207,125,1,81
Delaware,CONCORD TWP PRECINCT 06,Governor,,DEM,Josh Shapiro,166,71,0,95
Delaware,CONCORD TWP PRECINCT 07,Governor,,DEM,Josh Shapiro,126,64,1,61
Delaware,CONCORD TWP PRECINCT 08,Governor,,DEM,Josh Shapiro,91,41,0,50
Delaware,CONCORD TWP PRECINCT 09,Governor,,DEM,Josh Shapiro,163,67,0,96
Delaware,CONCORD TWP PRECINCT 10,Governor,,DEM,Josh Shapiro,65,32,1,32
Delaware,CONCORD TWP PRECINCT 11,Governor,,DEM,Josh Shapiro,129,59,0,70
Delaware,DARBY BOR WD 01 PRECINCT 01,Governor,,DEM,Josh Shapiro,109,63,2,44
Delaware,DARBY BOR WD 01 PRECINCT 02,Governor,,DEM,Josh Shapiro,210,164,2,44
Delaware,DARBY BOR WD 02 PRECINCT 01,Governor,,DEM,Josh Shapiro,157,95,1,61
Delaware,DARBY BOR WD 02 PRECINCT 02,Governor,,DEM,Josh Shapiro,157,117,0,40
Delaware,DARBY BOR WD 03 PRECINCT 01,Governor,,DEM,Josh Shapiro,133,106,0,27
Delaware,DARBY BOR WD 03 PRECINCT 02,Governor,,DEM,Josh Shapiro,103,75,0,28
Delaware,DARBY TWP WD 01,Governor,,DEM,Josh Shapiro,288,193,2,93
Delaware,DARBY TWP WD 02,Governor,,DEM,Josh Shapiro,195,136,0,59
Delaware,DARBY TWP WD 03,Governor,,DEM,Josh Shapiro,122,79,0,43
Delaware,DARBY TWP WD 04,Governor,,DEM,Josh Shapiro,128,75,0,53
Delaware,DARBY TWP WD 05,Governor,,DEM,Josh Shapiro,181,131,2,48
Delaware,UPPER DARBY TWP DISTRICT 01 PRECINCT 01,Governor,,DEM,Josh Shapiro,197,129,0,68
Delaware,UPPER DARBY TWP DISTRICT 01 PRECINCT 02,Governor,,DEM,Josh Shapiro,112,71,0,41
Delaware,UPPER DARBY TWP DISTRICT 01 PRECINCT 03,Governor,,DEM,Josh Shapiro,186,122,1,63
Delaware,UPPER DARBY TWP DISTRICT 01 PRECINCT 04,Governor,,DEM,Josh Shapiro,208,156,1,51
Delaware,UPPER DARBY TWP DISTRICT 01 PRECINCT 05,Governor,,DEM,Josh Shapiro,128,71,0,57
Delaware,UPPER DARBY TWP DISTRICT 01 PRECINCT 06,Governor,,DEM,Josh Shapiro,102,57,2,43
Delaware,UPPER DARBY TWP DISTRICT 01 PRECINCT 07,Governor,,DEM,Josh Shapiro,201,126,1,74
Delaware,UPPER DARBY TWP DISTRICT 02 PRECINCT 01,Governor,,DEM,Josh Shapiro,262,146,0,116
Delaware,UPPER DARBY TWP DISTRICT 02 PRECINCT 02,Governor,,DEM,Josh Shapiro,202,148,0,54
Delaware,UPPER DARBY TWP DISTRICT 02 PRECINCT 03,Governor,,DEM,Josh Shapiro,93,51,0,42
Delaware,UPPER DARBY TWP DISTRICT 02 PRECINCT 04,Governor,,DEM,Josh Shapiro,84,59,0,25
Delaware,UPPER DARBY TWP DISTRICT 02 PRECINCT 05,Governor,,DEM,Josh Shapiro,65,36,0,29
Delaware,UPPER DARBY TWP DISTRICT 02 PRECINCT 06,Governor,,DEM,Josh Shapiro,155,88,1,66
Delaware,UPPER DARBY TWP DISTRICT 02 PRECINCT 07,Governor,,DEM,Josh Shapiro,153,94,1,58
Delaware,UPPER DARBY TWP DISTRICT 03 PRECINCT 01,Governor,,DEM,Josh Shapiro,171,126,1,44
Delaware,UPPER DARBY TWP DISTRICT 03 PRECINCT 02,Governor,,DEM,Josh Shapiro,74,48,0,26
Delaware,UPPER DARBY TWP DISTRICT 03 PRECINCT 03,Governor,,DEM,Josh Shapiro,180,101,0,79
Delaware,UPPER DARBY TWP DISTRICT 03 PRECINCT 04,Governor,,DEM,Josh Shapiro,91,57,0,34
Delaware,UPPER DARBY TWP DISTRICT 03 PRECINCT 05,Governor,,DEM,Josh Shapiro,112,80,0,32
Delaware,UPPER DARBY TWP DISTRICT 03 PRECINCT 06,Governor,,DEM,Josh Shapiro,81,60,0,21
Delaware,UPPER DARBY TWP DISTRICT 03 PRECINCT 07,Governor,,DEM,Josh Shapiro,103,75,0,28
Delaware,UPPER DARBY TWP DISTRICT 03 PRECINCT 08,Governor,,DEM,Josh Shapiro,182,98,0,84
Delaware,UPPER DARBY TWP DISTRICT 03 PRECINCT 09,Governor,,DEM,Josh Shapiro,137,78,1,58
Delaware,UPPER DARBY TWP DISTRICT 03 PRECINCT 10,Governor,,DEM,Josh Shapiro,127,76,1,50
Delaware,UPPER DARBY TWP DISTRICT 04 PRECINCT 01,Governor,,DEM,Josh Shapiro,150,113,0,37
Delaware,UPPER DARBY TWP DISTRICT 04 PRECINCT 02,Governor,,DEM,Josh Shapiro,147,107,0,40
Delaware,UPPER DARBY TWP DISTRICT 04 PRECINCT 03,Governor,,DEM,Josh Shapiro,51,43,0,8
Delaware,UPPER DARBY TWP DISTRICT 04 PRECINCT 04,Governor,,DEM,Josh Shapiro,66,46,0,20
Delaware,UPPER DARBY TWP DISTRICT 04 PRECINCT 05,Governor,,DEM,Josh Shapiro,107,83,0,24
Delaware,UPPER DARBY TWP DISTRICT 04 PRECINCT 06,Governor,,DEM,Josh Shapiro,114,71,0,43
Delaware,UPPER DARBY TWP DISTRICT 04 PRECINCT 07,Governor,,DEM,Josh Shapiro,113,82,0,31
Delaware,UPPER DARBY TWP DISTRICT 04 PRECINCT 08,Governor,,DEM,Josh Shapiro,169,100,2,67
Delaware,UPPER DARBY TWP DISTRICT 05 PRECINCT 01,Governor,,DEM,Josh Shapiro,123,71,0,52
Delaware,UPPER DARBY TWP DISTRICT 05 PRECINCT 02,Governor,,DEM,Josh Shapiro,115,79,0,36
Delaware,UPPER DARBY TWP DISTRICT 05 PRECINCT 03,Governor,,DEM,Josh Shapiro,110,89,0,21
Delaware,UPPER DARBY TWP DISTRICT 05 PRECINCT 04,Governor,,DEM,Josh Shapiro,123,78,0,45
Delaware,UPPER DARBY TWP DISTRICT 05 PRECINCT 05,Governor,,DEM,Josh Shapiro,146,86,2,58
Delaware,UPPER DARBY TWP DISTRICT 05 PRECINCT 06,Governor,,DEM,Josh Shapiro,144,104,0,40
Delaware,UPPER DARBY TWP DISTRICT 05 PRECINCT 07,Governor,,DEM,Josh Shapiro,79,68,0,11
Delaware,UPPER DARBY TWP DISTRICT 05 PRECINCT 08,Governor,,DEM,Josh Shapiro,143,110,0,33
Delaware,UPPER DARBY TWP DISTRICT 05 PRECINCT 09,Governor,,DEM,Josh Shapiro,157,120,1,36
Delaware,UPPER DARBY TWP DISTRICT 05 PRECINCT 10,Governor,,DEM,Josh Shapiro,75,47,0,28
Delaware,UPPER DARBY TWP DISTRICT 06 PRECINCT 01,Governor,,DEM,Josh Shapiro,120,91,0,29
Delaware,UPPER DARBY TWP DISTRICT 06 PRECINCT 02,Governor,,DEM,Josh Shapiro,64,43,0,21
Delaware,UPPER DARBY TWP DISTRICT 06 PRECINCT 03,Governor,,DEM,Josh Shapiro,63,47,1,15
Delaware,UPPER DARBY TWP DISTRICT 06 PRECINCT 04,Governor,,DEM,Josh Shapiro,82,63,1,18
Delaware,UPPER DARBY TWP DISTRICT 06 PRECINCT 05,Governor,,DEM,Josh Shapiro,65,47,0,18
Delaware,UPPER DARBY TWP DISTRICT 06 PRECINCT 06,Governor,,DEM,Josh Shapiro,46,32,0,14
Delaware,UPPER DARBY TWP DISTRICT 06 PRECINCT 07,Governor,,DEM,Josh Shapiro,94,70,1,23
Delaware,UPPER DARBY TWP DISTRICT 06 PRECINCT 08,Governor,,DEM,Josh Shapiro,66,45,0,21
Delaware,UPPER DARBY TWP DISTRICT 06 PRECINCT 09,Governor,,DEM,Josh Shapiro,98,78,0,20
Delaware,UPPER DARBY TWP DISTRICT 07 PRECINCT 01,Governor,,DEM,Josh Shapiro,115,72,1,42
Delaware,UPPER DARBY TWP DISTRICT 07 PRECINCT 02,Governor,,DEM,Josh Shapiro,99,59,1,39
Delaware,UPPER DARBY TWP DISTRICT 07 PRECINCT 03,Governor,,DEM,Josh Shapiro,77,51,2,24
Delaware,UPPER DARBY TWP DISTRICT 07 PRECINCT 04,Governor,,DEM,Josh Shapiro,63,55,0,8
Delaware,UPPER DARBY TWP DISTRICT 07 PRECINCT 05,Governor,,DEM,Josh Shapiro,58,37,0,21
Delaware,UPPER DARBY TWP DISTRICT 07 PRECINCT 06,Governor,,DEM,Josh Shapiro,92,77,0,15
Delaware,UPPER DARBY TWP DISTRICT 07 PRECINCT 07,Governor,,DEM,Josh Shapiro,53,32,1,20
Delaware,UPPER DARBY TWP DISTRICT 07 PRECINCT 08,Governor,,DEM,Josh Shapiro,47,29,0,18
Delaware,UPPER DARBY TWP DISTRICT 07 PRECINCT 09,Governor,,DEM,Josh Shapiro,126,98,0,28
Delaware,EAST LANSDOWNE BOR,Governor,,DEM,Josh Shapiro,278,236,2,40
Delaware,EDDYSTONE BOR,Governor,,DEM,Josh Shapiro,110,87,1,22
Delaware,EDGMONT TWP PRECINCT 01,Governor,,DEM,Josh Shapiro,305,109,1,195
Delaware,EDGMONT TWP PRECINCT 02,Governor,,DEM,Josh Shapiro,284,106,0,178
Delaware,FOLCROFT BOR PRECINCT 01,Governor,,DEM,Josh Shapiro,192,143,2,47
Delaware,FOLCROFT BOR PRECINCT 02,Governor,,DEM,Josh Shapiro,104,84,0,20
Delaware,FOLCROFT BOR PRECINCT 03,Governor,,DEM,Josh Shapiro,196,146,0,50
Delaware,GLENOLDEN BOR PRECINCT 01,Governor,,DEM,Josh Shapiro,66,59,1,6
Delaware,GLENOLDEN BOR PRECINCT 02,Governor,,DEM,Josh Shapiro,85,52,0,33
Delaware,GLENOLDEN BOR PRECINCT 03,Governor,,DEM,Josh Shapiro,61,43,0,18
Delaware,GLENOLDEN BOR PRECINCT 04,Governor,,DEM,Josh Shapiro,146,84,3,59
Delaware,GLENOLDEN BOR PRECINCT 05,Governor,,DEM,Josh Shapiro,69,42,0,27
Delaware,HAVERFORD TWP WD 01 PRECINCT 01,Governor,,DEM,Josh Shapiro,159,111,0,48
Delaware,HAVERFORD TWP WD 01 PRECINCT 02,Governor,,DEM,Josh Shapiro,151,116,0,35
Delaware,HAVERFORD TWP WD 01 PRECINCT 03,Governor,,DEM,Josh Shapiro,185,95,1,89
Delaware,HAVERFORD TWP WD 01 PRECINCT 04,Governor,,DEM,Josh Shapiro,222,133,1,88
Delaware,HAVERFORD TWP WD 02 PRECINCT 01,Governor,,DEM,Josh Shapiro,185,140,0,45
Delaware,HAVERFORD TWP WD 02 PRECINCT 02,Governor,,DEM,Josh Shapiro,183,120,0,63
Delaware,HAVERFORD TWP WD 02 PRECINCT 03,Governor,,DEM,Josh Shapiro,290,195,0,95
Delaware,HAVERFORD TWP WD 02 PRECINCT 04,Governor,,DEM,Josh Shapiro,157,106,1,50
Delaware,HAVERFORD TWP WD 03 PRECINCT 01,Governor,,DEM,Josh Shapiro,267,206,1,60
Delaware,HAVERFORD TWP WD 03 PRECINCT 02,Governor,,DEM,Josh Shapiro,180,129,0,51
Delaware,HAVERFORD TWP WD 03 PRECINCT 03,Governor,,DEM,Josh Shapiro,226,175,0,51
Delaware,HAVERFORD TWP WD 03 PRECINCT 04,Governor,,DEM,Josh Shapiro,205,126,0,79
Delaware,HAVERFORD TWP WD 04 PRECINCT 01,Governor,,DEM,Josh Shapiro,507,192,3,312
Delaware,HAVERFORD TWP WD 04 PRECINCT 02,Governor,,DEM,Josh Shapiro,265,171,0,94
Delaware,HAVERFORD TWP WD 04 PRECINCT 03,Governor,,DEM,Josh Shapiro,219,153,1,65
Delaware,HAVERFORD TWP WD 04 PRECINCT 04,Governor,,DEM,Josh Shapiro,250,157,1,92
Delaware,HAVERFORD TWP WD 05 PRECINCT 01,Governor,,DEM,Josh Shapiro,251,162,0,89
Delaware,HAVERFORD TWP WD 05 PRECINCT 02,Governor,,DEM,Josh Shapiro,214,145,1,68
Delaware,HAVERFORD TWP WD 05 PRECINCT 03,Governor,,DEM,Josh Shapiro,171,84,0,87
Delaware,HAVERFORD TWP WD 05 PRECINCT 04,Governor,,DEM,Josh Shapiro,171,96,0,75
Delaware,HAVERFORD TWP WD 06 PRECINCT 01,Governor,,DEM,Josh Shapiro,416,312,3,101
Delaware,HAVERFORD TWP WD 06 PRECINCT 02,Governor,,DEM,Josh Shapiro,194,127,0,67
Delaware,HAVERFORD TWP WD 06 PRECINCT 03,Governor,,DEM,Josh Shapiro,325,181,1,143
Delaware,HAVERFORD TWP WD 06 PRECINCT 04,Governor,,DEM,Josh Shapiro,327,236,2,89
Delaware,HAVERFORD TWP WD 07 PRECINCT 01,Governor,,DEM,Josh Shapiro,198,128,0,70
Delaware,HAVERFORD TWP WD 07 PRECINCT 02,Governor,,DEM,Josh Shapiro,211,164,0,47
