county,precinct,office,district,party,candidate,votes,election_day,provisional,absentee
Mifflin,Armagh Township-East,Registered Voters,,,,0,,,
Mifflin,Armagh Township-East,Ballots Cast,,,,143,112,0,31
Mifflin,Armagh Township-East,Ballots Cast Blank,,,,0,0,0,0
Mifflin,Armagh Township-East,Governor,,DEM,Josh Shapiro,21,8,0,13
Mifflin,Armagh Township-East,Governor,,DEM,Write-In Totals,2,2,0,0
Mifflin,Armagh Township-East,Governor,,DEM,Not Assigned,0,0,0,0
Mifflin,Armagh Township-East,Governor,,DEM,Overvotes,0,0,0,0
Mifflin,Armagh Township-East,Governor,,DEM,Undervotes,1,1,0,0
Mifflin,Armagh Township-East,Lieutenant Governor,,DEM,Austin Davis,21,9,0,12
Mifflin,Armagh Township-East,Lieutenant Governor,,DEM,Write-In Totals,1,1,0,0
Mifflin,Armagh Township-East,Lieutenant Governor,,DEM,Not Assigned,0,0,0,0
Mifflin,Armagh Township-East,Lieutenant Governor,,DEM,Overvotes,0,0,0,0
Mifflin,Armagh Township-East,Lieutenant Governor,,DEM,Undervotes,2,1,0,1
Mifflin,Armagh Township-East,U.S. House,,DEM,Beth Farnham,21,9,0,12
Mifflin,Armagh Township-East,U.S. House,,DEM,Write-In Totals,2,2,0,0
Mifflin,Armagh Township-East,U.S. House,,DEM,Not Assigned,0,0,0,0
Mifflin,Armagh Township-East,U.S. House,,DEM,Overvotes,0,0,0,0
Mifflin,Armagh Township-East,U.S. House,,DEM,Undervotes,1,0,0,1
Mifflin,Armagh Township-East,State Senate,,DEM,Sean Steeg,20,9,0,11
Mifflin,Armagh Township-East,State Senate,,DEM,Write-In Totals,2,2,0,0
Mifflin,Armagh Township-East,State Senate,,DEM,Not Assigned,0,0,0,0
Mifflin,Armagh Township-East,State Senate,,DEM,Overvotes,0,0,0,0
Mifflin,Armagh Township-East,State Senate,,DEM,Undervotes,2,0,0,2
Mifflin,Armagh Township-East,State House,,DEM,John Zangari,21,9,0,12
Mifflin,Armagh Township-East,State House,,DEM,Write-In Totals,1,1,0,0
Mifflin,Armagh Township-East,State House,,DEM,Not Assigned,0,0,0,0
Mifflin,Armagh Township-East,State House,,DEM,Overvotes,0,0,0,0
Mifflin,Armagh Township-East,State House,,DEM,Undervotes,2,1,0,1
Mifflin,Armagh Township-East,Member of Democratic State Committee,,DEM,Write-In Totals,2,2,0,0
Mifflin,Armagh Township-East,Member of Democratic State Committee,,DEM,Not Assigned,0,0,0,0
Mifflin,Armagh Township-East,Member of Democratic State Committee,,DEM,Overvotes,0,0,0,0
Mifflin,Armagh Township-East,Member of Democratic State Committee,,DEM,Undervotes,22,9,0,13
Mifflin,Armagh Township-East,Representative of the Democratic Precinct Committee Armagh Township-east,,DEM,Write-In Totals,1,1,0,0
Mifflin,Armagh Township-East,Representative of the Democratic Precinct Committee Armagh Township-east,,DEM,Not Assigned,0,0,0,0
Mifflin,Armagh Township-East,Representative of the Democratic Precinct Committee Armagh Township-east,,DEM,Overvotes,0,0,0,0
Mifflin,Armagh Township-East,Representative of the Democratic Precinct Committee Armagh Township-east,,DEM,Undervotes,47,21,0,26
Mifflin,Armagh Township-East,Governor,,REP,Stacy Garrity,103,87,0,16
Mifflin,Armagh Township-East,Governor,,REP,Write-In Totals,14,13,0,1
Mifflin,Armagh Township-East,Governor,,REP,Not Assigned,0,0,0,0
Mifflin,Armagh Township-East,Governor,,REP,Overvotes,0,0,0,0
Mifflin,Armagh Township-East,Governor,,REP,Undervotes,2,1,0,1
Mifflin,Armagh Township-East,Lieutenant Governor,,REP,John Ventre,31,28,0,3
Mifflin,Armagh Township-East,Lieutenant Governor,,REP,Jason Richey,84,70,0,14
Mifflin,Armagh Township-East,Lieutenant Governor,,REP,Write-In Totals,0,0,0,0
Mifflin,Armagh Township-East,Lieutenant Governor,,REP,Not Assigned,0,0,0,0
Mifflin,Armagh Township-East,Lieutenant Governor,,REP,Overvotes,0,0,0,0
Mifflin,Armagh Township-East,Lieutenant Governor,,REP,Undervotes,4,3,0,1
Mifflin,Armagh Township-East,U.S. House,,REP,John Joyce,112,95,0,17
Mifflin,Armagh Township-East,U.S. House,,REP,Write-In Totals,0,0,0,0
Mifflin,Armagh Township-East,U.S. House,,REP,Not Assigned,0,0,0,0
Mifflin,Armagh Township-East,U.S. House,,REP,Overvotes,0,0,0,0
Mifflin,Armagh Township-East,U.S. House,,REP,Undervotes,7,6,0,1
Mifflin,Armagh Township-East,State Senate,,REP,Judy Ward,116,98,0,18
Mifflin,Armagh Township-East,State Senate,,REP,Write-In Totals,0,0,0,0
Mifflin,Armagh Township-East,State Senate,,REP,Not Assigned,0,0,0,0
Mifflin,Armagh Township-East,State Senate,,REP,Overvotes,0,0,0,0
Mifflin,Armagh Township-East,State Senate,,REP,Undervotes,3,3,0,0
Mifflin,Armagh Township-East,State House,,REP,Kerry A Benninghoff,118,100,0,18
Mifflin,Armagh Township-East,State House,,REP,Write-In Totals,0,0,0,0
Mifflin,Armagh Township-East,State House,,REP,Not Assigned,0,0,0,0
