county,precinct,office,district,party,candidate,votes,election_day,provisional,absentee
Erie,ERIE WARD 05 DISTRICT 14,Governor,,DEM,Josh Shapiro,157,91,0,66
Erie,ERIE WARD 05 DISTRICT 14,Governor,,DEM,Write-In Totals,1,0,1,0
Erie,ERIE WARD 05 DISTRICT 15,Governor,,DEM,Josh Shapiro,313,120,1,192
Erie,ERIE WARD 05 DISTRICT 15,Governor,,DEM,Write-In Totals,1,0,0,1
Erie,ERIE WARD 05 DISTRICT 16,Governor,,DEM,Josh Shapiro,94,55,0,39
Erie,ERIE WARD 05 DISTRICT 16,Governor,,DEM,Write-In Totals,1,1,0,0
Erie,ERIE WARD 05 DISTRICT 17,Governor,,DEM,Josh Shapiro,282,131,1,150
Erie,ERIE WARD 05 DISTRICT 17,Governor,,DEM,Write-In Totals,2,0,0,2
Erie,ERIE WARD 05 DISTRICT 18,Governor,,DEM,Josh Shapiro,265,151,0,114
Erie,ERIE WARD 05 DISTRICT 18,Governor,,DEM,Write-In Totals,1,1,0,0
Erie,ERIE WARD 05 DISTRICT 19,Governor,,DEM,Josh Shapiro,317,143,2,172
Erie,ERIE WARD 05 DISTRICT 19,Governor,,DEM,Write-In Totals,2,2,0,0
Erie,ERIE WARD 05 DISTRICT 20,Governor,,DEM,Josh Shapiro,146,78,0,68
Erie,ERIE WARD 05 DISTRICT 20,Governor,,DEM,Write-In Totals,1,1,0,0
Erie,ERIE WARD 05 DISTRICT 21,Governor,,DEM,Josh Shapiro,221,116,0,105
Erie,ERIE WARD 05 DISTRICT 21,Governor,,DEM,Write-In Totals,1,0,0,1
Erie,ERIE WARD 06 DISTRICT 01,Governor,,DEM,Josh Shapiro,34,21,0,13
Erie,ERIE WARD 06 DISTRICT 01,Governor,,DEM,Write-In Totals,0,0,0,0
Erie,ERIE WARD 06 DISTRICT 02,Governor,,DEM,Josh Shapiro,110,48,1,61
Erie,ERIE WARD 06 DISTRICT 02,Governor,,DEM,Write-In Totals,0,0,0,0
Erie,ERIE WARD 06 DISTRICT 04,Governor,,DEM,Josh Shapiro,129,68,0,61
Erie,ERIE WARD 06 DISTRICT 04,Governor,,DEM,Write-In Totals,0,0,0,0
Erie,ERIE WARD 06 DISTRICT 05,Governor,,DEM,Josh Shapiro,99,53,1,45
Erie,ERIE WARD 06 DISTRICT 05,Governor,,DEM,Write-In Totals,1,1,0,0
Erie,ERIE WARD 06 DISTRICT 06,Governor,,DEM,Josh Shapiro,120,77,0,43
Erie,ERIE WARD 06 DISTRICT 06,Governor,,DEM,Write-In Totals,1,0,0,1
Erie,ERIE WARD 06 DISTRICT 07,Governor,,DEM,Josh Shapiro,78,52,0,26
Erie,ERIE WARD 06 DISTRICT 07,Governor,,DEM,Write-In Totals,0,0,0,0
Erie,ERIE WARD 06 DISTRICT 08,Governor,,DEM,Josh Shapiro,59,26,0,33
Erie,ERIE WARD 06 DISTRICT 08,Governor,,DEM,Write-In Totals,0,0,0,0
Erie,ERIE WARD 06 DISTRICT 09,Governor,,DEM,Josh Shapiro,97,55,0,42
Erie,ERIE WARD 06 DISTRICT 09,Governor,,DEM,Write-In Totals,1,1,0,0
Erie,ERIE WARD 06 DISTRICT 10,Governor,,DEM,Josh Shapiro,126,72,1,53
Erie,ERIE WARD 06 DISTRICT 10,Governor,,DEM,Write-In Totals,0,0,0,0
Erie,ERIE WARD 06 DISTRICT 11,Governor,,DEM,Josh Shapiro,122,65,1,56
Erie,ERIE WARD 06 DISTRICT 11,Governor,,DEM,Write-In Totals,1,1,0,0
Erie,ERIE WARD 06 DISTRICT 12,Governor,,DEM,Josh Shapiro,301,122,2,177
Erie,ERIE WARD 06 DISTRICT 12,Governor,,DEM,Write-In Totals,3,1,0,2
Erie,ERIE WARD 06 DISTRICT 13,Governor,,DEM,Josh Shapiro,178,92,0,86
Erie,ERIE WARD 06 DISTRICT 13,Governor,,DEM,Write-In Totals,1,1,0,0
Erie,ERIE WARD 06 DISTRICT 14,Governor,,DEM,Josh Shapiro,156,79,0,77
Erie,ERIE WARD 06 DISTRICT 14,Governor,,DEM,Write-In Totals,3,3,0,0
Erie,ERIE WARD 06 DISTRICT 15,Governor,,DEM,Josh Shapiro,275,131,1,143
Erie,ERIE WARD 06 DISTRICT 15,Governor,,DEM,Write-In Totals,0,0,0,0
Erie,ERIE WARD 06 DISTRICT 16,Governor,,DEM,Josh Shapiro,191,104,0,87
Erie,ERIE WARD 06 DISTRICT 16,Governor,,DEM,Write-In Totals,3,2,0,1
Erie,ERIE WARD 06 DISTRICT 17,Governor,,DEM,Josh Shapiro,184,93,0,91
Erie,ERIE WARD 06 DISTRICT 17,Governor,,DEM,Write-In Totals,0,0,0,0
Erie,CORRY WARD 01,Governor,,DEM,Josh Shapiro,65,35,0,30
Erie,CORRY WARD 01,Governor,,DEM,Write-In Totals,0,0,0,0
Erie,CORRY WARD 02,Governor,,DEM,Josh Shapiro,82,42,0,40
Erie,CORRY WARD 02,Governor,,DEM,Write-In Totals,1,1,0,0
Erie,CORRY WARD 03,Governor,,DEM,Josh Shapiro,110,49,0,61
Erie,CORRY WARD 03,Governor,,DEM,Write-In Totals,0,0,0,0
Erie,ALBION BOR,Governor,,DEM,Josh Shapiro,73,44,0,29
Erie,ALBION BOR,Governor,,DEM,Write-In Totals,0,0,0,0
Erie,CRANESVILLE BOR,Governor,,DEM,Josh Shapiro,25,20,1,4
Erie,CRANESVILLE BOR,Governor,,DEM,Write-In Totals,1,1,0,0
Erie,EDINBORO DISTRICT 1,Governor,,DEM,Josh Shapiro,179,110,0,69
Erie,EDINBORO DISTRICT 1,Governor,,DEM,Write-In Totals,0,0,0,0
Erie,EDINBORO DISTRICT 2,Governor,,DEM,Josh Shapiro,154,83,0,71
Erie,EDINBORO DISTRICT 2,Governor,,DEM,Write-In Totals,1,1,0,0
Erie,ELGIN BOR,Governor,,DEM,Josh Shapiro,13,6,0,7
Erie,ELGIN BOR,Governor,,DEM,Write-In Totals,0,0,0,0
Erie,GIRARD BOR,Governor,,DEM,Josh Shapiro,269,114,1,154
Erie,GIRARD BOR,Governor,,DEM,Write-In Totals,3,3,0,0
Erie,LAKE CITY BOR,Governor,,DEM,Josh Shapiro,177,102,0,75
Erie,LAKE CITY BOR,Governor,,DEM,Write-In Totals,2,2,0,0
Erie,MCKEAN BOR,Governor,,DEM,Josh Shapiro,24,13,0,11
Erie,MCKEAN BOR,Governor,,DEM,Write-In Totals,0,0,0,0
Erie,MILL VILLAGE BOR,Governor,,DEM,Josh Shapiro,20,16,0,4
Erie,MILL VILLAGE BOR,Governor,,DEM,Write-In Totals,0,0,0,0
Erie,NORTH EAST BOR WARD 1,Governor,,DEM,Josh Shapiro,136,67,0,69
Erie,NORTH EAST BOR WARD 1,Governor,,DEM,Write-In Totals,0,0,0,0
Erie,NORTH EAST BOR WARD 2,Governor,,DEM,Josh Shapiro,110,67,1,42
Erie,NORTH EAST BOR WARD 2,Governor,,DEM,Write-In Totals,0,0,0,0
Erie,PLATEA BOR,Governor,,DEM,Josh Shapiro,31,14,0,17
Erie,PLATEA BOR,Governor,,DEM,Write-In Totals,0,0,0,0
Erie,UNION CITY BOR DISTRICT 1,Governor,,DEM,Josh Shapiro,46,25,0,21
Erie,UNION CITY BOR DISTRICT 1,Governor,,DEM,Write-In Totals,1,1,0,0
Erie,UNION CITY BOR DISTRICT 2,Governor,,DEM,Josh Shapiro,55,30,0,25
Erie,UNION CITY BOR DISTRICT 2,Governor,,DEM,Write-In Totals,1,1,0,0
Erie,WATERFORD BOR,Governor,,DEM,Josh Shapiro,74,45,0,29
Erie,WATERFORD BOR,Governor,,DEM,Write-In Totals,0,0,0,0
Erie,WATTSBURG BOR,Governor,,DEM,Josh Shapiro,12,9,0,3
Erie,WATTSBURG BOR,Governor,,DEM,Write-In Totals,0,0,0,0
Erie,WESLEYVILLE BOR DISTRICT 1,Governor,,DEM,Josh Shapiro,98,63,0,35
Erie,WESLEYVILLE BOR DISTRICT 1,Governor,,DEM,Write-In Totals,0,0,0,0
Erie,WESLEYVILLE BOR DISTRICT 2,Governor,,DEM,Josh Shapiro,137,81,0,56
Erie,WESLEYVILLE BOR DISTRICT 2,Governor,,DEM,Write-In Totals,0,0,0,0
Erie,AMITY TWP,Governor,,DEM,Josh Shapiro,57,24,0,33
Erie,AMITY TWP,Governor,,DEM,Write-In Totals,0,0,0,0
Erie,CONCORD TWP,Governor,,DEM,Josh Shapiro,44,13,0,31
Erie,CONCORD TWP,Governor,,DEM,Write-In Totals,1,0,0,1
Erie,CONNEAUT TWP,Governor,,DEM,Josh Shapiro,97,54,0,43
Erie,CONNEAUT TWP,Governor,,DEM,Write-In Totals,0,0,0,0
Erie,ELK CREEK TWP,Governor,,DEM,Josh Shapiro,135,64,1,70
Erie,ELK CREEK TWP,Governor,,DEM,Write-In Totals,0,0,0,0
Erie,FAIRVIEW TWP DISTRICT 1,Governor,,DEM,Josh Shapiro,215,112,0,103
Erie,FAIRVIEW TWP DISTRICT 1,Governor,,DEM,Write-In Totals,2,1,0,1
Erie,FAIRVIEW TWP DISTRICT 2,Governor,,DEM,Josh Shapiro,275,107,1,167
Erie,FAIRVIEW TWP DISTRICT 2,Governor,,DEM,Write-In Totals,0,0,0,0
Erie,FAIRVIEW TWP DISTRICT 3,Governor,,DEM,Josh Shapiro,189,79,0,110
Erie,FAIRVIEW TWP DISTRICT 3,Governor,,DEM,Write-In Totals,0,0,0,0
Erie,FAIRVIEW TWP DISTRICT 4,Governor,,DEM,Josh Shapiro,149,76,2,71
Erie,FAIRVIEW TWP DISTRICT 4,Governor,,DEM,Write-In Totals,0,0,0,0
Erie,FAIRVIEW TWP DISTRICT 5,Governor,,DEM,Josh Shapiro,198,75,3,120
Erie,FAIRVIEW TWP DISTRICT 5,Governor,,DEM,Write-In Totals,3,3,0,0
Erie,FRANKLIN TWP,Governor,,DEM,Josh Shapiro,97,51,1,45
Erie,FRANKLIN TWP,Governor,,DEM,Write-In Totals,1,0,0,1
Erie,GIRARD TWP DISTRICT 1,Governor,,DEM,Josh Shapiro,74,45,0,29
Erie,GIRARD TWP DISTRICT 1,Governor,,DEM,Write-In Totals,0,0,0,0
Erie,GIRARD TWP DISTRICT 2,Governor,,DEM,Josh Shapiro,127,58,0,69
Erie,GIRARD TWP DISTRICT 2,Governor,,DEM,Write-In Totals,0,0,0,0
Erie,GIRARD TWP DISTRICT 3,Governor,,DEM,Josh Shapiro,118,48,0,70
Erie,GIRARD TWP DISTRICT 3,Governor,,DEM,Write-In Totals,1,1,0,0
Erie,GREENE TWP DISTRICT 1,Governor,,DEM,Josh Shapiro,231,112,1,118
Erie,GREENE TWP DISTRICT 1,Governor,,DEM,Write-In Totals,0,0,0,0
Erie,GREENE TWP DISTRICT 2,Governor,,DEM,Josh Shapiro,204,80,1,123
Erie,GREENE TWP DISTRICT 2,Governor,,DEM,Write-In Totals,3,2,0,1
Erie,GREENFIELD TWP,Governor,,DEM,Josh Shapiro,103,42,0,61
Erie,GREENFIELD TWP,Governor,,DEM,Write-In Totals,0,0,0,0
Erie,HARBORCREEK TWP DISTRICT 1,Governor,,DEM,Josh Shapiro,346,177,0,169
Erie,HARBORCREEK TWP DISTRICT 1,Governor,,DEM,Write-In Totals,2,2,0,0
Erie,HARBORCREEK TWP DISTRICT 2,Governor,,DEM,Josh Shapiro,349,151,4,194
Erie,HARBORCREEK TWP DISTRICT 2,Governor,,DEM,Write-In Totals,1,0,0,1
Erie,HARBORCREEK TWP DISTRICT 3,Governor,,DEM,Josh Shapiro,165,90,1,74
Erie,HARBORCREEK TWP DISTRICT 3,Governor,,DEM,Write-In Totals,2,1,0,1
Erie,HARBORCREEK TWP DISTRICT 4,Governor,,DEM,Josh Shapiro,189,92,0,97
Erie,HARBORCREEK TWP DISTRICT 4,Governor,,DEM,Write-In Totals,0,0,0,0
Erie,HARBORCREEK TWP DISTRICT 5,Governor,,DEM,Josh Shapiro,358,137,1,220
Erie,HARBORCREEK TWP DISTRICT 5,Governor,,DEM,Write-In Totals,0,0,0,0
Erie,HARBORCREEK TWP DISTRICT 6,Governor,,DEM,Josh Shapiro,147,54,0,93
Erie,HARBORCREEK TWP DISTRICT 6,Governor,,DEM,Write-In Totals,1,1,0,0
Erie,HARBORCREEK TWP DISTRICT 7,Governor,,DEM,Josh Shapiro,289,122,1,166
Erie,HARBORCREEK TWP DISTRICT 7,Governor,,DEM,Write-In Totals,3,3,0,0
Erie,LAWRENCE PARK TWP DISTRICT 1,Governor,,DEM,Josh Shapiro,128,80,0,48
Erie,LAWRENCE PARK TWP DISTRICT 1,Governor,,DEM,Write-In Totals,1,1,0,0
Erie,LAWRENCE PARK TWP DISTRICT 2,Governor,,DEM,Josh Shapiro,122,73,0,49
Erie,LAWRENCE PARK TWP DISTRICT 2,Governor,,DEM,Write-In Totals,1,1,0,0
Erie,LAWRENCE PARK TWP DISTRICT 3,Governor,,DEM,Josh Shapiro,121,69,0,52
Erie,LAWRENCE PARK TWP DISTRICT 3,Governor,,DEM,Write-In Totals,0,0,0,0
Erie,LEBOEUF TWP,Governor,,DEM,Josh Shapiro,76,40,1,35
Erie,LEBOEUF TWP,Governor,,DEM,Write-In Totals,0,0,0,0
Erie,MCKEAN TWP DISTRICT 1,Governor,,DEM,Josh Shapiro,159,78,0,81
Erie,MCKEAN TWP DISTRICT 1,Governor,,DEM,Write-In Totals,1,1,0,0
Erie,MCKEAN TWP DISTRICT 2,Governor,,DEM,Josh Shapiro,208,78,0,130
Erie,MCKEAN TWP DISTRICT 2,Governor,,DEM,Write-In Totals,4,2,0,2
Erie,MILLCREEK TWP DISTRICT 1,Governor,,DEM,Josh Shapiro,263,116,0,147
Erie,MILLCREEK TWP DISTRICT 1,Governor,,DEM,Write-In Totals,0,0,0,0
Erie,MILLCREEK TWP DISTRICT 2,Governor,,DEM,Josh Shapiro,331,88,2,241
Erie,MILLCREEK TWP DISTRICT 2,Governor,,DEM,Write-In Totals,0,0,0,0
Erie,MILLCREEK TWP DISTRICT 3,Governor,,DEM,Josh Shapiro,307,119,1,187
Erie,MILLCREEK TWP DISTRICT 3,Governor,,DEM,Write-In Totals,1,0,1,0
Erie,MILLCREEK TWP DISTRICT 4,Governor,,DEM,Josh Shapiro,174,77,1,96
Erie,MILLCREEK TWP DISTRICT 4,Governor,,DEM,Write-In Totals,1,1,0,0
Erie,MILLCREEK TWP DISTRICT 5,Governor,,DEM,Josh Shapiro,155,98,0,57
Erie,MILLCREEK TWP DISTRICT 5,Governor,,DEM,Write-In Totals,1,1,0,0
Erie,MILLCREEK TWP DISTRICT 6,Governor,,DEM,Josh Shapiro,281,121,2,158
Erie,MILLCREEK TWP DISTRICT 6,Governor,,DEM,Write-In Totals,1,0,0,1
Erie,MILLCREEK TWP DISTRICT 7,Governor,,DEM,Josh Shapiro,187,106,0,81
Erie,MILLCREEK TWP DISTRICT 7,Governor,,DEM,Write-In Totals,0,0,0,0
Erie,MILLCREEK TWP DISTRICT 8,Governor,,DEM,Josh Shapiro,230,108,0,122
Erie,MILLCREEK TWP DISTRICT 8,Governor,,DEM,Write-In Totals,1,1,0,0
Erie,MILLCREEK TWP DISTRICT 9,Governor,,DEM,Josh Shapiro,152,65,0,87
Erie,MILLCREEK TWP DISTRICT 9,Governor,,DEM,Write-In Totals,0,0,0,0
Erie,MILLCREEK TWP DISTRICT 10,Governor,,DEM,Josh Shapiro,182,78,0,104
Erie,MILLCREEK TWP DISTRICT 10,Governor,,DEM,Write-In Totals,1,1,0,0
Erie,MILLCREEK TWP DISTRICT 11,Governor,,DEM,Josh Shapiro,162,84,0,78
Erie,MILLCREEK TWP DISTRICT 11,Governor,,DEM,Write-In Totals,1,0,0,1
Erie,MILLCREEK TWP DISTRICT 12,Governor,,DEM,Josh Shapiro,229,110,0,119
Erie,MILLCREEK TWP DISTRICT 12,Governor,,DEM,Write-In Totals,2,0,0,2
Erie,MILLCREEK TWP DISTRICT 13,Governor,,DEM,Josh Shapiro,223,82,0,141
Erie,MILLCREEK TWP DISTRICT 13,Governor,,DEM,Write-In Totals,0,0,0,0
Erie,MILLCREEK TWP DISTRICT 14,Governor,,DEM,Josh Shapiro,119,75,1,43
Erie,MILLCREEK TWP DISTRICT 14,Governor,,DEM,Write-In Totals,1,1,0,0
Erie,MILLCREEK TWP DISTRICT 15,Governor,,DEM,Josh Shapiro,186,101,0,85
Erie,MILLCREEK TWP DISTRICT 15,Governor,,DEM,Write-In Totals,0,0,0,0
Erie,MILLCREEK TWP DISTRICT 16,Governor,,DEM,Josh Shapiro,219,102,0,117
Erie,MILLCREEK TWP DISTRICT 16,Governor,,DEM,Write-In Totals,2,1,0,1
Erie,MILLCREEK TWP DISTRICT 17,Governor,,DEM,Josh Shapiro,296,101,1,194
Erie,MILLCREEK TWP DISTRICT 17,Governor,,DEM,Write-In Totals,0,0,0,0
Erie,MILLCREEK TWP DISTRICT 18,Governor,,DEM,Josh Shapiro,160,76,1,83
Erie,MILLCREEK TWP DISTRICT 18,Governor,,DEM,Write-In Totals,1,1,0,0
Erie,MILLCREEK TWP DISTRICT 19,Governor,,DEM,Josh Shapiro,196,102,0,94
Erie,MILLCREEK TWP DISTRICT 19,Governor,,DEM,Write-In Totals,1,1,0,0
Erie,MILLCREEK TWP DISTRICT 20,Governor,,DEM,Josh Shapiro,313,123,0,190
Erie,MILLCREEK TWP DISTRICT 20,Governor,,DEM,Write-In Totals,0,0,0,0
Erie,MILLCREEK TWP DISTRICT 21,Governor,,DEM,Josh Shapiro,326,124,1,201
Erie,MILLCREEK TWP DISTRICT 21,Governor,,DEM,Write-In Totals,0,0,0,0
Erie,MILLCREEK TWP DISTRICT 22,Governor,,DEM,Josh Shapiro,367,123,1,243
Erie,MILLCREEK TWP DISTRICT 22,Governor,,DEM,Write-In Totals,1,1,0,0
Erie,MILLCREEK TWP DISTRICT 23,Governor,,DEM,Josh Shapiro,294,103,1,190
Erie,MILLCREEK TWP DISTRICT 23,Governor,,DEM,Write-In Totals,0,0,0,0
Erie,MILLCREEK TWP DISTRICT 24,Governor,,DEM,Josh Shapiro,259,72,2,185
Erie,MILLCREEK TWP DISTRICT 24,Governor,,DEM,Write-In Totals,0,0,0,0
Erie,MILLCREEK TWP DISTRICT 25,Governor,,DEM,Josh Shapiro,204,79,2,123
Erie,MILLCREEK TWP DISTRICT 25,Governor,,DEM,Write-In Totals,1,1,0,0
Erie,NORTH EAST TWP DISTRICT 1,Governor,,DEM,Josh Shapiro,208,85,2,121
Erie,NORTH EAST TWP DISTRICT 1,Governor,,DEM,Write-In Totals,2,2,0,0
Erie,NORTH EAST TWP DISTRICT 2,Governor,,DEM,Josh Shapiro,211,79,1,131
Erie,NORTH EAST TWP DISTRICT 2,Governor,,DEM,Write-In Totals,1,0,0,1
Erie,SPRINGFIELD TWP,Governor,,DEM,Josh Shapiro,179,80,0,99
Erie,SPRINGFIELD TWP,Governor,,DEM,Write-In Totals,0,0,0,0
Erie,SUMMIT TWP DISTRICT 1,Governor,,DEM,Josh Shapiro,410,133,1,276
Erie,SUMMIT TWP DISTRICT 1,Governor,,DEM,Write-In Totals,2,0,0,2
Erie,SUMMIT TWP DISTRICT 2,Governor,,DEM,Josh Shapiro,443,157,1,285
Erie,SUMMIT TWP DISTRICT 2,Governor,,DEM,Write-In Totals,6,4,0,2
Erie,UNION TWP,Governor,,DEM,Josh Shapiro,87,41,0,46
Erie,UNION TWP,Governor,,DEM,Write-In Totals,0,0,0,0
Erie,VENANGO TWP,Governor,,DEM,Josh Shapiro,139,63,1,75
Erie,VENANGO TWP,Governor,,DEM,Write-In Totals,2,1,0,1
Erie,WASHINGTON TWP,Governor,,DEM,Josh Shapiro,377,158,2,217
Erie,WASHINGTON TWP,Governor,,DEM,Write-In Totals,3,1,0,2
Erie,WATERFORD TWP DISTRICT 1,Governor,,DEM,Josh Shapiro,99,57,0,42
Erie,WATERFORD TWP DISTRICT 1,Governor,,DEM,Write-In Totals,0,0,0,0
Erie,WATERFORD TWP DISTRICT 2,Governor,,DEM,Josh Shapiro,105,53,0,52
Erie,WATERFORD TWP DISTRICT 2,Governor,,DEM,Write-In Totals,1,1,0,0
