county,precinct,office,district,party,candidate,votes,election_day,provisional,absentee
Blair,Altoona Ward 1,Registered Voters,,,,732,,,
Blair,Altoona Ward 1,Ballots Cast,,,,95,66,0,29
Blair,Altoona Ward 1,Governor,,DEM,Josh Shapiro,39,24,0,15
Blair,Altoona Ward 1,Governor,,DEM,Write-In Totals,0,0,0,0
Blair,Altoona Ward 1,Lieutenant Governor,,DEM,Austin Davis,38,23,0,15
Blair,Altoona Ward 1,Lieutenant Governor,,DEM,Write-In Totals,0,0,0,0
Blair,Altoona Ward 1,U.S. House,,DEM,Beth Farnham,38,24,0,14
Blair,Altoona Ward 1,U.S. House,,DEM,Write-In Totals,1,0,0,1
Blair,Altoona Ward 1,State Senate,,DEM,Sean Steeg,39,24,0,15
Blair,Altoona Ward 1,State Senate,,DEM,Write-In Totals,0,0,0,0
Blair,Altoona Ward 1,State House,79,DEM,Caleb McCoy,38,24,0,14
Blair,Altoona Ward 1,State House,79,DEM,Write-In Totals,0,0,0,0
Blair,Altoona Ward 1,Member of Democratic State Committee,,DEM,Gillian Kratzer,37,23,0,14
Blair,Altoona Ward 1,Member of Democratic State Committee,,DEM,Write-In Totals,1,0,0,1
Blair,Altoona Ward 1,Governor,,REP,Stacy Garrity,53,40,0,13
Blair,Altoona Ward 1,Governor,,REP,Write-In Totals,1,1,0,0
Blair,Altoona Ward 1,Lieutenant Governor,,REP,John Ventre,21,17,0,4
Blair,Altoona Ward 1,Lieutenant Governor,,REP,Jason Richey,31,21,0,10
Blair,Altoona Ward 1,Lieutenant Governor,,REP,Write-In Totals,0,0,0,0
Blair,Altoona Ward 1,U.S. House,,REP,John Joyce,51,37,0,14
Blair,Altoona Ward 1,U.S. House,,REP,Write-In Totals,1,1,0,0
Blair,Altoona Ward 1,State Senate,,REP,Judy Ward,55,41,0,14
Blair,Altoona Ward 1,State Senate,,REP,Write-In Totals,0,0,0,0
Blair,Altoona Ward 1,State House,79,REP,Andrea C Verobish,49,37,0,12
