county,precinct,office,district,party,candidate,votes,election_day,provisional,absentee
Wayne,BERLIN TOWNSHIP #2,State House,111,DEM,Write-In Totals,1,1,0,0
Wayne,BERLIN TOWNSHIP #2,State House,111,REP,Jonathan Fritz,169,128,0,41
Wayne,BERLIN TOWNSHIP #2,State House,111,REP,Write-In Totals,2,2,0,0
Wayne,BERLIN TOWNSHIP #2,Member of Democratic State Committee,,DEM,Lynne P Glinsky Goodwin,62,26,0,36
Wayne,BERLIN TOWNSHIP #2,Member of Democratic State Committee,,DEM,Write-In Totals,0,0,0,0
Wayne,BERLIN TOWNSHIP #2,Member of Republican State Committee,,REP,Peter Vincent Quaglia,118,92,0,26
Wayne,BERLIN TOWNSHIP #2,Member of Republican State Committee,,REP,Toni McAndrew,126,98,0,28
Wayne,BERLIN TOWNSHIP #2,Member of Republican State Committee,,REP,Write-In Totals,0,0,0,0
Wayne,BERLIN TOWNSHIP #2,Member of Republican State Committee,,REP,Write-In Totals,0,0,0,0
Wayne,BETHANY BOROUGH,Registered Voters,,,,169,,,
Wayne,BETHANY BOROUGH,Governor,,DEM,Josh Shapiro,25,4,0,21
Wayne,BETHANY BOROUGH,Governor,,DEM,Write-In Totals,0,0,0,0
Wayne,BETHANY BOROUGH,Governor,,REP,Stacy Garrity,36,29,0,7
Wayne,BETHANY BOROUGH,Governor,,REP,Write-In Totals,1,1,0,0
Wayne,BETHANY BOROUGH,Lieutenant Governor,,DEM,Austin Davis,24,4,0,20
Wayne,BETHANY BOROUGH,Lieutenant Governor,,DEM,Write-In Totals,0,0,0,0
Wayne,BETHANY BOROUGH,Lieutenant Governor,,REP,John Ventre,9,9,0,0
Wayne,BETHANY BOROUGH,Lieutenant Governor,,REP,Jason Richey,25,18,0,7
Wayne,BETHANY BOROUGH,Lieutenant Governor,,REP,Write-In Totals,0,0,0,0
Wayne,BETHANY BOROUGH,U.S. House,8,DEM,Paige Cognetti,26,4,0,22
Wayne,BETHANY BOROUGH,U.S. House,8,DEM,Write-In Totals,0,0,0,0
Wayne,BETHANY BOROUGH,U.S. House,8,REP,Rob Bresnahan Jr,33,27,0,6
Wayne,BETHANY BOROUGH,U.S. House,8,REP,Write-In Totals,1,0,0,1
Wayne,BETHANY BOROUGH,State Senate,20,DEM,Jackie Baker,23,4,0,19
Wayne,BETHANY BOROUGH,State Senate,20,DEM,Write-In Totals,1,0,0,1
Wayne,BETHANY BOROUGH,State Senate,20,REP,Tyler Meyers,10,7,0,3
Wayne,BETHANY BOROUGH,State Senate,20,REP,Lisa Baker,35,27,0,8
Wayne,BETHANY BOROUGH,State Senate,20,REP,Write-In Totals,0,0,0,0
Wayne,BETHANY BOROUGH,State House,111,DEM,Kyle Devlin,22,4,0,18
Wayne,BETHANY BOROUGH,State House,111,DEM,Write-In Totals,1,0,0,1
Wayne,BETHANY BOROUGH,State House,111,REP,Jonathan Fritz,43,33,0,10
Wayne,BETHANY BOROUGH,State House,111,REP,Write-In Totals,0,0,0,0
Wayne,BETHANY BOROUGH,Member of Democratic State Committee,,DEM,Lynne P Glinsky Goodwin,23,4,0,19
Wayne,BETHANY BOROUGH,Member of Democratic State Committee,,DEM,Write-In Totals,0,0,0,0
Wayne,BETHANY BOROUGH,Member of Republican State Committee,,REP,Peter Vincent Quaglia,28,23,0,5
Wayne,BETHANY BOROUGH,Member of Republican State Committee,,REP,Toni McAndrew,36,27,0,9
Wayne,BETHANY BOROUGH,Member of Republican State Committee,,REP,Write-In Totals,0,0,0,0
Wayne,BETHANY BOROUGH,Member of Republican State Committee,,REP,Write-In Totals,0,0,0,0
Wayne,BUCKINGHAM TOWNSHIP,Registered Voters,,,,342,,,
Wayne,BUCKINGHAM TOWNSHIP,Governor,,DEM,Josh Shapiro,35,18,0,17
Wayne,BUCKINGHAM TOWNSHIP,Governor,,DEM,Write-In Totals,0,0,0,0
Wayne,BUCKINGHAM TOWNSHIP,Governor,,REP,Stacy Garrity,39,28,1,10
Wayne,BUCKINGHAM TOWNSHIP,Governor,,REP,Write-In Totals,2,1,0,1
Wayne,BUCKINGHAM TOWNSHIP,Lieutenant Governor,,DEM,Austin Davis,33,16,0,17
Wayne,BUCKINGHAM TOWNSHIP,Lieutenant Governor,,DEM,Write-In Totals,0,0,0,0
Wayne,BUCKINGHAM TOWNSHIP,Lieutenant Governor,,REP,John Ventre,20,11,0,9
Wayne,BUCKINGHAM TOWNSHIP,Lieutenant Governor,,REP,Jason Richey,19,15,1,3
Wayne,BUCKINGHAM TOWNSHIP,Lieutenant Governor,,REP,Write-In Totals,0,0,0,0
Wayne,BUCKINGHAM TOWNSHIP,U.S. House,8,DEM,Paige Cognetti,35,18,0,17
Wayne,BUCKINGHAM TOWNSHIP,U.S. House,8,DEM,Write-In Totals,0,0,0,0
Wayne,BUCKINGHAM TOWNSHIP,U.S. House,8,REP,Rob Bresnahan Jr,40,28,1,11
Wayne,BUCKINGHAM TOWNSHIP,U.S. House,8,REP,Write-In Totals,0,0,0,0
Wayne,BUCKINGHAM TOWNSHIP,State Senate,20,DEM,Jackie Baker,34,17,0,17
Wayne,BUCKINGHAM TOWNSHIP,State Senate,20,DEM,Write-In Totals,0,0,0,0
Wayne,BUCKINGHAM TOWNSHIP,State Senate,20,REP,Tyler Meyers,21,15,1,5
Wayne,BUCKINGHAM TOWNSHIP,State Senate,20,REP,Lisa Baker,27,18,0,9
Wayne,BUCKINGHAM TOWNSHIP,State Senate,20,REP,Write-In Totals,0,0,0,0
Wayne,BUCKINGHAM TOWNSHIP,State House,111,DEM,Kyle Devlin,33,16,0,17
Wayne,BUCKINGHAM TOWNSHIP,State House,111,DEM,Write-In Totals,0,0,0,0
Wayne,BUCKINGHAM TOWNSHIP,State House,111,REP,Jonathan Fritz,45,33,1,11
Wayne,BUCKINGHAM TOWNSHIP,State House,111,REP,Write-In Totals,0,0,0,0
Wayne,BUCKINGHAM TOWNSHIP,Member of Democratic State Committee,,DEM,Lynne P Glinsky Goodwin,33,17,0,16
Wayne,BUCKINGHAM TOWNSHIP,Member of Democratic State Committee,,DEM,Write-In Totals,1,1,0,0
Wayne,BUCKINGHAM TOWNSHIP,Member of Republican State Committee,,REP,Peter Vincent Quaglia,27,15,0,12
Wayne,BUCKINGHAM TOWNSHIP,Member of Republican State Committee,,REP,Toni McAndrew,33,24,1,8
Wayne,BUCKINGHAM TOWNSHIP,Member of Republican State Committee,,REP,Write-In Totals,0,0,0,0
Wayne,BUCKINGHAM TOWNSHIP,Member of Republican State Committee,,REP,Write-In Totals,0,0,0,0
Wayne,CANAAN TOWNSHIP,Registered Voters,,,,552,,,
Wayne,CANAAN TOWNSHIP,Governor,,DEM,Josh Shapiro,42,25,0,17
Wayne,CANAAN TOWNSHIP,Governor,,DEM,Write-In Totals,1,1,0,0
Wayne,CANAAN TOWNSHIP,Governor,,REP,Stacy Garrity,106,87,0,19
Wayne,CANAAN TOWNSHIP,Governor,,REP,Write-In Totals,4,3,0,1
Wayne,CANAAN TOWNSHIP,Lieutenant Governor,,DEM,Austin Davis,41,25,0,16
Wayne,CANAAN TOWNSHIP,Lieutenant Governor,,DEM,Write-In Totals,0,0,0,0
Wayne,CANAAN TOWNSHIP,Lieutenant Governor,,REP,John Ventre,24,19,0,5
Wayne,CANAAN TOWNSHIP,Lieutenant Governor,,REP,Jason Richey,77,64,0,13
Wayne,CANAAN TOWNSHIP,Lieutenant Governor,,REP,Write-In Totals,1,1,0,0
Wayne,CANAAN TOWNSHIP,U.S. House,8,DEM,Paige Cognetti,43,26,0,17
Wayne,CANAAN TOWNSHIP,U.S. House,8,DEM,Write-In Totals,0,0,0,0
Wayne,CANAAN TOWNSHIP,U.S. House,8,REP,Rob Bresnahan Jr,104,84,0,20
Wayne,CANAAN TOWNSHIP,U.S. House,8,REP,Write-In Totals,3,3,0,0
Wayne,CANAAN TOWNSHIP,State Senate,40,DEM,Brian Wrightson,42,25,0,17
Wayne,CANAAN TOWNSHIP,State Senate,40,DEM,Write-In Totals,0,0,0,0
Wayne,CANAAN TOWNSHIP,State Senate,40,REP,Rosemary Brown,108,88,0,20
Wayne,CANAAN TOWNSHIP,State Senate,40,REP,Write-In Totals,2,1,0,1
Wayne,CANAAN TOWNSHIP,State House,111,DEM,Kyle Devlin,42,25,0,17
Wayne,CANAAN TOWNSHIP,State House,111,DEM,Write-In Totals,0,0,0,0
Wayne,CANAAN TOWNSHIP,State House,111,REP,Jonathan Fritz,110,89,0,21
Wayne,CANAAN TOWNSHIP,State House,111,REP,Write-In Totals,1,1,0,0
Wayne,CANAAN TOWNSHIP,Member of Democratic State Committee,,DEM,Lynne P Glinsky Goodwin,40,26,0,14
Wayne,CANAAN TOWNSHIP,Member of Democratic State Committee,,DEM,Write-In Totals,0,0,0,0
Wayne,CANAAN TOWNSHIP,Member of Republican State Committee,,REP,Peter Vincent Quaglia,81,64,0,17
Wayne,CANAAN TOWNSHIP,Member of Republican State Committee,,REP,Toni McAndrew,95,77,0,18
Wayne,CANAAN TOWNSHIP,Member of Republican State Committee,,REP,Write-In Totals,1,1,0,0
Wayne,CANAAN TOWNSHIP,Member of Republican State Committee,,REP,Write-In Totals,0,0,0,0
Wayne,CHERRY RIDGE TOWNSHIP,Registered Voters,,,,1198,,,
Wayne,CHERRY RIDGE TOWNSHIP,Governor,,DEM,Josh Shapiro,97,40,0,57
Wayne,CHERRY RIDGE TOWNSHIP,Governor,,DEM,Write-In Totals,2,1,0,1
Wayne,CHERRY RIDGE TOWNSHIP,Governor,,REP,Stacy Garrity,198,167,0,31
Wayne,CHERRY RIDGE TOWNSHIP,Governor,,REP,Write-In Totals,3,1,0,2
Wayne,CHERRY RIDGE TOWNSHIP,Lieutenant Governor,,DEM,Austin Davis,94,40,0,54
Wayne,CHERRY RIDGE TOWNSHIP,Lieutenant Governor,,DEM,Write-In Totals,0,0,0,0
Wayne,CHERRY RIDGE TOWNSHIP,Lieutenant Governor,,REP,John Ventre,68,55,0,13
Wayne,CHERRY RIDGE TOWNSHIP,Lieutenant Governor,,REP,Jason Richey,115,101,0,14
Wayne,CHERRY RIDGE TOWNSHIP,Lieutenant Governor,,REP,Write-In Totals,1,0,0,1
Wayne,CHERRY RIDGE TOWNSHIP,U.S. House,8,DEM,Paige Cognetti,97,42,0,55
Wayne,CHERRY RIDGE TOWNSHIP,U.S. House,8,DEM,Write-In Totals,0,0,0,0
Wayne,CHERRY RIDGE TOWNSHIP,U.S. House,8,REP,Rob Bresnahan Jr,192,166,0,26
Wayne,CHERRY RIDGE TOWNSHIP,U.S. House,8,REP,Write-In Totals,8,5,0,3
Wayne,CHERRY RIDGE TOWNSHIP,State Senate,40,DEM,Brian Wrightson,95,39,0,56
Wayne,CHERRY RIDGE TOWNSHIP,State Senate,40,DEM,Write-In Totals,1,0,0,1
Wayne,CHERRY RIDGE TOWNSHIP,State Senate,40,REP,Rosemary Brown,201,168,0,33
Wayne,CHERRY RIDGE TOWNSHIP,State Senate,40,REP,Write-In Totals,4,2,0,2
Wayne,CHERRY RIDGE TOWNSHIP,State House,139,DEM,Dominique Azzollini,93,37,0,56
Wayne,CHERRY RIDGE TOWNSHIP,State House,139,DEM,Write-In Totals,3,3,0,0
Wayne,CHERRY RIDGE TOWNSHIP,State House,139,REP,Jeff Olsommer,219,186,0,33
Wayne,CHERRY RIDGE TOWNSHIP,State House,139,REP,Write-In Totals,3,3,0,0
Wayne,CHERRY RIDGE TOWNSHIP,Member of Democratic State Committee,,DEM,Lynne P Glinsky Goodwin,96,42,0,54
Wayne,CHERRY RIDGE TOWNSHIP,Member of Democratic State Committee,,DEM,Write-In Totals,1,0,0,1
Wayne,CHERRY RIDGE TOWNSHIP,Member of Republican State Committee,,REP,Peter Vincent Quaglia,148,125,0,23
Wayne,CHERRY RIDGE TOWNSHIP,Member of Republican State Committee,,REP,Toni McAndrew,174,146,0,28
Wayne,CHERRY RIDGE TOWNSHIP,Member of Republican State Committee,,REP,Write-In Totals,1,1,0,0
Wayne,CHERRY RIDGE TOWNSHIP,Member of Republican State Committee,,REP,Write-In Totals,1,1,0,0
Wayne,CLINTON TOWNSHIP #1,Registered Voters,,,,829,,,
Wayne,CLINTON TOWNSHIP #1,Governor,,DEM,Josh Shapiro,82,36,1,45
Wayne,CLINTON TOWNSHIP #1,Governor,,DEM,Write-In Totals,3,3,0,0
Wayne,CLINTON TOWNSHIP #1,Governor,,REP,Stacy Garrity,174,150,1,23
Wayne,CLINTON TOWNSHIP #1,Governor,,REP,Write-In Totals,9,9,0,0
Wayne,CLINTON TOWNSHIP #1,Lieutenant Governor,,DEM,Austin Davis,82,38,1,43
Wayne,CLINTON TOWNSHIP #1,Lieutenant Governor,,DEM,Write-In Totals,0,0,0,0
Wayne,CLINTON TOWNSHIP #1,Lieutenant Governor,,REP,John Ventre,64,58,1,5
Wayne,CLINTON TOWNSHIP #1,Lieutenant Governor,,REP,Jason Richey,103,89,0,14
Wayne,CLINTON TOWNSHIP #1,Lieutenant Governor,,REP,Write-In Totals,1,1,0,0
Wayne,CLINTON TOWNSHIP #1,U.S. House,8,DEM,Paige Cognetti,82,38,1,43
Wayne,CLINTON TOWNSHIP #1,U.S. House,8,DEM,Write-In Totals,1,1,0,0
Wayne,CLINTON TOWNSHIP #1,U.S. House,8,REP,Rob Bresnahan Jr,175,153,1,21
Wayne,CLINTON TOWNSHIP #1,U.S. House,8,REP,Write-In Totals,10,8,0,2
Wayne,CLINTON TOWNSHIP #1,State Senate,20,DEM,Jackie Baker,77,38,1,38
Wayne,CLINTON TOWNSHIP #1,State Senate,20,DEM,Write-In Totals,2,0,0,2
Wayne,CLINTON TOWNSHIP #1,State Senate,20,REP,Tyler Meyers,72,63,0,9
Wayne,CLINTON TOWNSHIP #1,State Senate,20,REP,Lisa Baker,128,108,1,19
Wayne,CLINTON TOWNSHIP #1,State Senate,20,REP,Write-In Totals,1,1,0,0
Wayne,CLINTON TOWNSHIP #1,State House,111,DEM,Kyle Devlin,76,38,1,37
Wayne,CLINTON TOWNSHIP #1,State House,111,DEM,Write-In Totals,4,1,0,3
Wayne,CLINTON TOWNSHIP #1,State House,111,REP,Jonathan Fritz,190,165,0,25
Wayne,CLINTON TOWNSHIP #1,State House,111,REP,Write-In Totals,4,4,0,0
Wayne,CLINTON TOWNSHIP #1,Member of Democratic State Committee,,DEM,Lynne P Glinsky Goodwin,79,39,1,39
Wayne,CLINTON TOWNSHIP #1,Member of Democratic State Committee,,DEM,Write-In Totals,0,0,0,0
Wayne,CLINTON TOWNSHIP #1,Member of Republican State Committee,,REP,Peter Vincent Quaglia,120,106,0,14
Wayne,CLINTON TOWNSHIP #1,Member of Republican State Committee,,REP,Toni McAndrew,172,151,0,21
Wayne,CLINTON TOWNSHIP #1,Member of Republican State Committee,,REP,Write-In Totals,1,1,0,0
Wayne,CLINTON TOWNSHIP #1,Member of Republican State Committee,,REP,Write-In Totals,0,0,0,0
Wayne,CLINTON TOWNSHIP #2,Registered Voters,,,,506,,,
Wayne,CLINTON TOWNSHIP #2,Governor,,DEM,Josh Shapiro,56,44,0,12
Wayne,CLINTON TOWNSHIP #2,Governor,,DEM,Write-In Totals,7,7,0,0
Wayne,CLINTON TOWNSHIP #2,Governor,,REP,Stacy Garrity,88,77,0,11
Wayne,CLINTON TOWNSHIP #2,Governor,,REP,Write-In Totals,8,8,0,0
Wayne,CLINTON TOWNSHIP #2,Lieutenant Governor,,DEM,Austin Davis,61,49,0,12
Wayne,CLINTON TOWNSHIP #2,Lieutenant Governor,,DEM,Write-In Totals,2,2,0,0
Wayne,CLINTON TOWNSHIP #2,Lieutenant Governor,,REP,John Ventre,37,36,0,1
Wayne,CLINTON TOWNSHIP #2,Lieutenant Governor,,REP,Jason Richey,56,48,0,8
Wayne,CLINTON TOWNSHIP #2,Lieutenant Governor,,REP,Write-In Totals,0,0,0,0
Wayne,CLINTON TOWNSHIP #2,U.S. House,8,DEM,Paige Cognetti,62,50,0,12
Wayne,CLINTON TOWNSHIP #2,U.S. House,8,DEM,Write-In Totals,1,1,0,0
Wayne,CLINTON TOWNSHIP #2,U.S. House,8,REP,Rob Bresnahan Jr,92,78,0,14
Wayne,CLINTON TOWNSHIP #2,U.S. House,8,REP,Write-In Totals,4,4,0,0
Wayne,CLINTON TOWNSHIP #2,State Senate,20,DEM,Jackie Baker,60,48,0,12
Wayne,CLINTON TOWNSHIP #2,State Senate,20,DEM,Write-In Totals,0,0,0,0
Wayne,CLINTON TOWNSHIP #2,State Senate,20,REP,Tyler Meyers,54,53,0,1
Wayne,CLINTON TOWNSHIP #2,State Senate,20,REP,Lisa Baker,57,44,0,13
Wayne,CLINTON TOWNSHIP #2,State Senate,20,REP,Write-In Totals,0,0,0,0
Wayne,CLINTON TOWNSHIP #2,State House,111,DEM,Kyle Devlin,61,49,0,12
Wayne,CLINTON TOWNSHIP #2,State House,111,DEM,Write-In Totals,0,0,0,0
Wayne,CLINTON TOWNSHIP #2,State House,111,REP,Jonathan Fritz,102,89,0,13
Wayne,CLINTON TOWNSHIP #2,State House,111,REP,Write-In Totals,0,0,0,0
Wayne,CLINTON TOWNSHIP #2,Member of Democratic State Committee,,DEM,Lynne P Glinsky Goodwin,59,48,0,11
Wayne,CLINTON TOWNSHIP #2,Member of Democratic State Committee,,DEM,Write-In Totals,0,0,0,0
Wayne,CLINTON TOWNSHIP #2,Member of Republican State Committee,,REP,Peter Vincent Quaglia,53,50,0,3
Wayne,CLINTON TOWNSHIP #2,Member of Republican State Committee,,REP,Toni McAndrew,91,77,0,14
Wayne,CLINTON TOWNSHIP #2,Member of Republican State Committee,,REP,Write-In Totals,0,0,0,0
Wayne,CLINTON TOWNSHIP #2,Member of Republican State Committee,,REP,Write-In Totals,0,0,0,0
Wayne,DAMASCUS TOWNSHIP #1,Registered Voters,,,,931,,,
Wayne,DAMASCUS TOWNSHIP #1,Governor,,DEM,Josh Shapiro,82,27,0,55
Wayne,DAMASCUS TOWNSHIP #1,Governor,,DEM,Write-In Totals,6,4,0,2
Wayne,DAMASCUS TOWNSHIP #1,Governor,,REP,Stacy Garrity,177,133,1,43
Wayne,DAMASCUS TOWNSHIP #1,Governor,,REP,Write-In Totals,2,2,0,0
Wayne,DAMASCUS TOWNSHIP #1,Lieutenant Governor,,DEM,Austin Davis,86,29,0,57
Wayne,DAMASCUS TOWNSHIP #1,Lieutenant Governor,,DEM,Write-In Totals,1,1,0,0
Wayne,DAMASCUS TOWNSHIP #1,Lieutenant Governor,,REP,John Ventre,54,43,0,11
Wayne,DAMASCUS TOWNSHIP #1,Lieutenant Governor,,REP,Jason Richey,115,84,1,30
Wayne,DAMASCUS TOWNSHIP #1,Lieutenant Governor,,REP,Write-In Totals,1,1,0,0
Wayne,DAMASCUS TOWNSHIP #1,U.S. House,8,DEM,Paige Cognetti,87,30,0,57
Wayne,DAMASCUS TOWNSHIP #1,U.S. House,8,DEM,Write-In Totals,1,1,0,0
Wayne,DAMASCUS TOWNSHIP #1,U.S. House,8,REP,Rob Bresnahan Jr,175,130,1,44
Wayne,DAMASCUS TOWNSHIP #1,U.S. House,8,REP,Write-In Totals,4,4,0,0
Wayne,DAMASCUS TOWNSHIP #1,State Senate,20,DEM,Jackie Baker,85,31,0,54
Wayne,DAMASCUS TOWNSHIP #1,State Senate,20,DEM,Write-In Totals,2,1,0,1
Wayne,DAMASCUS TOWNSHIP #1,State Senate,20,REP,Tyler Meyers,97,81,0,16
Wayne,DAMASCUS TOWNSHIP #1,State Senate,20,REP,Lisa Baker,106,69,1,36
Wayne,DAMASCUS TOWNSHIP #1,State Senate,20,REP,Write-In Totals,0,0,0,0
Wayne,DAMASCUS TOWNSHIP #1,State House,111,DEM,Kyle Devlin,85,31,0,54
Wayne,DAMASCUS TOWNSHIP #1,State House,111,DEM,Write-In Totals,1,1,0,0
Wayne,DAMASCUS TOWNSHIP #1,State House,111,REP,Jonathan Fritz,194,144,1,49
Wayne,DAMASCUS TOWNSHIP #1,State House,111,REP,Write-In Totals,0,0,0,0
Wayne,DAMASCUS TOWNSHIP #1,Member of Democratic State Committee,,DEM,Lynne P Glinsky Goodwin,82,28,0,54
Wayne,DAMASCUS TOWNSHIP #1,Member of Democratic State Committee,,DEM,Write-In Totals,3,2,0,1
Wayne,DAMASCUS TOWNSHIP #1,Member of Republican State Committee,,REP,Peter Vincent Quaglia,177,129,1,47
Wayne,DAMASCUS TOWNSHIP #1,Member of Republican State Committee,,REP,Toni McAndrew,121,85,1,35
Wayne,DAMASCUS TOWNSHIP #1,Member of Republican State Committee,,REP,Write-In Totals,0,0,0,0
Wayne,DAMASCUS TOWNSHIP #1,Member of Republican State Committee,,REP,Write-In Totals,0,0,0,0
Wayne,DAMASCUS TOWNSHIP #2,Registered Voters,,,,1343,,,
Wayne,DAMASCUS TOWNSHIP #2,Governor,,DEM,Josh Shapiro,116,36,0,80
Wayne,DAMASCUS TOWNSHIP #2,Governor,,DEM,Write-In Totals,3,2,0,1
Wayne,DAMASCUS TOWNSHIP #2,Governor,,REP,Stacy Garrity,214,163,0,51
Wayne,DAMASCUS TOWNSHIP #2,Governor,,REP,Write-In Totals,6,4,0,2
Wayne,DAMASCUS TOWNSHIP #2,Lieutenant Governor,,DEM,Austin Davis,118,39,0,79
Wayne,DAMASCUS TOWNSHIP #2,Lieutenant Governor,,DEM,Write-In Totals,0,0,0,0
Wayne,DAMASCUS TOWNSHIP #2,Lieutenant Governor,,REP,John Ventre,70,48,0,22
Wayne,DAMASCUS TOWNSHIP #2,Lieutenant Governor,,REP,Jason Richey,138,109,0,29
Wayne,DAMASCUS TOWNSHIP #2,Lieutenant Governor,,REP,Write-In Totals,2,1,0,1
Wayne,DAMASCUS TOWNSHIP #2,U.S. House,8,DEM,Paige Cognetti,119,39,0,80
Wayne,DAMASCUS TOWNSHIP #2,U.S. House,8,DEM,Write-In Totals,0,0,0,0
Wayne,DAMASCUS TOWNSHIP #2,U.S. House,8,REP,Rob Bresnahan Jr,214,162,0,52
Wayne,DAMASCUS TOWNSHIP #2,U.S. House,8,REP,Write-In Totals,2,1,0,1
Wayne,DAMASCUS TOWNSHIP #2,State Senate,20,DEM,Jackie Baker,115,38,0,77
Wayne,DAMASCUS TOWNSHIP #2,State Senate,20,DEM,Write-In Totals,2,1,0,1
Wayne,DAMASCUS TOWNSHIP #2,State Senate,20,REP,Tyler Meyers,93,72,0,21
Wayne,DAMASCUS TOWNSHIP #2,State Senate,20,REP,Lisa Baker,143,104,0,39
Wayne,DAMASCUS TOWNSHIP #2,State Senate,20,REP,Write-In Totals,1,1,0,0
Wayne,DAMASCUS TOWNSHIP #2,State House,111,DEM,Kyle Devlin,115,38,0,77
Wayne,DAMASCUS TOWNSHIP #2,State House,111,DEM,Write-In Totals,2,1,0,1
Wayne,DAMASCUS TOWNSHIP #2,State House,111,REP,Jonathan Fritz,225,167,0,58
Wayne,DAMASCUS TOWNSHIP #2,State House,111,REP,Write-In Totals,1,1,0,0
