county,office,district,party,candidate,votes,election_day,mail,provisional
Potter,Governor,,DEM,Josh Shapiro,490,251,237,2
Potter,Governor,,DEM,Write-In Totals,8,5,3,0
Potter,Lieutenant Governor,,DEM,Austin Davis,478,244,232,2
Potter,Lieutenant Governor,,DEM,Write-In Totals,4,0,4,0
Potter,U.S. House,15,DEM,Ray Bilger,470,242,226,2
Potter,U.S. House,15,DEM,Write-In Totals,10,3,7,0
Potter,State House,67,DEM,Zachary Ware,462,234,226,2
Potter,State House,67,DEM,Write-In Totals,8,3,5,0
Potter,Member of Democratic State Committee,,DEM,Dennis Goodenough,500,262,236,2
Potter,Member of Democratic State Committee,,DEM,Write-In Totals,6,2,4,0
Potter,Governor,,REP,Stacy Garrity,1549,1327,222,0
Potter,Governor,,REP,Write-In Totals,75,64,11,0
Potter,Lieutenant Governor,,REP,John Ventre,449,380,69,0
Potter,Lieutenant Governor,,REP,Jason Richey,1089,943,146,0
Potter,Lieutenant Governor,,REP,Write-In Totals,16,9,7,0
Potter,U.S. House,15,REP,Glenn Gt Thompson,1604,1374,230,0
Potter,U.S. House,15,REP,Write-In Totals,19,15,4,0
Potter,State House,67,REP,Martin T Causer,1643,1409,234,0
Potter,State House,67,REP,Write-In Totals,18,12,6,0
Potter,Member of Republican State Committee,,REP,Kimberly Kudrick,1584,1357,227,0
Potter,Member of Republican State Committee,,REP,Write-In Totals,13,10,3,0
Potter,Member of Republican State Committee,,REP,Donald P Kudrick,1577,1352,225,0
