county,precinct,office,district,party,candidate,votes,election_day,provisional,absentee
Carbon,Banks Township,Governor,,DEM,Josh Shapiro,74,,,
Carbon,Beaver Meadows Borough,Governor,,DEM,Josh Shapiro,21,,,
Carbon,Bowmanstown Borough,Governor,,DEM,Josh Shapiro,56,,,
Carbon,East Penn Township - South,Governor,,DEM,Josh Shapiro,84,,,
Carbon,East Penn Township - North,Governor,,DEM,Josh Shapiro,83,,,
Carbon,East Side Borough,Governor,,DEM,Josh Shapiro,18,,,
Carbon,Franklin Township - Independent,Governor,,DEM,Josh Shapiro,57,,,
Carbon,Franklin Township - Harrity,Governor,,DEM,Josh Shapiro,118,,,
Carbon,Franklin Township - Long Run,Governor,,DEM,Josh Shapiro,88,,,
Carbon,Jim Thorpe Borough - First Ward,Governor,,DEM,Josh Shapiro,103,,,
Carbon,Jim Thorpe Borough - Second Ward,Governor,,DEM,Josh Shapiro,67,,,
Carbon,Jim Thorpe Borough - Third Ward,Governor,,DEM,Josh Shapiro,129,,,
Carbon,Jim Thorpe Borough - Fourth Ward,Governor,,DEM,Josh Shapiro,60,,,
Carbon,Jim Thorpe Borough - Fifth Ward,Governor,,DEM,Josh Shapiro,128,,,
Carbon,Kidder Township - North,Governor,,DEM,Josh Shapiro,50,,,
Carbon,Kidder Township - South,Governor,,DEM,Josh Shapiro,66,,,
Carbon,Lansford Borough - East,Governor,,DEM,Josh Shapiro,88,,,
Carbon,Lansford Borough - Middle,Governor,,DEM,Josh Shapiro,53,,,
Carbon,Lansford Borough - West,Governor,,DEM,Josh Shapiro,58,,,
Carbon,Lausanne Township,Governor,,DEM,Josh Shapiro,14,,,
Carbon,Lehigh Township,Governor,,DEM,Josh Shapiro,14,,,
Carbon,Lehighton Borough - First Ward,Governor,,DEM,Josh Shapiro,104,,,
Carbon,Lehighton Borough - Second Ward,Governor,,DEM,Josh Shapiro,118,,,
Carbon,Lehighton Borough - Third Ward,Governor,,DEM,Josh Shapiro,105,,,
Carbon,Lower Towamensing Township - North,Governor,,DEM,Josh Shapiro,114,,,
Carbon,Lower Towamensing Township - South,Governor,,DEM,Josh Shapiro,79,,,
Carbon,Mahoning Township - Mahoning,Governor,,DEM,Josh Shapiro,168,,,
Carbon,Mahoning Township - New Mahoning,Governor,,DEM,Josh Shapiro,40,,,
Carbon,Mahoning Township - Packerton/Jamestown,Governor,,DEM,Josh Shapiro,36,,,
Carbon,Nesquehoning Borough - East,Governor,,DEM,Josh Shapiro,126,,,
Carbon,Nesquehoning Borough - West,Governor,,DEM,Josh Shapiro,122,,,
Carbon,Packer Township,Governor,,DEM,Josh Shapiro,42,,,
Carbon,Palmerton Borough - East,Governor,,DEM,Josh Shapiro,109,,,
Carbon,Palmerton Borough - Middle,Governor,,DEM,Josh Shapiro,178,,,
Carbon,Palmerton Borough - West,Governor,,DEM,Josh Shapiro,47,,,
Carbon,Parryville Borough,Governor,,DEM,Josh Shapiro,21,,,
Carbon,Penn Forest Township - Southwest,Governor,,DEM,Josh Shapiro,157,,,
