county,precinct,office,district,party,candidate,votes,election_day,provisional,absentee
Lancaster,0100 City 1,Governor,,DEM,Josh Shapiro,110,,,
Lancaster,0100 City 1,Governor,,DEM,Scattered,0,,,
Lancaster,0100 City 1,Governor,,REP,Stacy Garrity,15,,,
Lancaster,0100 City 1,Governor,,REP,Doug Mastriano,0,,,
Lancaster,0100 City 1,Governor,,REP,Scattered,1,,,
Lancaster,0100 City 1,Lieutenant Governor,,DEM,Austin Davis,106,,,
Lancaster,0100 City 1,Lieutenant Governor,,DEM,Scattered,0,,,
Lancaster,0100 City 1,Lieutenant Governor,,REP,John Ventre,4,,,
Lancaster,0100 City 1,Lieutenant Governor,,REP,Jason Richey,12,,,
Lancaster,0100 City 1,Lieutenant Governor,,REP,Scattered,0,,,
Lancaster,0100 City 1,U.S. House,11,,Nancy Mannion,109,,,
Lancaster,0100 City 1,U.S. House,11,,Scattered,0,,,
Lancaster,0100 City 1,U.S. House,11,,Lloyd K Smucker,13,,,
Lancaster,0100 City 1,U.S. House,11,,Scattered,1,,,
Lancaster,0100 City 1,State House,96,,Nikki Rivera,108,,,
Lancaster,0100 City 1,State House,96,,Scattered,0,,,
Lancaster,0100 City 1,State House,96,,Babita Rusyn,11,,,
Lancaster,0100 City 1,State House,96,,Scattered,0,,,
Lancaster,0100 City 1,Member of Democratic State Committee,,DEM,David Ramos,102,,,
Lancaster,0100 City 1,Member of Democratic State Committee,,DEM,Bob Hollister,100,,,
Lancaster,0100 City 1,Member of Democratic State Committee,,DEM,Beverly Malone,97,,,
Lancaster,0100 City 1,Member of Democratic State Committee,,DEM,Stella Sexton,93,,,
Lancaster,0100 City 1,Member of Democratic State Committee,,DEM,Lizz Bender,100,,,
Lancaster,0100 City 1,Member of Democratic State Committee,,DEM,Nathaniel Dick,96,,,
Lancaster,0100 City 1,Member of Democratic State Committee,,DEM,Lois Herr,92,,,
Lancaster,0100 City 1,Member of Democratic State Committee,,DEM,Scattered,1,,,
Lancaster,0100 City 1,Member of Republican State Committee,,REP,Dave Zimmerman,8,,,
Lancaster,0100 City 1,Member of Republican State Committee,,REP,Eric D W Reath,6,,,
Lancaster,0100 City 1,Member of Republican State Committee,,REP,Gordon Denlinger,6,,,
