county,precinct,office,district,party,candidate,votes,election_day,provisional,absentee
Elk,Benezette,Registered Voters,,,,198,,,
Elk,Benezette,Ballots Cast,,,,52,41,0,11
Elk,Benezette,Ballots Cast Blank,,,,0,0,0,0
Elk,Benezette,Governor,,DEM,Josh Shapiro,13,8,0,5
Elk,Benezette,Governor,,DEM,Write-In Totals,1,1,0,0
Elk,Benezette,Governor,,DEM,Not Assigned,0,0,0,0
Elk,Benezette,Lieutenant Governor,,DEM,Austin Davis,12,7,0,5
Elk,Benezette,Lieutenant Governor,,DEM,Write-In Totals,1,1,0,0
Elk,Benezette,Lieutenant Governor,,DEM,Not Assigned,0,0,0,0
Elk,Benezette,U.S. House,15,DEM,Ray Bilger,12,7,0,5
Elk,Benezette,U.S. House,15,DEM,Write-In Totals,0,0,0,0
Elk,Benezette,U.S. House,15,DEM,Not Assigned,0,0,0,0
Elk,Benezette,State House,75,DEM,Kim Kohlhepp,14,9,0,5
Elk,Benezette,State House,75,DEM,Write-In Totals,0,0,0,0
Elk,Benezette,State House,75,DEM,Not Assigned,0,0,0,0
Elk,Benezette,Member of Democratic State Committee,,DEM,Ryan Grimm,14,9,0,5
Elk,Benezette,Member of Democratic State Committee,,DEM,Write-In Totals,0,0,0,0
Elk,Benezette,Member of Democratic State Committee,,DEM,Not Assigned,0,0,0,0
Elk,Benezette,Elk County Democratic Committee Member Benezette,,DEM,Write-In Totals,2,2,0,0
Elk,Benezette,Elk County Democratic Committee Member Benezette,,DEM,Not Assigned,0,0,0,0
Elk,Benezette,Governor,,REP,Stacy Garrity,36,31,0,5
Elk,Benezette,Governor,,REP,Write-In Totals,0,0,0,0
Elk,Benezette,Governor,,REP,Not Assigned,0,0,0,0
Elk,Benezette,Lieutenant Governor,,REP,John Ventre,15,11,0,4
Elk,Benezette,Lieutenant Governor,,REP,Jason Richey,20,18,0,2
Elk,Benezette,Lieutenant Governor,,REP,Write-In Totals,0,0,0,0
Elk,Benezette,Lieutenant Governor,,REP,Not Assigned,0,0,0,0
Elk,Benezette,U.S. House,15,REP,Glenn Gt Thompson,35,30,0,5
Elk,Benezette,U.S. House,15,REP,Write-In Totals,0,0,0,0
Elk,Benezette,U.S. House,15,REP,Not Assigned,0,0,0,0
Elk,Benezette,State House,75,REP,Mike Armanini,36,31,0,5
Elk,Benezette,State House,75,REP,Write-In Totals,0,0,0,0
Elk,Benezette,State House,75,REP,Not Assigned,0,0,0,0
Elk,Benezette,Member of Republican State Committee,,REP,C Marcie Lynch Assetta,36,31,0,5
Elk,Benezette,Member of Republican State Committee,,REP,Write-In Totals,0,0,0,0
Elk,Benezette,Member of Republican State Committee,,REP,Not Assigned,0,0,0,0
Elk,Benezette,Elk County Republican Chairperson,,REP,Sally Geyer,35,30,0,5
Elk,Benezette,Elk County Republican Chairperson,,REP,Write-In Totals,1,1,0,0
Elk,Benezette,Elk County Republican Chairperson,,REP,Not Assigned,0,0,0,0
Elk,Fox #1,Registered Voters,,,,1288,,,
Elk,Fox #1,Ballots Cast,,,,246,166,0,80
Elk,Fox #1,Ballots Cast Blank,,,,1,1,0,0
Elk,Fox #1,Governor,,DEM,Josh Shapiro,104,49,0,55
Elk,Fox #1,Governor,,DEM,Write-In Totals,7,5,0,2
Elk,Fox #1,Governor,,DEM,Not Assigned,0,0,0,0
Elk,Fox #1,Lieutenant Governor,,DEM,Austin Davis,106,53,0,53
Elk,Fox #1,Lieutenant Governor,,DEM,Write-In Totals,1,1,0,0
Elk,Fox #1,Lieutenant Governor,,DEM,Not Assigned,0,0,0,0
Elk,Fox #1,U.S. House,15,DEM,Ray Bilger,107,52,0,55
Elk,Fox #1,U.S. House,15,DEM,Write-In Totals,3,2,0,1
Elk,Fox #1,U.S. House,15,DEM,Not Assigned,0,0,0,0
Elk,Fox #1,State House,75,DEM,Kim Kohlhepp,104,52,0,52
Elk,Fox #1,State House,75,DEM,Write-In Totals,6,3,0,3
Elk,Fox #1,State House,75,DEM,Not Assigned,0,0,0,0
Elk,Fox #1,Member of Democratic State Committee,,DEM,Ryan Grimm,109,57,0,52
Elk,Fox #1,Member of Democratic State Committee,,DEM,Write-In Totals,0,0,0,0
Elk,Fox #1,Member of Democratic State Committee,,DEM,Not Assigned,0,0,0,0
Elk,Fox #1,Elk County Democratic Committee Member Fox #1,,DEM,John Glantz,101,47,0,54
Elk,Fox #1,Elk County Democratic Committee Member Fox #1,,DEM,Joan Kamandulis,102,49,0,53
Elk,Fox #1,Elk County Democratic Committee Member Fox #1,,DEM,Write-In Totals,0,0,0,0
Elk,Fox #1,Elk County Democratic Committee Member Fox #1,,DEM,Not Assigned,0,0,0,0
Elk,Fox #1,Governor,,REP,Stacy Garrity,122,101,0,21
Elk,Fox #1,Governor,,REP,Write-In Totals,2,1,0,1
Elk,Fox #1,Governor,,REP,Not Assigned,0,0,0,0
Elk,Fox #1,Lieutenant Governor,,REP,John Ventre,37,31,0,6
Elk,Fox #1,Lieutenant Governor,,REP,Jason Richey,89,75,0,14
Elk,Fox #1,Lieutenant Governor,,REP,Write-In Totals,0,0,0,0
Elk,Fox #1,Lieutenant Governor,,REP,Not Assigned,0,0,0,0
Elk,Fox #1,U.S. House,15,REP,Glenn Gt Thompson,126,105,0,21
Elk,Fox #1,U.S. House,15,REP,Write-In Totals,1,1,0,0
Elk,Fox #1,U.S. House,15,REP,Not Assigned,0,0,0,0
Elk,Fox #1,State House,75,REP,Mike Armanini,126,104,0,22
Elk,Fox #1,State House,75,REP,Write-In Totals,1,1,0,0
Elk,Fox #1,State House,75,REP,Not Assigned,0,0,0,0
Elk,Fox #1,Member of Republican State Committee,,REP,C Marcie Lynch Assetta,128,106,0,22
Elk,Fox #1,Member of Republican State Committee,,REP,Write-In Totals,0,0,0,0
Elk,Fox #1,Member of Republican State Committee,,REP,Not Assigned,0,0,0,0
Elk,Fox #1,Elk County Republican Chairperson,,REP,Sally Geyer,123,104,0,19
Elk,Fox #1,Elk County Republican Chairperson,,REP,Write-In Totals,0,0,0,0
Elk,Fox #1,Elk County Republican Chairperson,,REP,Not Assigned,0,0,0,0
Elk,Fox #2,Registered Voters,,,,1211,,,
Elk,Fox #2,Ballots Cast,,,,246,175,0,71
Elk,Fox #2,Ballots Cast Blank,,,,2,1,0,1
Elk,Fox #2,Governor,,DEM,Josh Shapiro,94,52,0,42
Elk,Fox #2,Governor,,DEM,Write-In Totals,3,2,0,1
Elk,Fox #2,Governor,,DEM,Not Assigned,0,0,0,0
Elk,Fox #2,Lieutenant Governor,,DEM,Austin Davis,92,52,0,40
Elk,Fox #2,Lieutenant Governor,,DEM,Write-In Totals,0,0,0,0
Elk,Fox #2,Lieutenant Governor,,DEM,Not Assigned,0,0,0,0
Elk,Fox #2,U.S. House,15,DEM,Ray Bilger,90,51,0,39
Elk,Fox #2,U.S. House,15,DEM,Write-In Totals,1,0,0,1
Elk,Fox #2,U.S. House,15,DEM,Not Assigned,0,0,0,0
Elk,Fox #2,State House,75,DEM,Kim Kohlhepp,89,50,0,39
Elk,Fox #2,State House,75,DEM,Write-In Totals,2,1,0,1
Elk,Fox #2,State House,75,DEM,Not Assigned,0,0,0,0
Elk,Fox #2,Member of Democratic State Committee,,DEM,Ryan Grimm,96,54,0,42
Elk,Fox #2,Member of Democratic State Committee,,DEM,Write-In Totals,1,1,0,0
Elk,Fox #2,Member of Democratic State Committee,,DEM,Not Assigned,0,0,0,0
Elk,Fox #2,Elk County Democratic Committee Member Fox #2,,DEM,Write-In Totals,19,9,0,10
Elk,Fox #2,Elk County Democratic Committee Member Fox #2,,DEM,Not Assigned,0,0,0,0
Elk,Fox #2,Governor,,REP,Stacy Garrity,136,110,0,26
Elk,Fox #2,Governor,,REP,Write-In Totals,3,3,0,0
Elk,Fox #2,Governor,,REP,Not Assigned,0,0,0,0
Elk,Fox #2,Lieutenant Governor,,REP,John Ventre,40,34,0,6
Elk,Fox #2,Lieutenant Governor,,REP,Jason Richey,101,81,0,20
Elk,Fox #2,Lieutenant Governor,,REP,Write-In Totals,0,0,0,0
Elk,Fox #2,Lieutenant Governor,,REP,Not Assigned,0,0,0,0
Elk,Fox #2,U.S. House,15,REP,Glenn Gt Thompson,137,112,0,25
Elk,Fox #2,U.S. House,15,REP,Write-In Totals,2,1,0,1
Elk,Fox #2,U.S. House,15,REP,Not Assigned,0,0,0,0
Elk,Fox #2,State House,75,REP,Mike Armanini,139,113,0,26
Elk,Fox #2,State House,75,REP,Write-In Totals,2,2,0,0
Elk,Fox #2,State House,75,REP,Not Assigned,0,0,0,0
Elk,Fox #2,Member of Republican State Committee,,REP,C Marcie Lynch Assetta,137,112,0,25
Elk,Fox #2,Member of Republican State Committee,,REP,Write-In Totals,2,2,0,0
Elk,Fox #2,Member of Republican State Committee,,REP,Not Assigned,0,0,0,0
Elk,Fox #2,Elk County Republican Chairperson,,REP,Sally Geyer,137,111,0,26
Elk,Fox #2,Elk County Republican Chairperson,,REP,Write-In Totals,1,1,0,0
Elk,Fox #2,Elk County Republican Chairperson,,REP,Not Assigned,0,0,0,0
Elk,Highland,Registered Voters,,,,139,,,
Elk,Highland,Ballots Cast,,,,26,17,0,9
Elk,Highland,Ballots Cast Blank,,,,0,0,0,0
Elk,Highland,Governor,,DEM,Josh Shapiro,11,5,0,6
Elk,Highland,Governor,,DEM,Write-In Totals,0,0,0,0
Elk,Highland,Governor,,DEM,Not Assigned,0,0,0,0
Elk,Highland,Lieutenant Governor,,DEM,Austin Davis,11,5,0,6
Elk,Highland,Lieutenant Governor,,DEM,Write-In Totals,0,0,0,0
Elk,Highland,Lieutenant Governor,,DEM,Not Assigned,0,0,0,0
Elk,Highland,U.S. House,15,DEM,Ray Bilger,11,5,0,6
Elk,Highland,U.S. House,15,DEM,Write-In Totals,0,0,0,0
Elk,Highland,U.S. House,15,DEM,Not Assigned,0,0,0,0
Elk,Highland,State House,75,DEM,Kim Kohlhepp,11,5,0,6
Elk,Highland,State House,75,DEM,Write-In Totals,0,0,0,0
Elk,Highland,State House,75,DEM,Not Assigned,0,0,0,0
Elk,Highland,Member of Democratic State Committee,,DEM,Ryan Grimm,11,5,0,6
Elk,Highland,Member of Democratic State Committee,,DEM,Write-In Totals,0,0,0,0
Elk,Highland,Member of Democratic State Committee,,DEM,Not Assigned,0,0,0,0
Elk,Highland,Elk County Democratic Committee Member Highland,,DEM,Write-In Totals,0,0,0,0
Elk,Highland,Elk County Democratic Committee Member Highland,,DEM,Not Assigned,0,0,0,0
Elk,Highland,Governor,,REP,Stacy Garrity,12,9,0,3
Elk,Highland,Governor,,REP,Write-In Totals,0,0,0,0
Elk,Highland,Governor,,REP,Not Assigned,0,0,0,0
Elk,Highland,Lieutenant Governor,,REP,John Ventre,6,5,0,1
Elk,Highland,Lieutenant Governor,,REP,Jason Richey,8,6,0,2
