county,office,district,party,candidate,votes,election_day,mail,provisional
Bucks,Governor,,DEM,Josh Shapiro,68429,31038,37208,183
Bucks,Governor,,REP,Stacy Garrity,38887,25881,12929,77
Bucks,Lieutenant Governor,,DEM,Austin Davis,67044,30437,36430,177
Bucks,Lieutenant Governor,,REP,John Ventre,11375,6583,4771,21
Bucks,Lieutenant Governor,,REP,Jason Richey,27889,19770,8064,55
Bucks,U.S. House,,DEM,Bob Harvie,45029,21056,23829,144
Bucks,U.S. House,,DEM,Lucia Simonelli,23272,10434,12798,40
Bucks,U.S. House,,REP,Brian Fitzpatrick,37635,24302,13259,74
Bucks,State Senate,6,DEM,Eileen Hartnett Albillar,25476,11110,14303,63
Bucks,State Senate,6,REP,Frank Farry,17823,11717,6066,40
Bucks,State Senate,10,DEM,Steve Santarsiero,31715,14752,16875,88
Bucks,State Senate,10,REP,Greg Bankos,13860,8726,5110,24
Bucks,State Senate,16,DEM,Mark Pinsley,2993,1590,1397,6
Bucks,State Senate,16,DEM,Bradley Merkl-gump,7071,3251,3800,20
Bucks,State Senate,16,REP,Jarrett Coleman,8214,5950,2253,11
Bucks,State House,18,DEM,Bryan Allen,4690,2242,2435,13
Bucks,State House,18,REP,Kathleen Kc Tomlinson,3308,2281,1024,3
Bucks,State House,29,DEM,Tim Brennan,9510,4327,5156,27
Bucks,State House,29,REP,Sean Duffy,4253,2397,1846,10
Bucks,State House,31,DEM,Perry Warren,9209,3752,5428,29
Bucks,State House,140,DEM,Jim Prokopiak,5892,3133,2740,19
Bucks,State House,140,REP,Michael J. Gettis,2426,1773,649,4
Bucks,State House,141,DEM,Tina Davis,5790,3074,2702,14
Bucks,State House,141,REP,Ken Velez,2100,1568,530,2
Bucks,State House,142,DEM,Kristin Egan,6552,2905,3635,12
Bucks,State House,142,REP,Joe Hogan,4413,3039,1369,5
Bucks,State House,143,DEM,Tim Hayes,6692,3199,3484,9
Bucks,State House,143,REP,Shelby Labs,4830,3307,1519,4
Bucks,State House,144,DEM,Brian Munroe,7081,2757,4311,13
Bucks,State House,144,REP,Mike Murphy,4282,2535,1727,20
Bucks,State House,145,DEM,Les Mavus,5354,2534,2804,16
Bucks,State House,145,REP,Craig Staats,5081,3720,1352,9
Bucks,State House,178,DEM,Monica Weninger,6339,2627,3691,21
Bucks,State House,178,REP,Kristin Marcell,5356,3417,1927,12
Bucks,Member of Democratic State Committee,,DEM,Steve Wojciechowski,49311,23011,26171,129
Bucks,Member of Democratic State Committee,,DEM,Paul Robert Roden,46182,21276,24790,116
Bucks,Member of Democratic State Committee,,DEM,Nastasha Raisley,51669,24481,27055,133
Bucks,Member of Democratic State Committee,,DEM,Ijaz Manzoor Chaudhry,40151,19784,20263,104
Bucks,Member of Democratic State Committee,,DEM,Umar Farooq,42862,21139,21614,109
Bucks,Member of Democratic State Committee,,DEM,Eleanor Breslin,49901,23375,26396,130
Bucks,Member of Democratic State Committee,,DEM,Emily Goble Smith,47297,22261,24920,116
Bucks,Member of Democratic State Committee,,DEM,Marlene Katz,51296,23714,27455,127
Bucks,Member of Democratic State Committee,,DEM,Leann Hart,52316,24404,27789,123
Bucks,Member of Democratic State Committee,,DEM,John B. Lewis,46187,21209,24862,116
Bucks,Member of Democratic State Committee,,DEM,Jessica J. Malobisky,48709,22709,25880,120
Bucks,Member of Democratic State Committee,,DEM,Connor O'hanlon,50280,22914,27243,123
Bucks,Member of Democratic State Committee,,DEM,Seema Kazmi,28306,12752,15485,69
Bucks,Member of Democratic State Committee,,DEM,Liz Warren,54947,25212,29605,130
Bucks,Member of Democratic State Committee,,DEM,Kyle Esposito,20495,8315,12137,43
Bucks,Member of Republican State Committee,,REP,Meghan Schroeder,27934,18091,9789,54
Bucks,Member of Republican State Committee,,REP,Don Petrille,24638,16399,8192,47
Bucks,Member of Republican State Committee,,REP,Sharon Clancy,12466,8640,3802,24
Bucks,Member of Republican State Committee,,REP,Diane Dowler,24212,15630,8534,48
Bucks,Member of Republican State Committee,,REP,Mike Domanico,13775,9277,4466,32
Bucks,Member of Republican State Committee,,REP,Raymond Goodnoe,24218,16131,8036,51
Bucks,Member of Republican State Committee,,REP,Richard Arnott,13715,9077,4616,22
Bucks,Member of Republican State Committee,,REP,Caribe Cc Giscombe,8425,6361,2046,18
Bucks,Member of Republican State Committee,,REP,Henry E. Van Blunk,26401,17099,9256,46
Bucks,Member of Republican State Committee,,REP,Robert Sellers,22632,15199,7389,44
Bucks,Member of Republican State Committee,,REP,Joseph Sroka,21567,14499,7025,43
Bucks,Member of Republican State Committee,,REP,Andy Meehan,12054,8583,3450,21
Bucks,Member of Republican State Committee,,REP,Colleen Strunk,24953,16211,8695,47
Bucks,Member of Republican State Committee,,REP,Barbara Garwood,10726,7606,3100,20
Bucks,Member of Republican State Committee,,REP,Lisa Von Deylen,10153,7292,2841,20
Bucks,Member of Republican State Committee,,REP,Nick Bordner,24055,15783,8227,45
Bucks,Member of Republican State Committee,,REP,Mary E. Vigna,11187,7674,3493,20
Bucks,Member of Republican State Committee,,REP,Tom Panzer,25542,16576,8921,45
Bucks,Member of Republican State Committee,,REP,David Breidinger,23122,15360,7717,45
Bucks,Member of Republican State Committee,,REP,Savannah McCloskey,23889,15842,8002,45
Bucks,Member of Republican State Committee,,REP,Ellen Cox,26202,16813,9344,45
Bucks,Member of Republican State Committee,,REP,Fran Grous,9219,6792,2414,13
Bucks,Member of Republican State Committee,,REP,Keith Hoffman,12750,8620,4108,22
Bucks,Member of Republican State Committee,,REP,Renee Fagan,11482,8041,3421,20
Bucks,Member of Republican State Committee,,REP,Frank Barnhardt,10719,7699,2999,21
Bucks,Member of Republican State Committee,,REP,Ron Arooj,9473,6827,2633,13
Bucks,Member of Republican State Committee,,REP,Candace Cabanas,22805,15032,7728,45
Bucks,Member of Republican State Committee,,REP,Sean Radomski,22697,14728,7925,44
Bucks,Member of Republican State Committee,,REP,Amalia Ritter,22492,14643,7815,34
Bucks,Member of Republican State Committee,,REP,Michelle Benitez,22385,14522,7821,42
Bucks,Member of Republican State Committee,,REP,Kevin Lee,11015,7415,3585,15
Bucks,Member of Republican State Committee,,REP,Liz Diehl,10914,7571,3329,14
Bucks,Member of Republican State Committee,,REP,Stephanie Shortall,22959,14716,8205,38
