county,office,district,party,candidate,votes,election_day,mail,provisional
McKean,Governor,,DEM,Josh Shapiro,1158,626,531,1
McKean,Governor,,DEM,Write-In Totals,28,23,5,0
McKean,Lieutenant Governor,,DEM,Austin Davis,1142,623,518,1
McKean,Lieutenant Governor,,DEM,Write-In Totals,12,9,3,0
McKean,U.S. House,,DEM,Ray Bilger,1130,620,509,1
McKean,U.S. House,,DEM,Write-In Totals,14,10,4,0
McKean,State House,,DEM,Zachary Ware,1146,623,521,2
McKean,State House,,DEM,Write-In Totals,20,14,6,0
McKean,Member of Democratic State Committee,,DEM,James F Heckman,1139,620,517,2
McKean,Member of Democratic State Committee,,DEM,Write-In Totals,11,8,3,0
McKean,Member of Democratic State Committee,,DEM,Luanne M Lane,18,10,8,0
McKean,Governor,,REP,Stacy Garrity,2370,2002,367,1
McKean,Governor,,REP,Write-In Totals,115,100,15,0
McKean,Lieutenant Governor,,REP,John Ventre,717,604,111,2
McKean,Lieutenant Governor,,REP,Jason Richey,1705,1448,257,0
McKean,Lieutenant Governor,,REP,Write-In Totals,22,12,10,0
McKean,U.S. House,,REP,Glenn Gt Thompson,2459,2075,382,2
McKean,U.S. House,,REP,Write-In Totals,38,27,11,0
McKean,State House,,REP,Martin T Causer,2509,2107,400,2
McKean,State House,,REP,Write-In Totals,33,26,7,0
McKean,Member of Republican State Committee,,REP,Christine Bartlett,1956,1625,329,2
McKean,Member of Republican State Committee,,REP,Patrick Warnick,2019,1674,343,2
McKean,Member of Republican State Committee,,REP,Write-In Totals,46,38,8,0
McKean,Member of Republican State Committee,,REP,Martin T Causer,68,62,6,0
McKean,Member of Republican State Committee,,REP,Jennifer Funk,61,56,5,0
McKean,Member of Republican State Committee,,REP,William Runyan,31,30,1,0
McKean,Member of Republican State Committee,,REP,Frances Runyan,29,28,1,0
McKean,Member of Republican State Committee,,REP,Bernice M Baker,14,11,3,0
McKean,Member of Republican State Committee,,REP,Susan Krainz,35,29,6,0
McKean,Member of Republican State Committee,,REP,Hiel Bartlett,90,73,17,0
McKean,Member of Republican State Committee,,REP,Rhonda L Race,123,95,28,0
McKean,Member of Republican State Committee,,REP,Gregory A Henry,55,45,10,0
McKean,Member of Republican State Committee,,REP,Barbara E Kubiak,61,50,11,0
McKean,Member of Republican State Committee,,REP,Brian Shaffer,68,63,5,0
McKean,Member of Republican State Committee,,REP,Fredric Wilbon,138,86,52,0
McKean,Member of Republican State Committee,,REP,Tanya Wilbon,132,85,47,0
McKean,Member of Republican State Committee,,REP,Kevin L Dibble,115,101,14,0
McKean,Member of Republican State Committee,,REP,Jill A Dibble,109,97,12,0
McKean,Member of Republican State Committee,,REP,Richard Hatch,60,48,12,0
McKean,Member of Republican State Committee,,REP,Ashley Hatch,58,45,13,0
McKean,Member of Republican State Committee,,REP,Joseph D Hoehman,103,82,21,0
McKean,Member of Republican State Committee,,REP,Maureen K Peronne,99,81,18,0
McKean,Member of Republican State Committee,,REP,Jeffrey A Wolfe,61,53,8,0
McKean,Member of Republican State Committee,,REP,Annie Jo Wolfe,61,53,8,0
McKean,Member of Republican State Committee,,REP,Bruce Hale,46,43,3,0
McKean,Member of Republican State Committee,,REP,Thomas P Causer,145,114,31,0
McKean,Member of Republican State Committee,,REP,Jennifer Mack,142,109,33,0
