county,office,district,party,candidate,votes,election_day,mail,provisional
Dauphin,Governor,,DEM,JOSH SHAPIRO,25718,,,
Dauphin,Governor,,DEM,WRITE-IN1,285,,,
Dauphin,Governor,,REP,STACY GARRITY,14882,,,
Dauphin,Governor,,REP,WRITE-IN1,1038,,,
Dauphin,State House,103,DEM,NATE DAVIDSON,2934,,,
Dauphin,State House,103,DEM,WRITE-IN1,46,,,
Dauphin,State House,103,REP,WRITE-IN1,79,,,
Dauphin,State House,104,DEM,SHANE STEELE,2008,,,
Dauphin,State House,104,DEM,DAVE MADSEN,2959,,,
Dauphin,State House,104,DEM,WRITE-IN1,12,,,
Dauphin,State House,104,REP,WRITE-IN1,426,,,
Dauphin,State House,105,DEM,JUSTIN FLEMING,7333,,,
Dauphin,State House,105,DEM,WRITE-IN1,22,,,
Dauphin,State House,105,REP,WRITE-IN1,463,,,
Dauphin,State House,106,DEM,RYAN HAZEL,2609,,,
Dauphin,State House,106,DEM,ANJU SINGH,2809,,,
Dauphin,State House,106,DEM,WRITE-IN1,33,,,
Dauphin,State House,106,REP,TOM MEHAFFIE,4650,,,
Dauphin,State House,106,REP,WRITE-IN1,83,,,
Dauphin,State House,125,DEM,KATHRYN WATERS,4853,,,
Dauphin,State House,125,DEM,WRITE-IN1,17,,,
Dauphin,State House,125,REP,JOE KERWIN,6230,,,
Dauphin,State House,125,REP,WRITE-IN1,67,,,
Dauphin,Lieutenant Governor,,DEM,AUSTIN DAVIS,24773,,,
Dauphin,Lieutenant Governor,,DEM,WRITE-IN1,160,,,
Dauphin,Lieutenant Governor,,REP,JOHN VENTRE,4849,,,
Dauphin,Lieutenant Governor,,REP,JASON RICHEY,10661,,,
Dauphin,Lieutenant Governor,,REP,WRITE-IN1,326,,,
Dauphin,U.S. House,10,DEM,JUSTIN DOUGLAS,11477,,,
Dauphin,U.S. House,10,DEM,JANELLE STELSON,14897,,,
Dauphin,U.S. House,10,DEM,WRITE-IN1,57,,,
Dauphin,U.S. House,10,REP,SCOTT PERRY,14913,,,
Dauphin,U.S. House,10,REP,WRITE-IN1,857,,,
Dauphin,State Senate,34,DEM,RICH FORSMAN,392,,,
Dauphin,State Senate,34,DEM,NATHAN WOOD,637,,,
Dauphin,State Senate,34,DEM,WRITE-IN1,3,,,
Dauphin,State Senate,34,REP,GREG ROTHMAN,2628,,,
Dauphin,State Senate,34,REP,WRITE-IN1,14,,,
