county,office,district,party,candidate,votes,election_day,mail,provisional
Delaware,Governor,,DEM,Josh Shapiro,56174,33948,22047,179
Delaware,Governor,,DEM,Unassigned Write-ins,349,261,86,2
Delaware,Governor,,REP,Stacy Garrity,22317,16460,5817,40
Delaware,Governor,,REP,Unassigned Write-ins,932,628,301,3
Delaware,Lieutenant Governor,,DEM,Austin Davis,53195,31873,21149,173
Delaware,Lieutenant Governor,,DEM,Unassigned Write-ins,171,127,44,0
Delaware,Lieutenant Governor,,REP,John Ventre,6952,4604,2334,14
Delaware,Lieutenant Governor,,REP,Jason Richey,15566,11994,3545,27
Delaware,Lieutenant Governor,,REP,Unassigned Write-ins,513,333,176,4
Delaware,U.S. House,5,DEM,Mary Gay Scanlon,55601,33437,21985,179
Delaware,U.S. House,5,DEM,Unassigned Write-ins,230,173,56,1
Delaware,U.S. House,5,REP,Nick Manganaro,22225,16353,5831,41
Delaware,U.S. House,5,REP,Unassigned Write-ins,606,419,183,4
Delaware,State Senate,8,DEM,Anthony Hardy Williams,4526,3314,1201,11
Delaware,State Senate,8,DEM,"David Goldsmith, Jr.",1942,1268,668,6
Delaware,State Senate,8,DEM,Unassigned Write-ins,15,13,2,0
Delaware,State Senate,8,REP,Unassigned Write-ins,161,129,32,0
Delaware,State Senate,26,DEM,Tim Kearney,22863,13899,8894,70
Delaware,State Senate,26,DEM,Unassigned Write-ins,57,46,11,0
Delaware,State Senate,26,REP,Alfe Goodwin,10128,7597,2513,18
Delaware,State Senate,26,REP,Unassigned Write-ins,279,205,71,3
Delaware,State House,159,DEM,Brian Kirkland,1012,721,289,2
Delaware,State House,159,DEM,Carol Kazeem,3569,2410,1145,14
Delaware,State House,159,DEM,Unassigned Write-ins,7,6,1,0
Delaware,State House,159,REP,Unassigned Write-ins,570,421,148,1
Delaware,State House,160,DEM,Elizabeth Moro,3404,1648,1742,14
Delaware,State House,160,DEM,Unassigned Write-ins,11,9,2,0
Delaware,State House,160,REP,Craig Williams,2792,1950,840,2
Delaware,State House,160,REP,Unassigned Write-ins,58,40,18,0
Delaware,State House,161,DEM,Leanne Krueger,5789,3170,2600,19
Delaware,State House,161,DEM,Unassigned Write-ins,16,12,4,0
Delaware,State House,161,REP,Unassigned Write-ins,1908,1524,382,2
Delaware,State House,162,DEM,Dave Delloso,4793,3196,1582,15
Delaware,State House,162,DEM,Unassigned Write-ins,15,8,7,0
Delaware,State House,162,REP,Mike Murphy,2698,2149,545,4
Delaware,State House,162,REP,Unassigned Write-ins,67,57,9,1
Delaware,State House,163,DEM,Heather Boyd,5816,3868,1934,14
Delaware,State House,163,DEM,Unassigned Write-ins,51,43,8,0
Delaware,State House,163,REP,Unassigned Write-ins,354,282,72,0
Delaware,State House,164,DEM,Gina H. Curry,5349,3803,1522,24
Delaware,State House,164,DEM,Unassigned Write-ins,37,32,5,0
Delaware,State House,164,REP,Unassigned Write-ins,135,110,25,0
Delaware,State House,165,DEM,Jennifer O'mara,7124,3913,3192,19
Delaware,State House,165,DEM,Unassigned Write-ins,14,9,5,0
Delaware,State House,165,REP,Deirdre McCleary,3459,2572,881,6
Delaware,State House,165,REP,Unassigned Write-ins,89,56,32,1
Delaware,State House,166,DEM,Greg Vitali,3627,2085,1531,11
Delaware,State House,166,DEM,Judy Trombetta,5867,4005,1850,12
Delaware,State House,166,DEM,Unassigned Write-ins,12,10,2,0
Delaware,State House,166,REP,Joe Walker,3198,2445,748,5
Delaware,State House,166,REP,Unassigned Write-ins,81,60,21,0
Delaware,State House,168,DEM,Lisa A. Borowski,6090,2638,3432,20
Delaware,State House,168,DEM,Unassigned Write-ins,15,8,7,0
Delaware,State House,168,REP,Kathryn Buckley,2889,1775,1106,8
Delaware,State House,168,REP,Unassigned Write-ins,48,28,18,2
Delaware,State House,185,DEM,Regina Young,319,242,74,3
Delaware,State House,185,DEM,Joe Sackor,122,99,23,0
Delaware,State House,185,DEM,Unassigned Write-ins,0,0,0,0
Delaware,State House,185,REP,Unassigned Write-ins,33,30,3,0
Delaware,State House,191,DEM,Joanna E. McClinton,2831,1934,891,6
Delaware,State House,191,DEM,Unassigned Write-ins,10,8,2,0
Delaware,State House,191,REP,Unassigned Write-ins,25,15,10,0
Delaware,Member of Democratic State Committee,,DEM,Malcolm J. Yates,38977,25030,13819,128
Delaware,Member of Democratic State Committee,,DEM,Victoria Perrone,22884,12145,10653,86
Delaware,Member of Democratic State Committee,,DEM,Colleen Kennedy,28383,16477,11808,98
Delaware,Member of Democratic State Committee,,DEM,Mario L. Cimino,18158,9373,8720,65
Delaware,Member of Democratic State Committee,,DEM,Lisa Goldstein,39851,24470,15243,138
Delaware,Member of Democratic State Committee,,DEM,Ashley Dolceamore,21373,12535,8762,76
Delaware,Member of Democratic State Committee,,DEM,Vincent Rongione,37728,23490,14117,121
Delaware,Member of Democratic State Committee,,DEM,Jessica M. Pointer,35882,21829,13940,113
Delaware,Member of Democratic State Committee,,DEM,"Thomas J. Deluca, Jr.",41129,24653,16345,131
Delaware,Member of Democratic State Committee,,DEM,Paul K. Johnson,34745,21256,13381,108
Delaware,Member of Democratic State Committee,,DEM,Catherine Coll,22645,12584,9976,85
Delaware,Member of Democratic State Committee,,DEM,Tanya Allen,37215,23984,13106,125
Delaware,Member of Democratic State Committee,,DEM,Jon Larsen,38628,23162,15360,106
Delaware,Member of Democratic State Committee,,DEM,Sharon J. Booker,30894,19215,11582,97
Delaware,Member of Democratic State Committee,,DEM,Rob Yannuzzi,35492,21520,13865,107
Delaware,Member of Democratic State Committee,,DEM,Brian Eury,22324,12393,9867,64
Delaware,Member of Democratic State Committee,,DEM,Amanda Hammock,29085,17389,11606,90
Delaware,Member of Democratic State Committee,,DEM,Gwendolyn McCullough,37801,23055,14638,108
Delaware,Member of Democratic State Committee,,DEM,Unassigned Write-ins,1203,879,320,4
Delaware,Member of Republican State Committee,,REP,Libby Salvucci,2896,2019,873,4
Delaware,Member of Republican State Committee,,REP,Laurence Smith,2842,1985,854,3
Delaware,Member of Republican State Committee,,REP,Unassigned Write-ins,898,668,229,1
Delaware,Member of Republican State Committee,,REP,Geralyn Paterson,2499,1997,498,4
Delaware,Member of Republican State Committee,,REP,Wendy Ann Willauer,1824,1279,544,1
Delaware,Member of Republican State Committee,,REP,David Hackett,3392,2537,849,6
Delaware,Member of Republican State Committee,,REP,Amanda McNamee,2755,2216,535,4
Delaware,Member of Republican State Committee,,REP,Pat McMenamin,2876,2309,563,4
Delaware,Member of Republican State Committee,,REP,Jeff Jones,2688,1925,759,4
Delaware,Member of Republican State Committee,,REP,Ilona C. Ebbert,2365,1649,711,5
Delaware,Member of Republican State Committee,,REP,Vallerie Biancaniello,3321,2449,866,6
Delaware,Member of Republican State Committee,,REP,Michael Straw,3306,2427,873,6
Delaware,Member of Republican State Committee,,REP,Jim Knapp,2966,2274,687,5
Delaware,Member of Republican State Committee,,REP,Kay Dugery,2931,2228,698,5
Delaware,Member of Republican State Committee,,REP,Lindsey Conan,3090,1966,1118,6
Delaware,Member of Republican State Committee,,REP,David Galluch,3012,1913,1091,8
Delaware,Special Election Middletown Township Council - District 3,,DEM,Cathleen M. Albertson,764,342,416,6
Delaware,Special Election Middletown Township Council - District 3,,REP,Bryan Messick,399,280,117,2
Delaware,Special Election Middletown Township Council - District 3,,,Unassigned Write-ins,1,1,0,0
