county,office,district,party,candidate,votes,election_day,mail,provisional
Cumberland,Governor,,DEM,Josh Shapiro,21476,11879,9538,59
Cumberland,Governor,,DEM,Write-In Totals,222,163,59,0
Cumberland,Lieutenant Governor,,DEM,Austin Davis,21097,11628,9410,59
Cumberland,Lieutenant Governor,,DEM,Write-In Totals,81,46,35,0
Cumberland,U.S. House,10,DEM,Janelle Stelson,15123,7689,7398,36
Cumberland,U.S. House,10,DEM,Justin Douglas,5917,4077,1815,25
Cumberland,U.S. House,10,DEM,Write-In Totals,37,24,13,0
Cumberland,U.S. House,13,DEM,Beth Farnham,903,468,433,2
Cumberland,U.S. House,13,DEM,Write-In Totals,10,6,3,1
Cumberland,State Senate,34,DEM,Nathan Wood,8209,4570,3622,17
Cumberland,State Senate,34,DEM,Rich Forsman,6594,3427,3146,21
Cumberland,State Senate,34,DEM,Write-In Totals,35,21,14,0
Cumberland,State House,87,DEM,Jessica St Clair,5447,2743,2689,15
Cumberland,State House,87,DEM,Write-In Totals,20,8,12,0
Cumberland,State House,88,DEM,Sara Agerton,6017,3533,2462,22
Cumberland,State House,88,DEM,Write-In Totals,18,13,5,0
Cumberland,State House,103,DEM,Write-In Totals,17,10,7,0
Cumberland,State House,193,DEM,Write-In Totals,433,191,241,1
Cumberland,State House,199,DEM,Tawanda Hunter Stallworth,3087,1753,1328,6
Cumberland,State House,199,DEM,Rick Christie,1780,874,903,3
Cumberland,State House,199,DEM,Write-In Totals,9,5,4,0
Cumberland,Member of Democratic State Committee,,DEM,Sandy Wolfe,14387,7859,6498,30
Cumberland,Member of Democratic State Committee,,DEM,Jacqueline Smith-bennett,13149,7233,5878,38
Cumberland,Member of Democratic State Committee,,DEM,Colleen Gray Nguyen,12392,6955,5398,39
Cumberland,Member of Democratic State Committee,,DEM,Tom Fink,11181,6206,4944,31
Cumberland,Member of Democratic State Committee,,DEM,John Flood,9604,6090,3496,18
Cumberland,Member of Democratic State Committee,,DEM,Matt Roan,8516,4591,3904,21
Cumberland,Member of Democratic State Committee,,DEM,John Matthew Smith,8040,4480,3537,23
Cumberland,Member of Democratic State Committee,,DEM,Write-In Totals,150,94,55,1
Cumberland,Governor,,REP,Stacy Garrity,18668,14347,4304,17
Cumberland,Governor,,REP,Write-In Totals,1042,692,348,2
Cumberland,Lieutenant Governor,,REP,Jason Richey,12397,9328,3056,13
Cumberland,Lieutenant Governor,,REP,John Ventre,6763,5391,1366,6
Cumberland,Lieutenant Governor,,REP,Write-In Totals,296,136,160,0
Cumberland,U.S. House,10,REP,Write-In Totals,896,499,397,0
Cumberland,U.S. House,13,REP,John Joyce,1463,1206,257,0
Cumberland,U.S. House,13,REP,Write-In Totals,10,1,9,0
Cumberland,State Senate,34,REP,Greg Rothman,14939,11332,3592,15
Cumberland,State Senate,34,REP,Write-In Totals,258,159,99,0
Cumberland,State House,87,REP,Thomas Kutz,5610,4127,1477,6
Cumberland,State House,87,REP,Write-In Totals,82,52,30,0
Cumberland,State House,88,REP,Jeff Clark,2791,2124,663,4
Cumberland,State House,88,REP,Savannah Martin,2719,2197,518,4
Cumberland,State House,88,REP,Write-In Totals,50,23,27,0
Cumberland,State House,103,REP,Write-In Totals,549,432,117,0
Cumberland,State House,193,REP,Catherine Wallen,1617,1268,348,1
Cumberland,State House,193,REP,Write-In Totals,22,11,11,0
Cumberland,State House,199,REP,Barb Gleim,4793,3665,1127,1
Cumberland,State House,199,REP,Write-In Totals,110,65,45,0
Cumberland,Member of Republican State Committee,,REP,Kelly Potteiger,12058,9692,2352,14
Cumberland,Member of Republican State Committee,,REP,Toni Chase,11903,9589,2303,11
Cumberland,Member of Republican State Committee,,REP,Tammy Shearer,10751,7929,2815,7
Cumberland,Member of Republican State Committee,,REP,Kaytee Isley,10552,8413,2133,6
Cumberland,Member of Republican State Committee,,REP,Michelle Nestor,9475,7175,2294,6
Cumberland,Member of Republican State Committee,,REP,John Zapotocky,9252,7271,1974,7
Cumberland,Member of Republican State Committee,,REP,Sam Herbert,7937,5508,2418,11
Cumberland,Member of Republican State Committee,,REP,Joan Herbert,7331,5429,1895,7
Cumberland,Member of Republican State Committee,,REP,Atreia Sindiri,3958,3163,792,3
Cumberland,Member of Republican State Committee,,REP,Write-In Totals,628,392,235,1
