candidate,office,district,party,county,precinct,Votes
Olivia Faison,Auditor General,,GRN,Union,East Buffalo 2,11
Write-In,Auditor General,,,Union,East Buffalo 2,0
Joe Torsella,State Treasurer,,DEM,Union,East Buffalo 2,710
Stacy L Garrity,State Treasurer,,REP,Union,East Buffalo 2,512
Joe Soloski,State Treasurer,,LIB,Union,East Buffalo 2,20
Timothy Runkle,State Treasurer,,GRN,Union,East Buffalo 2,8
Write-In,State Treasurer,,,Union,East Buffalo 2,0
Lee Griffin,U.S. House,12,DEM,Union,East Buffalo 2,700
Fred Keller,U.S. House,12,REP,Union,East Buffalo 2,548
Write-In,U.S. House,12,,Union,East Buffalo 2,5
Jackie Baker,State Senate,23,DEM,Union,East Buffalo 2,720
Gene Yaw,State Senate,23,REP,Union,East Buffalo 2,521
Write-In,State Senate,23,,Union,East Buffalo 2,5
Katie Evans,State Representative,85,DEM,Union,East Buffalo 2,747
David H Rowe,State Representative,85,REP,Union,East Buffalo 2,499
Write-In,State Representative,85,,Union,East Buffalo 2,4
Registered Voters,,,,Union,East Buffalo 3,1426
Ballots Cast,,,,Union,East Buffalo 3,1110
Joseph R Biden,President,DEM,Union,East Buffalo 3,637
Donald J Trump,President,REP,Union,East Buffalo 3,457
Jo JorgensenPresident,LIB,Union,East Buffalo 3,9
Write-In (W),President,,Union,East Buffalo 3,0
Howie Hawkins,President,,Union,East Buffalo 3,1
Brian Carroll (W),President,,Union,East Buffalo 3,0
Write-InPresident,,Union,East Buffalo 3,2
Josh ShapiroAttorney General,,DEM,Union,East Buffalo 3,595
Heather Heidelbaugh,Attorney General,,REP,Union,East Buffalo 3,473
Daniel Wassmer,Attorney General,,LIB,Union,East Buffalo 3,15
Richard L Weiss,Attorney General,,GRN,Union,East Buffalo 3,11
Write-In,Attorney General,,,Union,East Buffalo 3,0
Nina Ahmad,Auditor General,,DEM,Union,East Buffalo 3,551
Timothy Defoor,Auditor General,,REP,Union,East Buffalo 3,492
Jennifer Moore,Auditor General,,LIB,Union,East Buffalo 3,26
Olivia Faison,Auditor General,,GRN,Union,East Buffalo 3,17
Write-In,Auditor General,,,Union,East Buffalo 3,0
Joe Torsella,State Treasurer,,DEM,Union,East Buffalo 3,547
Stacy L Garrity,State Treasurer,,REP,Union,East Buffalo 3,506
Joe Soloski,State Treasurer,,LIB,Union,East Buffalo 3,16
Timothy Runkle,State Treasurer,,GRN,Union,East Buffalo 3,14
Write-In,State Treasurer,,,Union,East Buffalo 3,1
Lee Griffin,U.S. House,12,DEM,Union,East Buffalo 3,555
Fred Keller,U.S. House,12,REP,Union,East Buffalo 3,535
Write-In,U.S. House,12,,Union,East Buffalo 3,1
Jackie Baker,State Senate,23,DEM,Union,East Buffalo 3,565
Gene Yaw,State Senate,23,REP,Union,East Buffalo 3,524
Write-In,State Senate,23,,Union,East Buffalo 3,2
Katie Evans,State Representative,85,DEM,Union,East Buffalo 3,594
David H Rowe,State Representative,85,REP,Union,East Buffalo 3,500
Write-In,State Representative,85,,Union,East Buffalo 3,2
Registered Voters,,,,Union,East Buffalo 4,1177
Ballots Cast,,,,Union,East Buffalo 4,558
Joseph R Biden,President,DEM,Union,East Buffalo 4,381
Donald J Trump,President,REP,Union,East Buffalo 4,173
Jo JorgensenPresident,LIB,Union,East Buffalo 4,2
Write-In (W),President,,Union,East Buffalo 4,0
Howie Hawkins,President,,Union,East Buffalo 4,0
Brian Carroll (W),President,,Union,East Buffalo 4,0
Write-InPresident,,Union,East Buffalo 4,2
Josh ShapiroAttorney General,,DEM,Union,East Buffalo 4,360
Heather Heidelbaugh,Attorney General,,REP,Union,East Buffalo 4,169
Daniel Wassmer,Attorney General,,LIB,Union,East Buffalo 4,10
Richard L Weiss,Attorney General,,GRN,Union,East Buffalo 4,10
Write-In,Attorney General,,,Union,East Buffalo 4,0
Nina Ahmad,Auditor General,,DEM,Union,East Buffalo 4,340
Timothy Defoor,Auditor General,,REP,Union,East Buffalo 4,186
Jennifer Moore,Auditor General,,LIB,Union,East Buffalo 4,12
Olivia Faison,Auditor General,,GRN,Union,East Buffalo 4,9
Write-In,Auditor General,,,Union,East Buffalo 4,0
Joe Torsella,State Treasurer,,DEM,Union,East Buffalo 4,340
Stacy L Garrity,State Treasurer,,REP,Union,East Buffalo 4,188
Joe Soloski,State Treasurer,,LIB,Union,East Buffalo 4,8
Timothy Runkle,State Treasurer,,GRN,Union,East Buffalo 4,9
Write-In,State Treasurer,,,Union,East Buffalo 4,0
Lee Griffin,U.S. House,12,DEM,Union,East Buffalo 4,350
Fred Keller,U.S. House,12,REP,Union,East Buffalo 4,195
Write-In,U.S. House,12,,Union,East Buffalo 4,1
Jackie Baker,State Senate,23,DEM,Union,East Buffalo 4,353
Gene Yaw,State Senate,23,REP,Union,East Buffalo 4,191
Write-In,State Senate,23,,Union,East Buffalo 4,1
Katie Evans,State Representative,85,DEM,Union,East Buffalo 4,365
David H Rowe,State Representative,85,REP,Union,East Buffalo 4,179
Write-In,State Representative,85,,Union,East Buffalo 4,1
Registered Voters,,,,Union,West Buffalo,1761
Ballots Cast,,,,Union,West Buffalo,1480
Joseph R Biden,President,DEM,Union,West Buffalo,270
Donald J Trump,President,REP,Union,West Buffalo,1181
Jo JorgensenPresident,LIB,Union,West Buffalo,18
Write-In (W),President,,Union,West Buffalo,0
Howie Hawkins,President,,Union,West Buffalo,0
Brian Carroll (W),President,,Union,West Buffalo,0
Write-InPresident,,Union,West Buffalo,4
Josh ShapiroAttorney General,,DEM,Union,West Buffalo,306
Heather Heidelbaugh,Attorney General,,REP,Union,West Buffalo,1109
Daniel Wassmer,Attorney General,,LIB,Union,West Buffalo,23
Richard L Weiss,Attorney General,,GRN,Union,West Buffalo,14
Write-In,Attorney General,,,Union,West Buffalo,0
Nina Ahmad,Auditor General,,DEM,Union,West Buffalo,238
Timothy Defoor,Auditor General,,REP,Union,West Buffalo,1158
Jennifer Moore,Auditor General,,LIB,Union,West Buffalo,40
Olivia Faison,Auditor General,,GRN,Union,West Buffalo,12
Write-In,Auditor General,,,Union,West Buffalo,0
Joe Torsella,State Treasurer,,DEM,Union,West Buffalo,248
Stacy L Garrity,State Treasurer,,REP,Union,West Buffalo,1162
Joe Soloski,State Treasurer,,LIB,Union,West Buffalo,27
Timothy Runkle,State Treasurer,,GRN,Union,West Buffalo,16
Write-In,State Treasurer,,,Union,West Buffalo,1
Lee Griffin,U.S. House,12,DEM,Union,West Buffalo,243
Fred Keller,U.S. House,12,REP,Union,West Buffalo,1214
Write-In,U.S. House,12,,Union,West Buffalo,2
Jackie Baker,State Senate,23,DEM,Union,West Buffalo,248
Gene Yaw,State Senate,23,REP,Union,West Buffalo,1210
Write-In,State Senate,23,,Union,West Buffalo,0
Katie Evans,State Representative,85,DEM,Union,West Buffalo,262
David H Rowe,State Representative,85,REP,Union,West Buffalo,1195
Write-In,State Representative,85,,Union,West Buffalo,0
Registered Voters,,,,Union,Gregg,563
Ballots Cast,,,,Union,Gregg,459
Joseph R Biden,President,DEM,Union,Gregg,82
Donald J Trump,President,REP,Union,Gregg,366
Jo JorgensenPresident,LIB,Union,Gregg,9
Write-In (W),President,,Union,Gregg,0
Howie Hawkins,President,,Union,Gregg,0
Brian Carroll (W),President,,Union,Gregg,0
Write-InPresident,,Union,Gregg,0
Josh ShapiroAttorney General,,DEM,Union,Gregg,96
Heather Heidelbaugh,Attorney General,,REP,Union,Gregg,346
Daniel Wassmer,Attorney General,,LIB,Union,Gregg,7
Richard L Weiss,Attorney General,,GRN,Union,Gregg,5
Write-In,Attorney General,,,Union,Gregg,0
Nina Ahmad,Auditor General,,DEM,Union,Gregg,82
Timothy Defoor,Auditor General,,REP,Union,Gregg,358
Jennifer Moore,Auditor General,,LIB,Union,Gregg,11
Olivia Faison,Auditor General,,GRN,Union,Gregg,3
Write-In,Auditor General,,,Union,Gregg,0
Joe Torsella,State Treasurer,,DEM,Union,Gregg,75
Stacy L Garrity,State Treasurer,,REP,Union,Gregg,366
Joe Soloski,State Treasurer,,LIB,Union,Gregg,6
Timothy Runkle,State Treasurer,,GRN,Union,Gregg,6
Write-In,State Treasurer,,,Union,Gregg,0
Lee Griffin,U.S. House,12,DEM,Union,Gregg,80
Fred Keller,U.S. House,12,REP,Union,Gregg,373
Write-In,U.S. House,12,,Union,Gregg,1
Jackie Baker,State Senate,23,DEM,Union,Gregg,86
Gene Yaw,State Senate,23,REP,Union,Gregg,369
Write-In,State Senate,23,,Union,Gregg,1
Amanda R. Waldman,State Representative,84,DEM,Union,Gregg,87
Joe Hamm,State Representative,84,REP,Union,Gregg,368
Write-In,State Representative,84,,Union,Gregg,0
Registered Voters,,,,Union,Hartley,1061
Ballots Cast,,,,Union,Hartley,895
Joseph R Biden,President,DEM,Union,Hartley,139
Donald J Trump,President,REP,Union,Hartley,738
Jo JorgensenPresident,LIB,Union,Hartley,13
Write-In (W),President,,Union,Hartley,0
Howie Hawkins,President,,Union,Hartley,0
Brian Carroll (W),President,,Union,Hartley,0
Write-InPresident,,Union,Hartley,0
Josh ShapiroAttorney General,,DEM,Union,Hartley,167
Heather Heidelbaugh,Attorney General,,REP,Union,Hartley,680
Daniel Wassmer,Attorney General,,LIB,Union,Hartley,20
Richard L Weiss,Attorney General,,GRN,Union,Hartley,6
Write-In,Attorney General,,,Union,Hartley,0
Nina Ahmad,Auditor General,,DEM,Union,Hartley,133
Timothy Defoor,Auditor General,,REP,Union,Hartley,697
Jennifer Moore,Auditor General,,LIB,Union,Hartley,29
Olivia Faison,Auditor General,,GRN,Union,Hartley,10
Write-In,Auditor General,,,Union,Hartley,0
Joe Torsella,State Treasurer,,DEM,Union,Hartley,142
Stacy L Garrity,State Treasurer,,REP,Union,Hartley,701
Joe Soloski,State Treasurer,,LIB,Union,Hartley,19
Timothy Runkle,State Treasurer,,GRN,Union,Hartley,9
Write-In,State Treasurer,,,Union,Hartley,0
Lee Griffin,U.S. House,12,DEM,Union,Hartley,124
Fred Keller,U.S. House,12,REP,Union,Hartley,750
Write-In,U.S. House,12,,Union,Hartley,1
Jackie Baker,State Senate,23,DEM,Union,Hartley,132
Gene Yaw,State Senate,23,REP,Union,Hartley,735
Write-In,State Senate,23,,Union,Hartley,1
Katie Evans,State Representative,85,DEM,Union,Hartley,132
David H Rowe,State Representative,85,REP,Union,Hartley,744
Write-In,State Representative,85,,Union,Hartley,0
Registered Voters,,,,Union,Kelly 1,1658
Ballots Cast,,,,Union,Kelly 1,1318
Joseph R Biden,President,DEM,Union,Kelly 1,538
Donald J Trump,President,REP,Union,Kelly 1,752
Jo JorgensenPresident,LIB,Union,Kelly 1,19
Write-In (W),President,,Union,Kelly 1,0
Howie Hawkins,President,,Union,Kelly 1,0
Brian Carroll (W),President,,Union,Kelly 1,0
Write-InPresident,,Union,Kelly 1,5
Josh ShapiroAttorney General,,DEM,Union,Kelly 1,535
Heather Heidelbaugh,Attorney General,,REP,Union,Kelly 1,717
Daniel Wassmer,Attorney General,,LIB,Union,Kelly 1,24
Richard L Weiss,Attorney General,,GRN,Union,Kelly 1,19
Write-In,Attorney General,,,Union,Kelly 1,0
Nina Ahmad,Auditor General,,DEM,Union,Kelly 1,456
Timothy Defoor,Auditor General,,REP,Union,Kelly 1,772
Jennifer Moore,Auditor General,,LIB,Union,Kelly 1,36
Olivia Faison,Auditor General,,GRN,Union,Kelly 1,17
Write-In,Auditor General,,,Union,Kelly 1,0
Joe Torsella,State Treasurer,,DEM,Union,Kelly 1,472
Stacy L Garrity,State Treasurer,,REP,Union,Kelly 1,779
Joe Soloski,State Treasurer,,LIB,Union,Kelly 1,24
Timothy Runkle,State Treasurer,,GRN,Union,Kelly 1,21
Write-In,State Treasurer,,,Union,Kelly 1,0
Lee Griffin,U.S. House,12,DEM,Union,Kelly 1,467
Fred Keller,U.S. House,12,REP,Union,Kelly 1,828
Write-In,U.S. House,12,,Union,Kelly 1,0
Jackie Baker,State Senate,23,DEM,Union,Kelly 1,468
Gene Yaw,State Senate,23,REP,Union,Kelly 1,829
Write-In,State Senate,23,,Union,Kelly 1,0
Katie Evans,State Representative,85,DEM,Union,Kelly 1,504
David H Rowe,State Representative,85,REP,Union,Kelly 1,796
Write-In,State Representative,85,,Union,Kelly 1,1
Registered Voters,,,,Union,Kelly 2,479
Ballots Cast,,,,Union,Kelly 2,368
Joseph R Biden,President,DEM,Union,Kelly 2,124
Donald J Trump,President,REP,Union,Kelly 2,228
Jo JorgensenPresident,LIB,Union,Kelly 2,14
Write-In (W),President,,Union,Kelly 2,0
Howie Hawkins,President,,Union,Kelly 2,0
Brian Carroll (W),President,,Union,Kelly 2,0
Write-InPresident,,Union,Kelly 2,1
Josh ShapiroAttorney General,,DEM,Union,Kelly 2,130
Heather Heidelbaugh,Attorney General,,REP,Union,Kelly 2,212
Daniel Wassmer,Attorney General,,LIB,Union,Kelly 2,11
Richard L Weiss,Attorney General,,GRN,Union,Kelly 2,5
Write-In,Attorney General,,,Union,Kelly 2,0
Nina Ahmad,Auditor General,,DEM,Union,Kelly 2,108
Timothy Defoor,Auditor General,,REP,Union,Kelly 2,225
Jennifer Moore,Auditor General,,LIB,Union,Kelly 2,17
Olivia Faison,Auditor General,,GRN,Union,Kelly 2,5
Write-In,Auditor General,,,Union,Kelly 2,0
Joe Torsella,State Treasurer,,DEM,Union,Kelly 2,111
Stacy L Garrity,State Treasurer,,REP,Union,Kelly 2,229
Joe Soloski,State Treasurer,,LIB,Union,Kelly 2,11
Timothy Runkle,State Treasurer,,GRN,Union,Kelly 2,4
Write-In,State Treasurer,,,Union,Kelly 2,0
Lee Griffin,U.S. House,12,DEM,Union,Kelly 2,110
Fred Keller,U.S. House,12,REP,Union,Kelly 2,245
Write-In,U.S. House,12,,Union,Kelly 2,1
Jackie Baker,State Senate,23,DEM,Union,Kelly 2,116
Gene Yaw,State Senate,23,REP,Union,Kelly 2,240
Write-In,State Senate,23,,Union,Kelly 2,1
Katie Evans,State Representative,85,DEM,Union,Kelly 2,121
David H Rowe,State Representative,85,REP,Union,Kelly 2,231
Write-In,State Representative,85,,Union,Kelly 2,2
Registered Voters,,,,Union,Lewis,758
Ballots Cast,,,,Union,Lewis,652
Joseph R Biden,President,DEM,Union,Lewis,85
Donald J Trump,President,REP,Union,Lewis,557
Jo JorgensenPresident,LIB,Union,Lewis,5
Write-In (W),President,,Union,Lewis,0
Howie Hawkins,President,,Union,Lewis,0
Brian Carroll (W),President,,Union,Lewis,1
Write-InPresident,,Union,Lewis,1
Josh ShapiroAttorney General,,DEM,Union,Lewis,103
Heather Heidelbaugh,Attorney General,,REP,Union,Lewis,526
Daniel Wassmer,Attorney General,,LIB,Union,Lewis,9
Richard L Weiss,Attorney General,,GRN,Union,Lewis,5
Write-In,Attorney General,,,Union,Lewis,1
Nina Ahmad,Auditor General,,DEM,Union,Lewis,76
Timothy Defoor,Auditor General,,REP,Union,Lewis,548
Jennifer Moore,Auditor General,,LIB,Union,Lewis,17
Olivia Faison,Auditor General,,GRN,Union,Lewis,4
Write-In,Auditor General,,,Union,Lewis,1
Joe Torsella,State Treasurer,,DEM,Union,Lewis,81
Stacy L Garrity,State Treasurer,,REP,Union,Lewis,542
Joe Soloski,State Treasurer,,LIB,Union,Lewis,14
Timothy Runkle,State Treasurer,,GRN,Union,Lewis,8
Write-In,State Treasurer,,,Union,Lewis,0
Lee Griffin,U.S. House,12,DEM,Union,Lewis,75
Fred Keller,U.S. House,12,REP,Union,Lewis,569
Write-In,U.S. House,12,,Union,Lewis,0
Jackie Baker,State Senate,23,DEM,Union,Lewis,81
Gene Yaw,State Senate,23,REP,Union,Lewis,561
Write-In,State Senate,23,,Union,Lewis,0
Katie Evans,State Representative,85,DEM,Union,Lewis,82
David H Rowe,State Representative,85,REP,Union,Lewis,564
Write-In,State Representative,85,,Union,Lewis,0
Registered Voters,,,,Union,Limestone,986
Ballots Cast,,,,Union,Limestone,866
Joseph R Biden,President,DEM,Union,Limestone,170
Donald J Trump,President,REP,Union,Limestone,668
Jo JorgensenPresident,LIB,Union,Limestone,16
Write-In (W),President,,Union,Limestone,0
Howie Hawkins,President,,Union,Limestone,0
Brian Carroll (W),President,,Union,Limestone,0
Write-InPresident,,Union,Limestone,9
Josh ShapiroAttorney General,,DEM,Union,Limestone,189
Heather Heidelbaugh,Attorney General,,REP,Union,Limestone,624
Daniel Wassmer,Attorney General,,LIB,Union,Limestone,13
Richard L Weiss,Attorney General,,GRN,Union,Limestone,16
Write-In,Attorney General,,,Union,Limestone,0
Nina Ahmad,Auditor General,,DEM,Union,Limestone,143
Timothy Defoor,Auditor General,,REP,Union,Limestone,658
Jennifer Moore,Auditor General,,LIB,Union,Limestone,29
Olivia Faison,Auditor General,,GRN,Union,Limestone,9
Write-In,Auditor General,,,Union,Limestone,0
Joe Torsella,State Treasurer,,DEM,Union,Limestone,154
Stacy L Garrity,State Treasurer,,REP,Union,Limestone,656
Joe Soloski,State Treasurer,,LIB,Union,Limestone,15
Timothy Runkle,State Treasurer,,GRN,Union,Limestone,19
Write-In,State Treasurer,,,Union,Limestone,0
Lee Griffin,U.S. House,12,DEM,Union,Limestone,159
Fred Keller,U.S. House,12,REP,Union,Limestone,693
Write-In,U.S. House,12,,Union,Limestone,2
Jackie Baker,State Senate,23,DEM,Union,Limestone,173
Gene Yaw,State Senate,23,REP,Union,Limestone,680
Write-In,State Senate,23,,Union,Limestone,0
Katie Evans,State Representative,85,DEM,Union,Limestone,170
David H Rowe,State Representative,85,REP,Union,Limestone,683
Write-In,State Representative,85,,Union,Limestone,0
Registered Voters,,,,Union,Union,1136
Ballots Cast,,,,Union,Union,980
Joseph R Biden,President,DEM,Union,Union,342
Donald J Trump,President,REP,Union,Union,622
Jo JorgensenPresident,LIB,Union,Union,9
Write-In (W),President,,Union,Union,0
Howie Hawkins,President,,Union,Union,0
Brian Carroll (W),President,,Union,Union,0
Write-InPresident,,Union,Union,1
Josh ShapiroAttorney General,,DEM,Union,Union,363
Heather Heidelbaugh,Attorney General,,REP,Union,Union,575
Daniel Wassmer,Attorney General,,LIB,Union,Union,14
Richard L Weiss,Attorney General,,GRN,Union,Union,6
Write-In,Attorney General,,,Union,Union,0
Nina Ahmad,Auditor General,,DEM,Union,Union,295
Timothy Defoor,Auditor General,,REP,Union,Union,616
Jennifer Moore,Auditor General,,LIB,Union,Union,27
Olivia Faison,Auditor General,,GRN,Union,Union,7
Write-In,Auditor General,,,Union,Union,1
Joe Torsella,State Treasurer,,DEM,Union,Union,312
Stacy L Garrity,State Treasurer,,REP,Union,Union,618
Joe Soloski,State Treasurer,,LIB,Union,Union,19
Timothy Runkle,State Treasurer,,GRN,Union,Union,9
Write-In,State Treasurer,,,Union,Union,1
Lee Griffin,U.S. House,12,DEM,Union,Union,293
Fred Keller,U.S. House,12,REP,Union,Union,670
Write-In,U.S. House,12,,Union,Union,3
Jackie Baker,State Senate,23,DEM,Union,Union,306
Gene Yaw,State Senate,23,REP,Union,Union,650
Write-In,State Senate,23,,Union,Union,2
Katie Evans,State Representative,85,DEM,Union,Union,346
David H Rowe,State Representative,85,REP,Union,Union,619
Write-In,State Representative,85,,Union,Union,0
Registered Voters,,,,Union,Union-Independent,78
Ballots Cast,,,,Union,Union-Independent,67
Joseph R Biden,President,DEM,Union,Union-Independent,17
Donald J Trump,President,REP,Union,Union-Independent,46
Jo JorgensenPresident,LIB,Union,Union-Independent,2
Write-In (W),President,,Union,Union-Independent,0
Howie Hawkins,President,,Union,Union-Independent,0
Brian Carroll (W),President,,Union,Union-Independent,0
Write-InPresident,,Union,Union-Independent,0
Josh ShapiroAttorney General,,DEM,Union,Union-Independent,22
Heather Heidelbaugh,Attorney General,,REP,Union,Union-Independent,42
Daniel Wassmer,Attorney General,,LIB,Union,Union-Independent,1
Richard L Weiss,Attorney General,,GRN,Union,Union-Independent,0
Write-In,Attorney General,,,Union,Union-Independent,0
Nina Ahmad,Auditor General,,DEM,Union,Union-Independent,19
Timothy Defoor,Auditor General,,REP,Union,Union-Independent,43
Jennifer Moore,Auditor General,,LIB,Union,Union-Independent,2
Olivia Faison,Auditor General,,GRN,Union,Union-Independent,1
Write-In,Auditor General,,,Union,Union-Independent,0
Joe Torsella,State Treasurer,,DEM,Union,Union-Independent,18
Stacy L Garrity,State Treasurer,,REP,Union,Union-Independent,46
Joe Soloski,State Treasurer,,LIB,Union,Union-Independent,2
Timothy Runkle,State Treasurer,,GRN,Union,Union-Independent,1
Write-In,State Treasurer,,,Union,Union-Independent,0
Lee Griffin,U.S. House,12,DEM,Union,Union-Independent,14
Fred Keller,U.S. House,12,REP,Union,Union-Independent,52
Write-In,U.S. House,12,,Union,Union-Independent,0
Jackie Baker,State Senate,23,DEM,Union,Union-Independent,19
Gene Yaw,State Senate,23,REP,Union,Union-Independent,48
Write-In,State Senate,23,,Union,Union-Independent,0
